record_group,sample_type,concentration_molar,concentration_label,instrument,raman_shift_cm-1,intensity_mean,intensity_sd,n_replicates,cv_percent
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,645.68358166687108,897.18927542762242,461.67246326709062,3,51.457643990120836
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,649.38696166500836,778.81402016422669,296.18831123041332,3,38.030685575993708
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,653.09034166314552,667.89692887504668,189.7236081392127,3,28.406120755603457
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,656.79372166128269,528.76963460631475,170.05883348487095,3,32.161232861165523
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,660.49710165941997,486.90661672025516,189.05147911443859,3,38.827050736723763
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,664.20048165755725,478.36620687679192,244.67374556606379,3,51.147790552245674
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,667.90386165569441,443.98811688783331,245.03112429584672,3,55.188667213305173
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,671.60724165383169,476.74259500934454,181.20550696002388,3,38.009086844122272
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,675.31062165196886,500.72034561780544,203.18552454512613,3,40.578643612819263
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,679.01400165010614,500.70769438355546,268.51806543246261,3,53.627709029526237
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,682.71738164824342,562.85175628269963,329.41506315775308,3,58.526078932993521
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,686.42076164638058,594.05699502170739,406.1369338543717,3,68.366661323385486
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,690.12414164451775,673.85161067007618,493.63919458492074,3,73.256364868527555
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,693.82752164265503,885.26734712791301,616.63392826980589,3,69.655108173859702
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,697.53090164079231,1044.988878235197,779.59475016943816,3,74.603162426574059
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,701.23428163892959,1203.7416095156987,963.64243272566443,3,80.053927280404196
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,704.93766163706675,1418.5043071910902,1118.7273882114921,3,78.866689550403009
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,708.64104163520392,1541.7938900876572,1278.9211211653248,3,82.950200372931363
