file,type,concentration_M,concentration_label,replicate,accumulation,peak_392.32_height,peak_1078.5_height,peak_1589.62_height
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100nM_rep1_acc5.csv,sample,1e-07,100nM,1,5,1246.8248729746501,515.014800285479,495.49638694219095
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100nM_rep2_acc1.csv,sample,1e-07,100nM,2,1,8388.370410224026,5960.105685521321,2484.6941847177172
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100nM_rep2_acc2.csv,sample,1e-07,100nM,2,2,7712.923231894538,5534.896332224647,2249.9839513010807
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100nM_rep2_acc3.csv,sample,1e-07,100nM,2,3,7589.263923771678,5573.328298453596,2499.3135852477294
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100nM_rep2_acc4.csv,sample,1e-07,100nM,2,4,7230.929252132234,5061.77650070288,2267.776443359763
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100nM_rep2_acc5.csv,sample,1e-07,100nM,2,5,6904.15242106475,5043.042861693303,2302.22989652842
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100nM_rep3_acc1.csv,sample,1e-07,100nM,3,1,2985.893691367521,1786.2765794198228,1160.6745800998149
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100nM_rep3_acc2.csv,sample,1e-07,100nM,3,2,2979.3386619872313,1971.993753156816,1165.0089433591386
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100nM_rep3_acc3.csv,sample,1e-07,100nM,3,3,2776.4410367675173,1817.9898531255194,1137.6062469263072
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100nM_rep3_acc4.csv,sample,1e-07,100nM,3,4,2738.545165673459,1823.67610130228,1151.1420153798658
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_100nM_rep3_acc5.csv,sample,1e-07,100nM,3,5,2740.222886028116,1783.6541925016013,1124.9819290562846
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10nM_rep1_acc1.csv,sample,1e-08,10nM,1,1,1492.3017707468323,1245.4446303864406,952.1854989618096
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10nM_rep1_acc2.csv,sample,1e-08,10nM,1,2,1165.4319063537475,862.0234444267378,699.8007593384118
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10nM_rep1_acc3.csv,sample,1e-08,10nM,1,3,1352.3694571351925,1193.027598969417,879.0240004172075
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10nM_rep1_acc4.csv,sample,1e-08,10nM,1,4,1242.722616338971,1098.523320446834,739.5647648223314
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10nM_rep1_acc5.csv,sample,1e-08,10nM,1,5,1231.5708567261465,1075.0987490452699,739.5612053974298
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10nM_rep2_acc1.csv,sample,1e-08,10nM,2,1,3333.1316974624165,2934.843388454214,1462.4822024853154
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10nM_rep2_acc2.csv,sample,1e-08,10nM,2,2,3284.817234894067,2420.4949260777166,1576.3254861585424
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10nM_rep2_acc3.csv,sample,1e-08,10nM,2,3,3130.652538729223,2481.9623986784504,1476.740975855031
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10nM_rep2_acc4.csv,sample,1e-08,10nM,2,4,2845.950341815379,2100.839545200838,1472.173216190015
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10nM_rep2_acc5.csv,sample,1e-08,10nM,2,5,2409.6365264043825,1636.176473682374,1311.7040406877254
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10nM_rep3_acc1.csv,sample,1e-08,10nM,3,1,1787.6330176871281,1095.828156519598,919.3164031966293
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10nM_rep3_acc2.csv,sample,1e-08,10nM,3,2,1725.1140767433099,1036.9646453886571,757.5363535748498
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10nM_rep3_acc3.csv,sample,1e-08,10nM,3,3,1798.121138343768,1091.4658214421588,802.5605311823422
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10nM_rep3_acc4.csv,sample,1e-08,10nM,3,4,1695.5130184953457,908.293886010523,680.454704848137
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_10nM_rep3_acc5.csv,sample,1e-08,10nM,3,5,1830.9119893996224,1150.2278452069836,795.9361026928534
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1nM_rep1_acc1.csv,sample,1e-09,1nM,1,1,1684.9305952788673,1034.7976087936806,800.3834597343551
data/quarantine/legacy_snapshot/Optimisation/500_5_5_L/4ATP_1nM_rep1_acc2.csv,sample,1e-09,1nM,1,2,2011.599315346281,1141.7924497848946,678.0566336153016
