record_group,sample_type,concentration_molar,concentration_label,instrument,replicate,raman_shift_cm-1,intensity_mean,intensity_sd,n_scans
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,1,1911.9830489999999,84.60836477599257,46.735181368862122,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,1,1914.847004,63.09508756038646,58.406534962424487,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,1,1917.707866,90.926864720349499,45.20504069331097,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,1,1920.565646,64.140148732619309,39.297244125113572,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,1,1923.420359,-17.736500802800919,35.008917693286385,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,1,1926.2720159999999,-51.095993629810664,26.950425147757908,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,1,1929.120631,-32.404690001894338,20.275827681044767,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,1,1931.966216,-4.7048806477380376,24.31029074805684,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,1,1934.8087860000001,36.379025631359696,26.032803835003016,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,1,1937.648351,56.699917080699628,34.44649787443737,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,1,1940.484927,24.496516838337609,26.457135183030957,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,1,1943.3185249999999,80.411986421520041,53.796311471414214,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,1,1946.1491579999999,296.45690216542368,45.300353881635509,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,1,1948.97684,389.5694307227094,63.68299184863664,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,1,1951.801584,228.19117834578819,56.902359546731837,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,1,1954.6234030000001,83.606491585178034,48.327981475290578,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,1,1957.4423099999999,37.610654159169698,27.570654705563705,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,1,1960.2583179999999,-22.789247172959051,26.885354794219548,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,1,1963.0714390000001,-25.081725084150417,30.812716069515112,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,1,1965.8816879999999,58.720384589968504,52.231845021875515,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,1,1968.6890780000001,81.118790903933288,53.418554732035304,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,1,1971.4936210000001,-12.438797291352138,24.780892088981755,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,-93.471151070000005,574.67493245084802,29.837940962155518,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,-87.693743690000005,84.725122943266655,51.508959683115044,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,-81.925307599999996,-26.652021974803745,46.832578722918562,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,-76.165827010000001,102.84271151830494,29.636189940710775,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,-70.41528615,121.33872982774503,31.65479329058704,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,-64.673669329999996,11.789166262698096,41.206781396302318,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,-58.940960859999997,-13.790049028676043,32.955882173942555,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,-53.217145119999998,-18.17499791010977,31.474368536741252,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,-47.502206520000001,21.014407621781892,62.568371936905606,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,-41.796129540000003,112.37866529157813,79.607937515506876,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,-36.098898660000003,211.87723479849586,60.172748987279178,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,-30.410498430000001,236.82041803251678,34.928062624714968,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,-24.730913430000001,166.90685364868088,64.312628843647943,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,-19.060128299999999,120.09865921333012,75.615243360858017,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,-13.398127690000001,102.57569804622487,41.644841235061151,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,-7.7448963270000002,14.135994365520537,78.316418670685167,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,-2.100418946,2.547672913887669,86.364824416729917,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,3.5353196589999998,92.274236093682788,26.566558535836663,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,9.1623346580000007,38.81082224607313,75.86400954527717,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,14.78064118,18.975892348520894,38.403105359902888,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,20.39025432,-1.6137916475158236,60.150237451269703,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,25.991189129999999,92.913135108977684,84.412470416357806,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,31.583460609999999,252.0003193490158,40.001039737393064,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,37.167083750000003,177.76783902644894,50.928744554089171,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,42.742073470000001,67.336640055540968,49.177395950826536,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,48.308444680000001,42.007801201130206,25.851472107777674,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,53.866212220000001,-12.850784666806064,30.212269388468439,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,59.415390930000001,-64.074350647052952,44.565150994336044,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,64.955995580000007,8.265339662707003,44.582096992938645,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,70.488040909999995,131.44410884806987,32.059687109823003,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,76.011541640000004,115.83693012502758,58.392156259208704,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,81.526512429999997,-3.0658716794943075,80.179618688252887,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,87.032967920000004,158.52091882454067,40.78536873556709,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,92.530922700000005,208.45990116789784,25.011722758694827,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,98.020391340000003,99.80495922582125,82.125344852813598,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,103.5013884,114.97782190288133,54.769539568992471,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,108.9739282,73.989100208461451,42.027567920641609,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,114.43802549999999,82.469034520459218,46.297720417400001,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,119.8936944,241.65785890743032,20.632881054111145,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,125.34094949999999,336.42295752380772,64.64961791261095,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,130.77980500000001,93.14598297029265,59.990218627799564,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,136.21027530000001,-76.332761571531663,74.289036027934358,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,141.63237470000001,24.262313011189928,21.215025796780438,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,147.04611740000001,111.78873998693678,42.799395612885775,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,152.45151759999999,71.352822324667216,33.357691601776047,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,157.8485895,-9.3244204757387728,27.267352632650891,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,163.23734719999999,-55.590011126541832,79.137024375200625,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,168.61780490000001,92.351118584121934,50.303639165832649,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,173.98997660000001,179.90301364491788,30.177793255699196,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,179.35387639999999,93.150606211818484,62.273673649648785,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,184.70951819999999,68.598973513223044,45.508559867954965,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,190.0569161,103.22117850572481,30.676938722367815,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,195.396084,108.05955111144146,52.285736026471888,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,200.72703580000001,43.130836526545124,77.560035208457705,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,206.04978539999999,0.37419041956655974,64.417070826796987,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,211.3643466,3.0917552244835749,45.051935530945983,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,216.67073329999999,41.297515094057466,16.438301254935375,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,221.96895929999999,-31.349359544779343,48.667946385723397,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,227.25903819999999,-29.582232596362218,26.883935548991197,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,232.54098389999999,-12.512128793320912,24.538860424304826,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,237.81481009999999,-0.81236051913314467,23.779410133396045,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,243.08053029999999,35.763883595196909,35.951550731946185,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,248.33815820000001,17.940517387789839,17.515643738783563,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,253.58770749999999,-8.7266729097209375,10.299817918650463,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,258.82919170000002,8.9194367503891794,25.432661226800615,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,264.0626244,74.994264877806174,19.595417892759329,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,269.28801900000002,143.64880983490985,46.046458592005315,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,274.5053891,143.04304714385484,15.556415233482321,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,279.71474810000001,-35.110223182305695,90.788150625756728,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,284.91610939999998,-104.7331557883123,55.963609466555027,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,290.1094865,-28.865239019532602,45.889663981903297,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,295.29489269999999,124.09463610380018,113.66062409260037,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,300.4723414,296.19732359138925,182.07213619216418,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,305.64184590000002,397.38875734976563,333.06599760721895,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,310.8034194,601.69889250704523,421.91053533478453,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,315.95707520000002,874.10825505015089,433.2775464809302,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,321.10282669999998,980.9858500250906,471.23012085295773,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,326.24068690000001,937.44511490663513,502.77097992617541,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,331.37066900000002,876.49726187099054,494.74159610510452,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,336.49278629999998,853.05746202060766,510.78363353520535,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,341.6070517,875.40946297807716,572.81889710767712,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,346.71347859999997,890.30555122678595,604.50866396642618,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,351.81207979999999,860.7762326095002,549.09066506481292,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,356.90286839999999,736.38402920297062,588.76380063414922,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,361.98585759999997,679.13059491294121,647.31446306126077,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,367.06106019999999,753.1638643506576,593.5011990265715,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,372.12848919999999,704.39244796818264,661.21832187571374,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,377.18815769999998,785.98846193081795,650.25133841966692,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,382.24007840000002,997.39298959875339,780.7631896672716,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,387.28426439999998,1478.1688330071956,872.45052445460533,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,392.32072840000001,2097.0498171349645,733.89591131727047,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,397.34948329999997,2305.3279305981805,641.60974228813461,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,402.370542,2208.9919305611343,405.77520765823857,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,407.38391719999998,1726.3548677383897,345.49839976046962,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,412.38962170000002,1157.276860908838,352.41020361476313,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,417.38766829999997,766.79214686056014,276.42997983875392,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,422.37806970000003,470.7455062443247,249.14118146525456,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,427.36083860000002,339.55109841245468,215.23373771518104,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,432.33598760000001,307.69876222626181,257.16623038078876,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,437.30352950000002,325.71342882208774,250.89218878431541,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,442.2634769,318.88893070094207,125.09587349674699,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,447.21584230000002,93.509531950517697,244.64631750107196,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,452.16063830000002,133.12625719956262,114.65727744761124,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,457.0978776,149.28848434012926,49.581391239448742,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,462.02757270000001,-55.981288129659866,131.84537326194933,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,466.9497361,16.43566201124753,30.758260585936519,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,471.86438020000003,26.770426429299238,54.966742570720903,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,476.77151759999998,92.967139255401463,91.831077926428406,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,481.6711608,161.76739786017157,75.630063431108795,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,486.56332209999999,156.41407017857415,58.302066864217807,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,491.448014,97.711184792902969,67.17610906555042,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,496.3252488,18.2844055900078,77.930604112425968,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,501.19503900000001,130.98927830552464,22.390036010524078,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,506.05739690000001,229.56563575299566,74.789930628294826,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,510.91233490000002,91.897260171255766,81.308700660567453,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,515.75986509999996,-41.20960494589356,32.430162180688001,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,520.60000000000002,77.95310772107932,84.633573547906721,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,525.43275180000001,145.94996602361169,61.432805593818387,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,530.25813270000003,47.570669373620277,52.172824345126067,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,535.07615499999997,-28.864170795497863,38.41631317869593,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,539.88683089999995,48.783643995506473,76.076986438014089,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,544.69017259999998,84.07937227917904,79.593458949782658,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,549.4861922,126.32449179833861,65.004484496783263,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,554.27490190000003,195.37938978328097,184.63125054492943,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,559.05631389999996,-26.468104455278969,48.567863386162635,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,563.8304402,-19.255336262940606,45.410129319361374,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,568.59729300000004,234.95827147269171,148.60234137822869,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,573.35688440000001,109.40323279551737,25.566358672838543,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,578.10922630000005,-27.237865840074427,33.653182253523951,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,582.85433079999996,86.004094082908807,138.57616212765939,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,587.59221009999999,92.915634676982933,95.927259590890472,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,592.32287599999995,24.65591293910699,32.53009104987337,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,597.04634050000004,55.64618291465267,95.038893234243147,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,601.76261569999997,74.926601081400449,85.798766271998787,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,606.47171349999996,-9.9355992129651209,52.606255835050078,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,611.17364580000003,-49.266604511558469,43.99123044142528,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,615.86842460000003,17.904485209817643,37.169940502317985,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,620.55606169999999,76.271997678392211,82.634536513256748,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,625.2365691,-0.44276450671431944,31.566182924922618,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,629.90995850000002,36.027008644369587,33.54741181875854,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,634.57624190000001,147.75069344101038,95.857003868923925,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,639.23543119999999,92.975474587527373,66.298031711599052,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,643.88753799999995,114.89098160444397,102.63647018207664,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,648.53257429999996,41.056176754438688,65.079738123292046,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,653.1705518,38.80142137191315,39.017581789189322,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,657.80148229999998,60.312524782627825,53.176122407163383,5
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,1.0000000000000001e-15,1 fM,portable_raman,2,662.42537749999997,-72.950232060559216,70.27620014815362,5
