record_id,file,source_sha256,source_intensity_column,source_intensity_column_index,processed_file,sample_type,analyte,matrix,concentration_molar,concentration_label,replicate,accumulation,instrument,acquisition,analysis_lineage,baseline_lambda,blank_replication_design,manifest_row,provenance_status,record_group,source_axis_status,source_record_group
row00125__4ATP_1fM_rep1_acc4__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep1_acc4.csv,e59ecc53ae29aca27318b755e423d540d8647b4e3befe9f442d22377141037cf,Intensity,1,processed_spectra/4ATP_1fM_rep1_acc4_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-15,1 fM,1,4,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,125,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00126__4ATP_1fM_rep1_acc5__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep1_acc5.csv,25831d3704254de308e2d3cde5fe8cbcf2d863730a6eafa8d8ec493f8f735ed1,Intensity,1,processed_spectra/4ATP_1fM_rep1_acc5_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-15,1 fM,1,5,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,126,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00127__4ATP_1fM_rep2_acc1__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep2_acc1.csv,2da118f049dae03635c73fe3b322032028c2de9831ddc58e71f231554c6e3d7c,Intensity,1,processed_spectra/4ATP_1fM_rep2_acc1_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-15,1 fM,2,1,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,127,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00128__4ATP_1fM_rep2_acc2__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep2_acc2.csv,ff7e20cc6d8a23fb5fc12913e6fdaf3aec26441a2ada46a31bd653f89395af2a,Intensity,1,processed_spectra/4ATP_1fM_rep2_acc2_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-15,1 fM,2,2,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,128,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00129__4ATP_1fM_rep2_acc3__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep2_acc3.csv,e330bb3ee5a034496d6af999a926e3c466ac6015f92ec1a012d991a1050ce731,Intensity,1,processed_spectra/4ATP_1fM_rep2_acc3_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-15,1 fM,2,3,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,129,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00130__4ATP_1fM_rep2_acc4__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep2_acc4.csv,a09d0104db3245c88793dac8219b473abf869b1301465dc0eec35a677f3247fd,Intensity,1,processed_spectra/4ATP_1fM_rep2_acc4_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-15,1 fM,2,4,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,130,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00131__4ATP_1fM_rep2_acc5__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep2_acc5.csv,f8ac7c6574575e5cd550bd9aec9429afd4201f9433d7b541a8c388b018fa4936,Intensity,1,processed_spectra/4ATP_1fM_rep2_acc5_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-15,1 fM,2,5,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,131,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00132__4ATP_1fM_rep3_acc1__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep3_acc1.csv,71533a07759b901d4cf33bbf5263f304e8838239a52419731317dfdef0ba9b3d,Intensity,1,processed_spectra/4ATP_1fM_rep3_acc1_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-15,1 fM,3,1,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,132,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00133__4ATP_1fM_rep3_acc2__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep3_acc2.csv,de6de6c3cb0217d4e135200567f9926dd70c15b1d40df20ea6b7c444c47ba78d,Intensity,1,processed_spectra/4ATP_1fM_rep3_acc2_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-15,1 fM,3,2,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,133,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00134__4ATP_1fM_rep3_acc3__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep3_acc3.csv,e9f202606e9787a7963206d6a94efccca68bfb97ad6c6acac235536f78dbec0e,Intensity,1,processed_spectra/4ATP_1fM_rep3_acc3_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-15,1 fM,3,3,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,134,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00135__4ATP_1fM_rep3_acc4__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep3_acc4.csv,403428f5ba5c0a5f7820f60797ac38ecec29a3bc9e3c4819c07dda9ed08c9268,Intensity,1,processed_spectra/4ATP_1fM_rep3_acc4_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-15,1 fM,3,4,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,135,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00136__4ATP_1fM_rep3_acc5__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1fM_rep3_acc5.csv,c076790f14ced4f82c71282d88a086fcbe79538e9bbec25c37ccf9b06a558a0a,Intensity,1,processed_spectra/4ATP_1fM_rep3_acc5_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-15,1 fM,3,5,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,136,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00137__4ATP_1mM_rep1_acc1__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep1_acc1.csv,ba1bb42507966c5e5b1dbc121313d56aaf103fdb37e7a2a7e3417f3dece1d937,Intensity,1,processed_spectra/4ATP_1mM_rep1_acc1_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,0.001,1 mM,1,1,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,137,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00138__4ATP_1mM_rep1_acc2__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep1_acc2.csv,c9834fbb6174b5567bfb64287a21ce835c389cca8ca270831afe58d70794c96d,Intensity,1,processed_spectra/4ATP_1mM_rep1_acc2_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,0.001,1 mM,1,2,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,138,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00139__4ATP_1mM_rep1_acc3__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep1_acc3.csv,e04f3a9d9bfa3c8ee06171ed4c574df7f3a597da1947d0327f6a031a9938af2b,Intensity,1,processed_spectra/4ATP_1mM_rep1_acc3_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,0.001,1 mM,1,3,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,139,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00140__4ATP_1mM_rep1_acc4__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep1_acc4.csv,6821f4b6d5def138e6572461649f5c6dd0b501ea8e7838cf06a7ae5d8fa26df8,Intensity,1,processed_spectra/4ATP_1mM_rep1_acc4_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,0.001,1 mM,1,4,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,140,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00141__4ATP_1mM_rep1_acc5__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep1_acc5.csv,a9a6824d22949c9decb3ad9bc9b3156bc4e20cc736ba4a7123d1f032159e2716,Intensity,1,processed_spectra/4ATP_1mM_rep1_acc5_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,0.001,1 mM,1,5,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,141,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00142__4ATP_1mM_rep2_acc1__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep2_acc1.csv,58c76ba3c7281c68a86aa9c0021d0c524fe6cce0db4e5460cd7cb45aa238e002,Intensity,1,processed_spectra/4ATP_1mM_rep2_acc1_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,0.001,1 mM,2,1,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,142,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00143__4ATP_1mM_rep2_acc2__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep2_acc2.csv,86b8e753d8258dfe55da78c281ba631b992d794bddc1c29cebc31178b108bfa6,Intensity,1,processed_spectra/4ATP_1mM_rep2_acc2_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,0.001,1 mM,2,2,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,143,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00144__4ATP_1mM_rep2_acc3__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep2_acc3.csv,babe5d47e3814afffca547877d35a614f8d0dfc6cc51eecb63b047830c647331,Intensity,1,processed_spectra/4ATP_1mM_rep2_acc3_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,0.001,1 mM,2,3,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,144,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00145__4ATP_1mM_rep2_acc4__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep2_acc4.csv,6b91bef4f83d040a494918810c4818741d95115d61b4364272ce83cef0faba26,Intensity,1,processed_spectra/4ATP_1mM_rep2_acc4_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,0.001,1 mM,2,4,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,145,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00146__4ATP_1mM_rep2_acc5__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep2_acc5.csv,a0bc811cacbe58b472d639e18c960747296e142fb58bb99de25f86120b893377,Intensity,1,processed_spectra/4ATP_1mM_rep2_acc5_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,0.001,1 mM,2,5,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,146,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00147__4ATP_1mM_rep3_acc1__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep3_acc1.csv,f61bd4053f98c0b83e11db0d0c5d3466f1dc2d64fcba10ab309fe2bd829abb26,Intensity,1,processed_spectra/4ATP_1mM_rep3_acc1_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,0.001,1 mM,3,1,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,147,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00148__4ATP_1mM_rep3_acc2__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep3_acc2.csv,d99c186d28df67533cf9f25e3a0b668cdad3c969d4edf448ea83a11874bd72cb,Intensity,1,processed_spectra/4ATP_1mM_rep3_acc2_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,0.001,1 mM,3,2,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,148,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00149__4ATP_1mM_rep3_acc3__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep3_acc3.csv,f4adaa73000323a3a828b19cb12e9c9b6e6282369c70d3a6f825f3d019a2059e,Intensity,1,processed_spectra/4ATP_1mM_rep3_acc3_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,0.001,1 mM,3,3,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,149,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00150__4ATP_1mM_rep3_acc4__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep3_acc4.csv,5fdedf23935df8164a6d5c3ce0f9354ed2de87e3f868e644a71b16c62583a83f,Intensity,1,processed_spectra/4ATP_1mM_rep3_acc4_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,0.001,1 mM,3,4,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,150,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00151__4ATP_1mM_rep3_acc5__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep3_acc5.csv,843566fbd157e4b050df9e9dcf730cb57260197d847c20673af1febb6aed438b,Intensity,1,processed_spectra/4ATP_1mM_rep3_acc5_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,0.001,1 mM,3,5,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,151,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00152__4ATP_1nM_rep1_acc1__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep1_acc1.csv,534f1801fbed754c86f914163b0f2d4295807fa69346417a2a5ed7ab5fb4aac4,Intensity,1,processed_spectra/4ATP_1nM_rep1_acc1_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-09,1 nM,1,1,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,152,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00153__4ATP_1nM_rep1_acc2__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep1_acc2.csv,2b420e2d89a080a974b7512f3f789bbee58a11391f918d5e8d5593df98464175,Intensity,1,processed_spectra/4ATP_1nM_rep1_acc2_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-09,1 nM,1,2,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,153,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00154__4ATP_1nM_rep1_acc3__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep1_acc3.csv,31b600d2a971227a526e8cca8d5bafac0f053b97a45a5f07de5153aeff925f5e,Intensity,1,processed_spectra/4ATP_1nM_rep1_acc3_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-09,1 nM,1,3,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,154,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00155__4ATP_1nM_rep1_acc4__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep1_acc4.csv,c575e0a8ac55496a3da8f5e8e495432667777b5ceb487a455d8143c255697ccf,Intensity,1,processed_spectra/4ATP_1nM_rep1_acc4_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-09,1 nM,1,4,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,155,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00156__4ATP_1nM_rep1_acc5__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep1_acc5.csv,f0af3cc03d79338619739976341f7ea0c7cea52d4e5a261712e58bb9cf43ab42,Intensity,1,processed_spectra/4ATP_1nM_rep1_acc5_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-09,1 nM,1,5,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,156,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00157__4ATP_1nM_rep2_acc1__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep2_acc1.csv,1fa10a501cf15c65a525b83277044930a05b64ba94c7f8a75044b8950bdbb51c,Intensity,1,processed_spectra/4ATP_1nM_rep2_acc1_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-09,1 nM,2,1,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,157,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00158__4ATP_1nM_rep2_acc2__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep2_acc2.csv,56e967f53949f528b4ea6665cc8f7be9d19c3254ee9d453a4d4efdb9d1b5ff46,Intensity,1,processed_spectra/4ATP_1nM_rep2_acc2_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-09,1 nM,2,2,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,158,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00159__4ATP_1nM_rep2_acc3__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep2_acc3.csv,f2cff9e947e469db9c7d2f7656ff214379cf76020c6f98b93af7fc0bd619dcf2,Intensity,1,processed_spectra/4ATP_1nM_rep2_acc3_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-09,1 nM,2,3,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,159,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00160__4ATP_1nM_rep2_acc4__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep2_acc4.csv,2b5cc9010f1a84861454ac326aff2886f08c68801f74c53a5e1c130db7901b05,Intensity,1,processed_spectra/4ATP_1nM_rep2_acc4_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-09,1 nM,2,4,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,160,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00161__4ATP_1nM_rep2_acc5__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep2_acc5.csv,283260c19cbeec88c25309239d41c881182165a0f3671102d99b115f3996cfa9,Intensity,1,processed_spectra/4ATP_1nM_rep2_acc5_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-09,1 nM,2,5,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,161,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00162__4ATP_1nM_rep3_acc1__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep3_acc1.csv,546f754fd70773c93219f70f1cd31e51da0e078996580d9c65d5c3feb7ba341c,Intensity,1,processed_spectra/4ATP_1nM_rep3_acc1_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-09,1 nM,3,1,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,162,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00163__4ATP_1nM_rep3_acc2__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep3_acc2.csv,aaa76a5b0650b9227de1253fa465af0ea86bf3169dbbe0952ad311f280497649,Intensity,1,processed_spectra/4ATP_1nM_rep3_acc2_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-09,1 nM,3,2,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,163,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00164__4ATP_1nM_rep3_acc3__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep3_acc3.csv,388274073b454dcf4bf68a9fc5d33211eddc299b2f3d1630462562d0241f4b7f,Intensity,1,processed_spectra/4ATP_1nM_rep3_acc3_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-09,1 nM,3,3,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,164,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00165__4ATP_1nM_rep3_acc4__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep3_acc4.csv,af97c913665cdbf0de4876d4e583467b12c6b96be53b8aaaa7808b8d84d7f805,Intensity,1,processed_spectra/4ATP_1nM_rep3_acc4_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-09,1 nM,3,4,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,165,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00166__4ATP_1nM_rep3_acc5__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep3_acc5.csv,ccc46cd50bbf1f1e84eb21600d5cd5a5dd3320d3facb195e1eea52c1e97108e1,Intensity,1,processed_spectra/4ATP_1nM_rep3_acc5_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,1.0000000000000001e-09,1 nM,3,5,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,166,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
row00167__4ATP_1pM_rep1_acc1__Intensity,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep1_acc1.csv,551fdecd8f921d68f0bd052d1662b11d14d9679cd1259f8df28d4d1b6f070e13,Intensity,1,processed_spectra/4ATP_1pM_rep1_acc1_blank_subtracted_processed.csv,4atp,4-ATP,AuAgBC substrate,9.9999999999999998e-13,1 pM,1,1,portable_raman,750_5_5_H,controlled_legacy_confirmed_blank,3000,,167,raw_unverified,optimisation_750_5_5_h_confirmed_blank_reanalysis,prepared_axis_differs_from_vendor_original_approx_0.39937_cm-1,optimisation_750_5_5_h
