record_group,sample_type,concentration_molar,concentration_label,instrument,raman_shift_cm-1,intensity_mean,intensity_sd,n_replicates,cv_percent
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,300.4723414,20274.808282821472,21572.300208115066,3,106.3995274687403
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,305.64184590000002,26941.902646573562,22929.477745334239,3,85.107121223490807
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,310.8034194,30126.478970451211,22285.01991496524,3,73.971538249866285
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,315.95707520000002,31597.438251840609,22494.475962569384,3,71.190821810559399
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,321.10282669999998,31371.66895901442,21942.511001053306,3,69.943715872178004
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,326.24068690000001,31304.857499234658,21661.276454260616,3,69.19461765571107
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,331.37066900000002,31132.228381773835,21290.01151400002,3,68.385761703020663
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,336.49278629999998,30939.194362298596,20952.3994727229,3,67.721218682587121
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,341.6070517,30737.389496241551,20622.775104549426,3,67.093450167819555
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,346.71347859999997,30628.189480141347,20371.935886892523,3,66.513679824598327
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,351.81207979999999,30244.832848182861,19880.249373593018,3,65.731060486874014
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,356.90286839999999,30078.241460257279,19762.213910645725,3,65.702690553760476
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,361.98585759999997,29664.905435042496,19387.511240373799,3,65.355041440556093
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,367.06106019999999,29429.636130108527,18879.212390957677,3,64.150342557728578
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,372.12848919999999,29477.838175908833,18177.258541929557,3,61.664150652625437
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,377.18815769999998,29892.368149823316,16436.224436671233,3,54.98468490114719
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,382.24007840000002,31230.744912959683,13549.334213716806,3,43.384601460768543
optimisation_750_5_5_h_confirmed_blank_reanalysis,4atp,0.0001,100 µM,portable_raman,387.28426439999998,32651.644621745654,10453.001017168392,3,32.013704480315219
