duplicate_group,sha256,copies,source,relative_path
217,5a19bf4da2f5947a918a6d099ce5a5503ba194db75fdfacd87e427a4442ecc7c,3,curated,Raman_spectra_data/Optimisation/750_5_5_M/4ATP_1uM_rep1_acc3.csv
217,5a19bf4da2f5947a918a6d099ce5a5503ba194db75fdfacd87e427a4442ecc7c,3,curated,Raman_spectra_data/Stability/19_05_24/4ATP_100nM_rep2_acc3.csv
218,5a2c7c202366038ccc70e0e9d9fd93a740ca7b932398e359cba9c8be0d7df818,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_1uM_rep1_acc4.csv
218,5a2c7c202366038ccc70e0e9d9fd93a740ca7b932398e359cba9c8be0d7df818,2,curated,Raman_spectra_data/Stability/19_05_24/4ATP_100nM_rep1_acc4.csv
219,5a595948a3f845639548dccef4f24ce68935b842ba338cfd4bba691626bc1583,2,master_portable,Precision y exactitud/10-09-24/Elegidos/Sustrato AAG/AAB_4 ATP_$_750_5_5_L_S1.csv
219,5a595948a3f845639548dccef4f24ce68935b842ba338cfd4bba691626bc1583,2,master_portable,Precision y exactitud/10-09-24/Sustrato AAG/AAB_4 ATP_$_750_5_5_L_S1.csv
220,5a759ff319f0e47398648c36d5f74acee12ffcccfb661312c80dabf6a147fea4,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_10pM_rep1_acc3.csv
220,5a759ff319f0e47398648c36d5f74acee12ffcccfb661312c80dabf6a147fea4,2,curated,Raman_spectra_data/Stability/03_07_24/4ATP_10pM_rep2_acc3.csv
221,5aa4d06d3ef8a69ec4f274d51b6bb7dd982324389ca7de7cb8eb44192f65d39a,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-4M_750_5_5_M_S1.csv
221,5aa4d06d3ef8a69ec4f274d51b6bb7dd982324389ca7de7cb8eb44192f65d39a,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-4M_750_5_5_M_S1.csv
222,5ad54a2af6392fce33aba752d1a2c08a2b2915429cce880e0b5a932efaa6dc8e,3,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_100fM_rep1_acc1.csv
222,5ad54a2af6392fce33aba752d1a2c08a2b2915429cce880e0b5a932efaa6dc8e,3,curated,Raman_spectra_data/Stability/03_07_24/4ATP_100fM_rep1_acc1.csv
222,5ad54a2af6392fce33aba752d1a2c08a2b2915429cce880e0b5a932efaa6dc8e,3,curated,Raman_spectra_data/Stability/19_05_24/4ATP_10fM_rep1_acc1.csv
223,5b518924cdc9ab05fbc143d6c86d931b25f6c9dc47c04357130cae570ec94534,2,master_benchtop,24-10-21/Measures/4-ATP/AAB/Baseline Corrected/AAB_4-ATP^-15M_S1_C1_M1_1_wb.csv
223,5b518924cdc9ab05fbc143d6c86d931b25f6c9dc47c04357130cae570ec94534,2,master_benchtop,24-10-21/Measures/Analitos elegidos/4-ATP/AAB/Baseline Corrected/AAB_4-ATP^-15M_S1_C1_M1_1_wb.csv
224,5b6b4a757f683cad4debc82765074119b5d72c3a38b6eb5ab0e29ab1737a0524,2,master_portable,Precision y exactitud/10-09-24/Elegidos/Sustrato AAG/AAB_4 ATP_$_750_5_5_L_S3.csv
224,5b6b4a757f683cad4debc82765074119b5d72c3a38b6eb5ab0e29ab1737a0524,2,master_portable,Precision y exactitud/10-09-24/Sustrato AAG/AAB_4 ATP_$_750_5_5_L_S3.csv
225,5b98ed7d3eac2d10514d603f6c6867a4cca03521fe4afc0c9807056c0da2d054,2,master_portable,Test AS   4-ATP/13-09-24/4ATP AS/750_5_5_L/AAB_AS_4 ATP_10^-10M_750_5_5_L_S3.csv
225,5b98ed7d3eac2d10514d603f6c6867a4cca03521fe4afc0c9807056c0da2d054,2,master_portable,Test AS   4-ATP/Elegidos/13-09-24/4ATP AS/750_5_5_L/AAB_AS_4 ATP_10^-10M_750_5_5_L_S3.csv
226,5bb1555c95d10eb2339168143e2e85f0cc95cbee3e72c0cc9d924417b35f8cf4,2,master_portable,Test AS   4-ATP/13-09-24/4ATP AS/750_5_5_L/AAB_AS_4 ATP_10^-3M_750_5_5_L_S3.csv
226,5bb1555c95d10eb2339168143e2e85f0cc95cbee3e72c0cc9d924417b35f8cf4,2,master_portable,Test AS   4-ATP/Elegidos/13-09-24/4ATP AS/750_5_5_L/AAB_AS_4 ATP_10^-3M_750_5_5_L_S3.csv
227,5c02fddee86f1d9eeda32a7e577798cd09a038ec7a5a1a0ba65d21f627a9d86b,2,master_portable,Test HS/25-09-24/Blank/BC_Blank_750_5_5_H.csv
227,5c02fddee86f1d9eeda32a7e577798cd09a038ec7a5a1a0ba65d21f627a9d86b,2,master_portable,Test HS/Elegidos/25-09-24/Blank/BC_Blank_750_5_5_H.csv
228,5c2327d95ec4fc18d03d8662e2cee7e02a665bc8c925c49267b067c69a09dd83,2,master_benchtop,24-10-21/Measures/Analitos elegidos/Artificial Sweat/Normalized Spectra WBS/GOAAB_AS_S2_C1_M2_wb_s_n.csv
228,5c2327d95ec4fc18d03d8662e2cee7e02a665bc8c925c49267b067c69a09dd83,2,master_benchtop,24-10-21/Measures/Artificial Sweat/Normalized Spectra WBS/GOAAB_AS_S2_C1_M2_wb_s_n.csv
229,5cc10e80d28ffee9e61d45eb3453d50a8d82f0a2611db878486e6acbec5349fa,2,curated,Raman_spectra_data/Blind samples/Processed spectra/blank_rep3_acc4_blank_subtracted_processed.csv
229,5cc10e80d28ffee9e61d45eb3453d50a8d82f0a2611db878486e6acbec5349fa,2,curated,Raman_spectra_data/Calibration curve/Processed spectra/blank_rep3_acc4_blank_subtracted_processed.csv
230,5d067a23b742f29c041a4123c5558d83b87267eb5300b9c032e5dfb9c91e5475,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-8M_750_5_5_L_S2.csv
230,5d067a23b742f29c041a4123c5558d83b87267eb5300b9c032e5dfb9c91e5475,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-8M_750_5_5_L_S2.csv
231,5dd19105a8041de19daa49979c541b233be9396859699375d2852b3c6e962454,2,master_portable,Test AS   4-ATP/25-07-24/4 ATP   AS/750_5_5_M/AAB_AS_4 ATP_10^-6M_750_5_5_M_S1.csv
231,5dd19105a8041de19daa49979c541b233be9396859699375d2852b3c6e962454,2,master_portable,Test AS   4-ATP/Elegidos/25-07-24/4 ATP   AS/750_5_5_M/AAB_AS_4 ATP_10^-6M_750_5_5_M_S1.csv
232,5f198b2be7fc89819a7ac59b75e0d9c6ca99f6280f2acdf58bca7c9ce70f6a70,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-13M_750_5_5_H_S3.csv
232,5f198b2be7fc89819a7ac59b75e0d9c6ca99f6280f2acdf58bca7c9ce70f6a70,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_H/AAB_4 ATP_10^-13M_750_5_5_H_S3.csv
233,5f999dc5ee84bcf5e2c8c9940ce3202f6aad6fbb67b8bef5467374b01a41b115,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-14M_750_5_5_L_S1.csv
233,5f999dc5ee84bcf5e2c8c9940ce3202f6aad6fbb67b8bef5467374b01a41b115,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-14M_750_5_5_L_S1.csv
234,5fafe035d09ab6872e7bfa673a31fabb04e5a6f412c6802afee77c0d7ce477d2,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-10M_750_5_5_L_S3.csv
234,5fafe035d09ab6872e7bfa673a31fabb04e5a6f412c6802afee77c0d7ce477d2,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-10M_750_5_5_L_S3.csv
235,5fde8d884bbcef7e830218e54a8e86610c6e89aef1588983a10b05940a944c3a,2,master_portable,Test AS   4-ATP/25-07-24/Blank/BC Blank_750_5_5_H.csv
235,5fde8d884bbcef7e830218e54a8e86610c6e89aef1588983a10b05940a944c3a,2,master_portable,Test AS   4-ATP/Elegidos/25-07-24/Blank/BC Blank_750_5_5_H.csv
236,5ff40c12217c46e5234a75dd29414de134cf128d098acd534b78285ef7027de1,2,master_portable,Test AS   4-ATP/25-07-24/4 ATP   AS/750_5_5_M/AAB_AS_4 ATP_10^-9M_750_5_5_M_S1.csv
236,5ff40c12217c46e5234a75dd29414de134cf128d098acd534b78285ef7027de1,2,master_portable,Test AS   4-ATP/Elegidos/25-07-24/4 ATP   AS/750_5_5_M/AAB_AS_4 ATP_10^-9M_750_5_5_M_S1.csv
237,5fffc1edae5f199a9b8a4660b14a14f9ebd12134175156c693c602e827ff5798,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-10M_750_5_5_M_S2.csv
237,5fffc1edae5f199a9b8a4660b14a14f9ebd12134175156c693c602e827ff5798,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-10M_750_5_5_M_S2.csv
238,6060ecadb5dc7fe185e323e6fde48100df5660485f7cbcb45bb2c1906ff45331,2,master_portable,Test AS   4-ATP/25-07-24/4 ATP   AS/750_5_5_H/AAB_AS_4 ATP_10^-7M_750_5_5_H_S1.csv
238,6060ecadb5dc7fe185e323e6fde48100df5660485f7cbcb45bb2c1906ff45331,2,master_portable,Test AS   4-ATP/Elegidos/25-07-24/4 ATP   AS/750_5_5_H/AAB_AS_4 ATP_10^-7M_750_5_5_H_S1.csv
239,60a61a05a2b32f2adfb926f5c9df3b108bee827822c8cb36afb8e7b1528d2840,2,master_portable,Precision y exactitud/10-09-24/Elegidos/Sustrato GOAAG/GOAAB_4 ATP_$_750_5_5_L_S2.csv
239,60a61a05a2b32f2adfb926f5c9df3b108bee827822c8cb36afb8e7b1528d2840,2,master_portable,Precision y exactitud/10-09-24/Sustrato GOAAG/GOAAB_4 ATP_$_750_5_5_L_S2.csv
240,6171daed55693de32cfe323e0282b1df0ede4504f714fb2e29517699ec302a76,3,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_100fM_rep1_acc2.csv
240,6171daed55693de32cfe323e0282b1df0ede4504f714fb2e29517699ec302a76,3,curated,Raman_spectra_data/Stability/03_07_24/4ATP_100fM_rep1_acc2.csv
240,6171daed55693de32cfe323e0282b1df0ede4504f714fb2e29517699ec302a76,3,curated,Raman_spectra_data/Stability/19_05_24/4ATP_10fM_rep1_acc2.csv
241,61c8f7d5267e5593178dad035cd84ab8d53a75ce4591e252ae966027eed48792,5,curated,Raman_spectra_data/Optimisation/500_5_5_L/Processed Spectra/blank_rep3_acc3_blank_subtracted_processed.csv
241,61c8f7d5267e5593178dad035cd84ab8d53a75ce4591e252ae966027eed48792,5,curated,Raman_spectra_data/Optimisation/750_5_5_H/Processed Spectra/blank_rep3_acc3_blank_subtracted_processed.csv
241,61c8f7d5267e5593178dad035cd84ab8d53a75ce4591e252ae966027eed48792,5,curated,Raman_spectra_data/Stability/03_07_24/Processed Spectra/blank_rep3_acc3_blank_subtracted_processed.csv
241,61c8f7d5267e5593178dad035cd84ab8d53a75ce4591e252ae966027eed48792,5,curated,Raman_spectra_data/Stability/19_05_24/Processed Spectra/blank_rep3_acc3_blank_subtracted_processed.csv
241,61c8f7d5267e5593178dad035cd84ab8d53a75ce4591e252ae966027eed48792,5,curated,Raman_spectra_data/Stability/24_09_24/Processed Spectra/blank_rep3_acc3_blank_subtracted_processed.csv
242,621cea8426561ee1cfa81af299045b208704e192f3053a34ebd9c4ca1d500029,2,master_portable,Test AS   4-ATP/25-07-24/4 ATP   AS/750_5_5_M/AAB_AS_4 ATP_10^-11M_750_5_5_M_S1.csv
242,621cea8426561ee1cfa81af299045b208704e192f3053a34ebd9c4ca1d500029,2,master_portable,Test AS   4-ATP/Elegidos/25-07-24/4 ATP   AS/750_5_5_M/AAB_AS_4 ATP_10^-11M_750_5_5_M_S1.csv
243,624e6a57abc11dc05c7b098c70c706a17ee7764b6af4d25801bea280c234f966,2,master_portable,Test AS   4-ATP/25-06-24/Blank/BC_blank2_750_5_5_H.csv
243,624e6a57abc11dc05c7b098c70c706a17ee7764b6af4d25801bea280c234f966,2,master_portable,Test AS   4-ATP/Elegidos/25-06-24/Blank/BC_blank2_750_5_5_H.csv
244,629c55c84275339143e335ca88056f2a91a556631c6a2480fa0b32389b292183,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-11M_750_5_5_L_S2.csv
244,629c55c84275339143e335ca88056f2a91a556631c6a2480fa0b32389b292183,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-11M_750_5_5_L_S2.csv
245,63b401f035fcbdf5605b7ce52a7546a846b5872add0417ca8aba80cd2007a492,2,master_portable,Test AS   4-ATP/26-06-24/Sudor artificial + 4-ATP/AAB_AS_4-ATP_10^-11M_e_750_5_5_M_S2.csv
245,63b401f035fcbdf5605b7ce52a7546a846b5872add0417ca8aba80cd2007a492,2,master_portable,Test AS   4-ATP/Elegidos/26-06-24/Sudor artificial   4-ATP/AAB_AS_4-ATP_10^-11M_e_750_5_5_M_S2.csv
246,64b827e95844cf637e1a9c650a95f4aa626b1cf4d8ce25e4a55940d3088bee19,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_10fM_rep1_acc3.csv
246,64b827e95844cf637e1a9c650a95f4aa626b1cf4d8ce25e4a55940d3088bee19,2,curated,Raman_spectra_data/Stability/03_07_24/4ATP_10fM_rep3_acc3.csv
247,64eff74401467e62c6dad43283291c814bba84db2b610ebeca04f5ace5dfb729,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-7M_750_5_5_M_S1.csv
247,64eff74401467e62c6dad43283291c814bba84db2b610ebeca04f5ace5dfb729,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-7M_750_5_5_M_S1.csv
248,66007e93eecb89ec372426f29b6fe5879b50de21434c65d47f17545476a35bc3,2,master_benchtop,24-10-21/Measures/Analitos elegidos/Blanks/GOAAB/Smoothed/GOAAB_Blank_S2_C1_M2_wb_s.csv
248,66007e93eecb89ec372426f29b6fe5879b50de21434c65d47f17545476a35bc3,2,master_benchtop,24-10-21/Measures/Blanks/GOAAB/Smoothed/GOAAB_Blank_S2_C1_M2_wb_s.csv
249,66488e0176e8fdd7c5e227b5520e2dc2ba31f79d799b3f18a9eb5f9e83f6680b,2,master_portable,Test AS   4-ATP/25-07-24/4 ATP   AS/750_5_5_M/AAB_AS_4 ATP_10^-8M_750_5_5_M_S3.csv
249,66488e0176e8fdd7c5e227b5520e2dc2ba31f79d799b3f18a9eb5f9e83f6680b,2,master_portable,Test AS   4-ATP/Elegidos/25-07-24/4 ATP   AS/750_5_5_M/AAB_AS_4 ATP_10^-8M_750_5_5_M_S3.csv
250,66e34ed31aa2476b60ebde346836ac4079e0857e97c24589b2600c0797da7283,2,master_portable,Test HS/23-10-24/Human Sweat/BC_HS_V2_H.csv
250,66e34ed31aa2476b60ebde346836ac4079e0857e97c24589b2600c0797da7283,2,master_portable,Test HS/Elegidos/23-10-24/Human Sweat/BC_HS_V2_H.csv
251,670a1a9472c86780cac74e59bf1ceab5747759f056224c07f123dc5da86f8700,2,master_portable,Test 4-ATP/18-09-24/GOAABC/750_5_5_M/GOAAB_4 ATP_10^-5M_750_5_5_M_S1.csv
251,670a1a9472c86780cac74e59bf1ceab5747759f056224c07f123dc5da86f8700,2,master_portable,Test 4-ATP/Elegidos/18-09-24/GOAABC/750_5_5_M/GOAAB_4 ATP_10^-5M_750_5_5_M_S1.csv
252,671dfa0b4b429e1952a21be9b467b450f8fe5efe7c0552085b7ea20597658dde,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-13M_750_5_5_M_S3.csv
252,671dfa0b4b429e1952a21be9b467b450f8fe5efe7c0552085b7ea20597658dde,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-13M_750_5_5_M_S3.csv
253,67685f84f8968dd31315af5a7bfe23cb55e08290e05a561259a31bd1b9e591c1,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_10uM_rep1_acc1.csv
253,67685f84f8968dd31315af5a7bfe23cb55e08290e05a561259a31bd1b9e591c1,2,curated,Raman_spectra_data/Stability/03_07_24/4ATP_10uM_rep3_acc1.csv
254,6787fd1d1762e077feb78ac9ee5075aa853f775754062948e240084e1de10b93,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-12M_750_5_5_M_S2.csv
254,6787fd1d1762e077feb78ac9ee5075aa853f775754062948e240084e1de10b93,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-12M_750_5_5_M_S2.csv
255,678e1dff2fb72c2a4c41bd52e07579bb353c95b6bd522d98b6088fb32c0c8b12,3,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_100nM_rep1_acc3.csv
255,678e1dff2fb72c2a4c41bd52e07579bb353c95b6bd522d98b6088fb32c0c8b12,3,curated,Raman_spectra_data/Stability/03_07_24/4ATP_100nM_rep3_acc3.csv
255,678e1dff2fb72c2a4c41bd52e07579bb353c95b6bd522d98b6088fb32c0c8b12,3,curated,Raman_spectra_data/Stability/19_05_24/4ATP_10nM_rep1_acc3.csv
256,67a3d0c8eb0bbe22e26aa167202a81f2210a6c3f8461c4a94c99b5b4d6696658,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv
256,67a3d0c8eb0bbe22e26aa167202a81f2210a6c3f8461c4a94c99b5b4d6696658,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv
257,6844a7672d902585c4623ecac314482d24ea7e3104679da9325fadd554a496a6,4,master_benchtop,24-10-21/Measures/Analitos elegidos/Artificial Sweat/Smoothed/GOAAB_AS_S2_C1_M1_wb_s.csv
257,6844a7672d902585c4623ecac314482d24ea7e3104679da9325fadd554a496a6,4,master_benchtop,24-10-21/Measures/Analitos elegidos/Blanks/GOAAB/Smoothed/GOAAB_Blank_S2_C1_M1_wb_s.csv
257,6844a7672d902585c4623ecac314482d24ea7e3104679da9325fadd554a496a6,4,master_benchtop,24-10-21/Measures/Artificial Sweat/Smoothed/GOAAB_AS_S2_C1_M1_wb_s.csv
257,6844a7672d902585c4623ecac314482d24ea7e3104679da9325fadd554a496a6,4,master_benchtop,24-10-21/Measures/Blanks/GOAAB/Smoothed/GOAAB_Blank_S2_C1_M1_wb_s.csv
258,685f6656467ad0d5f3d9106dc83ca022acc4c46e15eb1a1790c458f85f8ae335,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_1pM_rep3_acc3.csv
258,685f6656467ad0d5f3d9106dc83ca022acc4c46e15eb1a1790c458f85f8ae335,2,curated,Raman_spectra_data/Stability/03_07_24/4ATP_1pM_rep1_acc3.csv
259,68d7d2a742cf678659be775f0e6580dad2bf5fd91cffd5e25b102eb5a3ea3b34,2,master_benchtop,24-10-21/Measures/4-ATP/AAB/Smoothed/AAB_4-ATP^-15M_S1_C1_M1_wb_s.csv
259,68d7d2a742cf678659be775f0e6580dad2bf5fd91cffd5e25b102eb5a3ea3b34,2,master_benchtop,24-10-21/Measures/Analitos elegidos/4-ATP/AAB/Smoothed/AAB_4-ATP^-15M_S1_C1_M1_wb_s.csv
260,691d0fafc4e26c78cd2684d056c0c1b051b3e6669a2da26aae99e071d657a40c,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-6M_750_5_5_M_S3.csv
260,691d0fafc4e26c78cd2684d056c0c1b051b3e6669a2da26aae99e071d657a40c,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-6M_750_5_5_M_S3.csv
261,694d13c14e8f88995e359b5d378d687c2845ccaad8d5d873e72c1c85dc7b0149,2,master_portable,Test AS   4-ATP/25-07-24/4 ATP   AS/750_5_5_H/AAB_AS_4 ATP_10^-7M_750_5_5_H_S2.csv
261,694d13c14e8f88995e359b5d378d687c2845ccaad8d5d873e72c1c85dc7b0149,2,master_portable,Test AS   4-ATP/Elegidos/25-07-24/4 ATP   AS/750_5_5_H/AAB_AS_4 ATP_10^-7M_750_5_5_H_S2.csv
262,698df4efb6af25ee45b07ac991bf082a84d48a58942d4a7a4746b3f5beb3b7cd,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_1uM_rep3_acc2.csv
262,698df4efb6af25ee45b07ac991bf082a84d48a58942d4a7a4746b3f5beb3b7cd,2,curated,Raman_spectra_data/Stability/19_05_24/4ATP_100nM_rep3_acc2.csv
263,6a1328935dc96d16cac320f9a85d8a7d9867b261f442bc97b3a90427fd3b2ba9,3,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_10uM_rep2_acc2.csv
263,6a1328935dc96d16cac320f9a85d8a7d9867b261f442bc97b3a90427fd3b2ba9,3,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_10uM_rep3_acc2.csv
263,6a1328935dc96d16cac320f9a85d8a7d9867b261f442bc97b3a90427fd3b2ba9,3,curated,Raman_spectra_data/Stability/03_07_24/4ATP_10uM_rep2_acc2.csv
264,6a31b73c54359c5b4e4f591776ca6ddcd0f393783634b110abe6f0a5d4e8d0bb,3,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_1nM_rep1_acc2.csv
264,6a31b73c54359c5b4e4f591776ca6ddcd0f393783634b110abe6f0a5d4e8d0bb,3,curated,Raman_spectra_data/Stability/03_07_24/4ATP_1nM_rep1_acc2.csv
264,6a31b73c54359c5b4e4f591776ca6ddcd0f393783634b110abe6f0a5d4e8d0bb,3,curated,Raman_spectra_data/Stability/19_05_24/4ATP_100pM_rep1_acc2.csv
265,6a55f71ed567194624b056bc748ae8a49f001cc2e7038de017bd57b3585797fd,2,master_portable,Test AS   Glu/24-07-24/Sustrato GoAuAgBC/Glucosa/GAABC_Glu_10^-2M_750_5_5_H_S3.csv
265,6a55f71ed567194624b056bc748ae8a49f001cc2e7038de017bd57b3585797fd,2,master_portable,Test AS   Glu/Elegidos/24-07-24/Sustrato GoAuAgBC/Glucosa/GAABC_Glu_10^-2M_750_5_5_H_S3.csv
266,6a7449f8c29318457ced9c96e72693704888759d4d8cf26827fa36254d3ee969,3,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_1nM_rep1_acc1.csv
266,6a7449f8c29318457ced9c96e72693704888759d4d8cf26827fa36254d3ee969,3,curated,Raman_spectra_data/Stability/03_07_24/4ATP_1nM_rep1_acc1.csv
266,6a7449f8c29318457ced9c96e72693704888759d4d8cf26827fa36254d3ee969,3,curated,Raman_spectra_data/Stability/19_05_24/4ATP_100pM_rep1_acc1.csv
267,6aff666e92afbc12618e523e94cf9b0b269455333cc83c079c8935ba748e4bd2,2,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-14M_750_5_5_L_S1.csv
267,6aff666e92afbc12618e523e94cf9b0b269455333cc83c079c8935ba748e4bd2,2,master_portable,Test 4-ATP/Elegidos/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-14M_750_5_5_L_S1.csv
268,6b8de3b8cbbf5de972e55a7c1d439e539b7d89b3896178f632b6f9b1d59e27fc,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-15M_750_5_5_M_S3.csv
268,6b8de3b8cbbf5de972e55a7c1d439e539b7d89b3896178f632b6f9b1d59e27fc,2,master_portable,Test 4-ATP/Elegidos/03-07-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-15M_750_5_5_M_S3.csv
269,6cfe7c3f2d60eb95f88a4e8359039dd8c28d10dd4054f0ae4a4fa92226606e4c,2,curated,Raman_spectra_data/Calibration curve/Original spectra/4ATP_1mM_rep3_acc3.csv
269,6cfe7c3f2d60eb95f88a4e8359039dd8c28d10dd4054f0ae4a4fa92226606e4c,2,curated,Raman_spectra_data/Optimisation/500_5_5_L/4ATP_1mM_rep3_acc3.csv
270,6cff167bb91d81575837b0d00232457f04022d23901af41e84542d8b6db3f72f,5,curated,Raman_spectra_data/Optimisation/500_5_5_L/Processed Spectra/blank_rep1_acc1_blank_subtracted_processed.csv
270,6cff167bb91d81575837b0d00232457f04022d23901af41e84542d8b6db3f72f,5,curated,Raman_spectra_data/Optimisation/750_5_5_H/Processed Spectra/blank_rep1_acc1_blank_subtracted_processed.csv
270,6cff167bb91d81575837b0d00232457f04022d23901af41e84542d8b6db3f72f,5,curated,Raman_spectra_data/Stability/03_07_24/Processed Spectra/blank_rep1_acc1_blank_subtracted_processed.csv
270,6cff167bb91d81575837b0d00232457f04022d23901af41e84542d8b6db3f72f,5,curated,Raman_spectra_data/Stability/19_05_24/Processed Spectra/blank_rep1_acc1_blank_subtracted_processed.csv
270,6cff167bb91d81575837b0d00232457f04022d23901af41e84542d8b6db3f72f,5,curated,Raman_spectra_data/Stability/24_09_24/Processed Spectra/blank_rep1_acc1_blank_subtracted_processed.csv
271,6d07456423191d38f4d201ebb5a4e2b52a933ec981a3536150fa9e584df2d3cd,2,master_portable,Test AS   4-ATP/13-09-24/4ATP AS/750_5_5_L/AAB_AS_4 ATP_10^-4M_750_5_5_L_S2.csv
271,6d07456423191d38f4d201ebb5a4e2b52a933ec981a3536150fa9e584df2d3cd,2,master_portable,Test AS   4-ATP/Elegidos/13-09-24/4ATP AS/750_5_5_L/AAB_AS_4 ATP_10^-4M_750_5_5_L_S2.csv
272,6d150faaef3273a4175c96bccb5dd79fd127563be6673d6117b761db55f65adb,2,master_portable,Test AS   4-ATP/26-06-24/Sudor artificial + 4-ATP/AAB_AS_4-ATP_10^-10M_e_750_5_5_M_S3.csv
272,6d150faaef3273a4175c96bccb5dd79fd127563be6673d6117b761db55f65adb,2,master_portable,Test AS   4-ATP/Elegidos/26-06-24/Sudor artificial   4-ATP/AAB_AS_4-ATP_10^-10M_e_750_5_5_M_S3.csv
273,6e91ebe4eace3fcbfec0eec1469588a8fb61a3cc586ab56822f4b1a52992b393,2,master_portable,Test AS   Glu/02-08-24/Sustrato AuAgBC/Sudor artificial   Glu/AAB_AS_Glu_1X10^-4M_750_5_5_L_S2.csv
273,6e91ebe4eace3fcbfec0eec1469588a8fb61a3cc586ab56822f4b1a52992b393,2,master_portable,Test AS   Glu/Elegidos/02-08-24/Sustrato AuAgBC/Sudor artificial   Glu/AAB_AS_Glu_1X10^-4M_750_5_5_L_S2.csv
274,6fc6c3151260db0a677fe97e2eaaf5b5422df445fd4f80095a89f57bb80c85ad,2,master_portable,Test HS/25-09-24/HS_AABC/750_5_5_M/HS_AABC_P2_750_5_5_M_S1.csv
274,6fc6c3151260db0a677fe97e2eaaf5b5422df445fd4f80095a89f57bb80c85ad,2,master_portable,Test HS/Elegidos/25-09-24/HS_AABC/750_5_5_M/HS_AABC_P2_750_5_5_M_S1.csv
275,70327e9e13bcda0f3c7b55b8d991ef703cd294bfd568c7e8c99cefbea0ab89ac,2,master_portable,Test AS   4-ATP/25-06-24/Sudor Artificial/BC/BC_AS_750_5_5_H_S1.csv
