manifest_order,prepared_file,prepared_sha256,sample_type,concentration_M,concentration_label,prepared_replicate,prepared_accumulation,source_collection,source_master_path,source_master_column_index,source_master_column_name,source_scan_id,source_date,source_setting,source_replicate,intensity_max_abs_difference,axis_max_abs_difference,axis_match_1e-5,concentration_agrees,expected_calibration_date,expected_calibration_setting,date_matches_expected,setting_matches_expected,lineage_class,scientific_status,source_reuse_count,source_scan_first_prepared_file,source_scan_is_reused,statistical_independence_status
130,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1fM_rep2_acc5.csv,1c5ca7c6e114aa83f6461a63876668cb4eacec0e12ecebba26aedc0166fcaf39,sample,1e-15,1fM,2,5,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-15M_750_5_5_L_S1.csv,5,5,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-15M_750_5_5_L_S1.csv#5,03-07-24,750_5_5_L,1,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1fM_rep2_acc5.csv,False,no_exact_reuse_detected_within_prepared_set
131,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1fM_rep3_acc1.csv,b0fd8f4052dc16e5d7aba9c8340cf994b2cb6959f0e1182d8e53d46bf4ad1e80,sample,1e-15,1fM,3,1,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-15M_750_5_5_L_S2.csv,1,1,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-15M_750_5_5_L_S2.csv#1,03-07-24,750_5_5_L,2,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1fM_rep3_acc1.csv,False,no_exact_reuse_detected_within_prepared_set
132,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1fM_rep3_acc2.csv,951d46b882e56708eb85494a8ea85c05ecb0f8d5f08644405b4dba34cc87cda5,sample,1e-15,1fM,3,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-15M_750_5_5_L_S2.csv,2,2,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-15M_750_5_5_L_S2.csv#2,03-07-24,750_5_5_L,2,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1fM_rep3_acc2.csv,False,no_exact_reuse_detected_within_prepared_set
133,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1fM_rep3_acc3.csv,54b7e6db648ffb421992032498b963a496db111c910717837fbc1bfe6970c114,sample,1e-15,1fM,3,3,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-15M_750_5_5_L_S2.csv,3,3,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-15M_750_5_5_L_S2.csv#3,03-07-24,750_5_5_L,2,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1fM_rep3_acc3.csv,False,no_exact_reuse_detected_within_prepared_set
134,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1fM_rep3_acc4.csv,400b9e6dd6d1cfce8f580744e446fc11869f7ca8fcf4cd434cb1cfac561ec9dd,sample,1e-15,1fM,3,4,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-15M_750_5_5_L_S2.csv,4,4,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-15M_750_5_5_L_S2.csv#4,03-07-24,750_5_5_L,2,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1fM_rep3_acc4.csv,False,no_exact_reuse_detected_within_prepared_set
135,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1fM_rep3_acc5.csv,88d1932a985ffd23986f812bd54190fdff2ca39d2ce366afc31329f68dfbed4e,sample,1e-15,1fM,3,5,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-15M_750_5_5_L_S2.csv,5,5,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-15M_750_5_5_L_S2.csv#5,03-07-24,750_5_5_L,2,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1fM_rep3_acc5.csv,False,no_exact_reuse_detected_within_prepared_set
136,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1mM_rep1_acc1.csv,ee08366781008d307e55ea6f7d044ef1b03f8ff192b3e66f18c7e2bb6eaf554f,sample,0.001,1mM,1,1,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S2.csv,1,1,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S2.csv#1,03-07-24,750_5_5_L,2,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1mM_rep1_acc1.csv,False,no_exact_reuse_detected_within_prepared_set
137,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1mM_rep1_acc2.csv,0f5f2623e475ad0c2a0f33619216940ff138599215058b944c676ae0f9c694a3,sample,0.001,1mM,1,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S2.csv,2,2,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S2.csv#2,03-07-24,750_5_5_L,2,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1mM_rep1_acc2.csv,False,no_exact_reuse_detected_within_prepared_set
138,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1mM_rep1_acc3.csv,585447e4700eb8b4ee23e1c80db7d20dd5b57823015e3f354ada2e61fa37a4a6,sample,0.001,1mM,1,3,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S2.csv,3,3,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S2.csv#3,03-07-24,750_5_5_L,2,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1mM_rep1_acc3.csv,False,no_exact_reuse_detected_within_prepared_set
139,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1mM_rep1_acc4.csv,c4fb11bfc244f8ac9b403e99966df887998797dcdc34200aee03465a4034e857,sample,0.001,1mM,1,4,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S2.csv,4,4,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S2.csv#4,03-07-24,750_5_5_L,2,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1mM_rep1_acc4.csv,False,no_exact_reuse_detected_within_prepared_set
140,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1mM_rep1_acc5.csv,b9128dc81de31cca3ec7f274b380052ecff015967b6a4e83e989c85d9024f1f5,sample,0.001,1mM,1,5,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S2.csv,5,5,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S2.csv#5,03-07-24,750_5_5_L,2,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1mM_rep1_acc5.csv,False,no_exact_reuse_detected_within_prepared_set
141,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1mM_rep2_acc1.csv,f798e71d15b2af3c02efec6260bf34b6e1fed2f1dc2aee3f4906840b9b3a3555,sample,0.001,1mM,2,1,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S3.csv,1,1,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S3.csv#1,03-07-24,750_5_5_L,3,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1mM_rep2_acc1.csv,False,no_exact_reuse_detected_within_prepared_set
142,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1mM_rep2_acc2.csv,db81f77011e5f257b18f2a57e43e274b1b713d36fe75ea94142d95b0483172db,sample,0.001,1mM,2,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S3.csv,2,2,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S3.csv#2,03-07-24,750_5_5_L,3,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1mM_rep2_acc2.csv,False,no_exact_reuse_detected_within_prepared_set
143,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1mM_rep2_acc3.csv,7365b26190112d4336fd708595c4bbc0199905acec5be28072d8c05b781c8c20,sample,0.001,1mM,2,3,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S3.csv,3,3,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S3.csv#3,03-07-24,750_5_5_L,3,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1mM_rep2_acc3.csv,False,no_exact_reuse_detected_within_prepared_set
144,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1mM_rep2_acc4.csv,77e42e2b059d62c0ef1acf6b98513cb827631dc3444be4f99dc26a7f92878208,sample,0.001,1mM,2,4,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S3.csv,4,4,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S3.csv#4,03-07-24,750_5_5_L,3,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1mM_rep2_acc4.csv,False,no_exact_reuse_detected_within_prepared_set
145,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1mM_rep2_acc5.csv,02f7e4ffba93a42f9c9d0a282efdbd4b0ac06682f5b82cc30672b1439f2cbd0a,sample,0.001,1mM,2,5,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S3.csv,5,5,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-3M_750_5_5_L_S3.csv#5,03-07-24,750_5_5_L,3,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1mM_rep2_acc5.csv,False,no_exact_reuse_detected_within_prepared_set
146,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1mM_rep3_acc1.csv,ef71134b5a685e354725c1a4d0ee515cfa1207cbfa98417604b3357ae1714227,sample,0.001,1mM,3,1,master_portable,Test 4-ATP/03-07-24/4 ATP/500-5-5-L/AAB_4 ATP_10^-3M_500_5_5_L_S3.csv,1,1,Test 4-ATP/03-07-24/4 ATP/500-5-5-L/AAB_4 ATP_10^-3M_500_5_5_L_S3.csv#1,03-07-24,500_5_5_L,3,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,False,exact_intensity_acquisition_context_conflict,publication_snapshot_only_mixed_acquisition,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1mM_rep3_acc1.csv,False,no_exact_reuse_detected_within_prepared_set
147,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1mM_rep3_acc2.csv,7d60bef534c01b860276efc137ade0f2e6f9c643dba5a87702de521a0c00dd5a,sample,0.001,1mM,3,2,master_portable,Test 4-ATP/03-07-24/4 ATP/500-5-5-L/AAB_4 ATP_10^-3M_500_5_5_L_S3.csv,2,2,Test 4-ATP/03-07-24/4 ATP/500-5-5-L/AAB_4 ATP_10^-3M_500_5_5_L_S3.csv#2,03-07-24,500_5_5_L,3,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,False,exact_intensity_acquisition_context_conflict,publication_snapshot_only_mixed_acquisition,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1mM_rep3_acc2.csv,False,no_exact_reuse_detected_within_prepared_set
148,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1mM_rep3_acc3.csv,6cfe7c3f2d60eb95f88a4e8359039dd8c28d10dd4054f0ae4a4fa92226606e4c,sample,0.001,1mM,3,3,master_portable,Test 4-ATP/03-07-24/4 ATP/500-5-5-L/AAB_4 ATP_10^-3M_500_5_5_L_S3.csv,3,3,Test 4-ATP/03-07-24/4 ATP/500-5-5-L/AAB_4 ATP_10^-3M_500_5_5_L_S3.csv#3,03-07-24,500_5_5_L,3,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,False,exact_intensity_acquisition_context_conflict,publication_snapshot_only_mixed_acquisition,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1mM_rep3_acc3.csv,False,no_exact_reuse_detected_within_prepared_set
149,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1mM_rep3_acc4.csv,de584ab325fb4bed1fa149131f754d8fedd62350acdd9cf4fecbf4921c3e5004,sample,0.001,1mM,3,4,master_portable,Test 4-ATP/03-07-24/4 ATP/500-5-5-L/AAB_4 ATP_10^-3M_500_5_5_L_S3.csv,4,4,Test 4-ATP/03-07-24/4 ATP/500-5-5-L/AAB_4 ATP_10^-3M_500_5_5_L_S3.csv#4,03-07-24,500_5_5_L,3,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,False,exact_intensity_acquisition_context_conflict,publication_snapshot_only_mixed_acquisition,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1mM_rep3_acc4.csv,False,no_exact_reuse_detected_within_prepared_set
150,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1mM_rep3_acc5.csv,abb67217f833fd600de4c2b86235809728ae77fdfc1a6582ab5dd19bfd80e946,sample,0.001,1mM,3,5,master_portable,Test 4-ATP/03-07-24/4 ATP/500-5-5-L/AAB_4 ATP_10^-3M_500_5_5_L_S3.csv,5,5,Test 4-ATP/03-07-24/4 ATP/500-5-5-L/AAB_4 ATP_10^-3M_500_5_5_L_S3.csv#5,03-07-24,500_5_5_L,3,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,False,exact_intensity_acquisition_context_conflict,publication_snapshot_only_mixed_acquisition,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1mM_rep3_acc5.csv,False,no_exact_reuse_detected_within_prepared_set
151,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1nM_rep1_acc1.csv,6a7449f8c29318457ced9c96e72693704888759d4d8cf26827fa36254d3ee969,sample,1e-09,1nM,1,1,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv,1,1,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv#1,03-07-24,750_5_5_L,1,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1nM_rep1_acc1.csv,False,no_exact_reuse_detected_within_prepared_set
152,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1nM_rep1_acc2.csv,6a31b73c54359c5b4e4f591776ca6ddcd0f393783634b110abe6f0a5d4e8d0bb,sample,1e-09,1nM,1,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv,2,2,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv#2,03-07-24,750_5_5_L,1,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1nM_rep1_acc2.csv,False,no_exact_reuse_detected_within_prepared_set
153,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1nM_rep1_acc3.csv,ed84804365ed1cc7290844c906db43bff56b1d36fe7c81e292c5acb4959fa627,sample,1e-09,1nM,1,3,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv,3,3,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv#3,03-07-24,750_5_5_L,1,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1nM_rep1_acc3.csv,False,no_exact_reuse_detected_within_prepared_set
154,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1nM_rep1_acc4.csv,98c16c3c210a32ca555a918815eb50f4b6972e2eac4720c2208727888c81cf1b,sample,1e-09,1nM,1,4,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv,4,4,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv#4,03-07-24,750_5_5_L,1,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1nM_rep1_acc4.csv,False,no_exact_reuse_detected_within_prepared_set
155,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1nM_rep1_acc5.csv,fa868bffe6f2665599903221c6f270c4584354bbbc911693c09094bac2392163,sample,1e-09,1nM,1,5,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv,5,5,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S1.csv#5,03-07-24,750_5_5_L,1,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1nM_rep1_acc5.csv,False,no_exact_reuse_detected_within_prepared_set
156,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1nM_rep2_acc1.csv,b615b65e2756a83ac4e1f66f11ef63cfbf07beb1fa4d7ab320356504e9bb743e,sample,1e-09,1nM,2,1,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S2.csv,1,1,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S2.csv#1,03-07-24,750_5_5_L,2,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1nM_rep2_acc1.csv,False,no_exact_reuse_detected_within_prepared_set
157,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1nM_rep2_acc2.csv,cd674cbf801e75e98f52e717088b98c251fef0519a10906a495fca9565b98cab,sample,1e-09,1nM,2,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S2.csv,2,2,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S2.csv#2,03-07-24,750_5_5_L,2,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1nM_rep2_acc2.csv,False,no_exact_reuse_detected_within_prepared_set
158,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1nM_rep2_acc3.csv,e07751eda70608be41b85e04ea82b0057dff0430fea89fc52447298d03eef1fe,sample,1e-09,1nM,2,3,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S2.csv,3,3,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S2.csv#3,03-07-24,750_5_5_L,2,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1nM_rep2_acc3.csv,False,no_exact_reuse_detected_within_prepared_set
159,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1nM_rep2_acc4.csv,9582c265274ccb0beb1b136f6d7c630c8c1b6f05200771deffe1e61cf469d748,sample,1e-09,1nM,2,4,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S2.csv,4,4,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S2.csv#4,03-07-24,750_5_5_L,2,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1nM_rep2_acc4.csv,False,no_exact_reuse_detected_within_prepared_set
160,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1nM_rep2_acc5.csv,fd00a718d0700b15ecbb56b4fa17d46992e7079e92690d7531e1ca5bc9fd8079,sample,1e-09,1nM,2,5,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S2.csv,5,5,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S2.csv#5,03-07-24,750_5_5_L,2,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,1,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1nM_rep2_acc5.csv,False,no_exact_reuse_detected_within_prepared_set
161,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1nM_rep3_acc1.csv,77d01037e93912a2aee4754d73687f8030bcebc0251e2259f03f7dad7bc79569,sample,1e-09,1nM,3,1,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv,2,2,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv#2,03-07-24,750_5_5_L,3,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,2,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1nM_rep3_acc1.csv,True,not_independent_exact_source_scan_reused
162,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1nM_rep3_acc2.csv,77d01037e93912a2aee4754d73687f8030bcebc0251e2259f03f7dad7bc79569,sample,1e-09,1nM,3,2,master_portable,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv,2,2,Test 4-ATP/03-07-24/4 ATP/750-5-5-L/AAB_4 ATP_10^-9M_750_5_5_L_S3.csv#2,03-07-24,750_5_5_L,3,0.0,4.998398708266905e-07,True,True,03-07-24,750_5_5_L,True,True,exact_intensity_axis_context_consistent_sample,source_intensity_exact_axis_within_1e-5_context_consistent,2,data/quarantine/legacy_snapshot/Calibration curve/Original spectra/4ATP_1nM_rep3_acc1.csv,True,not_independent_exact_source_scan_reused
