Raman shift (cm-1),RM_AS,RM_HS_V1,RM_HS_V2,RM_HS_V3
1504.64539,50.00651458,92.77410965,28.05440178,36.1002
1503.716488,51.55488918,87.14368675,31.01358663,33.81749
1502.787426,49.91977774,85.40433989,35.76980058,35.07587
1501.858205,55.84266916,89.39473721,40.84131974,37.14263
1500.928824,58.09476695,90.40055787,44.03147014,39.12772
1499.999283,53.70974862,88.44206738,45.99330643,38.41755
1499.069583,57.76282493,89.32515365,48.33419147,39.01359
1498.139723,61.87959595,90.72400794,50.17607866,42.29347
1497.209703,66.6326104,94.8722151,50.73025137,43.69838
1496.279523,69.32268045,98.41090319,50.75471394,44.42738
1495.349184,70.34580118,103.9825503,51.77768988,44.94857
1494.418685,80.07717537,115.8391809,54.88515279,46.11655
1493.488025,93.09598266,128.1458977,58.45871682,52.55617
1492.557206,103.4133222,136.8899395,60.63353825,57.62165
1491.626227,107.9281011,141.6161169,61.71735414,62.22644
1490.695087,110.6084033,146.1004011,61.40858554,71.51336
1489.763788,110.6521697,147.3666132,57.84673407,75.1325
1488.832329,103.6741392,141.2428986,49.90857477,73.91151
1487.900709,92.6390528,129.3602349,41.11601167,71.46161
1486.968929,85.08440827,120.2703058,37.55365501,70.27965
1486.036989,87.13355607,119.2253367,38.94418044,74.67886
1485.104889,93.50449172,120.0756518,41.06983097,76.03388
1484.172629,97.24337533,120.0355227,44.05898683,73.45806
1483.240208,98.87203215,119.1643454,49.00380633,72.72607
1482.307627,105.4140035,120.6912556,54.67532538,71.45304
1481.374885,114.7955908,124.2468384,60.84674433,72.83124
1480.441983,126.9662378,129.4187418,67.85541813,80.59465
1479.508921,138.6193986,133.9273323,74.53772526,86.44113
1478.575698,139.2408389,131.2354253,79.58930821,86.91643
1477.642314,138.2572823,128.1629246,83.07360865,85.4451
1476.70877,142.5127553,130.7094679,85.83556092,86.21342
1475.775066,145.6501951,135.8005936,88.38093848,87.97841
1474.8412,147.4894232,139.529266,90.08301092,85.66064
1473.907174,150.7319359,142.840625,90.12722002,87.13576
1472.972988,158.2420896,149.5651621,90.37551239,91.82295
1472.03864,164.7614637,155.8319749,90.75356061,93.74777
1471.104132,160.8676404,156.3310188,85.59902057,94.65692
1470.169463,151.8946159,151.7239123,75.06906816,92.36037
1469.234633,139.7929753,145.7431603,65.46475248,91.15897
1468.299643,124.908226,138.8147065,56.31249219,89.77
1467.364491,107.6176854,127.5884502,45.32733437,82.14187
1466.429178,92.59085408,116.6983741,36.07693071,74.20127
1465.493705,89.32559329,114.123573,31.87946325,71.77538
1464.55807,88.99547868,116.839163,31.63255627,74.47046
1463.622274,91.86724786,116.3960289,30.90788649,71.05712
1462.686317,89.39781649,107.3319071,26.594988,58.05302
1461.7502,75.94265536,94.66196152,21.82041484,48.89863
1460.81392,73.19704955,88.55682237,21.46456043,43.74371
1459.87748,79.05346144,88.55141166,25.10994609,39.33162
1458.940878,84.80294882,86.84804768,28.85133162,38.47422
1458.004115,81.96250844,79.04907454,30.6054494,35.44499
1457.067191,73.0086984,69.00464458,31.43055724,28.68104
1456.130106,68.75163278,61.63796553,32.33810791,26.68004
1455.192859,61.89113015,58.85004144,32.06010237,29.96312
1454.25545,60.97886957,60.18568948,31.01223966,34.32577
1453.31788,62.90897394,60.05658539,32.6641346,39.81881
1452.380149,61.42526202,57.73069877,37.76637185,45.95502
1451.442256,62.36233946,58.8535223,45.03574953,57.85789
1450.504201,66.62631691,66.8186219,55.73810558,75.986
1449.565985,72.08413556,77.48839907,69.58011324,96.96489
1448.627607,68.47659394,84.06305662,85.25007408,116.41885
1447.689068,66.69981808,90.02244178,105.4819333,135.26911
1446.750367,68.40882354,100.7924566,131.4937823,161.47091
1445.811504,72.39607903,115.6073283,163.3272971,190.40694
1444.872479,83.80005883,135.3038371,204.7482721,220.60841
1443.933292,99.97539867,161.8485417,254.3498568,252.0755
1442.993944,117.0152031,188.7699199,304.6622754,283.87775
1442.054434,122.559246,209.7690233,353.6444404,309.39346
1441.114761,131.2723497,231.3206947,402.9887201,326.70944
1440.174927,145.799176,259.891178,452.657278,349.5071
1439.234931,163.82049,296.7947843,503.7120267,379.52391
1438.294772,197.0962957,341.9707165,554.8109906,411.41926
1437.354452,230.3700607,389.6352217,597.5963783,434.92691
1436.413969,254.5537466,432.8233769,625.1857061,444.46444
1435.473325,277.0146105,475.5621719,639.9380051,443.39036
1434.532518,310.2849559,526.7368004,647.1256448,442.89999
1433.591549,350.5675951,587.0097059,646.595239,448.71169
1432.650417,387.0937943,651.0545954,635.3484426,450.96141
1431.709123,423.9824127,712.7026571,613.6287149,447.49654
1430.767667,451.0039361,769.9406246,584.6743991,438.42071
1429.826049,466.8381355,825.8466858,550.4256514,428.63392
1428.884268,482.6109364,880.1021123,509.8816368,418.43241
1427.942325,495.5538798,926.5415022,464.2955256,404.01313
1427.000219,502.1081517,961.4551558,418.3258513,388.71439
1426.057951,496.0813429,981.2404885,372.2828823,367.10008
1425.11552,482.3615075,985.2852465,324.4569867,342.00063
1424.172926,460.7826496,975.6389894,278.8090836,318.06369
1423.23017,433.1109232,952.594737,239.5519474,291.72187
1422.287251,407.2421318,918.1590746,206.5720709,264.95949
1421.34417,369.3521019,869.1229472,178.5237318,237.98916
1420.400926,323.3788188,804.6372214,153.4134641,210.04263
1419.457519,274.8809112,731.3408068,130.7664174,179.62937
1418.513949,230.6275615,657.9624653,112.619956,154.20672
1417.570216,196.8243039,586.4025395,99.21600428,138.16525
1416.62632,163.4392648,511.3721482,88.86400751,124.3893
1415.682262,133.0612369,432.3440144,79.37666737,106.81873
1414.73804,103.628587,353.4312231,67.43033386,79.74213
1413.793656,73.63678227,279.8358571,52.54470007,54.07088
1412.849108,49.53891671,212.6543426,38.14457339,35.39348
1411.904398,32.13453719,152.3947822,24.76123345,19.00013
1410.959524,17.78423415,102.6286939,10.97555628,4.80787
1410.014487,12.84712819,68.10369194,-0.016598727,-4.31218
1409.069287,19.23282892,47.3680368,-4.273343125,-4.36599
1408.123924,23.75820964,34.03810352,-2.537082519,-2.06191
1407.178397,27.55093525,29.31680029,2.23026756,1.3548
1406.232708,39.1062775,32.20652069,8.354324115,2.54875
1405.286855,53.51663613,38.64620254,16.85401832,2.54983
1404.340838,66.20047086,48.09634667,28.91291723,7.54736
1403.394658,79.00324359,57.47016602,44.03027896,13.65796
1402.448315,91.65772848,67.96316463,63.45607293,23.79768
1401.501808,107.5589093,81.50078419,88.22814049,38.12251
1400.555137,127.7336701,98.10677652,117.6792052,53.89866
1399.608304,146.1394684,118.80635,155.1969455,72.85928
1398.661306,163.4672063,144.9657715,201.7582399,99.18631
1397.714145,192.0914167,183.0640543,249.4017668,133.07863
1396.76682,227.2275463,230.3074928,293.397577,169.43469
1395.819332,256.7157948,281.2416268,335.7872462,206.0994
1394.871679,289.7118418,339.4249803,375.9314451,246.12072
1393.923863,328.344447,405.5649686,411.3530035,290.44232
1392.975883,365.0896719,473.9996781,442.0691831,331.39513
1392.02774,396.3993789,538.7842341,467.5200232,368.526
1391.079432,415.9443747,598.0152522,484.6184977,400.76983
1390.130961,427.2786526,651.6538569,492.051394,424.14766
1389.182325,437.4887117,702.5374836,493.0713562,440.02632
1388.233526,443.3865786,749.9852167,491.289312,450.23755
1387.284562,448.9047372,789.138104,486.0970735,457.577
1386.335435,446.7856349,812.3951004,473.8184288,456.18884
1385.386143,428.0239374,817.8442981,452.7162434,442.19332
1384.436687,400.0549649,811.3205266,425.3360061,416.8746
1383.487067,366.8662773,791.7816098,394.475037,383.51428
1382.537283,331.5808599,759.8795259,361.2248891,348.18486
1381.587335,295.3062875,718.1520527,327.8774266,311.55642
1380.637222,259.7414652,666.4161742,296.4348196,277.19661
1379.686945,222.7850012,607.9048039,266.503944,244.19666
1378.736503,185.9868736,544.6689311,237.9674282,209.65058
1377.785897,146.8636344,476.9328102,212.1813865,175.20534
1376.835127,107.1011747,409.1835838,190.0316869,140.81071
1375.884192,83.20719908,349.069938,169.6109509,112.0495
1374.933093,73.75150608,300.5272121,148.4322744,91.87638
1373.981829,68.5003666,257.9619074,128.4370319,76.81785
1373.030401,61.79808801,218.784894,112.6567102,67.91195
1372.078808,60.9551783,190.3612722,100.0127301,65.19132
1371.12705,66.87518348,170.3483119,89.30821695,61.73901
1370.175127,71.23643873,152.1325817,80.94013612,60.14373
1369.22304,73.33298167,134.4344218,73.18278738,62.2199
1368.270788,72.44719142,120.3729628,64.4716386,64.34104
1367.318371,72.97771928,113.6339172,57.42567378,69.93885
1366.36579,75.01735572,111.439574,55.14473259,74.67782
1365.413043,80.75605987,111.8569002,55.6073612,79.40222
1364.460132,85.53311073,110.7127293,54.95996352,85.37433
1363.507055,83.73674812,106.409157,53.41401544,90.35108
1362.553814,77.62098425,98.88169232,52.39155815,94.10714
1361.600408,67.50196964,89.45823953,51.51741812,92.42568
1360.646836,61.8121647,85.61764921,51.66491185,92.51595
1359.693099,64.19327848,88.53155941,54.70253434,94.80847
1358.739198,71.65341369,94.79180461,59.80343124,98.04446
1357.785131,74.35465349,98.56955596,64.80915015,103.83991
1356.830898,72.21458992,99.84658103,69.15952022,107.14314
1355.876501,71.04628306,100.0783238,70.84764663,108.07131
1354.921938,62.82792399,96.09257795,66.95736605,99.02032
1353.96721,54.27775733,93.22899587,61.62178461,82.56679
1353.012316,60.13623561,98.08264983,61.6588244,74.65053
1352.057258,72.48201455,108.9006322,65.93222735,75.72002
1351.102033,82.34819698,118.2357871,71.33857485,77.10582
1350.146643,92.3285753,125.0558975,77.26574828,78.48288
1349.191088,96.7808459,131.5900149,80.23192767,79.73285
1348.235367,100.0867406,135.4936071,78.58575851,77.40603
1347.279481,103.6329157,136.0002786,75.44950631,76.73647
1346.323428,103.7633382,135.2385758,73.76411191,75.80717
1345.36721,110.5842429,139.7995067,76.18835835,80.09659
1344.410827,121.2044036,149.8372656,81.97784908,93.16609
1343.454278,128.7475337,156.2440546,85.602578,100.16854
1342.497562,127.9966021,153.2322127,84.45666454,102.08051
1341.540682,119.0034201,142.6493965,80.06640694,100.79835
1340.583635,108.3742568,127.0609823,73.92216631,95.76274
1339.626422,96.59496386,108.8190125,68.22259755,90.73766
1338.669043,89.22382686,96.92706784,65.94527507,91.64657
1337.711499,90.15173254,93.15755076,66.78120555,98.15271
1336.753788,93.5676583,91.14045536,67.00332583,100.29211
1335.795912,95.61356399,89.49384683,66.13646307,104.85055
1334.837869,94.99959543,86.97077824,67.06724879,112.23302
1333.87966,95.39710424,82.77113038,67.91599383,112.97461
1332.921285,97.41739868,77.42575496,64.41690419,107.04421
1331.962744,95.12680531,72.09789375,60.16319893,97.71934
1331.004036,98.64932248,72.05802519,61.57039197,92.75489
1330.045162,107.0056049,75.27953367,65.02532368,91.86419
1329.086122,108.2180383,75.23628403,63.78601965,87.41663
1328.126916,111.3442903,74.16952501,59.77742299,80.87086
1327.167543,115.1881202,71.66384532,55.13860445,76.82148
1326.208004,109.7126861,64.08560053,47.81841411,70.54438
1325.248298,105.8364076,56.86306665,41.53759856,59.70098
1324.288426,110.8024695,55.89314681,42.05475778,50.11051
1323.328387,117.5630237,60.46982517,46.59715681,44.824
1322.368181,126.9760005,66.38663338,48.41103954,44.46817
1321.407809,133.849012,68.43971839,45.82912169,42.9348
1320.447271,133.6780925,67.80959004,43.39895072,36.31811
1319.486565,138.3791571,71.88996163,45.40921905,31.44014
1318.525693,150.7887185,83.5104852,50.55986975,28.13401
1317.564654,165.4071663,94.64465797,56.34518354,24.54326
1316.603449,177.6461425,103.5745565,62.68742928,26.88951
1315.642076,189.9962472,115.1497399,68.36774685,35.43064
1314.680537,204.1141603,126.0017684,71.23193425,40.55504
1313.718831,207.5159837,136.3158088,73.32725961,41.43832
1312.756957,213.242815,150.1892264,79.95668268,47.2636
1311.794917,225.6989141,163.6637323,91.50126293,52.84975
1310.83271,230.7124468,171.6505481,102.4866071,52.9199
1309.870335,237.2090436,178.9811211,110.4584788,56.67813
1308.907794,243.6906234,190.8415134,117.2461807,65.53904
1307.945085,249.2870624,203.7463972,122.1228641,73.07453
1306.982209,248.7476493,211.2613183,123.5719828,76.93793
1306.019166,249.2020176,218.1029923,125.0775716,82.51704
1305.055956,259.3562385,227.1018048,129.8218213,91.64514
1304.092578,262.6085949,228.9641238,134.2912518,96.69424
1303.129034,257.4532017,223.5088131,133.9840544,96.08965
1302.165321,245.6446237,213.8762496,129.7070301,93.07276
1301.201441,231.2027754,200.5840715,123.9240423,85.40712
1300.237394,213.2909824,183.8087819,115.704061,75.1808
1299.27318,201.3241343,167.3476353,104.9994912,70.70685
1298.308797,196.8661038,157.5486604,98.01556236,70.20906
1297.344247,190.4611569,154.1430455,97.91662561,72.42345
1296.37953,189.30341,153.1939498,96.90733784,72.42545
1295.414645,180.7232548,147.3274316,89.06389715,63.89054
1294.449592,169.4128244,136.5744192,78.67805977,56.24179
1293.484372,158.5645909,126.3776269,70.43431137,53.97735
1292.518984,139.9668599,113.978447,63.75911931,54.43015
1291.553428,119.2609333,96.32700475,56.31713769,50.44701
1290.587704,95.1588192,79.50555407,48.87274293,41.7309
1289.621812,80.78737125,69.96859604,45.32838698,34.19967
1288.655752,72.5034308,64.74476537,46.18701101,28.7259
1287.689525,67.66455508,64.11092273,48.66987532,33.18235
1286.723129,72.42937388,69.60951061,51.40458537,44.87172
1285.756566,77.36533347,77.35122424,52.71633403,53.43507
1284.789834,76.99514322,80.94306662,52.01613627,58.1919
1283.822934,68.74498938,78.90010256,52.56773405,61.71765
1282.855866,73.82486762,83.13734931,56.03415485,68.28403
1281.88863,88.16739994,90.68961745,60.06670015,76.6278
1280.921226,91.25889114,90.13220999,61.74865185,83.84536
1279.953653,88.12228493,83.07822253,59.19520862,87.64047
1278.985912,78.63172958,71.13583406,54.59913856,84.71506
1278.018003,71.22954703,61.02505117,53.46417061,79.20129
1277.049926,75.29913847,59.29813173,56.74931616,75.35338
1276.08168,86.63680205,64.13510344,61.02414693,77.21746
1275.113265,91.25117386,70.07469879,64.82521945,83.22095
1274.144682,91.42474108,74.48286536,67.92301188,88.83895
1273.175931,93.69298792,79.37976639,70.11108279,93.78816
1272.207011,99.45395154,87.14475437,73.1783607,93.79372
1271.237922,111.2913398,94.88611671,77.62047507,91.7628
1270.268665,112.6368521,96.5075147,79.54542743,89.94469
1269.299239,110.4162175,95.04132602,76.49943357,87.42275
1268.329644,112.6734589,95.20259749,72.37401809,85.68817
1267.359881,116.3122019,101.6047583,72.65725399,84.97989
1266.389948,126.5423048,114.6757109,77.91045725,87.09977
1265.419847,138.0932685,127.8840375,83.87348407,94.00525
1264.449577,151.6936801,138.4473946,86.94477767,105.31967
1263.479139,160.6526792,142.3217418,86.36292492,109.68462
1262.508531,160.3612019,139.5141348,81.48377387,106.33119
1261.537754,151.9457023,133.466234,73.62251178,104.4184
1260.566808,145.4347175,128.1131995,67.47736346,102.00296
1259.595693,152.8717422,126.807666,64.66859599,101.2008
1258.624409,155.8135776,122.7106352,62.31537327,102.54914
1257.652956,153.6540127,113.9325055,59.10431335,101.21076
1256.681334,157.2888036,106.9570225,56.34281338,97.70752
1255.709542,156.0469676,100.957619,54.75575983,93.5016
1254.737582,151.8033904,95.59091601,53.75890794,85.84407
1253.765451,151.709808,93.30071566,52.22837547,76.57052
1252.793152,149.6685036,90.52971183,48.43128297,73.67717
1251.820683,144.3081283,84.44508228,42.07047962,72.13872
1250.848045,139.1620444,77.45891277,37.06006306,68.53708
1249.875237,138.2107756,76.06389785,36.77664944,65.38178
1248.90226,145.4098963,80.20636012,38.47902205,57.91949
1247.929113,145.6449033,80.51535219,37.12208364,53.37012
1246.955797,138.8328315,78.20523304,31.18671223,51.26507
1245.982311,138.1366169,78.69266328,25.18798159,46.34447
1245.008656,135.6898543,82.7409481,25.32933422,48.941
1244.034831,138.081598,93.5919548,30.25289438,55.39776
1243.060836,147.7213042,108.9943692,34.32849591,61.69237
1242.086671,153.8601565,121.2717183,36.88370979,67.79654
