Wavelength,Al_4-ATP-10^-2M_C1_M1_I1
1986.63124108899,36.3791131857271
1985.78399762899,28.438493443280528
1984.93661243949,22.956437133750075
1984.08908549026,19.65391030534584
1983.24141675108,18.17717557890017
1982.3936061917,18.333368866512743
1981.54565378187,20.06711322301897
1980.69755949135,23.24834591285977
1979.84932328986,27.46615953633242
1979.00094514712,32.01144278529771
1978.15242503286,36.11693721274807
1977.30376291677,39.33192505048936
1976.45495876857,41.75748532272486
1975.60601255792,43.93330257068594
1974.75692425452,46.42892874279849
1973.90769382804,49.41821231135048
1973.05832124813,52.52972281753455
1972.20880648444,55.07187193492087
1971.35914950664,56.45797514422565
1970.50935028433,56.51456928301491
1969.65940878715,55.46188762257072
1968.80932498472,53.6363348604182
1967.95909884663,51.22155256720872
1967.1087303425,48.208000891035226
1966.2582194419,44.59396221940084
1965.40756611442,40.6304479379271
1964.55677032963,36.86238962550286
1963.70583205708,33.887390209854935
1962.85475126633,32.01190825387859
1962.00352792692,31.085440437924447
1961.15216200839,30.647965037713522
1960.30065348026,30.287809099722654
1959.44900231204,29.966728779895703
1958.59720847324,30.103166398958827
1957.74527193337,31.363887179457276
1956.89319266189,34.28424443849583
1956.04097062831,38.93550482732152
1955.18860580207,44.83994965717512
1954.33609815265,51.18318732980874
1953.4834476495,57.17552156444187
1952.63065426206,62.328912735365634
1951.77771795975,66.49994011458139
1950.92463871201,69.7221765411681
1950.07141648826,71.98943045085223
1949.21805125788,73.15851486354659
1948.36454299029,73.02349731049725
1947.51089165486,71.4827414151845
1946.65709722098,68.65983180877848
1945.80315965801,64.87355889403777
1944.94907893532,60.456525296372526
1944.09485502226,55.57219007011131
1943.24048788815,50.23084386486086
1942.38597750235,44.52387470615959
1941.53132383416,38.84662222049899
1940.67652685291,33.863420867832595
1939.8215865279,30.215314662805497
1938.96650282841,28.2051237049369
1938.11127572375,27.695901066217928
1937.25590518318,28.26975547522979
1936.40039117597,29.50278089788004
1935.54473367139,31.15821597763417
1934.68893263866,33.186910623867064
1933.83298804705,35.569855903073496
1932.97689986578,38.15474399553609
1932.12066806407,40.64545501570805
1931.26429261113,42.771820546613355
1930.40777347617,44.50003298044632
1929.55111062837,46.100735129040814
1928.69430403693,48.012514159641476
1927.83735367101,50.60495698821383
1926.98025949978,54.014291735706976
1926.12302149241,58.1533006913905
