Wavelength,AAB_4-ATP^10-15M_C2_M3_I1
1524.47910879465,71.0394993952467
1523.55323159462,78.39730903558163
1522.62719550626,90.01531779114269
1521.70100049412,107.61866717899242
1520.77464652273,126.16741653017782
1519.84813355662,142.68642794998362
1518.92146156031,154.36246533744458
1517.99463049831,156.36007175586496
1517.0676403351,152.55449742518618
1516.14049103517,151.76855680740195
1515.213182563,152.37655555937621
1514.28571488303,146.24008097638992
1513.35808795973,134.39970877232034
1512.43030175753,126.14211820882544
1511.50235624086,122.3763385735344
1510.57425137414,113.05737201273355
1509.64598712177,97.3646587916289
1508.71756344814,86.86294558986694
1507.78898031764,80.89938382637737
1506.86023769465,68.4370265402853
1505.93133554351,56.00193476877405
1505.0022738286,56.50137167147092
1504.07305251423,60.23001134815476
1503.14367156475,53.31880858678254
1502.21413094446,44.33946453666974
1501.28443061768,46.052078330649394
1500.3545705487,54.49121199203856
1499.42455070181,61.555427663608015
1498.49437104126,65.9821946281684
1497.56403153134,65.17921882470439
1496.63353213629,56.82644135993988
1495.70287282034,46.50992479999296
1494.77205354773,40.19373869671958
1493.84107428267,38.26537243179925
1492.90993498937,38.46658293957525
1491.97863563203,36.70553722868472
1491.04717617482,31.586553020587186
1490.11555658193,27.64508422466256
1489.1837768175,26.11891699852963
1488.2518368457,22.87648933219825
1487.31973663066,21.330392320248766
1486.38747613652,29.538801032986083
1485.45505532737,43.75334579544642
1484.52247416734,54.64038690156028
1483.58973262052,63.344086466812655
1482.65683065099,75.18780284495479
1481.72376822282,88.77255144349438
1480.79054530007,101.63285904330914
1479.8571618468,114.11781544628298
1478.92361782704,123.12142201335081
1477.98991320482,126.00299820646853
1477.05604794416,129.4753468300369
1476.12202200906,138.3503113878842
1475.18783536351,144.19822061130708
1474.2534879715,139.81210031391726
1473.318979797,130.206177956434
1472.38431080397,121.82811446753088
1471.44948095636,114.87609302109414
1470.51449021811,107.3411383092917
1469.57933855314,98.67133794170634
1468.64402592536,90.27362924520185
1467.70855229869,84.46801210416865
1466.77291763701,80.5123548088098
1465.83712190421,77.25301473326795
1464.90116506416,82.25214207342476
1463.96504708072,100.97416333735865
1463.02876791773,121.45322838457352
1462.09232753903,129.90640906033923
1461.15572590844,127.34647080260208
1460.21896298978,121.7812803904153
1459.28203874686,119.72106724474152
1458.34495314346,124.25348432284785
1457.40770614336,133.75230190522404
1456.47029771034,144.84747757018832
1455.53272780815,157.49661937488258
1454.59499640054,173.97946266506267
1453.65710345124,189.98877369860728
1452.71904892397,197.12820493941393
1451.78083278245,202.13797140252956
1450.84245499038,221.3562675768175
1449.90391551146,250.5541708038042
1448.96521430934,272.6521534250272
1448.02635134771,293.4344972614002
1447.08732659022,333.2381316353015
1446.14814000051,391.32201795913414
1445.20879154223,450.720639892909
1444.26928117898,504.9332807242464
1443.32960887438,559.4501165969053
1442.38977459202,619.0606696641228
1441.44977829551,681.0101441225253
1440.5096199484,738.8612570391763
1439.56929951428,787.8509965909451
1438.62881695668,824.1098222734709
1437.68817223915,851.2677642828564
1436.74736532523,881.3164836018765
1435.80639617843,914.2902371009983
1434.86526476226,934.1310739355926
1433.92397104023,934.216334687947
1432.9825149758,925.8466954371306
1432.04089653245,913.566263870798
1431.09911567366,885.015004812308
1430.15717236287,839.381913826844
1429.21506656351,796.8414007965084
1428.27279823902,760.3042806405939
1427.33036735281,708.4357331600636
1426.3877738683,638.7997200932099
1425.44501774886,571.3252688721268
1424.5020989579,513.5232809588858
1423.55901745876,459.4339307441535
1422.61577321482,407.78838178231314
1421.67236618943,358.83147795224056
1420.72879634591,306.52871049326444
1419.78506364761,250.15549417198616
1418.84116805781,204.83234082721862
1417.89710953984,181.11934396555316
1416.95288805699,165.2872748661236
1416.00850357252,142.57198761449828
1415.06395604971,120.16299765242442
1414.11924545182,106.67694750106834
1413.17437174208,94.87923550827017
1412.22933488374,80.62810128398772
1411.28413484001,74.95988257773338
1410.33877157411,82.95991412097068
1409.39324504923,89.18958326314613
1408.44755522856,79.14822446633552
1407.50170207527,60.86388282368474
1406.55568555254,50.2703541900981
1405.60950562351,47.72018390491285
1404.66316225132,45.69122186155035
1403.71665539911,45.21261405600689
1402.76998502999,50.33483026038646
1401.82315110707,62.08636607826471
1400.87615359344,82.22294743374593
1399.92899245218,113.45310118488169
1398.98166764638,154.28578463770168
1398.03417913908,197.1255555691575
1397.08652689334,240.32805373067896
1396.13871087219,289.91847678049305
1395.19073103867,342.3733471686466
1394.24258735578,391.5215255343636
1393.29427978652,442.55003126219935
1392.34580829389,495.3453788674609
1391.39717284087,537.7898367591308
1390.44837339042,563.8876305028571
1389.4994099055,578.3895235232742
1388.55028234906,587.6810779735667
1387.60099068402,592.0250857931353
1386.65153487331,584.1176990611423
1385.70191487983,558.7508958516374
1384.75213066649,518.9489091220715
1383.80218219618,471.8990354129272
1382.85206943175,424.77539950796546
1381.90179233609,381.94811321688184
1380.95135087204,343.28133305607815
1380.00074500244,303.12114844239983
1379.04997469011,256.6587427760667
1378.09903989788,211.79737631620648
1377.14794058855,180.2202692934494
1376.19667672491,158.02051194877745
1375.24524826975,136.53546305301177
1374.29365518583,118.31744698200255
1373.34189743591,103.77901204535445
1372.38997498274,91.05625858149226
1371.43788778905,89.94111259526774
1370.48563581756,100.82551150678142
1369.53321903099,104.04834802324967
1368.58063739204,93.3562345398944
1367.62789086339,81.69654805572233
1366.67497940772,74.67140391635276
1365.7219029877,72.75766432795837
1364.76866156597,79.9929139757898
1363.81525510518,93.05979169954847
1362.86168356796,102.60582964976012
1361.90794691692,102.72321264262615
1360.95404511467,94.21291302847973
1359.99997812381,88.30396162688258
1359.04574590691,94.44138824906304
1358.09134842655,104.3825134837706
1357.13678564529,106.68879817316838
1356.18205752567,104.29242245238189
1355.22716403023,103.63504513924826
1354.27210512149,102.94207330386367
1353.31688076196,100.32186389246743
1352.36149091415,99.70620747448271
1351.40593554054,100.8201463141205
1350.4502146036,97.44189407872392
1349.49432806582,92.4559894889564
1348.53827588962,93.62651354755899
1347.58205803746,96.20235870712892
1346.62567447176,95.37938164337788
1345.66912515495,99.83318417032186
1344.71241004942,113.399956753572
1343.75552911758,127.7882982913331
1342.7984823218,140.1919570975881
1341.84126962445,156.14036272169565
1340.88389098789,176.40969043209046
1339.92634637448,195.24856308463876
1338.96863574653,209.0383313499413
1338.01075906638,220.80117551140714
1337.05271629634,235.0887455612842
1336.0945073987,250.6689706747686
1335.13613233575,265.03831344567664
1334.17759106977,278.0711829610405
1333.21888356302,283.1244221389558
1332.26000977775,273.5907555627712
1331.3009696762,258.15188399397147
1330.34176322061,246.49416683625515
1329.38239037317,232.25620367302744
1328.42285109611,209.54080367842676
1327.46314535161,188.30859101379244
1326.50327310185,175.95009686798
1325.543234309,161.99600908937185
1324.58302893521,138.91740269222976
1323.62265694264,117.44460295845764
1322.66211829341,106.42025029288027
1321.70141294963,98.11255381940285
1320.74054087343,82.55429998303629
1319.7795020269,63.38299092180607
1318.81829637212,53.70649535653573
1317.85692387117,59.62125042720789
1316.89538448611,73.75427070312796
1315.93367817898,86.15807742686849
1314.97180491182,95.00002966049155
1314.00976464666,103.96342639813598
1313.04755734551,114.9188465230772
1312.08518297037,127.92958494020249
1311.12264148323,142.28853000783613
1310.15993284607,155.00326141712617
1309.19705702085,167.6937159997391
1308.23401396952,185.0483330784441
1307.27080365404,197.75283095738092
1306.30742603631,193.82216818154467
1305.34388107827,184.61568088765486
1304.38016874182,184.7991190225917
1303.41628898885,184.60670750498602
1302.45224178124,172.490773276006
1301.48802708086,157.50727143146165
1300.52364484957,149.84743609134037
1299.55909504921,145.6841034442112
1298.59437764162,138.70606853661585
1297.62949258862,131.0852524099878
1296.664439852,129.96243583040888
1295.69921939358,135.03137414612294
1294.73383117514,138.19346746447167
1293.76827515845,136.93697855724918
1292.80255130527,134.18763061953717
1291.83665957734,130.1894545289372
1290.87059993641,123.59216889796318
1289.9043723442,114.7346479485433
1288.93797676242,108.6581096696881
1287.97141315277,108.49492633448449
1287.00468147694,107.10610343245484
1286.0377816966,101.01303117354237
1285.07071377343,93.30296167416802
1284.10347766907,78.91872088264927
1283.13607334515,57.70981525804494
1282.16850076332,40.70734321693123
1281.20075988518,30.043794842461715
1280.23285067234,22.938071138702337
1279.26477308638,19.325120662912152
1278.29652708889,12.718112606157476
1277.32811264144,1.1034572931203632
1276.35952970557,-4.460555422484428
1275.39077824284,0.7596806307264137
1274.42185821477,10.712883551852617
1273.45276958287,21.0213900507642
1272.48351230867,27.663999984470326
1271.51408635364,32.819854747866415
1270.54449167927,47.85654802639365
1269.57472824704,69.46220165862916
1268.6047960184,82.12006850707934
1267.63469495478,88.77137547477646
1266.66442501764,102.13649276310932
1265.69398616838,117.11354424188278
1264.72337836842,120.67175535598203
1263.75260157916,116.73457660603937
1262.78165576196,117.47571788350857
1261.81054087822,118.6843604976674
1260.83925688929,110.03513365919952
1259.86780375651,95.8786906163178
1258.89618144122,84.54517932507748
1257.92438990475,77.58254916908147
1256.9524291084,72.86745748983584
1255.98029901347,63.481826981997386
1255.00799958126,47.32211481288041
1254.03553077303,35.42675387998311
1253.06289255004,32.348243260761734
1252.09008487355,28.797981777493245
1251.1171077048,24.37344075397897
1250.143961005,24.084940785866493
1249.17064473537,22.24961090436203
1248.19715885711,21.74480408207407
1247.22350333141,32.488940579152846
1246.24967811945,42.55422584625841
1245.27568318238,38.69774695058554
1244.30151848136,33.122894658192536
1243.32718397753,36.85625492228945
1242.35267963201,42.481228509476416
1241.37800540593,44.66826203756268
1240.40316126038,48.10153726215614
1239.42814715644,53.08583782063816
1238.45296305521,52.52567739470801
1237.47760891773,45.76840794151001
1236.50208470507,42.26338850701554
1235.52639037827,47.43976386443939
1234.55052589835,54.53833635805199
1233.57449122633,54.38359234005141
1232.59828632322,47.60142103111594
1231.62191114999,44.09395520982754
1230.64536566764,49.50961232190436
1229.66864983713,55.4335836796382
1228.69176361941,53.28261364025234
1227.71470697542,49.00623350640019
1226.73747986609,46.700267591251375
1225.76008225235,39.93455827081461
1224.78251409508,31.477065534540888
1223.80477535519,30.19482057853596
1222.82686599355,33.75974961128839
1221.84878597104,37.593930603254364
1220.8705352485,43.62008759008697
1219.89211378677,53.06608759475701
1218.9135215467,62.353594408348485
1217.93475848909,66.63978661830892
1216.95582457474,65.32757721870242
1215.97671976446,59.24341699976164
1214.99744401902,48.32491531049754
1214.01799729919,40.427104548384946
1213.03837956572,44.446248837050675
1212.05859077935,52.01020311094075
1211.07863090083,50.61401985476359
1210.09849989085,45.62901364950906
1209.11819771014,46.135233205429635
1208.13772431937,47.43599151501452
1207.15707967924,43.908552446558076
1206.17626375041,39.853149230738424
1205.19527649353,40.123110167815625
1204.21411786925,42.008250865043436
1203.23278783819,39.63504667287421
1202.25128636098,35.05758563740109
1201.26961339822,39.80414132854295
1200.2877689105,58.29071266926241
1199.3057528584,77.34278419005204
1198.3235652025,82.97567642054734
1197.34120590334,79.28637162726274
1196.35867492146,78.54303328408645
1195.3759722174,82.59889875886248
1194.39309775168,86.17632436754101
1193.4100514848,85.25365192971977
1192.42683337725,76.85805384396643
1191.4434433895,66.55033603843574
1190.45988148204,65.14516494710203
1189.47614761531,67.9677292097411
1188.49224174975,64.11701626192982
1187.5081638458,58.38230851994938
1186.52391386387,56.10243851838755
1185.53949176436,50.5268255458223
1184.55489750767,41.29668147691764
1183.57013105418,39.15287955687122
1182.58519236424,49.0677044183849
1181.60008139823,65.373460635132
1180.61479811646,78.22911947995033
1179.62934247929,81.92605679374854
1178.64371444702,82.47298006577059
1177.65791397995,89.26633577709575
1176.67194103837,100.82964745128025
1175.68579558257,109.6448271080186
1174.6994775728,113.79607497761938
1173.71298696933,116.11914138308853
1172.72632373238,119.02954944478292
1171.73948782219,122.07836143891599
1170.75247919898,121.3112234086141
1169.76529782294,114.0452211776297
1168.77794365427,100.87512151875129
1167.79041665313,83.97022238738694
1166.8027167797,69.28013419649344
1165.81484399412,60.54130446406077
1164.82679825654,53.973906942990716
1163.83857952708,47.19962325269096
1162.85018776585,39.16520010044231
1161.86162293295,26.51658589148458
1160.87288498847,13.379324866128236
1159.8839738925,6.591574958605711
1158.89488960508,2.5885211101062424
1157.90563208626,-2.6762780065337175
1156.91620129609,-7.9248231902263715
1155.92659719459,-11.582554865220548
1154.93681974177,-3.8967007830884652
1153.94686889762,24.808563442235076
1152.95674462215,63.87409258103666
1151.9664468753,99.13358467212737
1150.97597561705,135.51608697163246
1149.98533080735,182.90270471563755
1148.99451240613,242.50201103917428
1148.0035203733,309.45011648599507
1147.01235466879,372.5813455595578
1146.02101525249,424.19265681668446
1145.02950208427,468.1638416972061
1144.03781512401,509.0739267264782
1143.04595433157,547.280700106779
1142.0539196668,580.015580437491
1141.06171108952,600.7715954873518
1140.06932855955,604.37162024009
1139.07677203671,587.1132640503564
1138.08404148078,549.4543273334958
1137.09113685155,503.4297433267011
1136.09805810878,459.955860300213
1135.10480521223,415.14580340457826
1134.11137812164,362.2201572831407
1133.11777679675,304.68926174399047
1132.12400119726,253.580510351489
1131.13005128288,213.27782327699302
1130.13592701331,174.21436859571182
1129.14162834821,132.88493442676798
1128.14715524726,102.56637024759245
1127.15250767011,89.15996277574601
1126.15768557639,83.58999242061908
1125.16268892574,80.34156241484591
1124.16751767777,78.35848484104126
1123.17217179207,77.27816626166486
1122.17665122824,85.11991610776641
1121.18095594585,106.87032567992445
1120.18508590446,132.5725855872961
1119.18904106362,155.61584386659018
1118.19282138287,179.36831814874805
1117.19642682173,200.45795495738966
1116.1998573397,209.66003299708282
1115.2031128963,206.34851655216616
1114.20619345099,201.03225620160248
1113.20909896326,204.3191820950825
1112.21182939256,212.9825657413574
1111.21438469834,210.37967649702296
1110.21676484002,187.53911317483113
1109.21896977703,160.40926620850837
1108.22099946877,147.69862123567907
1107.22285387464,138.64697223532312
1106.22453295402,118.51463915499507
1105.22603666627,101.74553224791549
1104.22736497076,97.7384894747468
1103.22851782681,91.23022580249881
1102.22949519376,81.57394791493869
1101.23029703093,84.30971055605886
1100.23092329761,98.62840832724366
1099.2313739531,116.22081725601639
1098.23164895666,135.84879171036556
1097.23174826758,154.6896296638527
1096.23167184509,173.49210354018373
1095.23141964843,199.10323573197385
1094.23099163682,228.3794409260773
1093.23038776949,252.50552099113588
1092.22960800562,274.4053783793192
1091.2286523044,303.04391692647556
1090.227520625,341.9767491631264
1089.22621292657,389.77884601219705
1088.22472916827,439.10698135869177
1087.22306930924,480.7559267540841
1086.22123330858,517.5669058456734
1085.2192211254,562.4382534910877
1084.21703271879,617.4224433864534
1083.21466804784,669.9021185033248
1082.21212707162,714.8374083112553
1081.20940974917,761.1670021982587
1080.20651603955,809.5148652820563
1079.20344590176,849.4126120859914
1078.20019929483,880.5336158513926
1077.19677617777,906.7761332476966
1076.19317650955,920.3317604287546
1075.18940024915,916.7438574087156
1074.18544735554,902.0601358763984
1073.18131778767,878.9106197957017
1072.17701150446,848.9427576054002
1071.17252846484,813.4624909431692
1070.16786862773,765.3492591681252
1069.163031952,703.6272295538892
1068.15801839656,640.8618968141459
1067.15282792027,580.0881144090865
1066.14746048198,513.6246076789301
1065.14191604053,445.60279319826907
1064.13619455476,381.100915038838
1063.13029598349,312.0963546528286
1062.12422028551,240.55037062557406
1061.11796741962,180.54860738946044
1060.11153734459,133.49107423765466
1059.10493001919,93.87043814164227
1058.09814540216,63.73975766415179
1057.09118345225,43.88249491538419
1056.08404412818,29.70620469061234
1055.07672738866,21.44832125540402
1054.06923319238,22.538372275031076
1053.06156149804,28.62684269955933
1052.05371226429,34.282170267874434
1051.04568544981,41.10962848741993
1050.03748101323,48.38770142735616
1049.02909891318,54.70686055040839
1048.02053910828,64.72691608435542
1047.01180155714,75.11057207701968
1046.00288621835,74.20543024220532
1044.99379305048,64.66593159548577
1043.9845220121,58.41265505694288
1042.97507306176,54.74845771875961
1041.965446158,49.56255123093403
1040.95564125934,45.63555536484673
1039.94565832429,37.656395188690446
1038.93549731135,19.734256672686865
1037.92515817901,5.471952092026869
1036.91464088574,6.447936526343232
1035.90394538998,12.20322701838868
1034.8930716502,12.416086676062282
1033.88201962481,10.871670063555651
1032.87078927224,14.034369029837592
1031.8593805509,24.147360549062125
1030.84779341916,37.64646774938021
1029.83602783541,46.20650578169702
1028.82408375801,47.161687510590596
1027.81196114532,46.69129560529468
1026.79965995567,47.55319977999069
1025.78718014738,47.30870916284648
1024.77452167877,46.41629029601691
1023.76168450812,43.786947896941975
1022.74866859374,35.28513050339052
1021.73547389387,23.85317860926144
1020.72210036679,18.27135398573885
1019.70854797072,20.4526866815399
1018.69481666392,23.265680505443473
1017.68090640458,21.580852381175628
1016.66681715092,15.775910288138013
1015.65254886112,6.395919462564368
1014.63810149335,-0.5486318775935277
1013.62347500579,7.442177859391837
1012.60866935658,31.548635458188397
1011.59368450384,59.632208143562906
1010.57852040572,88.55722783418194
1009.56317702031,128.1647410942776
1008.5476543057,181.92927548565063
1007.53195221999,241.48228758322077
1006.51607072124,298.6083830107691
1005.5000097675,351.58511768456594
1004.48376931681,401.8001948754784
1003.4673493272,446.70364981566803
1002.45074975669,478.8885862567521
1001.43397056327,495.60165746404954
1000.41701170493,500.1379359634511
999.399873139648,494.4581809860209
998.382554825375,479.8138011639537
997.365056720064,457.0550655271343
996.347378781642,425.76380087325776
995.329520968031,387.3630894615035
994.311483237138,342.32294964855924
993.293265546847,289.54048706154
992.274867855043,230.65663181550178
991.256290119589,170.8927282698207
990.237532298333,120.45266816904568
989.218594349119,85.8495431609162
988.199476229764,58.588078798550185
987.180177898077,28.679781995298264
986.16069931186,0.6166307998057681
985.141040428893,-13.901067366573724
984.121201206941,-9.085062363129419
983.101181603768,9.101141338917511
982.080981577108,28.370689118494987
981.060601084699,42.72729591753884
980.040040084237,52.59620745424616
979.019298533442,56.802223420243706
977.998376389993,56.31987973767638
976.977273611563,56.93344555286203
975.955990155811,59.21253604999059
974.934525980385,58.71359065697539
973.912881042919,56.83468899861292
972.891055301026,58.57738876633981
971.869048712319,65.94409219613668
970.846861234384,77.67440197629278
969.8244928248,86.9774490853359
968.801943441129,85.87522578297437
967.779213040925,78.12431474404369
966.75630158172,76.69715694745783
965.73320902104,83.17447821888757
964.709935316392,84.53080486256783
963.686480425273,76.57075933324109
962.662844305163,69.12703572233946
961.639026913528,66.25847774968265
960.615028207823,66.18242457055821
959.590848145492,70.97504103919906
958.566486683958,77.07334992198288
957.541943780638,75.0035683356645
956.517219392921,65.3656541304983
955.4923134782,56.83547907905878
954.467225993842,52.51269106555777
953.44195689721,49.66962151309218
952.416506145641,44.92592900085196
951.390873696466,35.20524519508313
950.365059507008,22.180006738105824
949.339063534562,15.239732969715611
948.312885736417,18.885984524446748
947.286526069853,23.5504159994474
946.259984492124,21.42494010151795
945.233260960476,17.416831307666442
944.206355432152,17.800711863800956
943.179267864361,26.37438967581828
942.151998214313,43.99062658699863
941.124546439196,58.98125186920729
940.096912496194,61.242676980844
939.06909634246,61.453711505982284
938.041097935155,68.70155977557292
937.012917231408,74.83610105038761
935.984554188348,77.92505075472224
934.956008763069,84.10143793253252
933.927280912681,89.3382638188757
932.898370594257,89.96458398608537
931.869277764863,91.12110276341221
930.840002381552,92.43905231151402
929.810544401364,88.6017662815045
928.780903781317,78.13669568734228
927.751080478432,60.08814725942777
926.721074449702,38.93969727103598
925.690885652104,27.40745906777302
924.660514042613,27.615296183687178
923.629959578184,26.399396481053984
922.599222215755,17.063267420529648
921.568301912252,8.65985402753474
920.537198624592,13.163612256831318
919.505912309669,30.12594429682316
918.474442924371,46.70991902238789
917.44279042557,53.65824330700325
916.410954770119,52.31288383790688
915.378935914865,50.09264202095133
914.346733816636,55.11284920727958
913.314348432245,66.72716569302503
912.281779718494,77.07704547705151
911.249027632171,81.5637843893045
910.216092130046,79.20540734529207
909.182973168879,75.19433144536644
908.149670705416,77.87966134759125
907.116184696386,83.63209058093031
906.082515098506,82.9171082659968
905.048661868479,74.81012202656943
904.014624962996,62.53066772962312
902.980404338727,53.11002759195223
901.945999952335,55.5427060623872
900.911411760462,64.17389096017034
899.876639719749,65.7025627084948
898.841683786804,61.611318148771325
897.806543918239,60.59275588895797
896.771220070641,67.20857955844545
895.735712200581,84.67243183758343
894.700020264629,103.26386698545906
893.664144219325,103.82421545074287
892.628084021208,89.53989859835436
891.591839626795,82.2917382886957
890.555410992592,88.12610400507297
889.518798075085,96.42860684495946
888.48200083076,101.08559961879965
887.445019216071,100.69937461100186
886.407853187473,92.96935204351932
885.370502701393,83.65347454056652
884.332967714257,83.20630499660678
883.29524818247,88.4976255051549
882.257344062426,88.44210395613705
881.219255310494,81.01277277479525
880.180981883046,69.951492058187
879.142523736431,59.51792206286022
878.103880826977,54.25512094155518
877.065053111011,52.95670747054689
876.026040544835,51.26050874341939
874.986843084745,49.16041410011109
873.947460687017,46.916084577542335
872.90789330792,45.761075271380804
871.868140903693,50.137030879148305
870.828203430581,53.321941139614346
869.788080844801,41.930093764886976
868.747773102561,22.54950650411094
867.707280160052,13.387755918506635
866.666601973455,17.626643765533053
865.625738498929,26.5827669722704
864.584689692632,32.66612578014758
863.543455510689,32.89027026343066
862.502035909229,30.03705356917157
861.460430844358,29.622209135280265
860.418640272166,33.4824395611276
859.376664148731,37.54757714249052
858.334502430116,37.711770084570276
857.292155072375,34.98819380732248
856.249622031539,32.6775250900918
855.206903263634,33.57739727083424
854.16399872466,38.22995680102965
853.120908370613,43.21287640829395
852.077632157469,45.62559027449552
851.034170041199,46.41363399348833
849.990521977737,46.46011697703862
848.946687923035,46.07990772537147
847.902667832999,45.340051307254974
846.858461663543,40.100516960660215
845.814069370557,29.469911968676296
844.769490909921,22.92828587637991
843.724726237491,24.25533763566695
842.67977530912,25.431294527651612
841.634638080643,25.059123596975887
840.589314507875,27.322058544123184
839.543804546625,28.153173034215776
838.498108152682,25.018682155394885
837.452225281824,24.064684561286143
836.406155889814,26.33454145941492
835.359899932389,23.861924163597717
834.313457365299,13.70697414900253
833.266828144251,6.465909321976346
832.220012224951,12.569853395976256
831.173009563088,24.660502318549696
830.125820114345,28.669565282274426
829.078443834369,23.64525406552954
828.030880678816,18.058523927530228
826.983130603316,19.566711350104256
825.935193563484,29.27874959862736
824.887069514922,39.11428152168935
823.838758413222,43.80698467294442
822.790260213957,48.329228377982695
821.741574872678,56.81669550206915
820.692702344944,69.14193371540047
819.643642586276,84.50100110219256
818.594395552187,100.17231131009883
817.54496119818,114.626157653824
816.495339479745,128.72895387788157
815.445530352355,142.46026684756768
814.395533771463,156.28322713861496
813.345349692509,170.75489037564378
812.294978070928,181.9714915235624
811.24441886213,183.3407612306311
810.193672021514,174.92819945606163
809.142737504466,168.2359012160449
808.091615266352,173.88361913886365
807.040305262532,181.9548517187911
805.988807448346,172.4071655351513
804.937121779118,148.9653387182656
803.885248210156,132.78813279641716
802.833186696762,127.9320281512037
801.780937194218,123.52372099580701
800.728499657787,112.27425943801445
799.675874042725,92.90653748284957
798.623060304275,72.42580240794999
797.570058397649,60.613498780799134
796.516868278066,56.4906312039509
795.463489900718,53.21148228667485
794.409923220777,49.777049024174985
793.356168193415,47.0786923842966
792.302224773781,43.13292786165954
791.248092917011,38.599625567315215
790.193772578221,37.35726833148101
789.139263712526,38.88256116688522
788.084566275007,36.92296165347577
787.02968022075,27.358089188877713
785.974605504809,16.020821085427578
784.919342082236,14.118229108586103
783.863889908062,22.274516450148738
782.808248937301,27.676533456842535
781.752419124965,20.981401431196034
780.696400426034,8.761067416261248
779.640192795483,5.59447598352601
778.583796188273,15.716289831203166
777.527210559343,28.788988474180716
776.470435863634,33.899681187453865
775.41347205604,30.085363505674387
774.356319091481,26.340128453269173
773.298976924832,33.87739017003159
772.241445510961,51.54531097455458
771.183724804729,64.1588007571538
770.12581476097,64.34348232040328
769.067715334517,62.82656784752568
768.009426480172,68.16803567132204
766.950948152737,76.21068356232475
765.892280306991,82.18801435646394
764.833422897702,84.20449640813754
763.774375879619,80.40323202032886
762.715139207479,73.31669469502464
761.655712836004,71.70146676262218
760.596096719897,81.13199901363848
759.536290813858,91.53488673608472
758.476295072558,87.57560092733414
757.41610945066,72.0028717713996
756.355733902812,60.6849568567949
755.295168383645,62.551358436378294
754.23441284778,75.26655609407538
753.173467249813,88.38742346918355
752.112331544338,91.05800244010221
751.051005685924,83.23312351834196
749.989489629126,75.41447020707952
748.927783328496,77.77383506391108
747.865886738553,88.30953664556185
746.803799813817,91.70288661160313
745.741522508779,79.7458011753483
744.679054777924,67.43259778363539
743.616396575722,71.55784247391841
742.553547856629,84.82237002535334
741.490508575074,90.1122910958647
740.427278685487,83.78728628080171
739.363858142275,73.5786403102356
738.300246899829,69.5773394486448
737.236444912531,77.20142600744565
736.172452134744,90.61027562346725
735.108268520811,96.37069423815475
734.043894025068,86.07517923504903
732.979328601836,67.9272570565775
731.914572205409,60.599743404122044
730.849624790086,69.01907482514025
729.78448631014,79.12569270507863
728.719156719812,81.18761240825586
727.653635973367,80.05758823452786
726.587924025018,82.11942861133102
725.522020828985,88.72044796950587
724.455926339462,100.2057034856725
723.389640510632,115.959363563376
722.323163296664,131.49541451164083
721.256494651707,140.675370166721
720.189634529903,143.64403519321974
719.122582885373,148.03613129594282
718.055339672221,154.96552102032481
716.98790484454,153.79133299314094
715.920278356412,142.0839293995952
714.852460161896,133.10399914547568
713.784450215031,135.6639697434561
712.71624846986,143.7742433178119
711.64785488039,144.56283063856677
710.579269400629,131.40525963173897
709.51049198456,112.20460704091931
708.441522586154,97.7324484106087
707.372361159363,89.58672846080795
706.303007658134,85.21636449015377
705.233462036393,78.24224959310388
704.163724248041,62.07625066225512
703.093794246983,45.77623487823952
702.023671987092,42.5447297132423
700.953357422231,46.213707478200774
699.882850506257,47.58689735929273
698.812151193,51.06382882188943
697.74125943628,56.68797269442139
696.670175189895,57.265739902739085
695.598898407638,53.052909262676984
694.527429043286,47.25998645572818
693.455767050591,40.82838515751346
692.383912383293,35.44847414836778
691.31186499513,31.88157148170332
690.239624839804,32.50816481830044
689.167191871016,38.373539526588125
688.09456604245,40.90457264004866
687.021747307768,33.78863912512725
685.948735620617,24.799900889527063
684.875530934643,22.93705794084235
683.80213320346,26.40619779130133
682.728542380675,28.462663661112916
681.654758419872,26.986285540975146
680.580781274637,24.403736929808357
679.506610898519,21.272794261850454
678.432247245066,17.074356663564252
677.357690267801,14.400058562878375
676.282939920249,13.769601440321049
675.207996155894,11.9213161583133
674.132858928226,11.611856098218249
673.057528190706,19.190138467924598
671.982003896792,30.907723050835664
670.906285999918,38.60123256699027
669.830374453504,43.10127591320854
668.754269210956,48.45481644654531
667.677970225663,54.14134889330008
666.601477451,58.18758596541295
665.524790840327,59.42861416788086
664.447910346986,58.40899480615979
663.370835924308,56.83281652092584
662.293567525603,55.59383170168863
661.216105104168,57.020269092308624
660.138448613285,61.899098136615905
659.060598006225,63.85523622803236
657.982553236239,59.68011239511441
656.904314256553,56.40590399289833
655.825881020401,58.147889159866075
654.747253480973,59.42273089130752
653.66843159147,53.45125352168596
652.589415305059,39.79151629386764
651.510204574899,25.23421795332895
650.430799354137,17.53465610560986
649.351199595894,18.592176093537134
648.271405253287,24.05018523206405
647.191416279409,29.355720452878433
646.111232627343,33.57115542144814
645.030854250148,37.589726816408565
643.950281100881,45.81427484621092
642.869513132575,61.56231530634737
641.788550298241,76.83594137365714
640.707392550888,83.25426518755029
639.626039843508,85.51252775507639
638.544492129064,90.89413435519513
637.462749360513,100.74088650000985
636.380811490795,112.13468234250031
635.298678472845,118.44486527537661
634.216350259561,117.67122402051908
633.133826803845,117.93464299516788
632.051108058567,124.89863521144791
630.968193976594,131.9483581778516
629.885084510772,129.53264416608963
628.801779613934,116.43496868912992
627.71827923889,100.05545479284288
