#Wave,#Intensity1,#Intensity2,#Intensity1,#Intensity2,#Intensity3,#Intensity1,#Intensity2,#Intensity3,#Intensity2,#Intensity3,#Intensity2
628.7087986,8218,7157,7562,6344,5811,5965,5322,5019,8643,7192,7098
627.6254937,8110,7298,7635,6284,5769,6012,5306,4984,8554,7198,7134
626.5419934,8065,7231,7579,6297,5840,6001,5308,5092,8482,7147,7100
625.4582975,8112,7160,7518,6216,5789,5928,5318,5080,8331,7209,7192
624.374406,8119,7128,7537,6195,5814,6054,5269,5064,8501,7074,7098
623.2903189,8118,7159,7479,6242,5831,5981,5351,5041,8473,7258,7157
622.2060361,8136,7123,7496,6283,5857,5950,5341,5016,8588,7072,7200
621.1215577,8032,7173,7567,6242,5834,5941,5295,5004,8482,7170,7039
620.0368834,8068,7152,7612,6240,5807,5974,5324,5007,8459,7066,7124
618.9520134,7989,7190,7456,6217,5842,5956,5317,5040,8395,7074,7088
617.8669475,8035,7214,7541,6287,5776,6016,5435,5023,8397,7098,6988
616.7816857,8053,7107,7469,6189,5811,5957,5384,4947,8549,7102,7090
615.6962279,8102,7095,7379,6266,5855,5910,5228,5051,8414,7098,7159
614.6105742,8135,7107,7452,6225,5808,5967,5260,4944,8480,7105,7025
613.5247244,7919,7079,7418,6210,5828,5929,5320,4988,8438,7135,7013
612.4386785,8092,7034,7346,6245,5767,5854,5296,4992,8430,7051,7060
611.3524364,8162,7105,7471,6246,5897,5870,5348,5053,8404,7165,7070
610.2659982,8009,7162,7440,6210,5780,5919,5229,5072,8512,7125,6967
609.1793638,8081,7154,7375,6245,5726,5928,5238,5103,8425,7029,7098
608.092533,8141,7076,7496,6155,5798,5885,5321,4989,8438,7130,6996
607.005506,7978,7165,7533,6194,5856,5984,5232,4947,8513,7068,7063
605.9182825,8041,7093,7529,6241,5709,5930,5295,5046,8432,6997,7015
604.8308626,8103,7125,7375,6221,5794,5880,5231,4983,8426,7183,7060
603.7432463,8000,7102,7394,6297,5728,5934,5257,5035,8441,7029,7013
602.6554334,8085,7081,7474,6241,5802,5957,5319,4997,8504,7228,6978
601.567424,8021,7183,7516,6178,5900,5990,5270,5014,8429,7094,7019
600.4792179,8019,7161,7502,6222,5755,5986,5244,4976,8367,7124,6986
599.3908152,8067,7115,7414,6259,5852,5964,5227,4984,8474,7020,7039
598.3022158,8138,7106,7542,6283,5792,5899,5293,4948,8354,7129,7066
597.2134196,7974,7015,7446,6109,5800,5933,5283,5000,8417,7113,7024
596.1244266,8022,7155,7544,6263,5811,5862,5239,4947,8479,7112,6999
595.0352368,8126,7186,7370,6186,5731,5912,5258,5048,8378,7082,7148
593.9458501,8042,7198,7475,6221,5786,5870,5372,4964,8436,7087,7058
592.8562664,8069,7078,7526,6236,5783,5880,5236,4969,8430,7096,7043
591.7664857,7982,7145,7478,6300,5834,5911,5286,5021,8439,7054,7021
590.676508,8033,7102,7563,6336,5866,5853,5313,4887,8452,7020,7001
589.5863331,8099,7046,7558,6190,5743,5829,5260,5013,8451,7172,6906
588.4959612,8077,7102,7486,6216,5771,5968,5267,5021,8451,7139,6933
587.405392,8044,7148,7474,6162,5783,5935,5235,4924,8397,7082,6953
586.3146257,7999,7039,7287,6219,5746,5880,5222,4959,8469,7026,7010
585.223662,8078,7080,7475,6210,5748,5935,5297,4977,8281,7065,7001
584.132501,7897,7162,7321,6221,5720,5830,5259,5003,8361,7058,6901
583.0411426,8104,7076,7440,6115,5783,5884,5320,5016,8351,7025,6892
581.9495868,8053,7221,7444,6214,5690,5834,5255,5009,8289,7065,7013
580.8578335,8114,7086,7463,6181,5728,5994,5329,4988,8356,7074,7018
579.7658827,7944,7072,7261,6190,5839,5910,5175,4979,8340,7067,6988
578.6737344,8035,7063,7452,6096,5796,5822,5239,4925,8301,6998,6915
577.5813884,7927,7015,7541,6263,5732,5847,5196,4931,8408,7094,7002
576.4888447,8076,7109,7348,6235,5733,5898,5296,4960,8454,7073,6916
575.3961034,8053,7050,7337,6148,5716,5854,5150,5044,8539,6899,6976
574.3031643,8039,7003,7443,6205,5670,5893,5255,4958,8405,7037,7085
573.2100273,8075,7104,7334,6126,5746,5800,5228,4860,8349,7046,6953
572.1166925,7910,7072,7389,6188,5835,5857,5247,4884,8358,7095,6856
571.0231598,8007,7036,7351,6134,5728,5938,5302,4977,8341,6912,6935
569.9294292,7845,7135,7416,6112,5773,5849,5257,4930,8294,6969,6889
568.8355005,7928,7009,7311,6188,5712,5895,5196,4930,8221,6974,6944
567.7413738,8018,6948,7390,6139,5767,5871,5233,4867,8319,6931,6854
566.647049,8003,6967,7437,6099,5801,5790,5239,4875,8229,6916,6817
565.5525261,7900,7000,7377,6151,5735,5891,5240,4836,8272,6896,6906
564.4578049,7936,7095,7322,6115,5691,5821,5210,4895,8314,6911,6847
563.3628856,7932,7024,7355,6237,5596,5844,5182,4936,8322,7004,6915
562.2677679,7928,6993,7298,6126,5665,5820,5235,4933,8377,6931,6876
561.1724519,7881,6980,7306,6116,5673,5748,5175,4834,8231,6918,6850
560.0769375,7829,7016,7287,6026,5680,5802,5139,4846,8201,6966,6741
558.9812246,7940,7041,7330,6163,5749,5770,5141,4863,8199,6873,6861
557.8853133,7882,7002,7368,6092,5773,5840,5190,4910,8356,6930,6953
556.7892035,7834,6926,7357,6093,5636,5738,5182,4904,8229,6962,6850
555.6928951,7828,6957,7232,6107,5610,5749,5089,4952,8213,6873,6753
554.596388,7849,6927,7278,6054,5730,5802,5152,4848,8088,6876,6780
553.4996823,7982,7003,7216,6053,5679,5762,5123,4849,8246,6950,6773.504122
552.4027778,7865,6989,7239,6043,5702,5737,5217,4892,8214,6869,6767.007066
551.3056746,7890,7021,7131,6079,5664,5687,5144,4844,8157,6925,6760.508834
550.2083726,7841,6883,7195,5983,5549,5675,5169,4864,8191,6886,6754.009423
549.1108717,7880,6935,7258,6062,5620,5820,5170,4869,8141,6855,6747.508835
548.0131718,7791,6966,7095,6089,5638,5822,5154,4841,8158,6850,6741.007069
546.915273,7947,6945,7280,6119,5640,5710,5134,4932,8121,6907,6734.504124
545.8171752,7869,7001,7256,6089,5685,5756,5216,4922,8135,6976,6728
544.7188784,7833,6962,7262,6030,5657,5671,5135,4890,8212,6848,6760
543.6203824,7814,6949,7202,6152,5648,5763,5201,4821,8077,6714,6664
542.5216873,7873,7001,7206,6105,5624,5811,5160,4879,8137,6810,6710
541.4227929,7805,6966,7343,6015,5597,5813,5154,4928,8184,6904,6761
540.3236993,7889,7055,7307,6166,5761,5798,5159,4919,8114,6944,6792
539.2244064,7878,6887,7247,6080,5602,5705,5216,4929,8192,6858,6824
538.1249141,7821,6878,7408,6029,5727,5659,5229,4870,8133,6842,6661
537.0252225,7620,6914,7318,6076,5593,5781,5176,4882,8189,6964,6759
535.9253314,7739,6925,7229,6071,5615,5703,5119,4882,8148,6878,6715
534.8252408,7834,6962,7393,5987,5711,5727,5137,4941,8160,7016,6704
533.7249506,7817,6895,7245,6041,5623,5753,5176,4820,8150,6910,6672
532.6244609,7829,6943,7208,5993,5611,5654,5177,4911,8120,6808,6746
531.5237715,7769,6903,7240,5983,5608,5693,5101,4913,8059,6814,6589
530.4228824,7891,6937,7252,5979,5681,5717,5064,4792,8103,6826,6694
529.3217936,7842,6866,7222,6066,5637,5707,5156,4829,8143,6827,6741
528.2205049,7945,6965,7247,6015,5685,5605,5128,4865,8221,6829,6786
527.1190165,7795,6916,7233,6015.571118,5685,5698,5102,4867,8279,6861,6776
526.0173282,7782,6860,7202,6016.142339,5571,5733,5087,4821,8228,6863,6629
524.9154399,7876,7000,7208,6016.713664,5606,5703,5139,4876,8044,6836,6701
523.8133516,7831,6868,7215,6017.285092,5631,5670,5123,4829,8124,6887,6694
522.7110633,7777,6926,7167,6017.856624,5614,5732,5112,4790,8186,6845,6607
521.6085749,7838,6988,7171,6018.42826,5616,5789,5154,4900,8123,6984,6768
520.5058864,7790,6833,7087,6019,5618,5636,5069,4782,8117,6868,6637
519.4029978,7858,6936,7252,6046,5642,5686,5127,4832,8119,6939,6734
518.2999088,7904,6882,7203,6058,5690,5661,5139,4755,8177,6923,6724
517.1966197,7765,6867,7176,6047,5633,5686,5154,4926,8092,6818,6700
516.0931301,7897,6823,7239,6074,5612,5784,5038,4828,8142,6851,6743
514.9894402,7796,6824,7240,6016,5668,5784,5157,4816,8094,6866,6772
513.8855499,7615,6934,7130,5997,5679,5648,5122,4857,8047,6969,6621
512.7814591,7798,6965,7204,5928,5589,5785,5136,4846,8182,6998,6712
511.6771678,7868,6976,7266,6031,5628,5593,5082,4801,8282,6870,6664
510.572676,7814,6893,7198,5898,5629,5672,5013,4787,8194,6929,6746
509.4679835,7767,6983,7223,5987,5585,5708,5067,4838,8134,6912,6759
508.3630903,7659,6851,7146,6045,5626,5683,5055,4825,7998,6812,6696
507.2579964,7778,6930,7149,5995,5657,5648,5156,4851,8115,6830,6738
506.1527018,7770,6913,7144,6040,5597,5697,5146,4828,8026,6853,6681
505.0472063,7806,6927,7254,5977,5578,5674,5089,4830,8074,6884,6638
503.94151,7751,6947,7195,5998,5552,5630,4995,4758,8143,6811,6748
502.8356128,7716,6801,7116,6081,5582,5675,5104,4792,8024,6776,6745
501.7295146,7778,6915,7222,6011,5552,5750,5054,4859,8182,6819,6704
500.6232154,7765,6874,7095,5989,5652,5680,5138,4815,8007,6890,6711
499.5167151,7664,6876,7262,6009,5623,5622,4999,4799,8122,6818,6707
498.4100137,7699,6836,7166,5976,5614,5703,5033,4803,8121,6801,6728
497.3031112,7741,6915,7176,5941,5566,5735,5070,4857,7999,6805,6691
496.1960075,7747,6882,7154,5964,5570,5640,4986,4831,7959,6791,6623
495.0887025,7683,6845,7070,6012,5551,5745,5119,4801,8056,6812,6648
493.9811962,7667,6800,7078,5940,5577,5676,5084,4868,8010,6943,6623
492.8734885,7682,6923,7244,5942,5567,5717,5117,4810,8045,6798,6625
491.7655795,7659,6713,7133,6059,5563,5698,5106,4873,7934,6845,6566
490.657469,7697,6901,7188,5985,5596,5714,5108,4871,7939,6818,6541
489.549157,7757,6800,7166,5957,5500,5641,5111,4770,7890,6763,6627
488.4406434,7740,6915,7248,6102,5578,5737,5174,4775,8119,6774,6599
487.3319282,7676,6793,7182,6030,5569,5710,5107,4771,8102,6737,6519
486.2230114,7685,6828,7185,5985,5532,5649,5141,4812,7964,6795,6578
485.1138929,7619,6735,7231,6030,5616,5665,5075,4850,8053,6741,6533
484.0045727,7661,6770,7226,6011,5613,5658,5081,4803,8012,6781,6542
482.8950506,7610,6792,7077,5907,5602,5628,5034,4830,8042,6795,6526
481.7853267,7739,6862,7107,6047,5543,5563,5085,4806,7901,6744,6574
480.6754009,7614,6827,7070,5915,5575,5606,5019,4786,8070,6784,6582
479.5652732,7597,6679,7044,5952,5558,5617,5074,4844,7955,6733,6555
478.4549434,7663,6740,7046,5903,5536,5503,5037,4749,7979,6743,6513
477.3444117,7537,6796,7025,5897,5532,5596,5039,4675,7934,6759,6575
476.2336778,7587,6671,7064,5886,5590,5582,5000,4720,7950,6618,6565
475.1227418,7536,6722,7008,5969,5517,5556,5013,4754,7996,6858,6470
474.0116036,7605,6748,6926,5926,5476,5516,4970,4725,7909,6797,6499
472.9002631,7566,6805,7029,5929,5418,5498,5029,4746,7819,6721,6418
471.7887204,7690,6719,7014,5800,5504,5537,4937,4738,7836,6678,6561
470.6769753,7626,6806,6880,5823,5415,5623,4938,4741,7953,6714,6527
469.5650278,7554,6844,7048,5873,5473,5580,4983,4744,7917,6631,6531
468.4528779,7582,6675,7009,5903,5448,5549,4961,4721,7949,6743,6491
467.3405255,7583,6642,6942,5794,5440,5474,5054,4773,7866,6713,6547
466.2279706,7528,6751,6953,5886,5437,5485,4992,4687,7857,6652,6517
465.1152131,7704,6758,7049,5875,5506,5570,4983,4676,7911,6664,6560
464.0022529,7533,6623,6891,5858,5474,5525,4956,4714,7983,6685,6530
462.8890901,7511,6722,6955,5931,5504,5506,4933,4697,7836,6560,6512
461.7757245,7642,6853,6962,5821,5363,5562,5009,4674,7848,6660,6569
460.6621561,7506,6673,6965,5822,5450,5490,4835,4704,7971,6661,6416
459.5483849,7566,6746,7047,5931,5508,5533,4938,4750,7862,6629,6463
458.4344108,7487,6745,6944,5890,5416,5573,5001,4645,7921,6686,6524
457.3202338,7578,6777,6917,5837,5373,5465,5020,4690,7818,6593,6514
456.2058538,7487,6753,6984,5888,5456,5483,4912,4636,7947,6590,6431
455.0912707,7614,6663,6987,5845,5445,5573,5056,4800,7808,6702,6466
453.9764846,7602,6772,6864,5848,5430,5552,4954,4752,7996,6637,6334
452.8614954,7562,6753,6897,5803,5460,5450,4952,4697,7942,6715,6491
451.7463029,7536,6726,6980,5783,5420,5560,4947,4651,7985,6791,6477
450.6309072,7554,6663,6886,5876,5486,5507,5013,4695,7836,6624,6467
449.5153083,7553,6680,6908,5802,5449,5574,4988,4697,7913,6632,6385
448.399506,7552,6745,6946,5839,5404,5522,4911,4666,7930,6656,6428
447.2835003,7596,6583,6995,5804,5463,5529,4953,4685,7853,6628,6374
446.1672912,7492,6694,6948,5931,5435,5494,4928,4676,7873,6662,6509
445.0508786,7581,6826,6990,5879,5408,5424,4941,4688,7824,6649,6470
443.9342624,7575,6637,6908,5803,5463,5466,4921,4638,7891,6720,6447
442.8174427,7526,6752,6892,5829,5508,5549,4994,4655,7924,6583,6368
441.7004194,7639,6724,6933,5813,5451,5487,4919,4721,7846,6590,6398
440.5831923,7455,6695,6931,5830,5433,5483,4939,4694,7770,6584,6366
439.4657616,7467,6695,6842,5810,5453,5449,5001,4665,7786,6668,6409
438.348127,7462,6633,6922,5857,5465,5451,4951,4647,7762,6557,6333
437.2302887,7367,6751,6954,5706,5410,5427,4881,4614,7802,6534,6446
436.1122464,7554,6633,6969,5665,5379,5470,4901,4644,7578,6611,6385
434.9940002,7535,6586,6851,5827,5330,5398,4875,4612,7778,6606,6421
433.8755501,7542,6623,6878,5739,5422,5458,4983,4666,7824,6657,6327
432.7568959,7496,6596,6906,5674,5409,5450,4976,4606,7776,6526,6341
431.6380376,7403,6538,6952,5784,5386,5357,4883,4685,7716,6529,6384
430.5189751,7411,6513,6930,5709,5431,5487,4894,4690,7736,6593,6355
429.3997085,7455,6607,6825,5728,5343,5431,4826,4637,7752,6593,6283
428.2802377,7436,6653,6722,5812,5397,5432,4927,4584,7785,6547,6313
427.1605626,7409,6505,6753,5730,5380,5375,4882,4621,7710,6488,6301
426.0406832,7445,6513,6816,5751,5402,5372,4856,4595,7785,6510,6358
424.9205993,7373,6578,6790,5630,5319,5330,4871,4557,7694,6496,6278
423.8003111,7353,6550,6790,5743,5369,5426,4868,4640,7688,6610,6258
422.6798183,7354,6521,6758,5664,5308,5375,4800,4609,7630,6482,6324
421.559121,7417,6625,6805,5614,5291,5390,4835,4599,7634,6527,6321
420.4382192,7321,6603,6718,5635,5328,5394,4832,4558,7615,6440,6293
419.3171127,7419,6509,6744,5765,5339,5371,4865,4661,7653,6444,6250
418.1958015,7309,6603,6776,5607,5272,5333,4911,4508,7696,6449,6204
417.0742856,7322,6528,6722,5622,5247,5322,4827,4517,7629,6471,6277
415.9525649,7291,6515,6767,5589,5311,5376,4825,4612,7673,6442,6269
414.8306393,7374,6444,6710,5627,5243,5421,4845,4648,7572,6413,6257
413.7085089,7398,6502,6739,5657,5234,5347,4888,4565,7604,6452,6205
412.5861735,7314,6532,6754,5674,5259,5366,4818,4618,7770,6464,6245
411.4636332,7339,6495,6652,5684,5278,5311,4871,4553,7564,6406,6277
410.3408878,7327,6488,6755,5664,5299,5315,4823,4633,7679,6421,6160
409.2179373,7268,6488,6729,5624,5244,5373,4853,4521,7616,6385,6170
408.0947817,7317,6436,6767,5621,5200,5341,4841,4610,7653,6427,6203
406.9714209,7302,6538,6654,5729,5295,5383,4795,4576,7588,6417,6196
405.8478549,7387,6471,6811,5609,5249,5290,4788,4538,7556,6371,6196
404.7240836,7244,6533,6730,5675,5291,5307,4795,4586,7530,6398,6119
403.6001069,7316,6513,6621,5686,5299,5263,4808,4594,7552,6374,6162
402.4759249,7304,6397,6682,5546,5276,5298,4820,4635,7570,6445,6119
401.3515374,7317,6379,6667,5597,5220,5289,4775,4562,7503,6421,6188
400.2269444,7133,6406,6767,5570,5222,5374,4795,4508,7624,6485,6144
399.1021459,7230,6404,6826,5649,5257,5308,4736,4598,7497,6489,6190
397.9771418,7293,6395,6708,5622,5273,5343,4818,4506,7655,6423,6167
396.851932,7250,6488,6682,5604,5237,5282,4871,4579,7537,6394,6238
395.7265166,7298,6384,6802,5581,5348,5401,4777,4549,7586,6548,6290
394.6008954,7241,6420,6626,5676,5248,5321,4805,4546.310645,7643,6355,6216
393.4750684,7250,6506,6680,5549,5226,5325,4806,4543.620799,7574,6359,6244
392.3490355,7244,6424,6672,5603,5223,5372,4762,4540.93046,7578,6470,6233
391.2227968,7312,6408,6693,5571,5244,5280,4811,4538.23963,7554,6406,6207
390.0963521,7360,6418,6684,5637,5296,5260,4808,4535.548307,7617,6465,6215
388.9697015,7367,6416,6585,5630,5288,5350,4792,4532.856493,7609,6461,6254
387.8428447,7257,6466,6688,5609,5287,5373,4771,4530.164186,7621,6464,6203
386.7157819,7313,6419,6649,5630,5299,5257,4764,4527.471387,7605,6317,6219
385.588513,7388,6442,6599,5620,5239,5322,4787,4524.778095,7512,6374,6235
384.4610378,7180,6453,6606,5507,5248,5371,4788,4522.084311,7553,6458,6170
383.3333564,7255,6510,6738,5586,5289,5338,4864,4519.390033,7604,6542,6177
382.2054687,7316,6458,6578,5687,5221,5226,4744,4516.695263,7564,6362,6199
381.0773746,7219,6469,6657,5667,5306,5232,4774,4514,7560,6420,6094
379.9490741,7212,6483,6670,5647,5248,5383,4849,4543,7580,6325,6259
378.8205672,7223,6391,6680,5582,5282,5305,4720,4559,7605,6466,6165
377.6918537,7293,6446,6622,5631,5275,5282,4797,4582,7542,6487,6180
376.5629338,7216,6468,6512,5580,5234,5289,4721,4601,7588,6458,6131
375.4338072,7261,6450,6638,5661,5220,5285,4774,4447,7555,6460,6085
374.3044739,7217,6334,6741,5655,5321,5254,4756,4513,7509,6288,6172
373.1749339,7163,6354,6538,5620,5250,5276,4782,4529,7497,6332,6107
372.0451872,7180,6473,6584,5478,5222,5228,4749,4493,7568,6385,6053
370.9152337,7062,6339,6542,5588,5213,5263,4712,4525,7461,6332,6130
369.7850733,7136,6390,6497,5530,5284,5224,4751,4553,7463,6397,6141
368.654706,7147,6373,6530,5511,5161,5201,4668,4500,7519,6302,6155
367.5241317,7129,6383,6590,5597,5185,5195,4740,4513,7506,6306,6124
366.3933504,7123,6372,6569,5540,5210,5203,4638,4491,7347,6321,6155
365.2623621,7102,6378,6574,5544,5239,5232,4695,4444,7405,6202,6030
364.1311666,7047,6311,6473,5524,5177,5239,4750,4492,7448,6303,6061
362.999764,7101,6301,6547,5531,5191,5216,4659,4486,7437,6293,6090
361.8681541,7032,6244,6489,5519,5137,5253,4711,4519,7417,6225,6117
360.736337,7062,6281,6507,5502,5170,5226,4699,4467,7403,6301,6109
359.6043126,7056,6323,6430,5366,5136,5177,4682,4469,7381,6252,6018
358.4720807,7079,6246,6525,5498,5151,5253,4688,4523,7445,6265,5941
357.3396415,6986,6326,6444,5594,5082,5180,4610,4427,7517,6267,5958
356.2069948,7007,6216,6447,5462,5157,5212,4660,4473,7383,6252,5953
355.0741405,6998,6174,6457,5481,5104,5197,4726,4512,7407,6168,6007
353.9410787,7003,6195,6376,5458,5094,5181,4687,4383,7432,6265,6048
352.8078093,7040,6226,6416,5452,5108,5142,4713,4423,7337,6175,5971
