#Wave,#Intensity1,#Intensity2,#Intensity3
1716.057568,7843,6632,6119
1715.164592,7793,6515,5913
1714.271465,7862,6474,5931
1713.378185,7851,6489,5940
1712.484755,7827,6481,5984
1711.591172,7809,6633,6046
1710.697438,7916,6497,6093
1709.803551,7868,6515,5995
1708.909514,7714,6460,6085
1708.015324,7828,6438,6007
1707.120982,7867,6451,5982
1706.226489,7853,6462,6014
1705.331843,7937,6513,5944
1704.437046,7761,6536,5998
1703.542096,7959,6524,5945
1702.646994,7860,6479,5997
1701.751741,7852,6475,6060
1700.856335,7940,6517,6012
1699.960777,7829,6400,6047
1699.065067,7863,6586,6015
1698.169205,7883,6600,6032
1697.27319,7908,6599,5906
1696.377023,7996,6485,6033
1695.480704,8024,6553,6089
1694.584233,7910,6632,6056
1693.687609,7859,6542,6000
1692.790833,7826,6571,5983
1691.893904,7980,6582,6062
1690.996823,7891,6588,5925
1690.099589,7896,6473,5966
1689.202203,7896,6587,5983
1688.304664,7928,6614,6125
1687.406972,7875,6639,6033
1686.509128,7841,6479,6111
1685.611132,7913,6584,5946
1684.712982,7914,6598,6057
1683.81468,7966,6586,6046
1682.916225,7826,6663,6085
1682.017617,7879,6651,6117
1681.118856,7859,6646,6058
1680.219943,7854,6543,6106
1679.320876,7914,6628,6059
1678.421657,8012,6578,6104
1677.522284,8034,6623,6036
1676.622759,7977,6636,6156
1675.72308,8039,6609,6015
1674.823249,8081,6665,6094
1673.923264,8031,6627,6149
1673.023126,8028,6549,6041
1672.122835,8086,6632,6093
1671.222391,7982,6766,6227
1670.321793,8003,6588,6147
1669.421042,8035,6595,6188
1668.520138,7983,6694,6106
1667.619081,7895,6524,6120
1666.71787,7925,6570,6097
1665.816505,7972,6662,6114
1664.914988,7989,6599,6128
1664.013316,8111,6638,6068
1663.111492,8032,6688,6055
1662.209513,8009,6753,6180
1661.307381,7980,6627,6110
1660.405096,8065,6590,6102
1659.502657,8150,6751,6130
1658.600064,7941,6671,6138
1657.697317,8127,6691,6125
1656.794417,7932,6668,6148
1655.891362,8019,6646,6128
1654.988154,8059,6599,6119
1654.084793,8156,6662,6103
1653.181277,8068,6673,6024
1652.277607,8105,6765,6131
1651.373783,8046,6726,6116
1650.469806,8089,6635,6121
1649.565674,8037,6655.657864,6132
1648.661388,8037,6676.319248,6121
1647.756948,8085,6696.984152,6135
1646.852354,8169,6717.652579,6265
1645.947606,8106,6738.324528,6095
1645.042704,8025,6759,6075
1644.137647,8121,6719,6188
1643.232436,7961,6677,6170
1642.327071,8055,6615,6082
1641.421552,8208,6650,6155
1640.515878,8003,6648,6131
1639.61005,8100,6616,6090
1638.704067,7951,6730,6137
1637.79793,8018,6668,6202
1636.891638,8032,6614,6136
1635.985192,8098,6720,6228
1635.078591,8147,6615,6142
1634.171835,8037,6698,6167
1633.264925,7959,6651,6042
1632.357861,8041,6610,6057
1631.450641,8130,6741,6126
1630.543267,8096,6607,6189
1629.635738,8036,6610,6119
1628.728054,8142,6607,6080
1627.820215,8078,6648,6158
1626.912222,8034,6639,6239
1626.004073,8108,6660,6124
1625.09577,8095,6596,6190
1624.187311,8116,6668,6189
1623.278698,8054,6673,6186
1622.36993,8211,6674,6185
1621.461006,8047,6650,6103
1620.551927,8106,6732,6324
1619.642693,8217,6672,6107
1618.733304,8063,6764,6092
1617.82376,8175,6667,6186
1616.914061,8164,6685,6125
1616.004206,8097,6624,6125
1615.094196,8119,6690,6174
1614.18403,8056,6730,6169
1613.273709,8024,6749,6160
1612.363233,8208,6763,6188
1611.452601,7982,6697,6171
1610.541814,8141,6726,6161
1609.630871,8025,6645,6178
1608.719772,8025,6682,6198
1607.808518,8033,6689,6109
1606.897109,8151,6632,6136
1605.985543,8117,6644,6082
1605.073822,8036,6676,6101
1604.161945,8144,6641,6130
1603.249913,8141,6615,6261
1602.337724,8145,6733,6172
1601.42538,8161,6827,6154
1600.51288,8132,6740,6252
1599.600224,8281,6748,6165
1598.687412,8176,6767,6169
1597.774444,8156,6788,6179
1596.86132,8108,6734,6280
1595.94804,8170,6780,6242
1595.034604,8278,6815,6332
1594.121012,8301,6829,6270
1593.207263,8239,6743,6328
1592.293359,8137,6767,6272
1591.379298,8244,6829,6236
1590.465081,8299,6806,6311
