#Wave,#Intensity2
1688.304664,8482
1687.406972,8385
1686.509128,8460
1685.611132,8376
1684.712982,8524
1683.81468,8634
1682.916225,8647
1682.017617,8362
1681.118856,8447
1680.219943,8603
1679.320876,8398
1678.421657,8489
1677.522284,8435
1676.622759,8586
1675.72308,8537
1674.823249,8622
1673.923264,8490
1673.023126,8469
1672.122835,8584
1671.222391,8730
1670.321793,8703
1669.421042,8538
1668.520138,8498
1667.619081,8644
1666.71787,8500
1665.816505,8513
1664.914988,8500
1664.013316,8553
1663.111492,8620
1662.209513,8548
1661.307381,8527
1660.405096,8533
1659.502657,8619
1658.600064,8516
1657.697317,8603
1656.794417,8676
1655.891362,8672
1654.988154,8478
1654.084793,8715
1653.181277,8696
1652.277607,8569
1651.373783,8577
1650.469806,8502
1649.565674,8573
1648.661388,8682
1647.756948,8590
1646.852354,8657
1645.947606,8554
1645.042704,8624
1644.137647,8631
1643.232436,8558
1642.327071,8620
1641.421552,8678
1640.515878,8557
1639.61005,8422
1638.704067,8489
1637.79793,8611
1636.891638,8538
1635.985192,8579
1635.078591,8529
1634.171835,8589
1633.264925,8613
1632.357861,8621
1631.450641,8558
1630.543267,8632
1629.635738,8583
1628.728054,8609
1627.820215,8650
1626.912222,8468
1626.004073,8627
1625.09577,8593
1624.187311,8543
1623.278698,8689
1622.36993,8584
1621.461006,8662
1620.551927,8611
1619.642693,8665
1618.733304,8587
1617.82376,8727
1616.914061,8593
1616.004206,8587
1615.094196,8655
1614.18403,8710
1613.273709,8696
1612.363233,8599
1611.452601,8666
1610.541814,8653
1609.630871,8568
1608.719772,8715
1607.808518,8650
1606.897109,8626
1605.985543,8705
1605.073822,8621
1604.161945,8638
1603.249913,8505
1602.337724,8682
1601.42538,8560
1600.51288,8746
1599.600224,8748
1598.687412,8758
1597.774444,8661
1596.86132,8732
1595.94804,8725
1595.034604,8694
1594.121012,8748
1593.207263,8772
1592.293359,8691
1591.379298,8831
1590.465081,8737
1589.550708,8726
1588.636178,8793
1587.721492,8733
1586.806649,8847
1585.89165,8827
1584.976495,8930
1584.061183,8883
1583.145715,9070
1582.23009,9012
1581.314308,9060
1580.39837,8998
1579.482275,8855
1578.566024,8930
1577.649615,9113
1576.73305,8916
1575.816328,8920
1574.899449,8862
1573.982414,8942
1573.065221,8923
1572.147871,9007
1571.230365,8903
1570.312701,8937
1569.394881,8929
1568.476903,8973
1567.558768,9032
1566.640476,8951
1565.722027,8844
1564.80342,9002
1563.884656,8927
1562.965735,8916
1562.046657,8932
1561.127421,8859
1560.208028,8954
1559.288477,8922
1558.368769,8909
1557.448904,8934
1556.528881,8869
1555.6087,8767
1554.688362,8958
1553.767866,8905
1552.847212,8887
1551.9264,8823
1551.005431,8763
1550.084304,8833
1549.163019,8780
1548.241577,8903
1547.319976,8893
1546.398218,8907
1545.476301,8802
1544.554227,8883
1543.631994,8925
1542.709604,8771
1541.787055,8835
1540.864348,8925
1539.941483,8767
1539.01846,8845
1538.095278,8859
1537.171938,8786
1536.24844,8847
1535.324784,8883
1534.400969,8900
1533.476996,8824
1532.552864,8826
1531.628574,8714
1530.704125,8966
1529.779517,8836
1528.854751,8960
1527.929827,8906
1527.004744,8851
1526.079502,8833
1525.154101,8900
1524.228541,8926
1523.302823,8920
1522.376946,8914
1521.45091,8760
1520.524715,8721
1519.598361,8939
1518.671848,8875
1517.745176,8734
1516.818345,8862
1515.891354,8900
1514.964205,8896
1514.036897,8791
1513.109429,8825
1512.181802,8691
1511.254016,8804
1510.32607,8714
1509.397965,8850
1508.469701,8778
1507.541278,8864
1506.612694,8843
1505.683952,8810
1504.75505,8738
