#Wave,#Intensity17
842.5484404,7495
841.5034894,7460
840.4583522,7501
839.4130286,7357
838.3675187,7515
837.3218223,7492
836.2759394,7520
835.22987,7447
834.1836141,7615
833.1371715,7570
832.0905423,7461
831.0437263,7376
829.9967237,7483
828.9495342,7520
827.902158,7385
826.8545948,7416
825.8068447,7488
824.7589077,7389
823.7107836,7361
822.6624725,7369
821.6139743,7375
820.565289,7403
819.5164165,7447
818.4673567,7324
817.4181097,7457
816.3686753,7263
815.3190536,7324
814.2692445,7532
813.2192479,7319
812.1690638,7384
811.1186922,7428
810.068133,7392
809.0173861,7451
807.9664516,7370
806.9153294,7395
805.8640194,7348
804.8125216,7383
803.7608359,7316
802.7089623,7353
801.6569008,7296
800.6046513,7223
799.5522138,7359
798.4995882,7338
797.4467744,7370
796.3937725,7261
795.3405824,7207
794.287204,7242
793.2336373,7177
792.1798823,7285
791.1259389,7311
790.071807,7257
789.0174867,7178
787.9629778,7247
786.9082804,7194
785.8533943,7180
784.7983196,7208
783.7430562,7227
782.687604,7218
781.6319631,7090
780.5761332,7280
779.5201145,7229
778.4639069,7260
777.4075103,7184
776.3509247,7104
775.29415,7080
774.2371862,7083
773.1800332,7261
772.122691,7161
771.0651596,7087
770.0074389,7104
768.9495289,7237
767.8914295,7080
766.8331406,7131
765.7746623,7115
764.7159944,7245
763.657137,7121
762.59809,7112
761.5388533,7101
760.479427,7131
759.4198108,7136
758.3600049,7143
757.3000092,7151
756.2398236,7179
755.179448,7228
754.1188825,7202
753.058127,7136
751.9971814,7140
750.9360457,7090
749.8747198,7085
748.8132038,7170
747.7514974,7143
746.6896009,7120
745.6275139,7188
744.5652366,7151
743.5027689,7115
742.4401107,7116
741.377262,7134
740.3142227,7165
739.2509928,7151
738.1875723,7155
737.123961,7080
736.060159,7072
734.9961663,7023
733.9319826,7046
732.8676081,7113
731.8030427,6964
730.7382863,7137
729.6733389,7060
728.6082004,7163
727.5428708,7046
726.4773501,7083
725.4116381,6999
724.345735,6983
723.2796405,7090
722.2133546,7036
721.1468774,6938
720.0802088,7017
719.0133487,7011
717.946297,7045
716.8790538,6915
715.811619,7042
714.7439925,7036
713.6761743,6965
712.6081643,7077
711.5399626,6890
710.471569,7047
709.4029835,6942
708.3342061,6882
707.2652367,6874
706.1960753,6771
705.1267218,6875
704.0571762,6898
702.9874384,6779
701.9175084,6940
700.8473861,6803
699.7770715,6845
698.7065646,6901
697.6358653,6716
696.5649736,6837
695.4938893,6702
694.4226125,6912
693.3511432,6816
692.2794812,6832
691.2076265,6761
690.1355791,6853
689.063339,6723
687.990906,6698
686.9182802,6819
685.8454614,6799
684.7724497,6813
683.6992451,6747
682.6258473,6741
681.5522565,6851
680.4784725,6882
679.4044954,6844
678.330325,6735
677.2559614,6823
676.1814044,6841
675.106654,6799
674.0317103,6855
672.956573,6741
671.8812423,6752
670.805718,6774
669.7300001,6863
668.6540886,6828
667.5779833,6724
666.5016843,6864
665.4251916,6743
664.348505,6896
663.2716245,6872
662.19455,6724
661.1172816,6803
660.0398192,6846
658.9621627,6912
657.8843121,6758
656.8062674,6787
655.7280284,6778
654.6495951,6764
653.5709676,6727
652.4921457,6704
651.4131294,6778
650.3339187,6719
649.2545135,6934
648.1749137,6642
647.0951194,6698
646.0151304,6796
644.9349467,6680
643.8545684,6752
642.7739952,6712
641.6932273,6689
640.6122644,6658
639.5311067,6675
638.449754,6737
637.3682063,6735
636.2864635,6683
635.2045256,6798
634.1223926,6661
633.0400644,6592
631.9575409,6600
630.8748222,6628
629.7919081,6642
628.7087986,6606
627.6254937,6548
626.5419934,6541
625.4582975,6625
624.374406,6619
623.2903189,6541
622.2060361,6671
621.1215577,6551
620.0368834,6564
618.9520134,6598
617.8669475,6643
616.7816857,6470
615.6962279,6628
614.6105742,6582
613.5247244,6469
612.4386785,6628
611.3524364,6468
610.2659982,6571
609.1793638,6570.250203
608.092533,6569.500271
607.005506,6568.750203
605.9182825,6568
604.8308626,6567
603.7432463,6536
602.6554334,6432
601.567424,6487
600.4792179,6587
599.3908152,6516
598.3022158,6457
597.2134196,6510
596.1244266,6425
595.0352368,6453
593.9458501,6472
592.8562664,6467
591.7664857,6301
590.676508,6600
589.5863331,6417
588.4959612,6486
587.405392,6451
586.3146257,6377
585.223662,6399
584.132501,6439
583.0411426,6462
581.9495868,6521
580.8578335,6402
579.7658827,6430
578.6737344,6423
577.5813884,6492
576.4888447,6355
575.3961034,6383
574.3031643,6313
573.2100273,6331
572.1166925,6303
571.0231598,6301
569.9294292,6461
568.8355005,6364
567.7413738,6433
566.647049,6372
565.5525261,6335
564.4578049,6388
563.3628856,6399
562.2677679,6334
561.1724519,6292
560.0769375,6256
558.9812246,6258
557.8853133,6248
556.7892035,6307
555.6928951,6221
554.596388,6192
553.4996823,6258
552.4027778,6312
551.3056746,6140
550.2083726,6273
549.1108717,6225
548.0131718,6335
546.915273,6215
545.8171752,6287
544.7188784,6243
543.6203824,6218
542.5216873,6243
541.4227929,6223
540.3236993,6316
539.2244064,6199
538.1249141,6199
537.0252225,6317
535.9253314,6251
534.8252408,6292
533.7249506,6208
532.6244609,6203
531.5237715,6153
530.4228824,6113
529.3217936,6183
528.2205049,6174
527.1190165,6226
526.0173282,6229
524.9154399,6114
523.8133516,6123
522.7110633,6190
521.6085749,6250
520.5058864,6118
519.4029978,6199
518.2999088,6105
517.1966197,6156
516.0931301,6205
514.9894402,6183
513.8855499,6124
512.7814591,6164
511.6771678,6125
510.572676,6258
509.4679835,6119
508.3630903,6081
507.2579964,6117
506.1527018,6007
505.0472063,6151
503.94151,6129
502.8356128,6032
501.7295146,6123
500.6232154,6036
499.5167151,6090
498.4100137,6175
497.3031112,6118
496.1960075,6051
495.0887025,6030
493.9811962,6141
492.8734885,6052
491.7655795,6008
490.657469,6120
489.549157,5989
488.4406434,6228
487.3319282,6115
486.2230114,6108
485.1138929,5930
484.0045727,5964
482.8950506,5969
481.7853267,6057
480.6754009,6032
479.5652732,6005
478.4549434,5903
477.3444117,5880
476.2336778,5996
475.1227418,5975
474.0116036,5937
472.9002631,5920
471.7887204,5954
470.6769753,5868
469.5650278,5960
468.4528779,5903
467.3405255,5867
466.2279706,5930
465.1152131,5869
464.0022529,5852
462.8890901,5929
461.7757245,5952
460.6621561,5784
459.5483849,5876
458.4344108,5875
457.3202338,5829
456.2058538,5839
455.0912707,5869
453.9764846,5925
452.8614954,5976
451.7463029,5870
450.6309072,5828
449.5153083,5846
448.399506,5769
447.2835003,5853
446.1672912,5846
445.0508786,5819
443.9342624,5809
442.8174427,5780
441.7004194,5764
440.5831923,5707
439.4657616,5775
438.348127,5815
437.2302887,5771
436.1122464,5828
434.9940002,5849
433.8755501,5754
432.7568959,5701
431.6380376,5726
430.5189751,5796
429.3997085,5723
428.2802377,5714
427.1605626,5723
426.0406832,5746
424.9205993,5711
423.8003111,5786
422.6798183,5603
421.559121,5719
420.4382192,5648
419.3171127,5657
418.1958015,5789
417.0742856,5582
415.9525649,5655
414.8306393,5697
413.7085089,5650
412.5861735,5720
411.4636332,5606
410.3408878,5692
409.2179373,5580
408.0947817,5656
406.9714209,5682
405.8478549,5597
404.7240836,5666
403.6001069,5569
402.4759249,5689
401.3515374,5685
400.2269444,5699
399.1021459,5679
397.9771418,5711
396.851932,5624
395.7265166,5694
394.6008954,5605
393.4750684,5726
392.3490355,5641
391.2227968,5632
390.0963521,5596
388.9697015,5764
387.8428447,5687
386.7157819,5676
385.588513,5630
384.4610378,5615
383.3333564,5743
382.2054687,5698
381.0773746,5700
379.9490741,5535
378.8205672,5529
377.6918537,5548
376.5629338,5578
375.4338072,5478
374.3044739,5525
373.1749339,5527
372.0451872,5485
370.9152337,5609
369.7850733,5529
368.654706,5405
367.5241317,5531
366.3933504,5605
365.2623621,5363
364.1311666,5386
362.999764,5542
361.8681541,5404
360.736337,5379
359.6043126,5450
358.4720807,5474
357.3396415,5382
356.2069948,5437
355.0741405,5328
353.9410787,5327
352.8078093,5404
