#Wave,#Intensity1,#Intensity2,#Intensity3
1024.584812,7238,6748,6728
1025.597114,7328,6741,6796
1026.609236,7159,6655,6609
1027.62118,7259,6684,6663
1028.632946,7405,6708,6685
1029.644533,7331,6711,6648
1030.655942,7394,6847,6652
1031.667172,7325,6695,6664
1032.678224,7257,6671,6741
1033.689098,7325,6669,6736
1034.699793,7305,6693,6700
1035.710311,7352,6791,6659
1036.72065,7276,6745,6736
1037.730811,7371,6773,6671
1038.740794,7294,6770,6677
1039.750599,7371,6754,6687
1040.760225,7291,6654,6752
1041.769674,7424,6815,6708
1042.778945,7405,6772,6753
1043.788039,7407,6805,6712
1044.796954,7390,6815,6676
1045.805692,7443,6749,6805
1046.814251,7419,6857,6754
1047.822633,7446,6891,6839
1048.830838,7429,6792,6746
1049.838865,7488,6859,6755
1050.846714,7477,6808,6811
1051.854386,7569,6779,6791
1052.86188,7564,6860,6802
1053.869197,7530,6870,6805
1054.876336,7601,6888,6899
1055.883298,7508,7012,6845
1056.890082,7645,6917,6830
1057.89669,7791,6992,6822
1058.90312,7778,7016,6867
1059.909373,7887,7094,6861
1060.915448,7915,7053,7015
1061.921347,7869,7067,6989
1062.927068,7994,7008,7049
1063.932613,8183,7119,7044
1064.93798,8260,7183,7007
1065.943171,8297,7253,7136
1066.948184,8377,7322,7124
1067.953021,8385,7343,7067
1068.957681,8672,7300,7093
1069.962164,8580,7435,7178
1070.96647,8663,7408,7133
1071.9706,8710,7316,7194
1072.974553,8670,7377,7238
1073.978329,8603,7313,7273
1074.981929,8483,7357,7132
1075.985352,8596,7364,7136
1076.988598,8557,7300,7119
1077.991668,8430,7319,7234
1078.994562,8252,7231,7098
1079.99728,8179,7199,7137
1080.99982,8100,7105,6986
1082.002185,7989,7045,7102
1083.004374,7998,7160,7143
1084.006386,7960,7029,7091
1085.008222,7761,7029,7095
1086.009882,7752,7059,6982
1087.011365,7745,7069,7006
1088.012673,7787,7092,7084
1089.013805,7648,7049,7046
1090.01476,7751,7205,7037
1091.01554,7770,7001,7032
1092.016144,7672,7125,7026
1093.016572,7662,7018,7012
1094.016824,7751,7087,6969
1095.016901,7604,7145,7027
1096.016801,7619,7034,7041
1097.016526,7730,7107,6972
1098.016076,7683,6988,6981
1099.015449,7626,7022,6944
1100.014648,7709,6998,7055
1101.01367,7644,7027,6974
1102.012517,7587,7031,7054
1103.011189,7630,7009,6898
1104.009685,7627,7078,6897
1105.008006,7692,7020,7055
1106.006152,7603,7077,6866
1107.004122,7702,7060,6924
1108.001917,7646,7094,6903
1108.999537,7734,6933,6934
1109.996982,7805,7032,6951
1110.994251,7728,7053,7000
1111.991346,7786,7104,7109
1112.988265,7712,7063,7024
1113.98501,7821,7101,6984
1114.981579,7700,7026,6980
1115.977974,7764,7082,7023
1116.974193,7791,7062,7017
1117.970238,7888,7099,7092
1118.966108,7942,7187,7065
1119.961804,7833,7177,7010
1120.957324,7879,7103,6982
1121.95267,8008,7174,7018
1122.947841,7962,7224,7020
1123.942838,8054,7154,7116
1124.93766,8106,7139,7106
1125.932308,8105,7267,7044
1126.926781,8185,7280,7172
1127.921079,8262,7264,7077
1128.915204,8511,7324,7188
1129.909154,8710,7293,7344
1130.902929,8720,7502,7183
1131.896531,8897,7477,7219
1132.889958,8950,7478,7423
1133.883211,9119,7674,7388
1134.876289,9053,7670,7352
1135.869194,9270,7776,7452
1136.861924,9329,7728,7489
1137.854481,9500,7721,7478
1138.846864,9369,7684,7571
1139.839072,9259,7717,7446
1140.831107,9528,7798,7538
1141.822968,9329,7674,7615
1142.814655,9252,7769,7589
1143.806168,9103,7587,7594
1144.797507,9040,7599,7434
1145.788673,8837,7525,7403
1146.779665,8906,7473,7369
1147.770483,8839,7402,7260
1148.761128,8725,7420,7252
1149.751599,8471,7344,7298
1150.741897,8528,7266,7264
1151.732021,8561,7258,7212
1152.721972,8450,7323,7352
1153.71175,8210,7233,7138
1154.701354,8297,7239,7169
1155.690785,8198,7166,7143
1156.680042,8150,7290,7214
1157.669126,8033,7158,7191
1158.658037,8138,7190,7144
1159.646775,8144,7207,7273
1160.63534,8012,7222,7193
1161.623732,7972,7211,7103
1162.611951,7971,7298,7217
1163.599996,7883,7228,7201
1164.587869,7849,7261,7136
1165.575569,8036,7227,7189
1166.563096,7925,7285,7261
1167.55045,7939,7234,7291
1168.537632,7816,7183,7264
1169.52464,7881,7264,7247
1170.511476,7955,7238,7308
1171.498139,7912,7321,7178
1172.48463,8026,7263,7184
1173.470948,7858,7202,7197
1174.457093,7854,7338,7195
1175.443066,7987,7385,7169
1176.428867,7986,7305,7314
1177.414495,7955,7334,7190
1178.399951,8045,7353,7364
1179.385234,8116,7366,7229
1180.370345,8027,7371,7354
1181.355283,8212,7394,7292
1182.34005,8246,7351,7387
1183.324644,8392,7440,7326
1184.309066,8232,7468,7401
1185.293316,8210,7472,7293
1186.277394,8283,7404,7322
1187.2613,8267.563336,7390.135589,7294
1188.245034,8252.129371,7376.273602,7412
1189.228596,8236.698103,7362.414037,7391
1190.211986,8221.269533,7348.556895,7415
1191.195204,8205.84366,7334.702176,7350
1192.17825,8190.420482,7320.849877,7203
1193.161125,8175,7307,7411
1194.143827,8207,7288,7337
1195.126358,8188,7387,7254
1196.108718,8115,7258,7277
1197.090905,8082,7251,7161
1198.072921,8038,7310,7361
1199.054766,8092,7345,7250
1200.036439,8034,7334,7354
1201.01794,8121,7411,7335
1201.99927,8052,7256,7303
1202.980429,8180,7379,7322
1203.961416,8056,7359,7294
