Wavelength,HS_AAB_P2_750_5_5_H_S1_I1,HS_AAB_P2_750_5_5_H_S1_I2,HS_AAB_P2_750_5_5_H_S1_I3,HS_AAB_P2_750_5_5_H_S1_I4,HS_AAB_P2_750_5_5_H_S1_I5
1724.712524,-47.84023496,-27.33896488,-77.20839534,4.30737165,-50.43491153
1727.79664,-101.2008607,-46.59756699,-94.66318186,-39.86812852,-24.33078665
1730.876884,27.39981314,69.02969071,28.21660226,-6.062411575,32.97912079
1733.953266,123.9397133,105.378207,41.31815619,24.24310549,97.89851311
1737.025799,39.20561504,-44.29970172,-27.84510232,20.75823793,-47.72477972
1740.094495,138.8361831,28.43777034,29.94111238,51.36237799,122.4023817
1743.159366,119.6058059,121.9111102,50.55217124,124.3762286,48.68205975
1746.220423,17.38174995,61.57958157,5.542810941,157.3209937,103.1028408
1749.277679,140.5226094,39.6136366,7.705283278,127.1335182,-19.91257555
1752.331146,47.72750945,1.456872135,-1.933938924,92.98597345,39.77796439
1755.380835,-58.40404474,44.39965016,2.163392833,77.11698019,-37.33356222
1758.42676,61.13161299,79.73953358,39.5988953,47.55624833,43.5885378
1761.468931,12.9088627,-10.54794784,32.65512575,-0.121828288,-54.62078199
1764.50736,-82.24869702,-33.11014118,-38.06363086,-24.34872779,49.94874994
1767.542061,-49.81083221,-29.22309898,-85.22306998,4.790969407,28.64989924
1770.573045,89.31633062,24.96487619,-0.79311879,57.92600702,-65.62838929
1773.600324,43.87333539,90.39421782,82.92289708,69.30404733,162.2107477
1776.62391,34.82859742,21.16778553,7.186803852,24.96611295,0.720254969
1779.643815,-31.44746438,-22.39320599,-42.20410201,-6.274730973,-7.435264692
1782.660052,-11.81485173,10.37334412,32.44542079,24.82328688,28.08406724
1785.672632,19.04154213,73.22172108,41.63602248,69.27257214,2.121198528
1788.681568,86.05675891,35.71536559,-22.34422661,68.48153561,8.791504541
1791.686873,-39.90693121,-67.04462256,-14.47410269,62.02423655,-70.36023969
1794.688557,18.70707772,18.05173432,55.44561657,110.2698942,-3.277582647
1797.686633,188.2619032,98.31433622,94.8696733,172.0020331,171.0417042
1800.681115,46.94718353,80.95115787,87.12234963,182.6516545,40.16646459
1803.672013,-29.63511448,83.75279235,89.107396,167.5880158,55.27548937
1806.65934,65.43997261,31.28593605,84.98511599,160.2894017,57.82353012
1809.643108,23.79015912,19.34397348,32.36153128,126.8347538,66.97274654
1812.62333,60.40644119,6.847539788,9.673039775,47.50326411,92.77354162
1815.600018,-110.8410024,-78.57244153,-2.96426476,-29.89979955,-107.7832141
1818.573184,-136.5937129,-39.17426581,-73.45886973,-44.81106099,-65.626347
1821.542841,-16.09490584,41.83833969,-39.88454565,6.926163957,-59.5245152
1824.509,51.13471975,70.99210413,93.61273757,57.1104082,-11.42723865
1827.471675,63.47965243,65.83332097,91.23723247,44.84385641,122.8246816
1830.430877,6.075445771,-9.647289866,9.994609449,7.61293257,-15.75378797
1833.38662,31.35156614,39.70575367,-10.05643826,18.40132432,15.1929888
1836.338914,-27.95932985,76.97772233,10.87722957,61.52459851,14.79568598
1839.287774,23.28191114,3.452726856,82.01839492,70.26452743,47.36659161
1842.233211,147.9184195,43.19502352,107.9555094,42.97010709,107.5097892
1845.175238,44.63193268,5.803830063,41.69346369,22.43494152,68.46715027
1848.113866,-37.16728621,-26.75656034,27.53947352,10.71056387,13.4799199
1851.04911,11.52964298,13.03961202,13.03828176,-6.280570654,47.65808262
1853.98098,-82.92396495,-65.9221579,-38.69773697,-4.76219303,-35.32491124
1856.909491,2.56050545,19.82006596,22.89579931,24.27583806,-51.42100744
1859.834653,103.4612422,169.1130617,77.56782225,37.71601685,135.0390276
1862.75648,38.08722324,68.24224312,-7.292757479,19.07975232,-1.797754065
1865.674985,30.69225722,-49.86215112,-33.84970962,4.826001674,-14.69574452
1868.590179,84.81329248,-5.336080218,21.8810356,1.020651674,152.5716467
1871.502076,-26.31646254,32.8822963,-15.9921822,-19.09123322,-29.24510005
1874.410687,-76.56294871,-2.332517234,-37.64580893,-42.67071709,-57.00400916
1877.316027,114.6252339,29.00838984,39.90868326,-35.47496669,49.45732396
1880.218107,56.23354146,22.15284614,26.30289243,6.708133542,-60.91666359
1883.116939,-21.52295838,-28.24448876,-18.92514104,65.90123165,16.81705404
1886.012538,67.11205047,43.97925032,67.39000469,104.08378,68.06470956
1888.904914,43.87614017,72.49457301,96.11964537,79.42026131,52.6764852
1891.794082,-6.854987394,-21.29945907,-2.923613189,14.90139849,3.033878202
1894.680054,-69.6663742,-47.7428692,-23.77118802,-13.95542982,-42.26138363
1897.562842,-12.06210137,21.92044132,13.81815821,7.469497054,-10.83740023
1900.442459,-33.3444173,63.72764201,12.8641549,23.59403547,-32.82255094
1903.318918,42.37433048,21.16709918,7.285263106,12.1034054,38.61229492
1906.192232,-13.80123469,-39.2007314,-19.78003303,0.329945811,52.13031374
1909.062414,-27.61746296,-8.25695714,-30.87893634,2.105830509,-1.2766946
1911.929476,15.12556835,32.80263098,6.398056783,8.1167457,-36.1091187
1914.793432,-24.18905203,7.652051423,23.3419275,18.34254526,-34.16598901
1917.654293,43.79475938,0.77392325,26.89968329,47.02583258,-14.72148578
1920.512074,41.22587237,10.50540676,25.4431662,79.89005636,45.3138685
1923.366786,37.83729503,36.60920141,-9.606723214,63.74600672,53.56437773
1926.218443,0.753632843,0.489348476,-31.32295083,-4.042248611,0.07521532
1929.067058,-43.68353905,-48.41789777,10.28725254,-44.51790087,-79.04723415
1931.912644,-1.366530419,27.26960315,37.15744159,-21.38477292,41.60389349
1934.755213,-45.38990476,-21.61606192,-35.1552206,10.17090945,-53.50565437
1937.594779,-36.70692372,-73.29595652,-70.29792841,17.42702988,-6.586833334
1940.431354,22.44496338,82.03164235,12.06537634,35.78026495,-6.778289899
1943.264952,49.17138812,72.73780818,51.56525309,89.99224865,-17.4502225
1946.095586,4.055324792,41.28504128,77.74503082,150.0158234,211.827541
1948.923268,149.1315089,130.1482674,162.7341206,164.6033549,156.1463201
1951.748012,6.662449561,28.44486146,115.9261286,120.3303048,68.69109173
1954.569831,82.76938457,10.28178666,-13.26330072,58.00179096,-45.41782639
1957.388737,104.6253455,114.6749906,-28.71013879,17.57647813,21.72755661
1960.204745,-25.66887223,38.8417078,2.244883026,-0.227961681,63.28032976
1963.017867,-57.01252304,-29.48507355,40.43681917,-8.234903869,21.67097274
1965.828116,62.53713073,-33.06152793,32.16146968,-9.783778943,-42.79628255
1968.635505,-30.60218696,-40.3522427,-37.47607286,-3.360380245,-45.78960598
1971.440049,26.30857799,45.0356927,-2.989056234,9.903647294,13.88686343
