Wavelength,AA_HS_V2S1_H_I1,AA_HS_V2S1_H_I2,AA_HS_V2S1_H_I3,AA_HS_V2S1_H_I4,AA_HS_V2S1_H_I5,AA_HS_V2S1_H_I1,AA_HS_V2S1_H_I2,AA_HS_V2S1_H_I3,AA_HS_V2S1_H_I4,AA_HS_V2S1_H_I5,HS_AAB_P2_750_5_5_H_S1_I1,HS_AAB_P2_750_5_5_H_S1_I2,HS_AAB_P2_750_5_5_H_S1_I3,HS_AAB_P2_750_5_5_H_S1_I4,HS_AAB_P2_750_5_5_H_S1_I5,HS_AAB_P2_750_5_5_H_S3_I1,HS_AAB_P2_750_5_5_H_S3_I2,HS_AAB_P2_750_5_5_H_S3_I3,HS_AAB_P2_750_5_5_H_S3_I4,HS_AAB_P2_750_5_5_H_S3_I5
1211.684917,-2.356686335,70.05534603,81.43580216,21.13676695,59.84994583,15.50133717,176.4251053,3.103593588,-57.45440984,-4.541083045,-45.61067128,-17.01214808,7.406690113,60.97044985,-61.19462825,-71.67132022,7.176061561,42.38635038,-5.991046264,49.24801502
1215.479098,36.84119248,13.87048243,112.4671854,14.17468453,32.68153253,164.3674027,127.881075,105.0699378,48.44400999,140.8025717,-1.73137134,10.96442509,78.51277317,91.15254658,18.30148911,45.33654765,69.61608703,122.8299814,6.01346336,46.36987383
1219.267722,76.82944556,31.95276484,180.7221323,107.3261485,4.867004075,351.451945,386.3240401,345.9822556,302.5686401,185.3065471,66.19170328,2.400352021,19.02909757,53.34639898,59.33205582,88.2160312,106.6946033,147.8179796,31.11345086,56.1893913
1223.050801,113.9657919,222.3628906,217.9442529,166.5301657,112.7171803,166.4353253,324.6041827,221.239768,166.4070406,128.6572543,-66.13364675,30.74338857,-54.03939987,-15.90646032,-118.0203832,-1.036046752,55.61660653,85.7984179,50.5704839,31.8107425
1226.828346,115.7148673,227.8034212,165.4073902,144.5845637,159.4361685,93.01110461,255.6308217,174.7072767,75.76709682,132.2179189,45.4347938,17.07622078,2.412239345,4.907503932,-2.629872867,-13.30319655,-4.384500364,46.18234794,57.1945741,-3.084251178
1230.600366,-75.42218201,-65.96877258,57.53342478,17.32159954,60.8059688,97.18146874,212.4686786,140.7375101,164.5211425,131.9858131,47.37180843,0.625450506,91.97001823,115.9303866,27.90572462,0.906849207,-7.497230501,43.24770906,58.00578536,2.400007561
1234.366874,-99.66750713,-87.12740144,-11.09748951,-26.86755602,3.288346301,-88.83536586,-18.6742641,3.502777041,-23.51843743,13.7382107,101.2690186,107.3754617,224.3111313,171.6654217,139.1204656,-7.863318108,-0.537512011,42.52585016,60.91735556,43.70027257
1238.12788,23.02198742,-73.73148826,-7.030765935,13.23292183,33.79897852,-36.13510367,-16.04064523,-28.59203116,-53.80954663,-43.11664929,96.95627624,80.28424965,199.8686118,103.5818019,140.1039633,2.57726719,-0.74809778,69.325132,64.97180248,86.74336454
1241.883395,4.123636771,77.22573665,18.96007469,100.2720594,56.58082973,37.08618745,208.898846,143.5484578,141.7398307,27.48821289,-138.0251437,-37.70934005,38.22399464,20.66338832,-137.0292273,31.14210116,44.85798062,109.081576,62.71146835,120.2455232
1245.633429,-68.34680168,70.48113121,28.87005335,-0.457555421,-23.01320249,5.328273675,241.3474903,193.8786273,79.57895792,27.07993853,65.45964274,72.03395267,99.02979808,19.53127488,107.134647,103.2106376,114.6887239,102.7501842,50.76138097,140.2334275
1249.377994,-54.53901962,-37.70432418,36.11911767,-15.57265739,-29.33874633,0.58467505,150.8474867,44.39070878,40.03490319,4.874425999,10.78420579,135.6629595,137.5677621,41.35679107,74.26648513,77.0798754,118.1789369,75.91650734,37.88772017,131.5927387
1253.1171,28.46845782,153.4294584,39.70031035,242.4638592,140.5412012,7.688415049,193.4328782,199.9462238,231.4659671,87.26588012,-24.96012506,32.11605246,-50.11747143,11.01866232,58.39920728,-16.79721205,54.93433387,74.85860937,37.56925241,102.1204194
1256.850759,52.1455431,-20.93742874,17.31684702,136.9217478,132.2733353,80.34393493,146.7919722,210.2070843,148.4188062,95.33780051,-39.61399188,8.634973803,-58.81839513,-28.78855451,4.589777194,-10.38791494,6.614725374,60.06882856,49.67292617,90.51406342
1260.578981,18.7492511,73.5151938,-0.261042007,-9.882394072,2.663846833,16.55636327,95.69344006,-36.2550829,-16.55275427,-1.826014432,53.55387057,-7.503830849,67.1222614,-13.80129801,28.9849521,21.07739471,3.959887195,38.24461928,55.78254874,107.9372113
1264.301776,39.85610115,68.126306,45.33584948,153.6666075,68.46304572,25.31893037,169.2276302,181.8464423,118.3234878,12.99879379,28.41039274,9.291792168,48.64559612,35.85518954,66.94143879,80.73988441,11.30145649,65.81840263,38.53495482,110.4706422
1268.019157,61.77091173,205.4521052,130.3883067,139.4472205,140.6548227,89.85133818,227.6922624,227.441809,127.1199697,112.7277851,66.61704882,102.9577021,31.13214125,60.79256543,14.56353802,74.92002892,-0.219790273,85.89785562,5.268117752,63.84041146
1271.731133,103.0672459,190.2204722,159.6684087,170.1967569,171.4781599,64.72162314,211.3281495,271.8163181,111.7881629,137.7709357,-7.918283144,-8.23025671,15.18142557,39.94428092,-129.5744136,-18.06947693,-10.13238465,42.09719614,-13.057644,13.12402505
1275.437715,140.7379958,157.0631339,93.95517081,267.0078016,194.4666699,115.8814627,115.2058242,130.1221547,171.7952401,104.082571,-42.66175958,-71.59904331,-27.92964848,7.458498368,-95.62874971,19.64978384,19.67368937,9.086414088,6.246281958,32.58458187
1279.138915,-32.35257631,-19.42964934,0.88639759,49.12139666,29.64949342,34.87341712,22.07354775,115.2382718,66.57452386,93.31177223,-2.742678253,91.94592705,47.66664896,3.617787462,65.55843792,37.38145834,69.56768138,47.67129431,50.64704477,103.8335346
1282.834743,-150.2900985,-167.1660586,-34.48992169,-80.60858981,-54.55418006,31.18547631,1.658099791,213.5227158,19.83498657,91.74531127,112.9350374,84.17973453,99.75159086,13.65979016,70.04048821,-14.3919653,65.57265238,93.64578105,85.36364005,123.0601619
1286.52521,19.70581442,180.800879,-9.75107807,91.3679801,104.6711575,4.080574709,51.94003785,-59.16395389,-33.05504579,14.9465583,-96.33132198,28.49265272,12.02114237,-0.239123919,16.23988783,-24.77323864,-5.587861498,57.81028251,89.72395292,51.14345301
1290.210328,99.2322558,214.5068461,18.91354011,218.9176114,112.4354812,-80.27993483,19.71887233,18.57751751,-58.06465862,-68.23266594,5.322140985,-10.49277187,-10.81185375,-24.38628306,-100.8800486,-80.82358744,-47.03548674,2.709289898,73.60557546,-22.19980097
1293.890106,-10.95721569,29.35296,36.92861931,175.3326813,14.81030366,80.08573433,-54.41482986,-28.72377373,107.5927857,15.14216407,-55.82061949,3.570013436,91.45668449,-22.52540595,-37.96614343,1.075163966,3.629419087,45.27280924,61.62791272,-2.901331518
1297.564555,48.09075053,54.13620083,78.00760504,199.9626214,132.8902607,128.0831716,102.7156583,146.7427784,151.5398336,159.8755519,66.45185629,117.2112672,68.96777328,1.00772315,21.00505423,130.4276237,63.72666676,93.65594923,68.46700449,82.30831491
1301.233688,218.5614294,347.0958284,135.7359813,265.5726579,264.3691671,175.9222235,107.8884177,49.09701807,48.54760684,145.0746367,16.73479997,20.87732912,-82.67424484,37.67408054,13.33927034,28.66991351,57.37555181,45.10251485,91.14380564,141.4158281
1304.897514,178.2809463,129.3297627,160.7318574,238.4649901,202.9474536,143.3726825,20.54305105,140.8714198,40.29861662,86.5047366,87.91392376,37.82848599,0.676458402,93.94334446,53.65157842,28.18972891,49.10190339,23.45481114,115.4732093,143.704436
1308.556044,52.67233649,277.9802964,148.134106,230.0645291,131.4945616,126.340734,189.7328974,68.59231204,152.8668403,168.001072,245.0345558,202.6536026,209.1174151,127.0858794,177.8237227,143.566522,97.51542952,77.45418339,122.6630097,123.9177201
1312.209289,13.91453354,144.1791984,138.1687244,218.8473764,186.0676319,178.7317481,176.6133361,223.1611071,205.8127582,224.4816284,37.56006992,104.6618874,143.9654493,87.77442325,36.61954835,69.83068106,135.2045047,95.28270607,100.8108042,107.4437486
1315.857261,68.46562548,288.2708638,138.3750699,315.4045347,229.213817,-33.69684627,95.30062107,60.87954471,101.9765097,101.1426472,59.25479493,-53.43347794,-3.418818275,23.36005092,-22.5762233,22.76340755,98.67450417,73.0342686,58.62205918,89.33987157
1319.499969,47.29057892,296.3115449,118.0228855,217.8659424,123.9181618,-25.46376175,59.16518425,-88.47879573,-2.314149829,2.560153514,-40.68659275,-49.4316578,4.929062609,2.459130912,-43.71180001,52.6050115,30.21595263,56.91426599,19.56094731,58.54185952
1323.137425,-92.06786207,-78.77801105,66.29305229,-24.72822059,11.41679845,12.17079106,-8.040407795,189.3604355,-1.721281011,58.4995795,111.0302053,14.18518864,24.87619549,7.924848553,24.38409532,-1.980493418,-4.405499667,40.46702068,0.516179208,16.30685159
1326.769641,-56.37373139,69.56054885,12.33269692,50.22740358,-11.16636485,43.32997163,34.04311286,87.29065232,72.10755267,80.85484328,-15.31966815,34.45098817,7.420986212,5.845942361,-30.4920535,-65.67745382,18.06937469,58.63205601,2.333735677,-14.61274481
1330.396626,8.297639815,-36.52976086,-9.653007608,25.12940103,-38.63930956,90.73113256,19.05138504,-2.360525074,40.39329237,14.46874238,102.1123268,46.20456114,-3.80730562,2.454321697,34.42848825,-58.98868185,81.49390397,127.1503071,15.48223716,-11.10064487
1334.018391,-33.15258105,41.02790726,-3.999170097,-55.2219382,-27.53869315,-11.94025227,-5.621966541,45.19873831,-46.76112169,22.7201149,6.078548692,-18.07676224,3.360056858,-4.921760084,-33.5801544,30.69889868,122.9763512,158.4582092,28.91450093,16.94499045
1337.634948,-29.17842964,-14.25621329,-3.050492174,-3.370046926,34.95912931,42.48399513,8.789410967,103.414674,23.18734857,83.83276035,-25.27082666,-36.11279183,13.01836891,-9.449799109,-14.52044785,54.42824906,104.8072701,101.733179,38.77466596,47.70623521
1341.246307,6.869787613,-13.35575922,-8.325878751,-5.113552122,32.01847334,14.90153702,-19.13677877,-46.96687996,22.86817547,62.09299976,-85.71825041,27.77509609,-12.97397941,37.35909844,48.55112646,-17.82399224,91.86895566,55.38840862,47.82856222,78.78642878
1344.85248,29.60734761,51.75125617,13.35070916,-9.957661144,-22.40098507,22.40310785,-16.49741299,-16.29854298,-26.43162249,7.610338633,66.71772765,7.988059495,-5.947259477,124.4080073,123.657125,-1.965890089,130.3478932,92.4339393,54.32110742,103.4055784
1348.453477,24.51335928,-7.107084324,64.85717998,-33.76742954,-23.80485966,43.36205676,5.543974796,95.69666546,14.56779082,-11.07599331,104.3890026,59.81823801,27.22167113,140.0089519,0.426967711,20.90848478,140.2743219,130.5764631,53.13510524,101.8891538
1352.049309,37.17121436,95.9026305,101.2811738,4.53147347,27.5118422,-43.06434088,-26.63514269,9.436606545,-48.33930213,-26.53317783,-0.648404964,47.12539667,13.15330319,44.76726254,26.9786873,-54.31175609,64.43042527,124.8366079,49.61344809,72.61720251
1355.639987,12.84895918,128.1552723,90.17110811,46.13636809,49.8814355,-71.79850441,3.250094905,-36.33477059,-10.05378345,-0.282214293,-17.16655181,-64.81419347,-4.871797429,-32.34301556,-12.85487112,-25.60260384,-15.35200984,122.5572206,55.96498293,32.49146734
1359.225522,-51.78326239,-10.66809435,56.9251443,35.887218,27.30172657,-7.282689337,33.92647317,115.8089453,140.6756091,75.87887298,17.90491399,-61.34008604,-14.1817686,17.90181053,36.73206829,46.15175688,-9.408593071,113.2907625,74.50045214,3.840181002
1362.805925,-88.2403073,-66.27835563,54.5606325,-10.79823521,3.256198105,-0.770315876,-56.21819762,45.59998063,93.90039896,96.84626757,120.3477168,29.82956043,67.87775159,117.1821268,160.4626135,-27.94648558,58.91395431,100.8392169,96.89149796,12.66378949
1366.381207,31.98529245,22.61805055,92.21471431,-16.46144233,61.4478245,11.56312404,27.83720948,-3.88115111,39.8769182,79.61261681,56.33052452,118.4799409,189.5254227,124.8398633,99.07370984,43.66302508,108.8525085,141.3666695,114.9030723,59.54070808
1369.951379,159.9572103,199.330066,128.9823015,91.52693553,86.16324918,217.5401454,181.4834257,261.6467563,164.1834369,116.9352775,35.18889791,37.88823652,91.05836786,47.18471072,15.8343411,141.1945649,115.9487906,197.8136977,127.1154171,111.1098545
1373.516452,59.22910588,53.3741469,168.0346438,56.75883467,-10.8069241,256.7993884,250.1799101,265.9324175,308.4542259,203.6034562,-30.41816123,16.11649451,1.051755405,19.7828873,-72.50313358,23.01746684,136.8665119,225.2218944,142.6028041,155.9272603
1377.076436,207.0604582,232.6895121,292.9475701,122.0473473,130.7833886,425.7316469,429.4614504,375.581357,382.400547,339.7659041,163.0517258,164.6689412,150.1427282,121.4923305,208.0954396,106.9273822,202.0199962,266.1110604,174.9494391,212.7737165
1380.631343,539.0777633,506.4988064,547.2443589,448.7679994,462.3114472,630.9251601,547.3108119,662.4249546,546.98014,531.2915184,309.4094746,222.365494,278.413321,303.6323692,365.3191885,271.0955042,265.1016016,309.8165674,225.219611,273.2359236
1384.181184,734.3846982,623.5371842,830.2713473,719.1228057,629.5332761,836.5821256,750.7146706,807.0057587,880.5161154,741.5340213,516.013133,328.2173671,418.3678809,474.318999,563.3844652,274.249129,299.4286226,337.5319601,274.9941948,309.7597812
1387.725969,957.7949927,881.6036572,963.4502597,942.3172561,816.2560442,1120.301629,987.2017974,1113.017849,1089.587175,931.3974923,685.4275501,528.7617705,600.1448351,558.4737326,540.2977733,302.9433222,304.0510382,359.7070504,298.5850302,321.6353257
1391.26571,883.5037345,789.5451717,848.1960616,887.9084211,938.2122032,908.3920589,836.9648898,852.1247134,945.374913,974.9183766,432.3016718,500.5036563,548.3806478,519.7974014,532.718911,227.4249646,247.6517442,306.0477422,280.0816904,321.5027988
1394.800417,520.1980723,494.2270511,554.7745533,510.2012073,648.9590866,637.5091452,595.8787293,569.7293976,623.9421505,725.4794389,399.4617077,302.5445414,378.7283824,396.9523087,383.6039316,162.4259503,143.7960939,207.57666,222.2767787,305.408754
1398.330102,194.8154805,217.7937979,252.7530008,193.9033273,215.2534785,301.302405,330.7338361,264.5462849,288.7358637,297.1693907,290.1463138,206.0464434,277.1098019,271.3689328,300.3114867,223.8171893,64.40798413,176.7051383,143.1253285,249.0591579
1401.854776,-12.05003054,46.49755185,62.11445669,-25.0192776,13.12472323,-14.39565889,67.65066954,57.57449678,-25.56960314,13.38132271,155.1371586,97.44034794,145.2487158,169.8984046,216.013746,122.3466446,23.49047408,131.5521639,64.47970546,136.4417017
1405.374448,-0.673651256,-55.22574043,-4.522500547,-66.67984219,-12.7787014,26.63857727,-7.73165732,-56.51809898,-76.12257683,-25.3593089,34.57646856,31.12253621,18.39860813,64.99024351,20.77032393,-21.12011704,-12.88613856,22.8892476,5.59950247,12.49961921
1408.889132,28.36317436,-11.24923605,15.81182839,53.95976592,12.93829923,30.64970237,31.46254693,-44.75487142,43.00944957,-6.420525987,11.37796637,-2.219550579,-43.77346534,-15.87700781,-53.69246051,-34.852163,-28.31585083,-2.579198473,-17.0339703,-33.24678664
1412.398837,-8.292048885,128.9557427,102.6438939,145.7192537,125.3495077,-82.73450014,119.4356512,-7.826210866,23.9112178,32.12869606,-144.3235201,-55.33971408,2.135552633,11.27619688,-9.146600134,-0.99165978,15.53622382,99.19490826,6.050789819,36.1755797
1415.903574,104.4535897,279.5235808,271.8456463,288.8137316,299.9062183,32.28943129,263.6366638,123.4976897,187.8628468,233.578238,168.7099569,191.126705,228.4291595,152.3896547,268.9993722,145.3552112,97.99045242,201.0598369,71.37426481,171.7474498
1419.403355,432.7994724,360.6009097,548.8018672,493.8702522,530.0757684,535.9782913,582.3932508,575.1624951,545.7074291,579.4543341,369.733448,454.5878916,411.6868032,336.2323034,433.4325955,238.1082671,175.5430958,246.3719253,163.6646519,305.6901497
1422.89819,864.3200842,845.1621161,905.1411122,869.5386461,949.1454484,876.0481504,942.2558865,807.7403487,837.8660027,976.0724635,425.5494333,569.0926308,497.1304552,548.2483462,438.8443162,243.0205334,245.5444224,327.5015222,261.4073832,407.9351758
1426.388091,1205.194566,1196.640214,1223.707288,1374.417768,1404.631188,1128.630089,1286.157049,1113.121896,1253.32679,1340.956761,739.0724777,805.8118396,746.366853,784.180338,766.3877856,418.9093631,305.5616015,434.8958154,340.8771033,474.8905867
1429.873069,1331.086382,1323.737894,1356.200504,1562.960062,1504.143343,1317.272251,1433.868746,1222.330067,1491.224971,1441.113846,882.8339787,925.8591409,945.6753787,923.4257815,778.8454581,436.1100213,335.7224822,435.2703011,383.7147233,498.9853701
1433.353134,1224.814266,1164.618995,1236.840177,1362.773095,1247.133454,1139.168461,1284.686249,1095.425535,1241.176426,1201.283494,676.927764,867.6499817,812.7096121,852.607097,688.9285988,283.7473848,342.3152136,393.8271605,384.0852992,468.6073154
1436.828298,876.4086153,890.3085027,948.4935163,945.3144223,933.6220769,837.0718634,1014.088911,838.4219906,845.7822642,902.4776299,446.1898444,676.9193433,588.0027568,647.1257405,458.6083335,322.7011711,323.5620661,407.7914941,344.2473407,389.2284129
1440.298571,483.6664844,543.2950683,662.8114814,579.5985425,687.8641028,472.6621191,765.7793116,457.2488244,532.6212639,670.6490942,347.7338497,437.6365103,466.6495186,473.7331464,308.0627338,232.8206438,247.2772006,359.8808988,268.4997984,291.6429229
1443.763965,395.721543,516.3208284,485.9295005,424.4008156,530.1380839,250.3450068,569.9881156,252.7693082,230.9075448,399.0164464,245.0429482,383.6583969,370.0773938,389.3390594,191.3395873,117.7003656,124.5280619,239.2321602,170.6634816,209.2014394
1447.224491,403.3784921,362.4349464,381.0834434,367.7781293,431.8229148,122.284508,327.1973042,56.56922016,47.55070406,180.0689645,40.12559556,321.9322566,256.4410922,338.9327857,111.9978171,134.6359243,22.94757413,164.1903576,81.84858752,149.9442374
1450.68016,156.2356634,235.0153715,267.8792081,296.4941636,255.7330215,30.39110779,330.3417248,39.12309661,136.4519096,137.400779,44.6189048,301.2673772,209.957861,278.0721106,56.24476053,22.2209135,-9.698809416,124.4785465,36.89773766,109.3695953
1454.130983,4.463621012,37.608735,140.0529497,145.658249,83.16070352,73.19438524,346.4215254,52.45920317,178.5913206,148.5503511,111.3395548,292.4671542,187.7284642,219.6895709,7.543842759,19.82886184,9.775448165,119.5542785,45.72460444,93.76071686
1457.576971,29.32809936,-14.56755658,43.3285132,102.4699841,61.74680523,42.6684945,234.0310862,-6.285180196,93.32136095,108.6955104,33.68498253,155.505635,114.923015,199.0223132,34.02265124,22.53601784,42.40427085,182.7221755,80.8436159,104.8804927
1461.018135,-69.97167667,54.9126287,3.932864384,30.97165465,26.88369499,-24.25959725,294.3925583,-13.461294,40.67220295,58.80578427,-8.633815271,204.3194063,127.1971437,215.0934041,38.40927995,-26.45076959,80.12877148,227.3232212,100.0105809,118.4346583
1464.454486,-22.90696288,-77.67774148,20.18817452,-85.55818294,-40.03700874,40.13288108,236.2751394,-36.53307772,-33.53037645,26.63483185,131.9157021,166.0070876,148.5519989,209.9832368,203.7448986,134.9090429,100.846525,182.7752642,82.27669237,97.09680189
1467.886036,104.9430381,103.6511712,70.15470925,27.72410041,11.38968116,110.6203857,233.0796606,-21.28570863,0.008063339,11.35702538,-45.05604017,6.319721451,52.8916901,154.6042726,-56.04907582,116.4367291,56.54816091,101.742353,41.38616638,37.30881467
1471.312794,28.43902116,28.09020403,109.782881,96.34312416,92.84224437,-12.85287394,224.1204152,39.98925432,37.4126431,30.16346442,95.68602354,94.58989044,26.18208105,110.1712555,31.72196437,-11.73351691,-14.86812449,60.67290112,8.17193231,-8.988284402
1474.734774,53.15666345,71.33054271,108.8547152,45.83534993,131.7343033,6.304828198,101.9816521,-29.74500737,-12.34044094,83.8560509,22.52489313,114.7700437,96.29204967,126.0979808,-63.70898933,24.72856839,-20.17404649,75.47848195,1.535637572,-3.529609314
1478.151985,70.76816878,-82.92148513,86.79066732,-8.282280157,96.02221768,112.6414891,146.9646286,60.14613593,0.804453365,104.3353219,88.06309809,38.04766778,156.5952733,152.087305,108.0391101,-16.43721855,27.80203038,98.37551264,14.29799258,17.18827417
1481.564439,-42.52687942,25.32995947,77.83805047,-21.24921007,-10.60736786,-7.240996619,112.25364,21.99502768,19.0852116,25.94643959,53.01597023,77.0857787,147.8249535,118.6326458,61.46989072,17.34405661,47.41365434,108.6700211,26.76003102,11.26153846
1484.972146,47.27993862,3.993528658,75.84544159,49.6085183,9.074657172,-10.55452239,86.42173502,13.25768412,-32.56456177,-73.86452629,19.62058506,15.4376618,-4.696649559,39.55474751,30.25101873,70.37580869,19.52950944,106.3368749,30.14202931,1.149577057
1488.375119,143.3077669,99.27322811,50.76287178,90.17511962,99.05472161,-21.7661033,-40.03609486,-142.4149251,-83.22895666,-68.74572176,-94.46024845,-87.51933619,-112.4730791,-15.50706793,-153.2886915,-1.319145327,-20.92982238,56.84175971,30.12992632,11.21484269
1491.773368,3.485732917,-42.04306299,4.762110378,26.14732534,27.75290626,-27.76259056,26.81186414,-63.74602308,-9.666201705,2.13847391,-14.21487509,17.3055693,-14.97819692,-17.99798429,12.90870886,8.801838092,-28.29790345,1.700719957,30.25961027,15.44687007
1495.166904,-81.51888834,38.50996391,-29.11025975,-62.98422726,-42.26079703,33.7227054,160.0122891,53.70868545,17.02358872,18.83240181,148.703421,17.33392528,50.77138006,-0.963051073,65.10233135,-24.01304572,22.20533141,22.78764196,23.79588166,-0.78026697
1498.555739,-6.473540114,-31.08623815,-34.36025176,28.86194667,2.355114548,-48.31073904,-18.94920051,-66.4635626,-18.55547674,-0.891498675,3.671539027,-60.42361673,1.58549268,6.89250318,-39.78314318,-42.2903829,86.99049034,91.36379146,6.159227169,-10.89854366
1501.939883,-20.20521408,46.26971276,-17.19418841,28.08661441,-4.238695945,31.09179227,92.95671397,59.30853921,26.58049952,4.186346857,107.0801613,45.58266041,-18.17539068,17.50677458,120.8035677,29.18895378,106.9648615,122.5472168,-11.69955404,-8.582663538
1505.319349,-51.59695193,25.79637931,22.50733932,-27.36038084,5.523329929,-1.107926027,65.48776368,29.18840728,-17.75449348,2.492644691,93.05176354,39.03058462,-4.248923707,47.86861496,27.09306751,-2.932612529,90.26436655,75.69943136,-8.216671471,-15.06856079
1508.694146,50.20606111,120.7553279,79.86765653,157.4140248,73.04543246,-64.01966609,12.27344535,-14.55256235,-8.91340113,-12.50119664,238.162157,55.93313416,85.42003185,76.27412081,203.7113162,0.506727092,70.86519953,10.14132144,28.43316486,-19.51266056
1512.064286,139.116534,204.844082,111.0198873,188.8363959,129.6314804,118.6784705,87.9963135,52.8605269,74.45549141,-5.557415256,30.44510712,127.7400297,147.0456952,63.69479533,163.0665984,88.18594813,65.51175062,23.83809287,82.45167422,7.976465716
1515.429781,279.5945729,206.0770348,71.000909,254.9575838,204.0029103,117.5944845,76.19422861,9.512628159,43.13531194,14.12410201,170.5704467,5.16900895,41.40925596,20.88858538,151.855907,84.72967562,80.85004598,94.89647199,116.6204009,49.84354809
1518.790642,195.950177,284.2357209,-0.313530586,204.9422929,118.0779587,145.2220303,82.01241502,-68.85150053,35.82113849,18.02831806,3.561446911,14.04160808,24.96754372,-4.837585678,36.50981988,16.0128349,87.12190313,123.4319219,103.6632546,54.41754561
1522.146879,-54.51564529,-215.9157108,-1.398967604,-94.76658962,-14.22628482,100.741417,-45.84826554,30.21791921,-21.81590896,-12.25356999,179.0269934,95.76760606,51.5384496,-10.67135651,129.7559327,-21.90894706,46.67841652,83.23193445,52.82421226,15.24463082
1525.498505,161.8261117,214.4136763,82.33552976,176.967878,126.7744614,42.53504233,-20.57254719,-3.766326876,-32.6304129,-33.76592043,-62.00370309,-18.40300437,-85.06161094,-20.94769184,-89.55837796,-12.71699147,-9.47436758,38.3761536,5.330789042,-16.70435295
1528.845529,202.3391363,196.1455744,139.4303637,332.964167,260.446608,96.17938166,31.69572219,61.36476437,86.04369821,1.88415545,3.154733348,-45.24296804,-72.89865095,-20.98273746,-3.839280513,11.14670527,-21.10607291,42.48893813,4.999256979,-10.59732743
1532.187965,-17.89236648,79.3912373,95.95162164,113.6460927,201.0979314,-22.54729813,30.1265154,-3.136084704,41.40402026,23.31299765,154.8505108,18.73757817,50.38481184,5.151950856,26.76850069,14.66223288,13.19644329,62.51290954,64.39922335,9.764897334
1535.525822,69.2064257,46.2507332,21.41031005,135.8640983,115.56119,85.03769024,-25.64632136,-91.5698348,-1.401568959,1.598916884,-19.47163372,4.293936071,-9.002240657,24.76669031,-16.03150217,25.41181488,58.92225939,80.96797408,148.272263,22.50674635
1538.859112,-26.37983494,-65.44320221,12.1080203,-13.22679363,97.1261199,105.6461569,21.81754744,-16.80658557,11.17701709,8.759098372,18.28457107,63.12110506,-48.96005794,12.02640149,6.002460744,86.47729394,95.29737619,143.5184552,196.2105269,33.98423744
1542.187846,-10.75826819,57.96810774,54.37608354,43.50201138,189.2418404,40.86769538,79.24972928,-37.40239453,-21.69829039,12.08450181,36.08434785,64.9212936,23.65464191,-0.873628473,26.85459076,103.8901162,96.53934583,192.6791815,174.736823,42.77587511
1545.512036,151.1514697,70.42442557,75.80218609,221.9934357,162.4463349,199.3209636,31.30549177,-53.81782595,102.343794,-10.21893119,6.374742561,-29.98579528,50.51801064,17.95205834,13.69894475,-4.675909734,47.64867796,140.5539825,107.6760909,35.78474916
1548.831693,-30.165201,-96.60099906,82.13552235,46.24435229,24.68032192,250.2463423,209.3924445,55.21269857,211.5230938,29.8701788,-4.164211422,-13.03719798,24.57789984,37.7709034,3.458705434,-26.60998092,-2.640766283,93.32143142,50.43405439,15.74895849
1552.146829,-18.91772087,-83.88967506,148.3355662,110.5211542,138.8791957,249.0316669,102.5640953,4.214487054,185.5071648,98.29248154,83.31635026,0.236427758,30.45300901,18.61398062,33.4886543,89.50327242,-2.367313719,138.0253511,36.87808118,1.167586071
1555.457453,188.1532717,13.69900853,277.1021706,350.2246134,358.0636733,225.7995678,82.92014222,-44.79141179,221.9137266,105.9816977,-41.27594304,-4.552579801,38.35211067,-14.10695294,-27.68328858,68.54141151,14.11187543,144.0111837,57.4223699,6.591011934
1558.763579,212.3835885,235.8263034,369.1728212,431.5709396,394.9988291,279.0644947,278.711017,61.58127477,299.4063287,113.5212238,-41.53585457,13.92089604,-31.21875563,-5.78201173,-40.57938449,-9.788791491,6.35809788,90.88719435,85.12644651,32.23868574
1562.065216,147.0864672,33.06623465,364.6083183,423.2567535,376.9708691,303.409317,210.1056277,-28.51839242,357.5870986,185.2099127,-21.05458201,39.86749626,-32.59662096,56.81365427,-108.8379582,5.072785527,19.65409821,135.5407559,107.9903138,63.62518845
1565.362377,73.33668065,17.1218966,331.3750632,387.3429997,402.5955142,307.3138132,291.3433629,58.44272802,412.3339915,280.0535977,28.37927242,83.22153209,116.9121454,149.1128516,-34.91067801,-30.21880806,81.41497503,210.5462534,131.2163045,82.1709159
1568.655073,52.5236919,6.67708876,369.9709342,443.1188616,402.1475488,394.924136,372.1846715,106.6604925,533.3547741,366.6031264,15.86512659,134.5778809,261.7201316,240.9406707,68.60240544,-58.86088963,129.6649863,150.5165238,162.3133752,90.92520617
1571.943315,192.4910142,72.02834979,474.992044,563.1530109,492.423324,512.1237332,476.9223442,180.8262787,660.3169071,460.6017384,61.11047616,179.7660718,297.4278127,309.9429245,148.2784009,26.18140448,139.749119,97.53570673,201.2357452,110.3979087
1575.227114,395.5987853,247.3285645,543.3642504,608.9061468,690.2629167,620.4214881,518.8848932,306.6678383,586.1932031,534.4814425,143.7307924,113.4113985,270.8637846,357.3618552,66.08070415,79.92741906,164.0784606,207.6110316,237.7674872,133.668236
1578.506482,339.4920407,153.9979042,517.9507045,570.509383,663.8772536,542.7032912,460.8105832,65.23624266,537.466165,528.3026353,104.7434604,168.4453212,325.4835006,387.9497579,61.72095555,40.5480709,192.5436337,313.3917391,258.9010162,135.9317186
