Wavelength,AA_HS_V2S1_H_I1,AA_HS_V2S1_H_I2,AA_HS_V2S1_H_I3,AA_HS_V2S1_H_I4,AA_HS_V2S1_H_I5
1788.735141,-34.17095328,109.8131908,-15.1617721,6.11660491,-15.36277762
1791.740445,103.4148933,83.94977948,42.35083802,83.85587727,14.55339647
1794.742129,131.609842,-16.16508484,-23.71168239,-3.876108207,-14.49640561
1797.740206,-13.660303,8.992280383,88.62488335,-30.49675708,-12.54490669
1800.734687,94.36700051,108.7996242,-26.45217387,36.69188289,42.80230292
1803.725585,135.2522553,99.13316238,44.874048,-0.361394307,60.0262892
1806.712912,-9.299974092,-25.13552288,-99.72661948,-14.03625898,53.83289729
1809.69668,83.08046684,122.5735695,18.48297241,56.10152425,30.71117762
1812.676902,63.44417108,155.936728,14.60910647,20.67597763,-40.20534507
1815.65359,-67.40185959,-42.64230746,-31.85564017,-69.1980618,-49.65349542
1818.626756,14.45653345,46.51875269,-3.437045535,-20.05061184,20.20706384
1821.596413,14.46161967,8.263368978,19.05394222,40.31269008,11.02021292
1824.562573,-3.07434864,33.88137492,-73.79104551,18.17622122,-27.65383273
1827.525247,112.3434228,122.0617478,22.96556093,70.8091181,25.53051586
1830.48445,42.09563227,31.72722847,67.66168302,117.2272162,48.51751936
1833.440192,-67.28769716,-1.559365106,-36.82600867,0.645858852,1.631918938
1836.392487,70.24383266,48.37558093,33.66841704,-38.73720675,15.10815187
1839.341347,88.27840032,138.0260303,-0.221504794,59.74748974,54.26971157
1842.286784,18.28675365,8.307627604,24.89764462,42.41943165,32.35792233
1845.22881,42.6320247,53.0191609,48.88861485,27.02096023,4.069412579
1848.167439,21.17312222,148.7077206,93.78862732,71.87530475,7.441395124
1851.102682,45.92181847,122.9547188,22.75119055,70.8784646,-2.02682513
1854.034553,-11.58384926,76.7982062,-10.54092663,22.46987763,-29.75041197
1856.963063,-54.87390064,-41.25067861,-49.979849,-7.071132797,-6.384063446
1859.888226,109.1695932,165.3121268,104.6648139,78.51378073,55.17586041
1862.810053,24.41532186,87.00792804,-56.41564332,-9.37558652,41.65531329
1865.728557,-50.74611189,-32.62538632,-24.2870149,-117.9708039,-18.86089095
1868.643751,97.52455884,120.0090757,94.02975446,41.6423869,-12.18568874
1871.555648,10.5499615,-8.365530345,-14.33485624,46.63707288,25.71624148
1874.46426,3.883609175,33.23072412,96.81312885,-44.34841459,18.01400521
1877.369599,16.30014506,76.89136503,65.0039691,2.541311494,-12.88958738
1880.271679,-40.28967431,24.67531322,-43.97225789,16.35633471,-27.29645236
1883.170512,39.95794838,1.534248468,68.37822005,-20.17273116,-12.11573068
1886.06611,81.91201034,9.411387625,18.98308881,17.37299992,29.99778624
1888.958487,113.4098496,172.3104807,120.6843955,44.78364988,56.28744013
1891.847655,-4.147822653,10.01753488,10.58021491,-19.57374663,42.63827732
1894.733626,-0.263482255,53.10628491,-72.47238528,36.65902011,18.43743244
1897.616414,72.47103144,177.8608473,49.69469113,34.14784354,6.793010666
1900.496032,8.039843801,-25.54800437,-57.51348083,-42.89305625,30.7845174
1903.372491,139.2476001,83.27926333,112.1728896,66.41098996,48.12516385
1906.245805,43.33406452,45.86583857,28.48150125,38.04686128,-5.578893883
1909.115987,-73.73761695,14.67501511,24.49972049,-47.69482458,-26.59805652
1911.983049,89.97535771,67.42121854,57.21315386,9.806916825,23.52301701
1914.847004,7.607410309,-7.099129871,-23.91728461,-55.97398721,-2.169724818
1917.707866,-23.14530522,95.21065907,-177.5738223,-84.03485593,-59.52258174
1920.565646,113.6386259,59.21866052,49.30486332,23.75097334,-20.64076669
1923.420359,43.69362466,-0.047179326,50.00993605,26.81552439,9.468890606
1926.272016,-24.93384631,-14.99919131,-53.16248495,9.143891197,-19.41926299
1929.120631,68.47940963,69.07292436,38.56280628,40.44189785,-1.072915807
1931.966216,77.71559902,123.3082355,64.79555396,18.12138566,32.68853203
1934.808786,8.488899956,-13.32302768,19.46281955,37.62145745,27.77715835
1937.648351,79.06266427,65.13002063,-21.5732984,99.46508492,48.64618002
1940.484927,108.8664631,172.8523882,145.1447945,69.77872673,61.6676525
1943.318525,10.06883159,71.2157683,-18.64676796,-3.097248769,12.66457746
1946.149158,-19.39833923,25.55991987,-39.26094209,-37.86936629,11.31215861
1948.97684,14.48828875,64.31459642,42.66733021,35.56580629,81.57613776
1951.801584,27.43569774,9.207379573,32.83230379,150.6310888,79.57536902
1954.623403,11.6953146,92.5578902,12.36127914,73.48481784,5.878766322
1957.44231,-33.03281228,104.7934428,-9.05789825,-58.96908582,-20.26881661
1960.258318,-31.91817432,-15.8136682,-62.77039613,-20.46857599,-17.25687681
1963.071439,3.710126374,-2.406358472,-5.226175926,-3.176926156,-26.34396119
1965.881688,22.45832229,10.7339257,-63.19532108,23.42476173,7.080581404
1968.689078,70.42279129,156.4794238,60.08514747,126.6326702,51.02356966
1971.493621,-1.594496548,-5.655793855,21.67871436,19.33076692,22.27167983
