Wavelength,AAB_AS_S2_I1,AAB_AS_S2_I2,AAB_AS_S2_I4,AAB_AS_S1_I17
1763.1692,146.3056828,135.4647013,204.2033198,39.42439525
1764.054037,148.979466,122.8052218,170.4383744,40.5363332
1764.938725,148.8573369,110.9816036,139.4283749,45.57991823
1765.823264,145.9762558,101.1225714,135.5637798,43.07766766
1766.707652,140.5580629,91.5524894,107.6400151,37.41817445
1767.591891,132.9846347,80.10855952,67.01126982,41.0302483
1768.47598,123.7607775,66.2742925,62.92503193,49.83791663
1769.359919,113.4674394,51.70499214,50.52136223,52.77981959
1770.243709,102.713273,39.89688746,33.92215722,50.04534569
1771.12735,92.0934942,34.46747599,12.62925951,45.44927748
1772.01084,82.16068747,35.86757124,-3.05,40.93703904
1772.894182,73.40678073,40.12003804,11.12492896,34.1323512
1773.777373,66.25139252,42.59,15.14761385,27.86288544
1774.660416,61.02883986,42.90029211,-5.25,31.79377293
1775.543308,57.96798905,44.58214495,-8.69,38.43425348
1776.426052,57.16851875,50.36023824,8.197260463,38.60520357
1777.308646,58.58326304,59.57814357,8.65033582,35.2577052
1778.191091,62.0115068,70.04448647,-2.45,31.6683336
1779.073387,67.10276941,80.45433386,0.860957854,35.20474163
1779.955533,73.37155335,90.52153832,0.725880579,43.6188822
1780.83753,80.22472561,99.80173104,-8.71,44.56666615
1781.719378,87.0022468,107.1701777,7.436608628,40.88582283
1782.601077,93.03026384,111.7362203,12.10814308,46.28651854
1783.482626,97.68156354,114.0451406,-4.73,59.69825351
1784.364027,100.4351917,115.6064696,9.881971702,67.15236489
1785.245278,100.9291316,116.8694417,24.39771557,68.12261217
1786.126381,99.002151,115.9770672,31.20973756,72.11926328
1787.007334,94.71912716,110.0405767,32.95429577,76.13090513
1787.888139,88.37301025,97.99686756,24.04020562,73.53552996
1788.768794,80.45906463,82.04563985,30.99386531,73.70290213
1789.649301,71.62247857,66.30835366,40.05190058,78.88309246
1790.529659,62.58722807,54.66108752,36.75805021,74.6482895
1791.409868,54.07850767,49.37244384,27.52141013,66.11111223
1792.289928,46.75157741,50.01925907,34.40665305,62.94825665
1793.16984,41.13712315,53.21856713,46.87923441,55.98202646
1794.049602,37.60719901,55.05422961,55.18008016,46.78071978
1794.929216,36.35873789,54.96941439,60.0040444,42.78434854
1795.808682,37.40728787,56.59425753,47.03893657,34.3047768
1796.687999,40.58507163,63.91096775,40.15084457,19.34845185
1797.567167,45.54443756,77.01432194,48.26712265,12.00166893
1798.446186,51.77407309,92.06554819,49.93032742,10.72087115
1799.325057,58.63478673,104.7867283,49.26908956,8.242782159
1800.20378,65.41483341,113.4839689,49.08,8.313713438
1801.082354,71.39737457,119.2868056,39.68131517,4.702503998
1801.960779,75.93053187,124.4004746,47.55297992,-2.095817281
1802.839057,78.49285663,130.2561648,56.31478594,1.29860687
1803.717185,78.74795632,136.5118381,47.78829113,9.367203095
1804.595166,76.58150172,140.9306057,56.3798765,13.77730035
1805.472998,72.11551789,140.4089668,59.82,14.85852109
1806.350682,65.69618128,133.0887861,45.31416614,11.18507829
1807.228218,57.8512312,120.0012419,27.22910229,7.810503154
1808.105605,49.21797233,104.7568406,7.642708346,6.272383085
1808.982844,40.45358259,91.68857885,9.231669416,6.652708111
1809.859935,32.14792041,83.89517981,18.14040484,14.2173484
1810.736878,24.75884043,82.26008526,22.17100705,21.25519488
1811.613673,18.58219331,85.52,29.43713631,21.13981909
1812.49032,13.7580139,90.85219285,37.7219858,19.96009824
1813.366819,10.30450681,94.77983041,55.95,19.27269029
1814.24317,8.164773527,94.72,53.02063356,17.7116369
1815.119372,7.250446875,90.29344105,46.26173446,15.31875463
1815.995427,7.471649803,82.94,57.22,16.3683203
1816.871334,8.74967674,74.22,38.91,23.43318858
1817.747094,11.01331652,65.04,33.49,26.56135569
1818.622705,14.18288373,56.56,51.66,26.00228525
1819.498169,18.14961652,51.18,37.92,28.70649267
1820.373484,22.75977117,51.66,42.3,27.4281683
1821.248652,27.81149998,58.95,69.22,25.08064805
1822.123673,33.06972492,71.01,83.02,29.2410387
1822.998545,38.29801869,83.88,99.29,33.12163132
1823.87327,43.29699078,93.66,104.02,32.6722771
1824.747848,47.93298003,98.13,117.97,28.99235354
1825.622278,52.14508199,97.35,117.52,26.26024067
1826.49656,55.92912217,93.21,101.37,26.28164426
1827.370695,59.30688612,88.22,123.91,22.54654129
1828.244682,62.29440873,84.26,132.57,20.20246518
1829.118522,64.88267751,81.95,117.14,27.69052756
1829.992215,67.03765766,80.82,132.49,30.0975265
1830.86576,68.71795904,80.17,152.89,21.7956498
1831.739157,69.90053375,80.12,145.59,20.53977154
1832.612408,70.60111416,81.02,153.97,19.78964464
1833.485511,70.88091207,81.94,175.92,8.379806548
1834.358467,70.83962354,80.76,178.26,5.145893255
1835.231275,70.59844478,76.34,172.05,12.82165429
1836.103937,70.27628224,70.02,169.47,15.29911699
1836.976451,69.96310443,65.21,165.59,18.67258402
1837.848818,69.6971645,65.4,152.46,29.83306226
1838.721038,69.45426288,72.35,160.41,40.24464963
1839.593111,69.15448021,84.99,169.67,50.95546165
1840.465037,68.68521226,99.69,154.22,61.61690919
1841.336816,67.93274605,111.93,154.26,63.28154221
1842.208448,66.8121861,118.59,151.17,63.46020632
1843.079934,65.28697774,119.04,129.61,68.95461093
1843.951272,63.37198566,114.66,111.64,70.742131
1844.822463,61.11840758,107.76,100.29,68.77452543
1845.693508,58.58590844,100.89,95.53,71.08463505
1846.564405,55.81423591,96.26,77.46,76.96583387
1847.435156,52.80745472,95.12,60.07,78.65408759
1848.30576,49.5375804,97.15,63.47,75.51358131
1849.176218,45.96549977,100.37,57.32,79.28175683
1850.046528,42.0700944,102.26,37.38,84.84119693
1850.916692,37.87398824,101.46,41.91,74.99103758
1851.78671,33.45676995,98.85,35.48,69.47565591
1852.656581,28.95127871,96.6,6.29,81.47241387
1853.526305,24.52482325,95.49,30.66,79.09371556
1854.395883,20.35459916,93.82,49.85,66.79896631
1855.265314,16.60744131,89.67,30.85,76.0409733
1856.134599,13.42643798,83.62,31.36,87.33205743
1857.003738,10.92114563,78.06,34.48,81.98559899
1857.87273,9.159934808,74.4,49.04,84.06151848
1858.741575,8.166225764,71.66,70.43,97.12658243
1859.610275,7.918982212,67.78,75.08,97.86442896
1860.478828,8.354164284,61.82,74.85,89.5829963
1861.347234,9.364951635,54.5,65.91,84.70133096
1862.215495,10.80439835,47.22,62.55,80.35985508
1863.083609,12.49636494,41,74.17,78.4783465
1863.951577,14.25611068,36.11,85.68,76.6043342
1864.819399,15.91616752,32.73,86.5,70.32135129
1865.687075,17.35037245,31.64,79.03,66.32177822
1866.554605,18.49038199,33.74,82.44,66.47996904
1867.421989,19.3331947,38.84,74.7,66.68882433
1868.289226,19.94104831,45.11,59.53,59.94617957
1869.156318,20.43522074,49.56,61.67,51.6370423
1870.023264,20.98490289,49.65,63.82,53.11784472
1870.890064,21.79161551,45.31,49.81,49.6048778
1871.756718,23.06837169,39.7,25.79,41.69233024
1872.623226,25.01332387,37.31,17.92,47.08661403
1873.489588,27.78120238,40.56,17.99,49.15062529
1874.355805,31.45973072,47.73,34.18,40.59882766
1875.221875,36.05847432,54.47,44.84,37.94271383
1876.0878,41.51198159,57.35,35.28,38.82510511
1876.95358,47.69106741,56.05,37.83,35.96601269
1877.819213,54.41267782,52.92,36.19,34.21057978
1878.684701,61.44347255,51.42,40.27,37.42506256
1879.550043,68.50091366,54.22,40.12,36.06794297
1880.41524,75.26097948,61.67,40.67,30.54481703
1881.280291,81.37972058,71.71,54.1,34.3913009
1882.145197,86.52882223,81.6,53.15,37.14102326
1883.009957,90.43798381,89.31,58.09,35.40327404
1883.874572,92.93321378,93.45,69.01,42.30578884
1884.739041,93.961475,92.76,73.8,48.08426839
1885.603365,93.59585629,86.94,59.14,52.00641747
1886.467544,92.01857432,77.93,34.45,61.25379413
1887.331577,89.48318481,69.38,33.35,62.91935095
1888.195465,86.26446448,64.25,33.21,55.80178966
1889.059208,82.6107396,62.92,29.57,49.47320058
1889.922805,78.71262312,63.74,40.78,49.40453651
1890.786258,74.6937192,64.98,48.69,55.62613987
1891.649565,70.61932532,66.14,35.55,58.39483723
1892.512727,66.51485204,67.82,30.33,59.75083616
1893.375744,62.38720448,70.37,38.75,58.86945731
1894.238615,58.2454037,72.97,36.1,49.00614761
1895.101342,54.11772191,74.12,34.69,44.67039444
1895.963924,50.06243809,73.27,23.04,43.57034524
1896.826361,46.1705761,71.94,12.43,36.75153388
1897.688652,42.56216984,72.64,14.66,38.54201222
1898.550799,39.38020368,76.36,18.01,43.63635449
1899.412801,36.78559768,81.31,38.26,41.45759462
1900.274658,34.95271143,84.23,46.09,39.04461418
1901.136371,34.06035907,83.53,51.38,40.26680038
1901.997938,34.27233776,80.79,51.68,42.78199712
1902.859361,35.70735243,78.65,31.64,43.16042462
1903.720639,38.40718167,77.07,47.63,48.12506536
1904.581772,42.31519408,72.81,59.4,52.67639061
1905.442761,47.27087212,63.59,46.09,44.3252608
1906.303605,53.01556343,52.15,31.88,37.57241507
1907.164304,59.20210431,45.13,24.85,36.62059341
1908.024859,65.40981192,47.46,40.21,29.31327475
1908.885269,71.17494865,57.97,44.81,22.13400581
1909.745535,76.04326691,70.01,56.66,22.41820502
1910.605656,79.63729952,76.09,55.94,24.98044316
1911.465633,81.71858297,72.86,25.92,24.90752921
1912.325465,82.2247845,62.96,18.08,20.85390657
1913.185153,81.27318954,52.98,19.89,12.47760361
1914.044696,79.13502147,49.07,17.77,5.306438006
1914.904096,76.19225588,53.11,25.22,4.273754979
1915.763351,72.8897349,62.08,42.2,3.689621063
1916.622461,69.69189541,71.04,49.19,1.59928902
1917.481428,67.04720718,77.03,57.74,4.904282085
1918.34025,65.35824868,80.15,69.48,11.6152015
1919.198928,64.9547602,81.64,75.14,10.85408641
1920.057462,66.07122783,81.9,98.1,4.842526711
1920.915852,68.8335647,81.07,98.58,6.143843497
1921.774098,73.25538923,80.15,92.09,13.00065106
1922.632199,79.23933716,80.06,105.46,14.69057959
1923.490157,86.5808469,80.11,104.76,12.40685652
1924.347971,94.97548484,78.73,113.56,10.91588058
1925.20564,104.0299526,75.86,105.29,8.803710545
1926.063166,113.276385,73.83,101.68,11.84852244
1926.920548,122.1937439,75.34,120.53,21.36167207
1927.777786,130.2442526,80.43,124.98,27.64164528
1928.63488,136.9289642,85.18,148.65,32.92910921
1929.49183,141.8546124,84.15,163.36,39.96451816
1930.348637,144.793131,75.24,149.42,44.78857736
1931.2053,145.7141593,62.68,133.83,48.92081637
1932.061819,144.7815203,54.69,131.28,52.4054106
1932.918195,142.3208002,57.66,147.46,52.88660375
1933.774426,138.7745665,71.53,182.16,52.66878014
1934.630514,134.6586743,89.67,212.04,53.9969525
1935.486459,130.5227477,103.14,221.33,49.77663408
1936.34226,126.9086339,106.74,223.29,41.01959255
1937.197918,124.2988509,102.54,203.77,37.72771386
1938.053432,123.0545928,97.67,201.03,33.9787085
1938.908802,123.3554563,97.76,217.16,25.68202474
1939.764029,125.1620759,102.21,222.88,20.91467015
1940.619113,128.2185339,106.41,231,24.18789891
1941.474053,132.0925153,107.65,205.48,30.41264145
1942.32885,136.2335261,107.63,184.43,26.57691223
1943.183504,140.0306918,109.75,189.86,16.89427859
1944.038014,142.8660868,115.31,166.64,16.54081836
1944.892381,144.1673716,122.52,157.91,19.86958397
1945.746605,143.4604424,127.78,160.28,23.5203122
1946.600686,140.418261,127.8,150.66,32.86957312
1947.454624,134.8989635,121.43,149.52,38.19429909
1948.308418,126.9641059,109.79,131.19,40.86043966
1949.162069,116.8698726,95.28,121.46,55.57118663
1950.015578,105.0320021,81.15,103.05,79.96881558
1950.868943,91.97343415,71.15,57.61,101.7458576
1951.722165,78.26774937,67.85,59.21,113.3304516
1952.575244,64.49149605,70.54,62.38,120.3600866
1953.428181,51.19343497,75.78,41.93,127.3365311
1954.280974,38.87902359,79.98,55.46,129.7890536
1955.133625,28.00167783,81.22,49.93,131.5858598
1955.986132,18.95343159,79.21,31.94,136.2905868
1956.838497,12.05235714,74.84,34.35,143.3059063
1957.690719,7.527740028,69.82,38.71,149.8203707
1958.542798,5.505849015,65.68,53.13,155.1243885
1959.394735,5.999923322,63.21,50.32,166.505972
1960.246529,8.907726514,62.9,36.99,178.1407748
1961.09818,14.01861731,65.75,34.7,183.1842924
1961.949688,21.031262,72.41,42.84,186.4930078
1962.801054,29.58331539,81.56,47.28,186.3250536
1963.652278,39.29189624,89.56,53.46,188.7465279
1964.503359,49.79744865,92.26,68.96,196.8921327
1965.354297,60.79850651,87.84,68.43,195.2940956
1966.205093,72.06477558,78.73,68.38,190.1931941
1967.055746,83.42195845,70.69,67.8,196.6758691
1967.906257,94.71287576,69.51,79.88,206.235619
1968.756625,105.7506095,77.44,105.92,216.7358645
1969.606851,116.2845701,91.84,134.15,227.6986975
1970.456935,125.9960534,107.29,172.27,227.8699689
1971.306877,134.5258348,119.54,180.29,216.480437
1972.156676,141.5213264,127.87,187.24,197.8002916
1973.006333,146.6855041,134.01,199.95,180.3565276
1973.855848,149.8151834,139.57,198.68,169.560805
1974.70522,150.8243704,144.38,218.83,160.421506
1975.554451,149.7529888,146.55,215.94,154.4007456
1976.403539,146.7614488,143.92,197.56,146.0856282
1977.252485,142.1098117,135.8,196.22,128.7179375
1978.101289,136.1211297,124.38,182.72,110.7123925
1978.949951,129.1337564,114.36,165.7,98.63508283
1979.798472,121.4538937,110.3,134.19,94.63516046
1980.64685,113.3235955,112.76,123.4,90.24070012
1981.495086,104.9170892,117.42,142.19,80.28524431
1982.34318,96.36562846,118.48,114.75,73.6384323
1983.191133,87.79394343,113.05,66.9,67.13016716
1984.038943,79.34590672,102.39,58.25,64.17515072
1984.886612,71.18844204,90.65,54.11,67.2586766
1985.734139,63.49748762,83.17,34.97,62.2734666
1986.581524,56.43716403,84.26,45.37,60.19266622
1987.428768,50.14403525,94.69,58.8,70.83972692
1988.275869,44.72397681,110.73,71.06,77.18824669
1989.122829,40.2618783,125.85,101.26,68.7144589
1989.969648,36.83887168,133.89,112,53.39064489
1990.816325,34.54786479,132.37,116.72,49.15609242
1991.66286,33.4957071,123.63,101.53,51.38497168
1992.509254,33.78465568,112.6,86.52,50.88851275
1993.355506,35.47704575,103.13,97.72,59.19339476
1994.201617,38.55597884,96.7,81.21,68.14258234
1995.047586,42.8945614,93.62,59.26,69.61291406
1995.893414,48.24072088,94.16,48.96,69.90833503
1996.7391,54.22196978,98.11,50.22,62.53311362
1997.584645,60.37402222,104.38,65.94,54.34291209
1998.430049,66.19192808,111.72,60.03,54.29261231
1999.275311,71.19339088,119.06,47.69,59.55905893
2000.120432,74.97996739,124.88,43.94,69.69349734
2000.965412,77.28454408,127.26,54.26,69.11580533
2001.810251,77.99551564,126.01,43.15,66.18826929
2002.654948,77.14991224,123.83,11.05,84.19176371
2003.499505,74.89876104,124.09,30.02,100.4851689
2004.34392,71.46297655,127.52,47.43,108.2869811
2005.188194,67.0987796,131.9,50.05,120.8331617
2006.032327,62.07902171,134.3,60.52,122.9922738
2006.876319,56.68757564,132.69,62.84,119.2650567
2007.72017,51.22116096,126.2,76.56,121.4098813
2008.56388,45.99186006,115.15,81.4,119.8230874
2009.407449,41.3253422,101.21,75.84,112.7656595
2010.250877,37.55346256,87.15,68.32,107.2669127
2011.094165,35.00165286,75.68,62.91,107.5599521
2011.937311,33.97058418,67.89,52.76,105.1072961
2012.780317,34.71022639,62.93,47.57,97.21215647
2013.623181,37.38642351,59.74,50.63,89.80785596
2014.465905,42.04468203,59.03,32.27,77.10689141
2015.308489,48.5787305,62.73,23,62.60055872
2016.150931,56.71380041,71.02,36.81,50.04974939
2016.993233,66.01661124,81.07,50.33,36.01588222
2017.835394,75.93672167,89.41,45,25.93359503
2018.677415,85.86758296,94.88,24.7,18.81130378
2019.519295,95.20842149,98.69,13.67,13.37425505
2020.361035,103.416834,102.15,25.88,8.288808337
2021.202634,110.0503639,105.46,26.68,1.73059433
2022.044092,114.7937859,108.04,5.02,5.102956506
2022.88541,117.4685096,108.84,12.45,10.54802905
2023.726588,118.0280114,106.31,21.92,4.457618839
2024.567625,116.5473209,99.35,17.5,2.382604681
2025.408521,113.2094116,89.32,21.91,4.375381537
2026.249278,108.2876374,80.41,22.19,0.510654806
2027.089894,102.1267484,76.96,26.43,2.302429151
2027.93037,95.12771756,79.72,37.19,8.236752057
2028.770705,87.73868025,85.12,43.83,10.2706154
2029.610901,80.44847416,88.45,41.39,9.78594415
2030.450956,73.77380844,88.15,38.84,7.817693579
2031.290871,68.22909916,86.94,36.98,11.4753629
2032.130646,64.27274934,88.87,28.46,13.91203033
2032.97028,62.23563699,95.8,32.38,9.310614966
2033.809775,62.25068342,106.85,36.52,13.56557315
2034.649129,64.20560213,120.24,21.74,21.8054235
2035.488344,67.7325981,134.69,12.78,21.20102692
2036.327418,72.24006488,149.94,19.98,22.17174947
2037.166353,76.98548628,167.07,23.22,32.03769696
2038.005148,81.17866617,187.68,12.88,44.04119971
2038.843802,84.09494998,210.9,13.46,52.82049788
2039.682317,85.17926125,231.26,30.35,61.72675483
2040.520692,84.12584392,241.36,46.19,68.73222905
2041.358928,80.91589131,237.96,27.98,69.43802079
2042.197023,75.79684595,224.9,-5.43,71.77271077
2043.034979,69.20705965,209.71,0.97,75.58251467
2043.872795,61.67472832,198.04,8.5,74.14276701
2044.710471,53.72570027,191.67,7.95,72.28945052
2045.548008,45.81945796,189.97,16.37,74.36073729
2046.385405,38.31658207,191.01,29.5,76.83093699
2047.222662,31.47332644,191.41,39.67,73.41646973
2048.05978,25.45403711,187.1,51.05,67.13312437
2048.896758,20.34981079,175.79,69.38,63.44489607
2049.733597,16.19529413,159.17,66.97,58.45392368
2050.570296,12.98108626,142.05,71.66,55.67396476
2051.406856,10.66254563,128.55,77.31,55.78103874
2052.243276,9.167203432,118.74,71.76,49.50233173
2053.079557,8.40215697,109.28,72.47,41.71466807
2053.915698,8.260529484,97.15,60.94,36.95037448
2054.751701,8.625670469,82.84,48.38,30.96627718
2055.587564,9.374161071,70.38,43.54,26.64756741
2056.423287,10.38238871,64.38,37.73,26.64361549
2057.258872,11.54353355,66.17,42.82,33.6592995
2058.094317,12.79794353,71.58,49.67,41.01935479
2058.929623,14.17007791,73.1,47.38,34.38032084
2059.764789,15.7963678,65.44,48.45,25.81374332
2060.599817,17.92740887,49.75,32.49,26.35887081
2061.434706,20.89646879,33.12,4.97,25.86700942
2062.269455,25.06105744,23.66,-12.14,25.48295444
2063.104066,30.73700556,25.41,-18.77,24.02677153
2063.938537,38.14514246,37.21,-20.32,21.84103197
2064.772869,47.38071643,55.54,-12.62,29.14123622
2065.607063,58.40500597,77.63,8.41,35.10735322
2066.441117,71.05254858,102.37,13.77,32.99486077
2067.275033,85.04584556,128.97,15.05,32.74144459
2068.10881,100.0128901,155.33,32.01,34.40524478
2068.942448,115.5092006,177.54,51.73,39.60132339
2069.775947,131.0475122,191.53,66.96,48.10140743
2070.609307,146.1312154,196.1,72.58,49.6354816
2071.442529,160.2792981,194.8,63.6,45.08914925
2072.275612,173.0314835,194.58,54.69,41.32707194
2073.108556,183.9351028,201.53,63.07,37.0609029
2073.941361,192.5313058,216.66,72.68,36.25390416
2074.774028,198.3633455,235.28,84.33,40.83998705
2075.606556,201.0180107,250.12,97.53,42.26050058
2076.438946,200.19227,255.67,96.41,42.91361192
2077.271197,195.763906,250.67,96.11,45.78943464
2078.10331,187.8424199,237.97,88.61,43.17555843
2078.935284,176.7848793,222.22,81.44,37.84419752
2079.76712,163.1769969,207.09,89.49,40.76144724
2080.598817,147.7914706,193.99,82.97,49.52444511
2081.430376,131.5350437,183.04,75.48,48.76808231
2082.261796,115.3884893,174.42,63.23,39.84206251
2083.093078,100.3398495,168.1,40.79,38.50344658
2083.924222,87.31327694,162.9,42.84,41.71171155
2084.755228,77.10011362,156.79,45.29,39.77883367
2085.586095,70.29957458,148.22,31.98,38.60506386
2086.416824,67.27257014,136.81,24.21,41.99257257
2087.247415,68.11007958,122.52,25.48,39.47481611
2088.077868,72.61974653,105.08,38.87,33.78609185
2088.908182,80.33528838,85.27,49.61,38.02660781
2089.738359,90.54935745,66.7,37.65,40.96224214
2090.568397,102.3669586,55.28,33.4,36.3654714
2091.398297,114.7777177,55.56,39.93,40.23851333
2092.22806,126.7466412,67.14,50.71,50.27685611
2093.057684,137.3200585,83.83,75.2,56.52549589
2093.88717,145.7366726,96.51,78.02,64.11588659
2094.716519,151.5239667,98.61,75.18,70.36700016
2095.545729,154.5526405,90.74,59.31,68.27589213
2096.374802,155.0269248,80.39,37.09,64.03055909
2097.203736,153.4111212,75.98,48.56,62.55958166
2098.032533,150.320266,80.04,54.19,59.88981543
2098.861193,146.4131262,88.35,72.96,55.20362576
2099.689714,142.3110126,95.27,77.88,53.74881155
2100.518098,138.5436071,99.29,54.97,49.68095824
2101.346344,135.5137414,102.87,56.92,37.20505141
2102.174452,133.4774438,108.16,60.68,31.96768093
2103.002422,132.5397978,114.05,69.13,34.52522706
2103.830255,132.6646749,117.31,76.19,31.86074475
2104.657951,133.6933657,115.61,82.9,32.28225314
2105.485509,135.3673085,108.93,87.78,35.11426049
2106.312929,137.350189,98.99,84.78,27.59636098
2107.140212,139.2453872,88.6,93.07,16.35759266
2107.967357,140.610462,81.64,92.13,13.48582304
2108.794365,140.9785127,82.31,91.67,19.29797548
2109.621236,139.8992238,92.24,104.94,27.00668391
2110.447969,137.0063877,107.65,125.87,30.7253439
2111.274565,132.1041516,120.17,140.37,33.38388864
2112.101023,125.2474465,122.07,146.44,40.19279385
2112.927344,116.7857274,111.66,139.96,46.88359437
2113.753528,107.349534,94.75,104.54,47.59498838
2114.579575,97.77952642,80.69,89.1,42.98607621
2115.405484,89.01712263,76.25,83.36,41.1630814
2116.231257,81.98631264,81.92,85.18,49.68249214
2117.056892,77.49242406,92.8,107.81,58.68668134
2117.88239,76.14819229,103.11,102.21,58.28351389
2118.707751,78.32151164,111.1,97.75,56.60303563
2119.532975,84.0956384,119.95,86.35,56.71804192
2120.358061,93.24379097,133.83,85.78,57.80887294
2121.183011,105.2320595,153.03,115.56,70.6359401
2122.007824,119.2621243,173.33,121.39,90.36953268
2122.8325,134.3493111,189.69,118.62,94.64691883
2123.657039,149.4165202,200.06,110.56,86.25306974
2124.481441,163.3828216,205.68,116.06,84.07679106
2125.305706,175.2347688,208.87,115.99,87.33908335
2126.129834,184.0788278,211.64,96.81,91.24380858
2126.953826,189.1809756,215.48,109.23,98.26969179
2127.777681,190.0045849,220.94,119.83,103.5057247
2128.601399,186.2562559,226.43,128.02,105.3077856
2129.42498,177.9386538,227.68,144.14,105.8541239
2130.248425,165.3956802,219.41,133.53,102.8349648
2131.071732,149.3276334,198.82,118.5,103.9489145
2131.894904,130.7578648,168.48,98.76,108.6227362
2132.717938,110.9470184,135.94,64.97,104.0665058
2133.540837,91.27082106,109.25,60.25,99.71637031
2134.363598,73.09185889,91.97,73.35,102.5235509
2135.186223,57.65258845,82.38,70.03,103.1472199
2136.008712,45.99608466,77.14,65.01,100.9602899
2136.831064,38.90238338,74.68,71.95,92.05073972
2137.653279,36.82959596,75.62,73.46,79.9680314
2138.475359,39.86389675,81.3,68.29,74.01422665
2139.297302,47.69318858,91.98,79.94,66.16280085
2140.119108,59.61860625,105.79,99.81,63.28537416
2140.940778,74.60896202,119.96,110.35,69.82947388
2141.762312,91.39104171,133.61,101.19,62.18169791
2142.58371,108.5601628,148.61,94.73,42.22896585
2143.404971,124.6961768,167.31,106.76,34.4627389
2144.226097,138.4771967,189.6,121.99,40.51954252
2145.047086,148.7871792,212.14,128.62,45.37025747
2145.867938,154.8110109,229.66,118.92,45.3716211
2146.688655,156.1073944,237.32,126.93,46.94228079
2147.509236,152.6486828,233.32,128.61,46.02180787
2148.329681,144.817299,220.22,96.24,41.17033159
2149.149989,133.353557,203.3,87.48,38.98163177
2149.970162,119.262143,186.93,76.65,39.89243463
2150.790198,103.6960083,172.39,51.53,43.23939475
2151.610099,87.83796943,158.76,50.12,46.35110104
2152.429864,72.79569038,145.36,44.52,47.67638444
2153.249493,59.52197681,133.51,41.28,49.08365171
2154.068986,48.7667168,126.66,21.45,46.53140633
2154.888343,41.05735721,128.52,3.03,41.85638898
2155.707564,36.69875633,139.94,20.07,41.88894729
2156.52665,35.78597906,157.2,28.34,43.95380995
2157.345599,38.22812466,174.16,45.29,52.61963373
2158.164414,43.77909937,186.41,55.65,66.12739833
2158.983092,52.06683702,193.47,65.15,65.53246075
2159.801635,62.61482305,198.13,77.03,61.62552028
2160.620042,74.85763649,204.51,73.78,69.99643935
2161.438313,88.15829722,215.89,85.39,75.7606373
2162.256449,101.8361109,232.66,93.19,80.82285511
2163.07445,115.2089832,251.82,104.27,96.16869949
2163.892314,127.6453719,268.61,113.29,112.3683992
2164.710044,138.6146828,278.46,116.84,124.3545439
2165.527638,147.7256824,278.62,116.52,132.0840932
2166.345096,154.7467456,269.47,114.54,131.1681162
2167.162419,159.6055823,254.21,115.02,130.0177364
2167.979607,162.3700415,236.35,102.48,136.0963752
2168.796659,163.2152742,217.35,103.36,141.2890462
2169.613576,162.3837276,196.75,89.04,146.2903214
2170.430358,160.1426707,174.34,65.85,148.086531
2171.247004,156.7424604,151.75,62.73,135.6026545
2172.063516,152.3810671,132.18,43.74,120.9944333
2172.879892,147.184152,118.7,29.11,115.6128226
2173.696132,141.209629,112.14,24.18,111.3633985
2174.512238,134.4791981,109.9,23.08,104.471328
2175.328208,127.029637,106.89,27.96,98.05990022
2176.144044,118.9685597,98.52,17.97,94.02955695
2176.959744,110.5158621,83.79,7.68,89.87255269
2177.77531,102.0146491,65.73,-4.41,78.88997797
2178.59074,93.90599986,48.78,-6.32,61.44998953
2179.406035,86.67621302,36.13,-1.11,49.1747493
2180.221196,80.7926188,29.12,-10.28,46.14892509
2181.036221,76.64267314,27.96,-6.82,40.49552725
2181.851112,74.48797667,32.16,-3.82,30.23002647
2182.665867,74.4409155,40.12,-5.56,29.10127891
2183.480488,76.46475566,48.76,7.79,31.55712053
2184.294974,80.39284694,54.25,25.36,22.36065189
2185.109325,85.96091459,54.42,25.23,9.861657429
2185.923542,92.84444237,50.45,15.21,5.322684297
2186.737623,100.6923154,45.4,15.73,9.872014597
2187.55157,109.150953,41.3,26.59,17.24930759
2188.365383,117.8771023,38.22,35.96,15.72082688
2189.179061,126.5406061,35.58,33.63,7.139599598
2189.992604,134.8215407,33.57,38.66,1.202843829
2190.806012,142.4071895,33.26,47.35,4.976810797
2191.619286,148.9930976,35.93,48.95,17.08437676
2192.432425,154.2917516,42.24,47.78,24.33089023
2193.24543,158.0513288,51.26,54.82,26.1059594
2194.058301,160.0825612,59.88,72.07,30.06778849
2194.871037,160.2858459,63.98,82.72,33.7288273
2195.683638,158.6678583,61.78,72.59,37.42098764
2196.496105,155.3398279,55.81,58.87,41.66273945
2197.308438,150.4975583,50.9,66.09,45.34465741
2198.120637,144.3912767,50.21,77.08,56.50401722
2198.932701,137.295423,53.66,77.59,71.22005347
2199.744631,129.4845723,59.41,64.97,74.28460688
2200.556426,121.2185895,65.47,78.77,70.74311984
2201.368088,112.7397809,69.83,93.57,75.21648212
2202.179615,104.2808648,70.77,82.23,89.34863972
2202.991008,96.0752316,67.89,92.5,100.7172957
2203.802267,88.36017041,63.18,87,103.2956109
2204.613392,81.3714068,60.38,69.06,108.0785939
2205.424382,75.33418278,62.24,61.56,115.8180482
2206.235239,70.45666073,67.73,64.37,122.9225304
2207.045961,66.92716064,72.5,71.55,131.4579412
2207.85655,64.91102065,72.61,43.17,132.1773068
2208.667005,64.54026162,67.49,30.19,129.3496609
2209.477325,65.89279429,59.76,42.16,137.5978048
