Wavelength,HS_V2S1_AAB_C4_S2_I2,HS_V2S1_AAB_C4_S5_I2,HS_V2S1_AAB_C4_S5_I3,HS_V2S2_AAB_C1_I1,HS_V2S2_AAB_C1_I2,HS_V2S2_AAB_C1_I3,HS_V2S2_AAB_C2_I1,HS_V2S2_AAB_C2_I2,HS_V2S2_AAB_C2_I3,HS_V2S3_AAB_C1_S4_I1,HS_V2S3_AAB_C1_S4_I2
1815.832773,132.2973556,11.19291013,55.10539842,60.99751624,76.87116197,93.24148597,115.9489241,93.95384527,31.83456201,116.3824267,56.78444497
1816.708532,138.0795684,11.61335266,51.73723786,70.30237827,83.19418707,92.45871765,119.5754916,94.93301408,31.11456789,111.9169601,53.05936188
1817.584143,139.5493076,12.75693337,50.45755165,76.39297327,84.3301127,101.7902872,118.9524699,95.04783799,30.60038703,107.273778,49.43689839
1818.459607,136.5298653,14.6837462,51.98879834,77.12076811,81.86731534,81.62852085,113.8779314,97.48931678,30.65214902,105.1565674,47.21413335
1819.334923,137.0559289,17.32124219,56.25138993,81.94008774,84.66204955,73.50468065,112.8747486,105.8606851,31.48987886,107.9019704,47.37513987
1820.210091,147.0689898,20.41178711,62.2701729,97.88011158,96.79055663,94.75427284,121.3286836,119.8567715,33.08051634,115.6070752,50.04356024
1821.085111,161.8015959,23.53047412,68.35897261,115.7100979,112.1557593,100.2395975,132.4960632,134.9504611,35.12108801,125.5096521,54.24992579
1821.959984,172.3425337,26.18216654,72.65298938,124.8456658,122.9832798,110.4098895,135.9557014,145.6461396,37.14907382,133.3291139,58.22829344
1822.834709,173.079198,27.93973503,73.77340841,127.0744469,126.0008721,104.9644229,127.8063842,148.0557014,38.72246435,135.2988525,60.10934346
1823.709286,161.1557778,28.56365188,71.27904218,125.2911679,121.1375837,101.6931568,110.9478339,141.525114,39.56970152,129.6262072,58.6649085
1824.583716,138.9189673,28.06072892,65.72331784,117.6858134,111.8932904,100.3937046,93.02633517,130.1728632,39.64650949,117.130848,53.77073211
1825.457998,116.8822663,26.66826077,58.3692913,107.9250193,104.6496446,81.00235293,82.02417431,120.8530333,39.09752673,100.8687601,46.38973288
1826.332133,104.8525953,24.77512311,50.76279826,101.9857597,102.0044181,86.77977924,77.65973175,116.8185739,38.16225189,84.6303675,38.12475806
1827.20612,102.3266999,22.80888561,44.37253747,99.24195381,101.7529475,89.21030076,73.58753257,115.0713561,37.07888372,71.27648399,30.62656116
1828.07996,102.7293964,21.12575285,40.34806658,100.0035245,103.4915281,74.2401275,68.93427772,111.0401037,36.02735602,62.01467217,25.12918787
1828.953653,100.5427874,19.93283725,39.31036483,105.3876294,106.5167115,82.40108859,65.33510926,102.8753635,35.1132122,56.55101331,22.24238651
1829.827198,93.77813792,19.25891476,41.18123131,108.3315884,106.1478518,84.26820346,59.48899581,92.60095247,34.37470913,53.72331841,21.97858391
1830.700596,86.48238575,18.97377498,45.16617881,105.8659225,103.3255797,69.16225778,52.97780696,86.32869473,33.79437417,52.24374301,23.90125413
1831.573846,84.22150197,18.84481555,49.94210779,106.7937428,106.7905154,74.3039415,54.42909333,88.97864517,33.30800293,50.74630234,27.26290194
1832.446949,83.87543113,18.6236337,54.05673929,112.7318107,117.9009571,79.23132338,62.13056214,96.38422527,32.82884098,47.44521785,31.1496345
1833.319905,76.610414,18.15191138,56.49810455,114.1944794,126.8446895,77.60067347,63.4375975,98.11908715,32.30965446,40.81411838,34.74442725
1834.192714,61.16631273,17.44772721,57.17359825,109.4460938,126.7953599,67.76926972,54.21344612,89.12977421,31.82304912,30.82371228,37.63928136
1835.065375,45.52789123,16.72314301,56.94162366,105.2741506,120.4701804,50.17288275,42.52288948,73.8850928,31.60147872,19.03280722,39.96228097
1835.93789,36.11065593,16.32030258,57.12874752,102.4652093,113.4019628,42.2540251,35.32410743,59.64045597,31.99767857,7.669573374,42.22858924
1836.810257,31.86140419,16.59807501,58.83224337,96.60519655,108.4104632,28.20239706,32.59175893,50.10749034,33.38227317,-1.101187583,45.05991684
1837.682477,29.24220719,17.81621776,62.39507939,87.57485607,105.9643408,25.06222114,31.42059938,45.6648346,36.02171225,-5.609299887,48.94936699
1838.55455,28.39289771,20.05499274,67.28178082,79.59769528,106.9164508,25.71020111,30.4870624,45.83099283,39.98509109,-5.292937136,54.09646455
1839.426476,31.55984965,23.1929116,72.35158271,76.16504961,112.5963702,19.34683527,31.58536015,49.79050289,45.10179863,-1.306916967,60.27080877
1840.298255,37.17064129,26.94701157,76.35079767,76.17514279,119.4545675,32.63154153,35.91194466,55.29977609,50.98083358,3.645067461,66.7729084
1841.169887,40.38860137,30.95676632,78.40885947,73.99343172,118.911279,36.43316018,39.901422,58.66069248,57.0956831,6.689475053,72.63628793
1842.041372,39.86784196,34.87250669,78.36071969,65.48240265,107.8510486,30.31603916,40.06951514,57.50336837,62.91272962,6.555668496,77.05200419
1842.91271,38.18482814,38.40948422,76.75806374,52.17578877,92.59239473,23.82626504,38.27431341,53.29475579,68.00783347,4.245803643,79.76485322
1843.783901,35.78496084,41.35582501,74.5404495,38.30157232,79.74875894,7.79094541,36.78706508,49.60439458,72.11909919,2.126996273,81.17758597
1844.654946,31.86570592,43.55480974,72.5281134,26.84728754,70.77797415,6.379436511,35.45432225,48.47388439,75.12646015,2.42783218,82.09700009
1845.525844,30.94857796,44.88955025,71.01669636,20.0499407,66.02477833,4.703642396,37.16268583,49.68837835,76.98798403,6.16236944,83.25356222
1846.396594,40.33517412,45.27992752,69.68409101,20.58071249,66.62704053,6.192717841,46.49971787,52.29131693,77.67398301,12.81953999,84.82965205
1847.267199,59.53159954,44.68882938,67.83730882,27.58017453,71.24666517,28.66976123,61.61379555,54.95001354,77.13373274,20.59464786,86.2736033
1848.137656,79.02538748,43.13496366,64.85965712,35.77835566,76.3359652,45.59835318,76.07479682,55.62367159,75.31594806,27.03565353,86.56730204
1849.007967,90.54545779,40.70935363,60.60801981,40.58666369,78.51630125,47.62719716,85.38600333,51.80861936,72.23379493,30.1837943,84.82072064
1849.878131,92.84006057,37.58716693,55.5319444,36.5959231,73.97081404,57.62425577,86.10787987,42.01764447,68.02433222,29.9694786,80.79951414
1850.748148,90.45886993,34.01733223,50.45679681,22.45274199,64.01555233,60.01286283,79.52017033,30.01392239,62.95200127,28.84095941,75.04720541
1851.618019,91.77933099,30.28085801,46.13441036,14.85114964,60.7628643,49.29060016,77.25209263,25.27280859,57.34439771,30.24063309,68.55104616
1852.487743,101.2654444,26.63127439,42.80830711,30.03847273,72.00124318,81.96229189,86.99919118,32.09743561,51.50309945,35.34039355,62.21415414
1853.357321,112.3802884,23.25320853,40.14987973,53.22346615,85.98397898,114.6230991,98.6096181,41.44779657,45.6626841,41.50558842,56.53595784
1854.226753,116.57971,20.26018432,37.65959226,60.94932592,87.37467875,112.7252863,100.0599418,41.70300062,40.02128231,44.90348731,51.66836823
1855.096037,115.3933621,17.71047502,35.11206478,57.77787182,77.88988617,120.8103824,94.72767512,33.16738381,34.79260656,44.16240943,47.60091772
1855.965176,115.8608429,15.61408871,32.59949744,61.58880055,69.65485839,124.5656767,92.68436027,25.1618532,30.21582716,40.85519132,44.1926437
1856.834168,119.0951386,13.9366207,30.25989205,73.83845608,69.06505482,132.9145192,96.41860876,23.39809984,26.52013715,37.22766455,41.11750706
1857.703014,119.8153421,12.61837874,28.11046733,84.40190776,74.05328876,152.445486,99.52638962,26.13796109,23.88532331,34.3716815,37.96193369
1858.571713,114.5786357,11.6066788,26.18302776,90.06067326,80.68060018,156.3200802,95.2980118,30.30750923,22.42397533,32.2864959,34.49992878
1859.440266,104.5214344,10.87921655,24.75339504,94.11320275,86.73374145,162.1468618,85.0623226,35.89355101,22.17474753,30.8732536,30.89905948
1860.308673,92.16954549,10.43963632,24.36486449,98.27687555,90.83310858,170.7885751,77.06898855,44.00245364,23.09013545,30.54880871,27.63537387
1861.176933,82.58934692,10.28644671,25.58874638,105.1120291,93.85671649,167.5538747,78.62511483,54.3334558,25.02409094,32.04086813,25.17968817
1862.045047,82.2059634,10.37374058,28.69646679,116.5685625,98.62120729,170.3755185,88.9411061,65.31336144,27.73849948,35.63679038,23.71377114
1862.913016,88.86156779,10.59236024,33.47577908,126.2732569,103.8604019,177.1866721,98.46623095,75.2324327,30.94102463,40.78754607,23.08343888
1863.780838,91.71172265,10.78732183,39.31686861,127.6800566,105.6990735,169.7068957,98.92282624,83.42669665,34.34368942,46.81921701,22.99421972
1864.648513,86.008243,10.80141724,45.45719884,125.5692444,105.4728903,158.6232365,92.9909327,89.93910546,37.7052225,53.72173763,23.23174116
1865.516043,78.13045624,10.51755618,51.17096298,126.1325892,106.3884101,161.6495692,89.17657901,93.51582745,40.82920125,61.48788206,23.6830573
1866.383427,74.81074402,9.889047074,55.86229299,126.0045883,106.9907128,159.9470231,90.70689499,92.2160674,43.53652839,68.83244742,24.17397592
1867.250665,76.52321829,8.963915996,59.16617595,121.1385442,105.4486069,150.3553087,94.03713547,86.70110746,45.65576854,73.3183833,24.354469
1868.117756,80.0363626,7.902049355,61.08576289,113.901013,102.5664623,141.3515917,94.39061135,79.94527827,47.05191175,72.9637482,23.80442704
1868.984702,80.92046301,6.973199655,62.07353223,104.8147138,97.23920073,125.887447,89.33969766,73.08065111,47.67931086,67.73080483,22.30992713
1869.851502,76.0640006,6.527722182,62.93299073,89.50963961,86.45391313,103.4126021,79.47313132,64.47574023,47.62626585,59.78967541,20.0843597
1870.718156,67.38753474,6.941847647,64.49407616,68.1930596,70.96426716,83.1610297,68.3850448,53.68683353,47.12114035,52.51587959,17.72782302
1871.584664,61.72968903,8.545378877,67.19169578,50.46503811,56.7900468,71.0424347,61.29415686,43.89841157,46.49400751,48.73587229,15.93869823
1872.451026,64.87623114,11.55149519,70.82677986,46.4458253,49.20079782,53.67328491,60.55945162,38.55066016,46.11645204,49.08443408,15.18920145
1873.317243,74.49267025,16.01143239,74.74258027,51.99853788,45.82655587,60.27573084,61.90640537,36.52031157,46.34937645,51.55067879,15.5876379
1874.183314,81.21135288,21.80925744,78.36250253,50.61357825,39.45885492,61.40738439,58.50558178,33.48353475,47.51538928,52.98905607,16.99287408
1875.049239,79.46750342,28.69001305,81.68192852,37.93546863,27.90531699,37.75254865,49.08704298,27.95809132,49.88427279,51.69718141,19.2555388
1875.915018,73.3529114,36.29806499,85.28508915,29.14959957,15.99988067,35.27297487,38.01541151,22.49646995,53.65186287,48.41114077,22.36845752
1876.780651,70.03087144,44.21356474,89.92347218,34.13198286,9.310809807,27.81730747,29.35444036,19.17931775,58.89980353,44.83593097,26.42342375
1877.646139,72.45553742,51.99087757,96.09826825,44.98913186,10.36490053,29.68082509,24.89734476,17.92310098,65.54908316,41.98817863,31.47363705
1878.511482,78.78096034,59.19789865,103.9319021,52.709749,18.10366637,42.84082274,24.78530306,19.34076764,73.32986348,40.28535946,37.44358761
1879.376679,85.40894375,65.44750645,113.2143079,58.21637629,28.32221081,43.81362542,27.25821971,25.29837091,81.77781747,40.45704581,44.10298933
1880.24173,91.42897446,70.41880628,123.4099973,64.83653547,36.96900662,48.05578444,30.31196308,35.63420861,90.25658254,43.57352254,51.02676682
1881.106635,101.0750674,73.87422873,133.620782,74.56144466,44.36092457,49.69945609,35.28270037,47.75728763,98.01343741,49.96262089,57.51175497
1881.971396,118.8057618,75.67863463,142.6683979,91.16875576,54.27682558,52.03179095,45.9555184,60.44703524,104.2838259,58.02020366,62.54767894
1882.83601,140.0434629,75.82295647,149.4066397,113.8225044,66.82076838,63.4443788,60.06975822,73.91387044,108.4464365,64.25804805,65.01782561
1883.70048,151.6379505,74.44986667,153.1992734,131.6555765,75.37165577,71.64453464,66.19835619,85.10549108,110.1930065,65.27692962,64.20212572
1884.564804,145.7791258,71.86034177,154.3232483,135.2090829,74.74878925,67.08805615,56.62171635,88.28971215,109.6354929,60.45078188,60.35481747
1885.428982,129.1691142,68.47197523,153.9707666,128.3548248,68.74027959,57.54119052,39.26106592,83.02043218,107.2712916,52.82110898,54.87454047
1886.293016,115.5253742,64.72107393,153.7128901,123.3070878,65.46703374,43.17823811,29.83388472,77.43330584,103.7952027,47.14512516,49.7933496
1887.156904,113.4989307,60.94698579,154.7039642,127.9300978,68.62020445,39.9607278,35.40595252,80.13543729,99.84356425,46.79510993,46.84700836
1888.020646,122.6434323,57.31546142,157.1403608,140.9913262,75.88673664,39.64994366,50.79471712,91.06189593,95.79906622,52.01833394,46.72655932
1888.884244,135.5332836,53.81363674,160.2863748,154.8184011,82.76200148,40.1747287,67.70711928,102.9930134,91.739281,60.49536444,48.92814231
1889.747696,143.0504417,50.31174669,162.9678686,160.1551275,85.88447472,53.41649333,81.70087617,110.1840503,87.52232744,69.22107387,52.17344785
1890.611003,141.7963857,46.66124391,164.1693451,154.9761934,84.9329208,48.52726843,92.12270876,112.7269434,82.9389167,76.14837215,55.05273246
1891.474165,136.0999821,42.78923695,163.3955254,147.8018745,82.41038467,52.29094853,99.72913871,113.3491679,77.8512927,80.69098548,56.53229037
1892.337182,131.2954398,38.75213824,160.7045207,146.8228508,80.96091554,51.35532643,104.7107839,113.2791783,72.27260665,83.36438539,56.1856869
1893.200054,127.7299821,34.73529211,156.5631775,150.2189646,80.90225602,43.92680041,106.9270059,112.4814947,66.38124487,85.17004593,54.20848015
1894.06278,121.9233579,31.00135336,151.7013471,149.8901461,80.23798508,58.39801507,107.121479,111.0664586,60.48496804,86.96713197,51.30256962
1894.925362,111.4012537,27.81258248,146.979707,141.748344,77.39366206,48.15526452,105.9894486,108.3716351,54.95279118,89.1134577,48.45858324
1895.787799,98.35860486,25.35425825,143.1681276,130.2448503,73.20444009,43.80112367,103.229432,102.8690503,50.12556994,91.59513527,46.64678361
1896.650091,88.53656403,23.6781827,140.6432943,121.6723731,69.78828655,46.75731345,99.41778407,95.20529032,46.21943334,94.29488901,46.47136319
1897.512238,85.62348183,22.68185381,139.2164538,117.3786946,69.39751336,42.70135765,97.30644305,89.30608229,43.25297133,97.13988617,47.92727005
1898.374239,86.47607483,22.13404628,138.2738827,115.2482422,72.54116065,63.82518908,98.06946102,87.6997528,41.03877374,100.3148298,50.41640078
1899.236097,83.20229005,21.74036838,137.1552319,111.7850401,74.52466631,71.51039299,96.98979968,87.52998306,39.2582448,104.4809513,53.04643694
1900.097809,72.91457097,21.22360993,135.4871484,102.8221428,68.9476262,62.65868909,87.85357573,84.38902225,37.58968912,110.5358908,55.01909149
1900.959376,63.85454769,20.38876129,133.228139,89.22327691,57.62137077,56.57663885,72.66970114,78.64279812,35.82566275,118.7139498,55.83395495
1901.820799,65.71469006,19.15623208,130.4665832,80.44158922,50.4797913,51.5884444,61.62487942,74.55871153,33.93472657,127.5762017,55.24095325
1902.682077,74.30361857,17.57064733,127.283435,80.73070867,51.65229031,61.41001204,58.81328207,73.05980692,32.06995425,134.0400718,53.16882302
1903.54321,73.91990309,15.79978799,123.9225493,76.5265154,52.31085785,67.43861288,53.37777221,68.48942633,30.54360775,135.3504456,49.87123548
1904.404199,57.33613555,14.11811823,121.1190056,56.35855931,43.10357918,53.81007531,34.74823766,55.42471622,29.76084008,132.0419764,46.18229325
1905.265043,35.67227832,12.84105282,120.1191565,32.26276375,27.79433639,36.83445429,11.5903631,37.58635151,30.08530885,128.8859703,43.45558048
1906.125742,25.36004788,12.2038399,122.1141501,22.08794285,18.74450037,40.59863044,3.096568168,26.4438233,31.65029746,131.9931862,42.9481099
1906.986297,32.48813693,12.23982408,127.4009402,28.72880621,23.1308665,52.73955106,15.58127483,29.89283828,34.20317333,144.1078722,44.99970882
1907.846707,50.60798002,12.7382205,134.9486227,45.81197029,36.10682659,67.3077103,36.84403244,43.27540826,37.09128102,161.9753722,48.64947466
1908.706973,66.48420514,13.3180628,142.7934851,61.50631238,44.68728497,94.3430694,49.70405947,52.80790536,39.42842965,177.9729977,52.02590336
1909.567094,69.91102725,13.58417667,149.0441446,61.75261584,40.30643678,99.19267018,46.9899291,49.38558637,40.37309813,184.999598,53.28360225
1910.427071,63.02771578,13.2842371,152.771274,48.49794788,28.73962542,87.84827795,35.87195068,37.68493026,39.38297105,180.7898228,51.48530987
1911.286903,56.17811425,12.38969351,154.1534654,39.93302236,22.84071097,84.72600675,28.4996382,28.88042521,36.34101682,168.1818186,46.89530634
1912.146591,54.79504648,11.07601534,153.9241291,44.84973953,26.67271071,89.96477176,29.16641415,27.46505581,31.54303073,151.9713702,40.63874508
1913.006135,56.69657157,9.637551714,152.723437,54.76053945,33.4425943,89.99958035,32.96951252,29.86540417,25.60801935,135.9362572,34.12117228
1913.865534,59.46500725,8.395590455,150.8575735,60.72042432,37.04977611,86.69701759,34.90608548,32.42631976,19.3643301,121.8538583,28.59166382
1914.724789,63.11010926,7.631870807,148.468714,63.20676753,38.61997734,91.37711585,34.97128789,34.70747069,13.72306088,109.8492513,24.93887032
1915.5839,66.58691313,7.557654266,145.7911104,65.82486329,41.31479819,89.9188155,34.57060354,36.55661705,9.537979185,99.30621476,23.63890208
1916.442866,67.80138065,8.307221669,143.2204393,68.29591518,44.78121092,96.14739478,34.05330316,37.62826997,7.467428612,90.0195795,24.79904515
1917.301688,67.73559828,9.943032832,141.1839345,70.62403024,48.73349723,94.87538943,35.47132051,40.2114404,7.874949512,82.71093838,28.26732239
1918.160366,68.84820146,12.46977346,139.9915785,76.75250573,55.82545891,92.29117766,41.00992453,47.10216625,10.80458745,78.15880486,33.75116256
1919.0189,68.66886706,15.86132123,139.8456676,85.04825829,64.26479294,120.1499428,46.57658479,55.61592094,16.04816261,75.99775606,40.92355623
1919.87729,62.90669838,20.09651606,140.9998247,86.64260553,66.8199616,116.0142346,46.29102256,60.18117387,23.28672278,75.05010359,49.56291347
1920.735536,54.56557101,25.18317833,143.8234746,80.2398994,63.42346535,95.77469447,43.54189756,61.33903501,32.23464695,74.77063268,59.6918556
1921.593638,50.46789809,31.14934566,148.5902529,73.76136069,62.44756257,110.1830374,45.74978589,64.81912712,42.69529718,75.59214318,71.5686042
1922.451595,50.51874543,38.00496302,155.1940917,71.62231067,67.39621569,108.6831186,52.38983778,72.75889958,54.49977011,77.94349206,85.48901222
1923.309409,48.85297875,45.69670644,163.1218128,72.48768704,74.07796468,114.0389656,59.14879383,82.5158755,67.38390314,81.80650977,101.5131329
1924.167079,43.44527241,54.07185696,171.6802859,75.48853455,78.83289593,125.0672224,66.5862474,92.339669,80.88375064,87.4431103,119.2222946
1925.024604,38.79409018,62.85917287,180.2060473,82.00495767,81.24968032,124.7828885,77.31765106,103.3958221,94.30346982,95.77647413,137.5647896
1925.881986,39.71409681,71.67736131,188.0729144,91.28449011,81.92588316,143.7598623,90.84086585,117.0729053,106.7717829,107.1289887,154.8751937
1926.739224,46.16242395,80.0891677,194.5834551,99.96424898,82.73711142,148.2628,104.6389691,132.3924463,117.3725485,119.3898705,169.1708491
1927.596318,53.62749033,87.69639524,199.005283,107.7641557,84.76768582,148.9868939,115.1850335,145.1147485,125.3157508,127.9527326,178.724643
1928.453269,55.59448303,94.24011138,200.9002716,112.7304519,82.26798986,158.0315442,116.6072899,149.0254879,130.1050441,128.3129209,182.7171892
1929.310075,48.65205613,99.65827713,200.5413726,106.411708,67.90323002,147.1588989,105.8848,141.2797139,131.647982,119.8525938,181.6364053
1930.166738,37.81227349,104.0690715,198.9535183,88.96338299,47.50998705,129.5337633,90.83754926,127.5787695,130.252517,107.3690329,177.1272337
1931.023257,32.30057023,107.683035,197.3417246,76.28466285,37.06408898,119.2255856,84.49831983,118.3022409,126.4970739,97.99533636,171.2761216
1931.879633,35.54443844,110.6901819,196.2740563,79.83759199,42.16845602,115.6330445,90.22303855,118.7034899,121.0459836,95.88904768,165.7199306
1932.735865,43.11629933,113.1918813,195.2977487,91.27015994,51.55245672,124.7348543,98.40538248,125.7702683,114.5167157,99.71455648,161.1350324
1933.591953,48.90196658,115.2213142,193.3226911,95.39930898,52.81577763,125.7472598,98.93330616,133.4517904,107.4519684,104.7623636,157.3716989
1934.447897,49.98640273,116.8323992,189.4842957,90.297672,45.78295651,114.7701594,91.78366692,137.4161749,100.3643659,107.0728663,154.0200436
1935.303698,46.22870933,118.1889923,183.8502988,83.49337658,37.28554457,113.6650649,82.06783795,136.0743709,93.78126204,106.0629408,150.945294
1936.159356,38.48010912,119.592896,177.4986408,76.07274278,31.16839121,106.1844037,70.91998849,131.0958583,88.23565984,104.2683525,148.4756198
1937.01487,30.00317999,121.4342563,171.9864078,66.75971852,29.69419667,89.33372921,58.42197127,127.5275637,84.19964927,105.0391698,147.2510908
1937.87024,25.85837003,124.088918,168.6424119,60.7400264,36.19161543,81.39561494,48.58491992,130.0447506,82.00044435,109.9038885,147.9372014
1938.725468,25.54510645,127.8043963,168.1598208,58.33386466,48.07797031,84.2397098,43.04410911,137.6818076,81.77060453,117.5309818,151.0101865
1939.580551,21.59516472,132.6112506,170.6304082,50.55690179,56.44700611,84.71411477,37.47690248,145.7471741,83.45446343,125.4328281,156.709135
1940.435492,11.46790562,138.2767157,175.7355113,38.31995893,59.83094636,63.90928468,31.31937025,153.9577078,86.83569734,132.7424281,165.053595
1941.290289,3.316464065,144.3003397,182.7447452,34.76620388,66.87647302,52.15889868,30.7026669,167.1886407,91.52811807,140.7192065,175.7213518
1942.144942,5.188587678,149.9533873,190.359474,41.6742244,81.69714902,68.72686254,37.18411431,186.991115,96.93051891,150.5232785,187.7811595
1942.999453,16.24812341,154.3687278,196.745004,49.5164898,100.1275804,63.30722145,46.7363455,208.6264609,102.218556,161.2696984,199.5482382
1943.85382,29.50521317,156.6734193,199.9208924,57.29481063,118.1198817,62.75649933,59.06398834,226.6210941,106.434294,170.3826191,208.7848029
1944.708044,37.08362015,156.1376149,198.3412343,65.81514956,131.1304767,72.92670054,73.22804984,237.9563545,108.6606466,175.2473827,213.2223823
1945.562124,36.12287523,152.3092093,191.3890438,67.02199008,133.8111023,57.0121567,81.07499623,241.7265075,108.2170602,174.3439098,211.2217143
1946.416062,32.69804366,145.1022596,179.5647499,60.34341843,129.1912745,46.3586643,78.70351378,239.4107737,104.8059032,167.2236015,202.3387388
1947.269856,34.81075946,134.816293,164.2880019,57.55232146,126.4415277,28.28965375,73.81634917,232.8182003,98.56968515,154.0519532,187.5466368
1948.123508,41.4039781,122.081939,147.4600093,59.87344653,125.2938319,25.3945066,71.38486304,220.687553,90.05656416,135.8845862,169.0212961
1948.977016,45.50165285,107.757768,131.022778,54.60655184,117.0398029,25.40862407,66.14220191,201.367085,80.11055884,115.6193593,149.5916716
1949.830381,47.2659428,92.80713043,116.5858482,40.92772441,103.162327,-10.44925722,57.01385723,178.8202192,69.6995885,97.86788123,132.0141585
1950.683603,53.28662451,78.17073414,105.081752,32.86169391,95.18226173,-8.361795549,51.96660141,160.5274445,59.7089924,86.37503595,118.2456872
1951.536683,64.60759912,64.65261899,96.55977147,35.86900186,95.38666271,-1.461514185,53.71868303,149.3025969,50.771353,81.03096104,108.9934282
1952.389619,76.97489694,52.84991716,90.3100466,44.07051722,95.22892126,-9.932224718,56.67009997,142.0655126,43.20946812,77.99553195,103.7816992
1953.242412,88.43341517,43.14698142,85.30822009,51.82889406,89.39115149,7.975016592,57.55466379,135.363962,37.10194432,72.98090391,101.4607476
1954.095063,98.41469573,35.76232943,80.76467859,55.49135787,79.14879926,7.812157394,57.6397252,127.945385,32.41218614,64.31174511,100.8306713
1954.947571,105.2522502,30.81184785,76.51912794,55.5151767,67.52069704,7.920064249,57.45988849,119.6335645,29.10800871,53.34165244,101.0844676
1955.799935,107.8768886,28.35212995,73.08715528,55.8361632,57.33405669,19.66634625,55.26387521,110.4203417,27.22094927,42.641463,101.9407823
1956.652157,106.5017918,28.3878758,71.37445605,57.20084259,50.2431254,28.47982657,49.51096544,100.279248,26.83437269,34.01967299,103.5283341
1957.504237,101.8066959,30.84522402,72.27450447,56.95013887,44.65635992,28.1786094,41.05737985,89.44284464,28.02915471,27.98870569,106.1922153
1958.356173,94.76075697,35.52120218,76.33325923,52.67605461,37.22299012,30.91933536,33.21586276,79.14335541,30.8228159,24.54601376,110.3057772
1959.207967,87.45265113,42.03028978,83.52949731,47.06878087,29.39125779,42.51579537,30.70182011,72.15099916,35.11853819,24.02291596,116.0383747
1960.059618,83.21219734,49.78206954,93.17876485,48.75765924,27.11340779,43.62099922,35.56553644,71.20614744,40.67021278,26.90459328,123.0734128
1960.911127,84.04569905,58.02408108,103.9988756,59.19974626,30.64196014,65.37518351,43.12540678,75.55045934,47.08278015,32.72604961,130.4353236
1961.762493,88.88318874,65.96086801,114.3726373,67.81983616,34.23654778,71.98252963,47.95508116,80.57355731,53.87691982,39.4048484,136.6206497
1962.613716,94.45887195,72.91786207,122.7648991,69.22342001,36.53041479,74.02040635,51.09241799,81.71829616,60.61768539,43.87089093,140.045296
1963.464797,95.40784661,78.48669091,128.1817938,69.0509649,39.29432129,93.53367663,53.71573579,76.83110777,67.05525205,43.41721256,139.6113042
1964.315735,86.03385618,82.59484429,130.5439435,69.72031998,39.93727381,95.83141295,51.55985717,65.84671515,73.20443575,37.16919287,135.1594948
1965.166531,66.48130428,85.47438051,130.8039869,67.34868902,35.7476372,101.6107104,41.95916351,51.42393743,79.31223597,27.14593251,127.6438962
1966.017184,45.72169133,87.53885412,130.6564551,62.6080569,30.66973265,99.506569,28.63931261,39.03551002,85.71370596,17.88475371,118.9311406
1966.867695,34.78942988,89.21260865,131.8752143,62.60131988,31.78380153,108.5626144,18.73641854,33.57470494,92.63435743,14.2642831,111.2490567
1967.718064,36.89237343,90.78180466,135.537901,71.72721169,41.47586012,123.8903038,18.66437038,35.59305195,100.0297207,18.79810723,106.4421255
1968.56829,45.88337966,92.32072856,141.5166762,86.26760868,55.53540473,129.8487956,28.19438222,41.66195594,107.5293954,30.34434782,105.3318201
1969.418374,54.02590122,93.70868322,148.530652,97.79536236,68.53652166,144.4561671,38.99249783,47.77424634,114.5012281,45.16276703,107.4819806
1970.268315,59.18122549,94.70471723,154.7160038,101.6536704,78.85872184,141.3223699,44.70008864,52.26303438,120.1996516,59.41174375,111.4796662
1971.118114,63.96205491,95.02832185,158.3315225,102.2880862,87.67867331,148.452645,48.17436351,56.49431725,123.9363492,71.00027111,115.5349939
1971.967771,70.30306096,94.41654145,158.2425233,107.3116633,96.33091406,156.3361322,54.34006255,62.72076278,125.2202005,79.54578703,118.0541166
1972.817286,76.1283802,92.66369251,154.1232377,116.8241368,104.8825545,148.3850616,62.15308265,70.54171236,123.8391345,85.24396154,117.9855662
1973.666659,76.47753769,89.65733729,146.4796915,121.1621921,110.0959925,156.275053,66.56095055,76.13523051,119.8822446,88.18721201,114.9715908
1974.515889,69.55255033,85.40395269,136.5215303,113.1749127,108.8802118,142.4913333,65.26656974,76.49057637,113.7008883,88.62780749,109.3776237
1975.364977,60.82185002,80.02648032,125.8346862,102.4652312,105.5935624,124.2361369,62.32255584,73.38162731,105.8153439,87.33266176,102.1645124
1976.213924,55.65220873,73.73264642,115.9045887,102.8422869,106.4972311,127.0081103,62.10133249,70.23079158,96.78748996,85.27530357,94.56236545
1977.062728,51.61845434,66.77098603,107.7062673,106.9383904,107.8663345,120.0979004,61.2479933,66.67186578,87.10809828,83.29653965,87.67509335
1977.91139,46.41799796,59.38918615,101.5281559,98.7564238,102.9409739,100.7060734,55.09407489,61.03740155,77.14335497,82.38606896,82.2112564
1978.75991,46.58944325,51.79710055,96.97699318,86.32139133,97.82062513,82.61651111,49.23126981,56.2259823,67.13883394,83.57661506,78.36437145
1979.608288,57.14660127,44.14304478,93.10064631,88.48029418,103.4846411,81.31227787,51.7899585,56.42099747,57.25591849,86.54765652,75.78494098
1980.456524,69.7975909,36.52670019,88.7280633,97.71891416,114.1982017,87.10867369,57.84246843,59.25550763,47.63643738,88.58388752,73.73223465
