Wavelength,HS_V2S3_AAB_C1_S4_I1,HS_V2S3_AAB_C1_S4_I2
1891.474165,80.69098548,56.53229037
1892.337182,83.36438539,56.1856869
1893.200054,85.17004593,54.20848015
1894.06278,86.96713197,51.30256962
1894.925362,89.1134577,48.45858324
1895.787799,91.59513527,46.64678361
1896.650091,94.29488901,46.47136319
1897.512238,97.13988617,47.92727005
1898.374239,100.3148298,50.41640078
1899.236097,104.4809513,53.04643694
1900.097809,110.5358908,55.01909149
1900.959376,118.7139498,55.83395495
1901.820799,127.5762017,55.24095325
1902.682077,134.0400718,53.16882302
1903.54321,135.3504456,49.87123548
1904.404199,132.0419764,46.18229325
1905.265043,128.8859703,43.45558048
1906.125742,131.9931862,42.9481099
1906.986297,144.1078722,44.99970882
1907.846707,161.9753722,48.64947466
1908.706973,177.9729977,52.02590336
1909.567094,184.999598,53.28360225
1910.427071,180.7898228,51.48530987
1911.286903,168.1818186,46.89530634
1912.146591,151.9713702,40.63874508
1913.006135,135.9362572,34.12117228
1913.865534,121.8538583,28.59166382
1914.724789,109.8492513,24.93887032
1915.5839,99.30621476,23.63890208
1916.442866,90.0195795,24.79904515
1917.301688,82.71093838,28.26732239
1918.160366,78.15880486,33.75116256
1919.0189,75.99775606,40.92355623
1919.87729,75.05010359,49.56291347
1920.735536,74.77063268,59.6918556
1921.593638,75.59214318,71.5686042
1922.451595,77.94349206,85.48901222
1923.309409,81.80650977,101.5131329
1924.167079,87.4431103,119.2222946
1925.024604,95.77647413,137.5647896
1925.881986,107.1289887,154.8751937
1926.739224,119.3898705,169.1708491
1927.596318,127.9527326,178.724643
1928.453269,128.3129209,182.7171892
1929.310075,119.8525938,181.6364053
1930.166738,107.3690329,177.1272337
1931.023257,97.99533636,171.2761216
1931.879633,95.88904768,165.7199306
1932.735865,99.71455648,161.1350324
1933.591953,104.7623636,157.3716989
1934.447897,107.0728663,154.0200436
1935.303698,106.0629408,150.945294
1936.159356,104.2683525,148.4756198
1937.01487,105.0391698,147.2510908
1937.87024,109.9038885,147.9372014
1938.725468,117.5309818,151.0101865
1939.580551,125.4328281,156.709135
1940.435492,132.7424281,165.053595
1941.290289,140.7192065,175.7213518
1942.144942,150.5232785,187.7811595
1942.999453,161.2696984,199.5482382
1943.85382,170.3826191,208.7848029
1944.708044,175.2473827,213.2223823
1945.562124,174.3439098,211.2217143
1946.416062,167.2236015,202.3387388
1947.269856,154.0519532,187.5466368
1948.123508,135.8845862,169.0212961
1948.977016,115.6193593,149.5916716
1949.830381,97.86788123,132.0141585
1950.683603,86.37503595,118.2456872
1951.536683,81.03096104,108.9934282
1952.389619,77.99553195,103.7816992
1953.242412,72.98090391,101.4607476
1954.095063,64.31174511,100.8306713
1954.947571,53.34165244,101.0844676
1955.799935,42.641463,101.9407823
1956.652157,34.01967299,103.5283341
1957.504237,27.98870569,106.1922153
1958.356173,24.54601376,110.3057772
1959.207967,24.02291596,116.0383747
1960.059618,26.90459328,123.0734128
1960.911127,32.72604961,130.4353236
1961.762493,39.4048484,136.6206497
1962.613716,43.87089093,140.045296
1963.464797,43.41721256,139.6113042
1964.315735,37.16919287,135.1594948
1965.166531,27.14593251,127.6438962
1966.017184,17.88475371,118.9311406
1966.867695,14.2642831,111.2490567
1967.718064,18.79810723,106.4421255
1968.56829,30.34434782,105.3318201
1969.418374,45.16276703,107.4819806
1970.268315,59.41174375,111.4796662
1971.118114,71.00027111,115.5349939
1971.967771,79.54578703,118.0541166
1972.817286,85.24396154,117.9855662
1973.666659,88.18721201,114.9715908
1974.515889,88.62780749,109.3776237
1975.364977,87.33266176,102.1645124
1976.213924,85.27530357,94.56236545
1977.062728,83.29653965,87.67509335
1977.91139,82.38606896,82.2112564
1978.75991,83.57661506,78.36437145
1979.608288,86.54765652,75.78494098
1980.456524,88.58388752,73.73223465
1981.304619,86.12685434,71.4799209
1982.152571,77.70508825,68.7596394
1983.000382,65.02529604,65.93185345
1983.84805,51.76022499,63.84364975
1984.695577,41.87492623,63.5161638
1985.542962,38.24073624,65.74279032
1986.390206,41.66461783,70.68494284
1987.237308,50.65981155,77.62851469
1988.084268,61.78475915,85.03126005
1988.931086,70.53846997,90.92235541
1989.777763,73.24909056,93.61150978
1990.624298,69.12628839,92.42740993
1991.470692,60.49545892,88.03686425
1992.316944,50.8587868,82.11525446
1993.163055,42.98814573,76.60968588
1994.009024,38.70216288,73.04726119
1994.854852,39.21980244,72.13407223
1995.700538,44.53407547,73.65888801
1996.546083,52.69810717,76.68496061
1997.391487,60.73633541,79.98995132
1998.23675,66.47652842,82.55604875
1999.081871,69.22152496,83.84092052
1999.926851,69.27158851,83.77629004
2000.771689,67.74046829,82.65081971
2001.616387,66.44130031,80.94264675
2002.460943,66.84515511,79.07363622
2003.305358,69.12029158,77.19240973
2004.149632,72.44610583,75.12269055
2004.993765,75.52576757,72.43797105
2005.837757,76.51034224,68.5908113
2006.681608,73.5112914,63.13055886
2007.525318,66.04606445,55.96942091
2008.368888,55.80213119,47.5359567
2009.212316,45.5475797,38.69427542
2010.055603,37.2405007,30.50010198
2010.898749,31.20967329,23.97037874
2011.741755,26.82064289,19.96118718
2012.58462,23.76975594,19.12611624
2013.427344,23.18382615,21.87587419
2014.269927,27.447999,28.26761279
2015.11237,38.15172884,37.85844774
2015.954672,54.11018238,49.70401636
2016.796833,72.09068482,62.61103987
2017.638853,89.32629951,75.46770849
2018.480733,104.6264663,87.38661597
2019.322473,117.4757903,97.65858508
2020.164072,127.2200815,105.7430987
2021.00553,133.2874876,111.3861741
2021.846848,135.4955201,114.7096503
2022.688026,134.1255226,116.1531467
2023.529063,130.4026837,116.3309044
2024.36996,126.7988706,115.8619812
2025.210716,125.9042268,115.174594
2026.051332,128.6072879,114.3619763
2026.891808,133.5286812,113.2014519
2027.732144,138.1665889,111.3280161
2028.572339,140.6395909,108.4744193
2029.412394,140.6987117,104.6811293
2030.252309,139.3853944,100.4179259
2031.092084,137.8493716,96.5786467
2031.931719,136.6568164,94.32810416
2032.771213,136.4669088,94.81471255
2033.610568,139.0883241,98.78977677
2034.449782,146.86116,106.2235573
2035.288857,160.5414087,116.1113968
2036.127791,178.3259985,126.6471121
2036.966586,196.7779106,135.6850896
2037.805241,211.6435841,141.2266258
2038.643756,218.2130017,141.8292051
2039.482131,213.2206781,137.0268473
2040.320366,197.8727767,127.6587787
2041.158461,178.2377141,115.7453726
2041.996417,161.3284118,103.7560831
2042.834233,150.6681219,93.66894151
2043.671909,145.7101009,86.39806674
2044.509446,144.2598541,81.79072349
2045.346843,144.1888554,79.01232318
2046.1841,143.5257877,77.04566866
2047.021218,140.6209654,75.07885132
2047.858196,135.0455239,72.67151648
2048.695035,128.1138373,69.73377663
2049.531734,121.916048,66.40043358
2050.368294,117.3978964,62.88481629
2051.204714,113.5416219,59.42079847
2052.040995,108.6793832,56.32402768
2052.877137,102.4232235,54.03846389
2053.713139,96.16827145,53.03223346
2054.549002,92.00425245,53.55407116
2055.384725,91.1278497,55.37946662
2056.22031,92.62305794,57.70382899
2057.055755,93.27400826,59.30241654
2057.891061,88.99638122,58.95090001
2058.726228,77.47607161,55.94679637
2059.561255,60.20743335,50.51121197
2060.396144,41.96140585,43.87097996
2061.230893,27.66583839,37.92708562
2062.065504,19.34901512,34.63254349
2062.899975,16.0109381,35.40179846
2063.734308,16.10612963,40.8043562
2064.568501,19.77378537,50.56485616
2065.402556,28.79078947,63.73758576
2066.236471,44.53294136,78.90321913
2067.070248,65.7813523,94.33984373
2067.903886,88.45280848,108.2771624
2068.737385,107.9044298,119.3386018
2069.570746,122.1331745,127.0420923
2070.403967,133.1398503,132.0105412
2071.23705,145.0655668,135.6155195
2072.069994,160.5095255,139.1623081
2072.9028,178.2973676,143.1074141
2073.735467,194.550797,146.8064477
2074.567995,205.596294,148.8828511
2075.400384,209.8787574,147.909883
2076.232636,207.7839548,143.0105456
2077.064748,200.3520695,134.1368093
2077.896722,188.3327582,121.9871975
2078.728558,172.3005378,107.7400358
2079.560255,153.5368191,92.81299446
2080.391814,134.5722913,78.65733789
2081.223235,118.5416307,66.47265614
2082.054517,107.675133,56.89114189
2082.885661,102.0454236,49.84792957
2083.716666,99.72398827,44.7799795
2084.547533,98.47605971,41.0693872
2085.378262,97.34901596,38.45956537
2086.208853,96.57993784,37.19904443
2087.039306,96.68439739,37.89858171
2087.86962,98.54033631,41.25552436
2088.699797,103.9799143,47.74500143
2089.529835,114.9232307,57.28829044
2090.359736,131.1914121,68.98357452
2091.189498,149.2479141,81.09789018
2092.019122,163.3141117,91.45469922
2092.848608,168.3543738,98.13239813
2093.677957,163.1467244,100.1949717
2094.507167,151.2643677,98.07170284
2095.33624,138.8503567,93.31356592
2096.165175,130.350176,87.80814444
2096.993972,125.6233795,82.95118718
2097.822631,121.3368142,79.29618009
2098.651152,115.3560655,76.76639242
2099.479536,109.4360905,75.03838946
2100.307782,107.363838,73.72205315
2101.13589,110.8966012,72.35720213
2101.963861,117.9143491,70.47083534
2102.791694,124.1422288,67.76415819
2103.619389,126.2359484,64.2831206
2104.446947,123.6018728,60.45275164
2105.274367,118.1264189,56.97238129
2106.10165,112.7632302,54.62510827
2106.928796,110.2433104,54.00682604
2107.755804,112.2795647,55.19243456
2108.582674,118.7247543,57.47114182
2109.409407,126.7331389,59.39295046
2110.236003,131.1966152,59.26274896
2111.062462,127.2895362,55.90225478
2111.888783,113.9073655,49.25770261
2112.714967,95.19327333,40.48044214
2113.541013,78.15644397,31.41304355
2114.366923,67.96068988,23.75900152
2115.192695,64.99796541,18.41615257
2116.01833,65.92218456,15.33835892
2116.843828,67.27432612,13.93845767
2117.669189,68.59070998,13.68434553
2118.494413,72.48467136,14.45577191
2119.3195,81.79203798,16.49944969
2120.144449,96.58844783,20.1565342
2120.969262,113.917011,25.61592408
2121.793938,130.1450079,32.78820834
2122.618477,143.200716,41.26487657
2123.442879,152.7704891,50.36668653
2124.267144,159.3985587,59.32998082
2125.091273,164.026785,67.55477828
2125.915264,167.7861311,74.7111296
2126.739119,171.3394453,80.5877345
2127.562837,174.1084653,84.83494948
2128.386418,173.9799206,86.88920803
2129.209863,167.8867664,86.21035531
2130.033171,153.660478,82.70043258
2130.856342,132.5276561,76.98747036
2131.679377,109.7083948,70.28660704
2132.502275,91.29656154,63.84692519
2133.325036,79.93687516,58.40821325
2134.147661,74.03006764,54.15195399
2134.97015,70.79939807,51.13366581
2135.792502,69.11638002,49.72656569
2136.614718,69.81397112,50.71503453
2137.436797,74.50274581,55.04370611
2138.25874,84.10888186,63.41723528
2139.080546,98.08101717,75.97782974
2139.902217,115.0547534,92.21325382
2140.723751,134.1060945,111.04162
2141.545148,154.7850545,130.8963668
2142.36641,175.9012966,149.7945571
2143.187535,194.8664817,165.5596665
2144.008524,208.485005,176.2584754
2144.829377,214.2093869,180.6697409
2145.650094,210.956706,178.56053
2146.470674,199.6490021,170.6859128
2147.291119,183.244817,158.5230313
2148.111427,165.5018982,143.8096738
2148.9316,149.0250626,128.0602263
2149.751637,134.409158,112.3102449
2150.571537,120.8885738,97.17199594
2151.391302,107.2995183,83.07193498
2152.210931,92.90088528,70.51590968
2153.030424,78.20759671,60.26466813
2153.849781,64.99031545,53.2829305
2154.669002,54.81658156,50.42169411
2155.488088,47.73499532,52.05118947
2156.307038,42.87188216,57.92226389
2157.125852,39.74415578,67.27044637
2157.94453,38.30358474,79.00423773
2158.763073,38.4012911,91.90497669
2159.58148,39.861797,104.8102375
2160.399752,42.37709265,116.7000745
2161.217888,44.85004098,126.6812028
2162.035888,45.60098462,134.0015294
2162.853753,43.62201031,138.16695
2163.671482,39.17283755,139.0534057
2164.489076,33.15630208,136.8868826
2165.306534,26.4381604,132.0911968
2166.123858,19.77397485,125.0998127
2166.941045,13.91412602,116.2383578
2167.758098,9.443398285,105.7477737
2168.575015,6.408249522,93.95566577
2169.391796,4.294994441,81.47617674
2170.208443,2.735150949,69.25761146
2171.024954,2.368314809,58.37737474
2171.84133,4.699110943,49.66813977
2172.657571,10.76163992,43.38462844
2173.473676,19.9865819,39.1179395
2174.289647,30.50008368,36.03059562
2175.105482,40.35856426,33.27256517
2175.921183,48.36918308,30.30840822
2176.736748,53.89275947,26.98636927
2177.552178,56.45694166,23.44826472
2178.367474,56.36119522,20.07544748
2179.182634,55.47016538,17.48976007
2179.997659,56.40023183,16.44866957
2180.81255,60.58256552,17.55750885
2181.627306,67.28042979,20.92728512
2182.441926,73.9090098,25.99126993
2183.256412,77.04407267,31.63247509
2184.070764,74.37110378,36.60518674
2184.88498,66.7769175,40.00591259
2185.699062,58.10256851,41.48907488
2186.513009,52.24576124,41.16827813
2187.326821,50.48390347,39.40835758
2188.140499,51.30324477,36.72084576
2188.954042,52.31170699,33.76815104
2189.76745,52.34378381,31.35437968
2190.580724,52.11644355,30.27112679
2191.393864,53.09323428,31.00201764
2192.206869,55.82224264,33.44463608
2193.019739,59.22001571,36.86063131
2193.832475,61.27648518,40.15936702
2194.645077,60.55698941,42.38731279
2195.457544,57.24734567,43.11909457
2196.269877,52.94472839,42.52983259
2197.082075,49.68741441,41.1982893
2197.894139,49.11968254,39.82462228
2198.706069,51.70442863,38.95569367
2199.517865,55.95493575,38.74447034
2200.329526,58.87717196,38.87607951
2201.141053,58.03484475,38.79185627
2201.952446,53.2893733,38.0944263
2202.763705,46.74280233,36.81912511
2203.57483,41.53941404,35.33926456
2204.385821,40.23218088,33.95366722
2205.196677,43.10779092,32.51111356
2206.0074,47.9732051,30.47169513
2206.817988,52.09252978,27.42308903
2207.628443,54.28131511,23.62776713
2208.438764,55.24907056,20.1480293
2209.24895,56.8496,18.45571494
2210.059003,61.32736625,19.74899322
2210.868922,70.23230345,24.32354778
2211.678707,83.10743547,31.32586358
2212.488359,97.3274105,39.0509977
2213.297876,109.726683,45.64996789
2214.10726,118.4634488,49.85134141
2214.91651,123.3868607,51.31001064
2215.725627,125.2625112,50.504572
2216.534609,125.1230166,48.34892766
2217.343459,123.9837456,45.75159531
2218.152174,122.4959384,43.29545431
2218.960756,120.6820094,41.16460073
2219.769204,118.1834299,39.32317888
2220.577519,114.7092439,37.74873731
2221.3857,110.0944075,36.47849444
2222.193748,104.1299194,35.44459708
2223.001663,96.48956033,34.31971609
2223.809444,86.75488102,32.62580821
2224.617091,74.82445371,30.14622972
2225.424606,61.85152397,27.36255432
2226.231986,50.59006715,25.51012772
2227.039234,44.0791533,26.11490558
2227.846348,43.82543878,30.30145389
2228.653329,49.39518068,38.28124362
2229.460177,59.08653993,49.20700931
2230.266892,70.21876841,61.39604738
2231.073473,79.2542744,72.88066059
2231.879922,82.90937483,82.13569619
2232.686237,80.01985636,88.67797026
2233.492419,72.54887983,93.22568936
2234.298468,64.75087164,97.30112271
2235.104384,61.01172988,102.4527432
2235.910167,63.70773894,109.463883
2236.715818,72.1542455,117.9554034
2237.521335,82.97176658,126.5760006
2238.326719,91.81469937,133.6385866
2239.13197,95.80543661,137.7890706
2239.937089,94.91580178,138.3040456
2240.742074,91.00952191,134.9617548
2241.546927,85.53152697,127.8129467
2242.351647,78.19901208,117.1742494
2243.156234,67.8355324,103.8193264
2243.960689,54.46853236,89.06864599
2244.765011,40.50414721,74.57806553
2245.5692,29.41881077,61.90282786
2246.373257,23.25392546,52.11976997
2247.177181,21.75860762,45.74166605
2247.980972,23.73242537,42.88237894
2248.784631,28.47698014,43.44776486
2249.588157,36.04394089,47.23270329
2250.391551,46.88892981,53.95764037
2251.194812,61.50908829,63.24997752
2251.997941,67.03518073,64.66781441
2252.800937,73.78661342,66.98985336
2253.603801,81.76338637,70.21609436
2254.406533,90.96549958,74.3465374
2255.209132,101.392953,79.3811825
2256.011599,113.0457468,85.32002964
2256.813934,125.9238808,92.16307883
2257.616136,140.027355,99.91033007
2258.418206,155.3561695,108.5617834
2259.220144,171.9103242,118.1174387
2260.02195,189.6898193,128.5772961
2260.823624,208.6946545,139.9413555
