Wavelength,AAB_AS_S2_I1,AAB_AS_S2_I2,AAB_AS_S2_I4
2126.129834,184.0788278,211.64,96.81
2126.953826,189.1809756,215.48,109.23
2127.777681,190.0045849,220.94,119.83
2128.601399,186.2562559,226.43,128.02
2129.42498,177.9386538,227.68,144.14
2130.248425,165.3956802,219.41,133.53
2131.071732,149.3276334,198.82,118.50
2131.894904,130.7578648,168.48,98.76
2132.717938,110.9470184,135.94,64.97
2133.540837,91.27082106,109.25,60.25
2134.363598,73.09185889,91.97,73.35
2135.186223,57.65258845,82.38,70.03
2136.008712,45.99608466,77.14,65.01
2136.831064,38.90238338,74.68,71.95
2137.653279,36.82959596,75.62,73.46
2138.475359,39.86389675,81.30,68.29
2139.297302,47.69318858,91.98,79.94
2140.119108,59.61860625,105.79,99.81
2140.940778,74.60896202,119.96,110.35
2141.762312,91.39104171,133.61,101.19
2142.58371,108.5601628,148.61,94.73
2143.404971,124.6961768,167.31,106.76
2144.226097,138.4771967,189.60,121.99
2145.047086,148.7871792,212.14,128.62
2145.867938,154.8110109,229.66,118.92
2146.688655,156.1073944,237.32,126.93
2147.509236,152.6486828,233.32,128.61
2148.329681,144.817299,220.22,96.24
2149.149989,133.353557,203.30,87.48
2149.970162,119.262143,186.93,76.65
2150.790198,103.6960083,172.39,51.53
2151.610099,87.83796943,158.76,50.12
2152.429864,72.79569038,145.36,44.52
2153.249493,59.52197681,133.51,41.28
2154.068986,48.7667168,126.66,21.45
2154.888343,41.05735721,128.52,3.03
2155.707564,36.69875633,139.94,20.07
2156.52665,35.78597906,157.20,28.34
2157.345599,38.22812466,174.16,45.29
2158.164414,43.77909937,186.41,55.65
2158.983092,52.06683702,193.47,65.15
2159.801635,62.61482305,198.13,77.03
2160.620042,74.85763649,204.51,73.78
2161.438313,88.15829722,215.89,85.39
2162.256449,101.8361109,232.66,93.19
2163.07445,115.2089832,251.82,104.27
2163.892314,127.6453719,268.61,113.29
2164.710044,138.6146828,278.46,116.84
2165.527638,147.7256824,278.62,116.52
2166.345096,154.7467456,269.47,114.54
2167.162419,159.6055823,254.21,115.02
2167.979607,162.3700415,236.35,102.48
2168.796659,163.2152742,217.35,103.36
2169.613576,162.3837276,196.75,89.04
2170.430358,160.1426707,174.34,65.85
2171.247004,156.7424604,151.75,62.73
2172.063516,152.3810671,132.18,43.74
2172.879892,147.184152,118.70,29.11
2173.696132,141.209629,112.14,24.18
2174.512238,134.4791981,109.90,23.08
2175.328208,127.029637,106.89,27.96
2176.144044,118.9685597,98.52,17.97
2176.959744,110.5158621,83.79,7.68
2177.77531,102.0146491,65.73,-4.41
2178.59074,93.90599986,48.78,-6.32
2179.406035,86.67621302,36.13,-1.11
2180.221196,80.7926188,29.12,-10.28
2181.036221,76.64267314,27.96,-6.82
2181.851112,74.48797667,32.16,-3.82
2182.665867,74.4409155,40.12,-5.56
2183.480488,76.46475566,48.76,7.79
2184.294974,80.39284694,54.25,25.36
2185.109325,85.96091459,54.42,25.23
2185.923542,92.84444237,50.45,15.21
2186.737623,100.6923154,45.40,15.73
2187.55157,109.150953,41.30,26.59
2188.365383,117.8771023,38.22,35.96
2189.179061,126.5406061,35.58,33.63
2189.992604,134.8215407,33.57,38.66
2190.806012,142.4071895,33.26,47.35
2191.619286,148.9930976,35.93,48.95
2192.432425,154.2917516,42.24,47.78
2193.24543,158.0513288,51.26,54.82
2194.058301,160.0825612,59.88,72.07
2194.871037,160.2858459,63.98,82.72
2195.683638,158.6678583,61.78,72.59
2196.496105,155.3398279,55.81,58.87
2197.308438,150.4975583,50.90,66.09
2198.120637,144.3912767,50.21,77.08
2198.932701,137.295423,53.66,77.59
2199.744631,129.4845723,59.41,64.97
2200.556426,121.2185895,65.47,78.77
2201.368088,112.7397809,69.83,93.57
2202.179615,104.2808648,70.77,82.23
2202.991008,96.0752316,67.89,92.50
2203.802267,88.36017041,63.18,87.00
2204.613392,81.3714068,60.38,69.06
2205.424382,75.33418278,62.24,61.56
2206.235239,70.45666073,67.73,64.37
2207.045961,66.92716064,72.50,71.55
2207.85655,64.91102065,72.61,43.17
2208.667005,64.54026162,67.49,30.19
2209.477325,65.89279429,59.76,42.16
2210.287512,68.96467503,52.94,38.69
2211.097565,73.64343511,49.77,34.36
2211.907484,79.69084897,51.16,35.46
2212.717269,86.74073032,55.52,57.47
2213.52692,94.3136704,59.58,80.40
2214.336438,101.8479147,60.98,83.73
2215.145822,108.7438305,60.29,97.56
2215.955072,114.4178892,59.88,119.11
2216.764188,118.3597819,61.17,130.09
2217.573171,120.1837928,63.79,138.62
2218.38202,119.6659107,67.04,136.92
2219.190736,116.7627905,70.84,148.69
2219.999318,111.6151028,75.06,174.15
2220.807766,104.5408324,79.02,172.33
2221.616081,96.02089169,82.15,174.63
2222.424262,86.67500279,84.41,179.30
2223.23231,77.22605438,85.69,174.54
2224.040224,68.45409938,85.05,172.73
2224.848005,61.14240633,81.24,164.22
2225.655653,56.01752957,74.23,156.53
2226.463167,53.68581872,66.26,129.61
2227.270548,54.57168882,60.88,97.36
2228.077796,58.86771668,60.56,105.70
2228.88491,66.50940051,65.65,107.44
2229.691891,77.1825391,75.84,91.80
2230.498739,90.36003435,91.26,92.83
2231.305454,105.3574691,111.26,86.12
2232.112035,121.3973823,132.64,87.79
2232.918484,137.6748937,150.36,88.67
2233.724799,153.4174669,160.47,86.90
2234.530981,167.9303458,162.63,89.26
2235.33703,180.6199622,160.72,62.88
2236.142946,190.9934491,160.83,53.40
2236.948729,198.6428214,167.73,47.72
2237.754379,203.2305298,181.65,44.08
2238.559896,204.4926602,197.74,70.24
2239.365281,202.2672353,209.24,74.81
2240.170532,196.5407678,211.83,72.85
2240.97565,187.4936152,205.35,69.50
2241.780636,175.5243092,191.57,77.09
2242.585489,161.2448245,171.99,89.07
2243.390209,145.4507454,148.34,76.70
2244.194796,129.0743394,124.05,82.84
2244.999251,113.1267652,103.49,84.11
2245.803573,98.63263049,89.30,73.05
2246.607762,86.55852773,80.50,73.86
2247.411818,77.73794123,73.43,81.08
2248.215742,72.79585264,65.16,82.63
2249.019534,72.07648536,56.37,68.47
2249.823192,75.58142783,51.20,59.45
2250.626719,82.93293655,54.35,57.28
2251.430112,93.37714265,68.41,62.23
2252.233374,105.8286796,92.64,76.14
2253.036502,106.3822838,100.04,75.21
2253.839499,107.0835319,109.35,74.31
2254.642363,107.932424,120.56,73.45
2255.445094,108.92896,133.68,72.62
2256.247694,110.07314,148.70,71.83
2257.050161,111.364964,165.62,71.07
2257.852495,112.8044319,184.45,70.35
2258.654698,114.3915438,205.18,69.66
2259.456768,116.1262996,227.82,69.01
2260.258706,118.0086993,252.36,68.39
2261.060512,120.0387431,278.80,67.80
2261.862186,122.2164307,307.15,67.26
