Wavelength,HS_V3S1_AAB_C2_S1_I1,HS_V3S1_AAB_C2_S1_I2,HS_V3S1_AAB_C2_S1_I1
2041.996417,11.10034226,17.81845902,142.2875754
2042.834233,9.965490152,14.90379753,145.3425372
2043.671909,11.79069579,14.14557424,150.1715826
2044.509446,15.68723,14.14546864,152.8344886
2045.346843,20.00218333,14.81087195,156.2690928
2046.1841,20.67005398,15.08906315,162.0545056
2047.021218,20.15562687,13.18927173,168.8403762
2047.858196,26.56889818,9.595527198,173.0778637
2048.695035,32.29528057,6.487896646,171.4185773
2049.531734,29.0507916,5.558218531,166.0060243
2050.368294,28.18293446,7.493950553,161.8244131
2051.204714,32.25651223,10.69167022,158.3543595
2052.040995,30.69514717,11.75605734,152.2527333
2052.877137,28.42424483,10.43849899,145.3056668
2053.713139,33.30785253,10.6024201,141.3282978
2054.549002,37.83438032,13.61537801,139.781721
2055.384725,38.47797957,16.14988695,138.1540638
2056.22031,39.28771743,16.43580426,135.3583568
2057.055755,37.46879853,16.22211622,130.3919707
2057.891061,31.90076239,16.08269857,121.6133043
2058.726228,26.99933246,15.11864963,107.0048382
2059.561255,23.23743022,14.13209971,85.41586461
2060.396144,19.43814231,14.58022155,60.68835252
2061.230893,16.39147237,16.63913321,41.40897826
2062.065504,16.46616,19.55195877,33.17337639
2062.899975,19.553749,21.67111927,34.42463135
2063.734308,20.60876113,21.71476665,40.06667675
2064.568501,19.13076687,20.57379694,45.65471238
2065.402556,17.23267655,19.54254702,50.3717703
2066.236471,13.68063901,18.82286946,58.83620982
2067.070248,13.69315824,19.12876708,75.98030558
2067.903886,18.74965687,21.18615739,98.22449216
2068.737385,18.55180329,23.82377261,114.9448871
2069.570746,14.64909756,25.17009788,119.8728016
2070.403967,14.69628431,24.50238377,116.6664253
2071.23705,13.28999052,22.59170125,113.6770657
2072.069994,7.602702574,21.78408656,116.6288647
2072.9028,2.871227809,24.20087965,125.8056743
2073.735467,1.972214654,28.21501829,137.6512961
2074.567995,3.4964577,29.56431701,147.0830899
2075.400384,2.329488276,27.33331031,149.3933995
2076.232636,-1.564088796,24.27822734,143.4787936
2077.064748,-2.108288065,21.0885867,133.5863759
2077.896722,-0.273076994,16.91501995,125.0664043
2078.728558,-0.170930841,13.90808404,118.5236825
2079.560255,1.776056331,14.38496797,110.8264806
2080.391814,7.123589005,16.56998368,101.3199467
2081.223235,9.655488005,17.60627239,94.91156615
2082.054517,9.028506326,17.15153422,98.20213604
2082.885661,10.92890291,16.56695425,110.9652521
2083.716666,14.66980805,17.02722511,123.5275402
2084.547533,17.88318645,17.96618855,127.7923701
2085.378262,22.24725624,17.47477054,127.7988736
2086.208853,26.91931236,15.26648439,132.6144223
2087.039306,29.62389477,13.31949806,142.5807
2087.86962,31.46542419,13.14424765,150.7224134
2088.699797,33.13026047,14.32974554,154.6500627
2089.529835,32.92532837,15.47783611,158.3989223
2090.359736,30.70768612,15.74493813,164.6581721
2091.189498,28.47928643,15.88154913,172.1388974
2092.019122,25.41527813,17.32332615,178.4698094
2092.848608,20.07885601,19.76579925,180.5823809
2093.677957,17.45509389,21.04728182,173.5854095
2094.507167,19.36589527,20.51850846,154.9789052
2095.33624,18.98946316,20.20630806,131.4931289
2096.165175,16.68513896,21.49785261,114.7510644
2096.993972,17.32804727,23.96959118,106.9365169
2097.822631,16.06450835,27.40671031,98.7589054
2098.651152,11.62711511,31.1545136,84.64335038
2099.479536,11.69528645,33.08647999,70.80231459
2100.307782,12.55949154,32.83051069,64.78192237
2101.13589,6.676496195,33.7778064,65.75053676
2101.963861,3.687773215,38.25878335,67.71601261
2102.791694,10.25216267,42.74478198,65.33493628
2103.619389,14.47812733,42.05329434,56.79693602
2104.446947,11.40622001,36.86180905,45.7229276
2105.274367,9.606032154,32.5714834,37.85918207
2106.10165,10.50940743,31.84996807,34.33112863
2106.928796,10.77960558,32.58169874,32.35752593
2107.755804,12.44919652,32.64170904,32.42923549
2108.582674,14.66815887,32.89079042,38.75066772
2109.409407,14.43650797,34.71237877,51.58112578
2110.236003,13.51373034,37.24613917,63.74941204
2111.062462,10.90332542,38.81738948,66.50502445
2111.888783,5.86603352,39.48720407,58.3478252
2112.714967,5.763492988,40.13392286,47.46666972
2113.541013,13.10453164,40.698379,43.42783912
2114.366923,20.05493274,41.43787372,48.29580777
2115.192695,21.28517712,43.52103673,58.11594283
2116.01833,19.93553892,46.70480125,68.18779772
2116.843828,20.5124019,48.82919624,74.93466316
2117.669189,20.57718864,48.51004295,78.04026981
2118.494413,17.66694154,47.00155509,81.60561672
2119.3195,15.27282067,46.73180827,89.7200426
2120.144449,13.76567021,48.07460138,101.5341525
2120.969262,13.96659139,48.32974276,113.1238712
2121.793938,19.2179332,44.32609649,122.8820879
2122.618477,23.23943011,36.19114074,131.8537102
2123.442879,20.59202752,28.23921193,139.0468245
2124.267144,16.89108273,24.69137681,140.8211296
2125.091273,16.16659219,25.0086685,136.5450465
2125.915264,18.76285774,25.60149841,130.5229322
2126.739119,22.93545773,25.22691142,127.1216473
2127.562837,25.93488772,26.09539759,128.2359023
2128.386418,31.76938231,29.55765163,133.260904
2129.209863,41.19410702,33.03342259,135.8898987
2130.033171,45.31490997,33.19135616,125.1873346
2130.856342,44.52127666,30.78927667,98.16567241
2131.679377,48.60615622,29.25695588,68.91170041
2132.502275,56.91814514,29.67830609,54.93386232
2133.325036,63.25918524,30.89490601,55.68689411
2134.147661,67.21117756,32.54809184,56.41840966
2134.97015,67.46637723,33.96856223,49.83488537
2135.792502,63.62676866,33.03789594,40.81390073
2136.614718,59.74255623,29.42056246,35.18237336
2137.436797,56.34720113,25.82143986,36.06100503
2138.25874,53.18590615,24.45075321,45.64841341
2139.080546,51.65228342,24.40781335,62.05824656
2139.902217,49.20294306,22.69949353,79.79263691
2140.723751,45.11899386,17.3557157,97.67401914
2141.545148,41.44935095,10.30853433,119.1634489
2142.36641,35.18959284,5.911523163,142.4063647
2143.187535,25.61551401,5.531203115,159.5159532
2144.008524,18.21515952,6.725109295,168.1604059
2144.829377,15.38700935,8.178979429,173.7211957
2145.650094,15.99631687,10.86638526,178.0036383
2146.470674,17.6812754,14.49606449,176.3951631
2147.291119,19.31080303,17.22508568,168.024461
2148.111427,21.7665461,18.73679333,156.9362985
2148.9316,20.53678775,20.92062735,142.616829
2149.751637,13.2474186,25.56704212,121.9505428
2150.571537,7.83194829,32.10747145,98.94824762
2151.391302,6.775391654,37.60631333,81.01428063
2152.210931,6.240420997,40.1169023,68.33400686
2153.030424,9.291962261,41.3001423,55.79752391
2153.849781,14.2590458,43.04636052,41.85337425
2154.669002,11.88888135,44.17162666,28.30169589
2155.488088,5.309029777,43.69621782,15.83961844
2156.307038,4.752232267,43.06401144,6.199695874
2157.125852,9.198762052,42.92211878,3.209700812
2157.94453,12.04053724,42.04622907,6.538062256
2158.763073,12.86064835,39.81119564,10.69987715
2159.58148,14.10353974,36.37344199,13.38966747
2160.399752,15.04447585,31.09032432,17.44171424
2161.217888,14.96079774,23.50468965,23.06136874
2162.035888,14.80506436,15.61120338,26.60304483
2162.853753,15.00565801,10.85402933,28.04315294
2163.671482,16.24886663,10.23127414,31.5393686
2164.489076,20.42719474,10.79061776,37.95723979
2165.306534,27.30835058,9.280500898,43.21860503
2166.123858,31.09851611,6.620254877,44.4803073
2166.941045,29.77308249,6.764642457,43.40361368
2167.758098,29.34749018,11.22332156,42.12057973
2168.575015,29.62437771,17.3656474,40.12200607
2169.391796,27.21868106,22.72040244,37.54509893
2170.208443,27.29266599,27.80454929,37.13129934
2171.024954,31.95940255,33.66960374,40.85980577
2171.84133,36.47002458,39.90801255,48.07902899
2172.657571,40.64208915,46.29080427,56.48222323
2173.473676,43.6009328,53.93218277,62.65228797
2174.289647,41.03745443,63.52429284,63.88632805
2175.105482,37.36029916,72.99590072,61.35022718
2175.921183,38.41368307,78.35963527,59.60154185
2176.736748,39.11121334,78.39715137,61.16940734
2177.552178,36.30254208,77.08928448,62.63691078
2178.367474,34.68187122,78.39299456,58.86076425
2179.182634,33.38637656,80.32774637,49.93974946
2179.997659,27.34603154,78.79231062,40.28036107
2180.81255,19.23449755,75.38560807,33.71188401
2181.627306,14.37379756,75.40199845,33.6435058
2182.441926,11.06620234,78.99462626,41.68632486
2183.256412,7.298651516,80.18932855,51.50600153
2184.070764,6.199300074,75.29294955,52.2458858
2184.88498,5.089917295,68.03425495,42.21618651
2185.699062,-1.792478907,64.10241302,31.90216412
2186.513009,-6.15462023,63.46086562,31.08675106
2187.326821,-2.100523778,61.86654397,39.1167573
2188.140499,-1.0276923,57.85038816,49.32976572
2188.954042,-3.347304869,53.61131776,57.45931004
2189.76745,0.96792968,50.41293332,62.51435454
2190.580724,5.353455084,47.22172604,64.34360084
2191.393864,2.695960676,43.53906291,65.81438491
2192.206869,1.034864619,40.56148954,73.10112925
2193.019739,4.314049569,38.78740333,87.22674106
2193.832475,6.345241998,36.35581736,99.83779904
2194.645077,5.505343881,31.13688979,103.7595462
2195.457544,6.483510397,23.70048599,102.4339198
2196.269877,10.46243101,17.21519395,102.6856538
2197.082075,14.17600317,14.06359096,104.3041357
2197.894139,16.11364133,12.90486139,104.6817996
2198.706069,18.73615505,10.92670682,107.3287693
2199.517865,22.80380583,8.695835744,115.8123065
2200.329526,24.46633978,8.814662166,125.4218389
2201.141053,23.11046577,10.20058033,128.9741348
2201.952446,21.91404136,9.041384568,123.5496623
2202.763705,20.05109313,4.928804842,109.7257281
2203.57483,17.08747763,1.477597863,94.02680389
2204.385821,15.80251719,1.409351375,88.17166114
2205.196677,16.23482972,3.41566143,95.47346555
2206.0074,18.45658763,4.088237498,104.6360154
2206.817988,20.57970857,2.124326324,104.715903
2207.628443,17.7182395,-0.890019814,97.2909964
2208.438764,13.46549145,-3.201057502,88.50603166
2209.24895,11.49042561,-4.034350016,80.23659183
2210.059003,7.086627596,-2.916050065,75.32181279
2210.868922,1.895689674,-0.380857141,81.36940637
2211.678707,1.461395982,1.302528803,101.1656732
2212.488359,3.371487541,0.7348688,125.47764
2213.297876,3.350054426,0.080848078,143.0581918
2214.10726,3.147870734,2.18525023,152.9922882
2214.91651,6.466984144,6.170371896,160.6578766
2215.725627,9.989030428,8.94960838,167.4831308
2216.534609,9.236650718,9.588644588,172.2827032
2217.343459,8.076481154,9.737073781,177.6489346
2218.152174,9.806961893,10.76187573,185.9684275
2218.960756,10.23461927,12.15799505,191.9556133
2219.769204,6.468444,12.96784931,188.0643614
2220.577519,3.151459659,13.30345834,175.0810283
2221.3857,4.298218999,13.51931733,160.7318649
2222.193748,6.894209763,13.2917764,151.3155719
2223.001663,8.460504471,12.53939667,147.5104769
2223.809444,9.286941407,12.35330518,143.4884453
2224.617091,8.542885098,14.02097745,130.5200347
2225.424606,7.161667187,17.09029913,107.1066559
2226.231986,6.26281588,19.46752862,83.06628
2227.039234,5.146120677,20.03553574,68.00781576
2227.846348,4.151976701,19.70496291,61.24278385
2228.653329,3.026207204,19.63995659,59.1526811
2229.460177,2.68095432,20.62904944,63.96600381
2230.266892,5.423237951,23.28684736,77.64278746
2231.073473,9.300580265,26.69887599,94.12773145
2231.879922,12.11922248,29.33967864,104.015106
2232.686237,14.74332243,32.4037183,103.5134886
2233.492419,17.00972748,38.26625206,96.29799246
2234.298468,17.63887259,45.25471399,88.91277732
2235.104384,15.6276954,48.45671938,86.07729079
2235.910167,12.42661494,46.8198994,89.9197991
2236.715818,10.64384371,45.3463438,100.5261032
2237.521335,9.942638239,47.98508039,113.6010449
2238.326719,10.55875726,52.1208889,120.8084149
2239.13197,13.06752123,53.17336219,118.0321344
2239.937089,13.83476068,51.04365219,110.6687084
2240.742074,11.32151978,48.90219152,106.0999964
2241.546927,8.5224629,48.18080427,104.0582535
2242.351647,5.201766513,47.28607331,98.52269266
2243.156234,0.596631617,44.84483192,85.66831228
2243.960689,-2.145669933,42.05319289,67.15027656
2244.765011,-3.322910863,40.20862925,49.36658764
2245.5692,-4.96825014,38.64633583,39.55383412
2246.373257,-4.706703817,37.10921652,38.87443807
2247.177181,-3.493625774,36.37268798,42.21399547
2247.980972,-3.7198929,35.85791294,46.41764125
2248.784631,-1.75940946,34.65843241,52.55144231
2249.588157,2.364402553,33.47826098,60.85709254
2250.391551,4.810789955,32.90653194,71.03213223
2251.194812,6.924344167,33.23906044,84.96818365
2251.997941,7.094911024,32.69470938,89.52305769
2252.800937,7.078337261,32.23509612,94.88316749
2253.603801,6.874622876,31.86022066,101.0485131
2254.406533,6.483767871,31.570083,108.0190944
2255.209132,5.905772245,31.36468314,115.7949114
2256.011599,5.140635999,31.24402108,124.3759642
2256.813934,4.188359132,31.20809683,133.7622528
2257.616136,3.048941644,31.25691038,143.9537772
2258.418206,1.722383535,31.39046173,154.9505372
2259.220144,0.208684805,31.60875088,166.7525331
2260.02195,-1.492154545,31.91177783,179.3597647
2260.823624,-3.380134516,32.29954258,192.772232
