Wavelength,HS_V4S3_AAB_C2_02_I1,HS_V4S3_AAB_C2_02_I2,HS_V4S3_AAB_C2_02_I3
2037.805241,30.40505688,68.9510811,42.62895031
2038.643756,39.68551117,81.589361,33.01174489
2039.482131,43.82349222,84.9581032,27.39366275
2040.320366,48.66664491,80.93434164,27.42944493
2041.158461,57.13383159,76.13710224,18.51488034
2041.996417,57.57292965,73.63901992,5.915847667
2042.834233,60.89481714,73.02046083,-0.037929145
2043.671909,68.2977327,78.5448508,-3.871860633
2044.509446,66.46659114,81.05309254,-0.366960814
2045.346843,65.12160288,75.67358001,1.617303597
2046.1841,64.96743558,75.61890046,3.845001262
2047.021218,55.95742076,74.01321708,3.095993239
2047.858196,46.44459809,70.4063432,-5.258065693
2048.695035,43.53324512,57.78916638,-3.559126178
2049.531734,41.48398751,45.94537515,-0.316424688
2050.368294,39.11960767,45.20462799,9.854160194
2051.204714,35.56600786,38.9308165,21.66600641
2052.040995,24.50035509,40.57070942,22.27535165
2052.877137,15.49924273,39.20587883,30.05644749
2053.713139,13.58894092,38.47435744,35.78287675
2054.549002,9.222835026,47.73730794,39.78500229
2055.384725,10.17084545,39.30570379,46.09845177
2056.22031,14.34321132,33.6030465,52.59790655
2057.055755,12.8416299,37.76656039,59.90599394
2057.891061,16.4990212,37.69290935,59.36160895
2058.726228,19.47778513,33.94643713,59.29363479
2059.561255,16.36942568,27.88143782,60.98583925
2060.396144,16.66691075,28.66885765,63.77464474
2061.230893,16.4986431,32.66606387,62.44004178
2062.065504,18.91232248,35.96641238,56.48807465
2062.899975,22.25911324,36.02075555,51.31470381
2063.734308,13.21976775,32.89308389,46.67725946
2064.568501,4.46243613,27.22289728,45.04711307
2065.402556,6.885860753,23.58074122,37.85926304
2066.236471,7.667476552,25.9810188,28.08246435
2067.070248,5.134689594,27.52582097,22.93268571
2067.903886,8.759052044,26.34809479,25.53480191
2068.737385,16.71394718,23.09260166,29.54829526
2069.570746,23.40692626,26.47342921,27.08293701
2070.403967,26.93007809,32.49746979,26.7019581
2071.23705,24.67164973,33.61291539,20.0662831
2072.069994,24.03949964,37.08070709,14.62276208
2072.9028,32.59987782,41.03099324,21.55396283
2073.735467,38.40855815,44.54925996,23.25037996
2074.567995,40.47559594,45.91048273,26.81871812
2075.400384,48.33754071,41.32298137,28.45670894
2076.232636,47.60819645,40.88269261,25.36742997
2077.064748,39.74211938,45.26149724,30.51910174
2077.896722,44.48579824,44.80423868,33.2793266
2078.728558,49.50866621,47.47227901,37.00112109
2079.560255,46.40878578,47.99605342,42.38767614
2080.391814,47.31747336,42.8113131,42.47636206
2081.223235,49.45144222,39.16154352,38.57892019
2082.054517,45.82274143,29.60987525,34.22301836
2082.885661,37.03705175,21.67097116,33.13162414
2083.716666,28.26571825,13.42075004,31.34306129
2084.547533,27.56095369,10.26794686,28.09072854
2085.378262,31.48731929,14.63471408,31.05705698
2086.208853,28.1736509,12.97365081,32.57170938
2087.039306,22.92424406,13.29081767,27.46495038
2087.86962,25.95603485,8.759151418,24.93918615
2088.699797,28.41174973,13.08316639,15.85301651
2089.529835,27.25417192,27.40035687,8.789200698
2090.359736,25.03246263,34.54780323,4.149103702
2091.189498,17.50709674,40.19080123,0.376320655
2092.019122,14.36601508,42.77984588,0.634099403
2092.848608,15.97828309,52.6857744,-5.928787183
2093.677957,7.607233009,59.11565832,-2.457938275
2094.507167,-1.613776642,61.42899755,-2.692062123
2095.33624,-2.482757443,66.73291578,-10.77818872
2096.165175,-3.702799268,70.01347874,-1.859843403
2096.993972,0.332497671,74.54916663,10.94282021
2097.822631,13.32293509,74.85817489,13.41480676
2098.651152,18.41228373,78.42067666,14.4645984
2099.479536,15.03665318,78.84973474,17.23368167
2100.307782,18.27876275,75.49670873,15.64281097
2101.13589,23.12371631,75.51763788,17.22590351
2101.963861,25.40868968,72.19873579,23.60058947
2102.791694,32.95719251,67.47431577,35.08065959
2103.619389,38.20002221,63.33894175,48.25170351
2104.446947,38.49823,61.37373607,55.07794889
2105.274367,38.19436042,58.37802593,61.22939799
2106.10165,36.520973,52.59291857,64.61482434
2106.928796,41.67298667,48.06954362,71.75046312
2107.755804,48.4019169,49.03685657,80.79493674
2108.582674,50.66309757,54.24300884,77.06887496
2109.409407,53.55156441,51.49452153,76.87970762
2110.236003,48.71026658,43.35403154,77.0908119
2111.062462,39.70949401,34.737207,72.20826489
2111.888783,36.41040361,23.77334632,69.05628413
2112.714967,33.12961463,22.27061755,69.39033272
2113.541013,32.15631541,17.28293691,78.73764865
2114.366923,36.95301083,9.788208188,71.93285782
2115.192695,40.16938534,14.46688569,63.14704138
2116.01833,41.9267917,15.68421442,67.46381115
2116.843828,45.88922302,16.77249576,61.14628425
2117.669189,44.1646306,20.00318178,45.82531224
2118.494413,34.6807388,19.71268041,34.50150509
2119.3195,31.48952837,20.17841063,32.80946244
2120.144449,37.52310758,21.58272466,31.24469604
2120.969262,40.16959983,23.20561806,35.58250508
2121.793938,38.78665269,24.62588553,39.53897149
2122.618477,34.50754715,24.44151723,39.96156412
2123.442879,24.40797379,25.932284,39.23967598
2124.267144,21.77061499,29.92318568,28.55663644
2125.091273,26.2951767,32.72966119,25.96170464
2125.915264,26.52537677,30.87567855,27.88174063
2126.739119,30.46282626,28.81972629,22.736003
2127.562837,36.21463097,31.98037931,14.34217061
2128.386418,37.8019763,25.99566076,8.376635927
2129.209863,38.07070347,14.43195773,10.86847201
2130.033171,34.02641764,5.942773994,14.27453694
2130.856342,33.50066247,3.31206637,11.85576569
2131.679377,40.93865091,10.0744392,14.22929782
2132.502275,45.50436114,15.44796234,22.49999293
2133.325036,48.28282036,20.37913545,18.97923572
2134.147661,49.27473564,25.54082733,17.72777383
2134.97015,43.10514321,31.35309982,24.92323671
2135.792502,38.93906367,34.75737454,26.3166741
2136.614718,35.60240707,39.12304908,24.60039279
2137.436797,28.34587494,50.46755932,21.50967923
2138.25874,31.22842479,49.14894528,28.7976794
2139.080546,37.85359415,48.27220479,40.43097324
2139.902217,32.49174089,58.26202684,45.22693517
2140.723751,24.78054183,57.08431311,43.68705129
2141.545148,18.65418967,54.45111342,37.35848409
2142.36641,10.87323633,55.65182516,39.41852114
2143.187535,11.0964208,59.45110168,39.06691542
2144.008524,18.70714475,68.57622951,36.90797634
2144.829377,19.84247926,73.69440721,42.60365554
2145.650094,19.02637328,74.5542126,41.80583347
2146.470674,25.39141267,72.55108596,38.75408396
2147.291119,27.7797881,71.54869551,38.94458086
2148.111427,26.95453247,72.44744495,42.62098752
2148.9316,32.22676527,70.9749487,46.56180343
2149.751637,31.85367898,75.36314764,37.90322473
2150.571537,27.25225419,85.18592894,30.61626248
2151.391302,30.56806176,87.64691374,30.71771596
2152.210931,33.53136566,88.1797513,26.06193885
2153.030424,33.231191,89.03417599,21.92952157
2153.849781,30.58740405,85.67821661,22.96495784
2154.669002,26.00074385,83.20911488,31.38620122
2155.488088,27.3683012,80.71799724,37.20017454
2156.307038,27.00034141,77.88986779,41.22387369
2157.125852,26.50024427,67.54144725,57.32096759
2157.94453,31.66048177,42.07584242,66.15010198
2158.763073,25.31062894,29.74751117,65.93217572
2159.58148,16.57979087,33.36748732,73.36422358
2160.399752,18.08877716,24.11585139,78.33370771
2161.217888,13.22440032,17.29867682,81.71526597
2162.035888,6.716068411,19.36988586,87.17100918
2162.853753,10.02574318,20.2735948,90.09715194
2163.671482,10.57761913,20.40264983,97.99170359
2164.489076,3.829213414,18.07525701,104.290869
2165.306534,2.218718445,8.324598696,102.8257896
2166.123858,5.631678845,1.372513475,104.5025665
2166.941045,6.83246278,18.29157593,103.110231
2167.758098,10.27897228,28.21146331,99.09652054
2168.575015,11.95851803,28.14037006,92.74695762
2169.391796,6.030132709,38.8544529,80.21046432
2170.208443,3.534073642,43.51204485,77.85615722
2171.024954,7.308163218,50.19723957,67.31630513
2171.84133,7.842201198,54.93888476,51.62175684
2172.657571,4.51383961,52.17839884,49.22374742
2173.473676,2.478904673,50.429847,42.84982425
2174.289647,3.789153874,48.93939778,42.70179585
2175.105482,6.199364595,47.09143127,38.87737976
2175.921183,5.468252608,39.35450168,30.31836086
2176.736748,2.698034274,30.40284163,29.40218124
2177.552178,0.151230318,29.65923557,17.08231962
2178.367474,-0.075906795,44.78720966,12.87506527
2179.182634,5.91329771,54.86104718,19.08159551
2179.997659,12.95621496,53.65530392,11.496606
2180.81255,14.78524568,53.77916303,4.140288076
2181.627306,13.80015982,52.60885254,1.106376172
2182.441926,14.26409882,52.95368194,-6.014993444
2183.256412,17.35389791,46.50414054,-7.066300224
2184.070764,19.65422998,47.4077311,-2.653633384
2184.88498,22.29241211,50.60280581,-3.538680001
2185.699062,27.39702659,49.76206481,-0.363272353
2186.513009,29.37081909,55.17391625,8.450404478
2187.326821,26.30098477,49.6064815,13.66452371
2188.140499,22.46875039,53.46484944,16.43009322
2188.954042,21.26669785,61.74568625,21.73833102
2189.76745,22.40416063,58.39430885,23.61887157
2190.580724,21.28602559,63.92798532,20.32650909
2191.393864,17.7827259,60.99588956,31.56993865
2192.206869,17.83882967,55.0466377,41.14186924
2193.019739,19.77745003,53.95811717,37.75024288
2193.832475,21.46990057,43.40808635,40.57898707
2194.645077,25.07332178,36.8127297,47.28054638
2195.457544,24.29038543,36.98236191,57.40442392
2196.269877,22.72284334,42.29385344,71.34238141
2197.082075,27.80488097,49.84431619,80.04758294
2197.894139,30.31041298,53.7932959,78.68176408
2198.706069,31.3758127,46.47505751,75.20409099
2199.517865,33.77365867,38.02149479,73.82636322
2200.329526,28.8712349,37.90432184,73.16083936
2201.141053,20.8851964,37.53118054,67.39994804
2201.952446,16.3511952,38.69775501,59.15651921
2202.763705,14.50732022,40.65194652,59.67446639
2203.57483,15.13558032,41.94494073,59.59375796
2204.385821,18.4823721,36.21187003,53.58555779
2205.196677,24.01382239,29.86643946,52.27827389
2206.0074,25.16742849,26.58212204,48.2197737
2206.817988,21.41265839,32.58808747,34.51145614
2207.628443,21.72104485,39.89496137,28.14127043
2208.438764,25.07624246,34.69755982,25.56898635
2209.24895,25.47284333,34.78494211,21.74087272
2210.059003,24.28886697,33.31359256,18.32145637
2210.868922,25.07021581,25.36187929,14.64762238
2211.678707,28.59465217,20.3799585,14.67618629
2212.488359,33.35945085,20.68650054,12.70201603
2213.297876,36.7560811,23.54383015,11.98615735
2214.10726,33.81133871,30.28623615,16.56171705
2214.91651,26.32730591,39.97412623,23.85855163
2215.725627,24.0939542,38.11451137,29.0443066
2216.534609,22.33392469,31.6686319,26.48960595
2217.343459,15.33575327,33.24170985,21.85181987
2218.152174,12.35667652,35.15395995,21.47622252
2218.960756,9.485938157,36.07751707,24.45838306
2219.769204,0.055520491,44.29836933,32.31164018
2220.577519,-7.084002107,51.74619365,36.32625842
2221.3857,-6.616503229,53.30402901,34.25142886
2222.193748,-0.219015698,57.72082308,35.08859239
2223.001663,4.999505946,53.47654642,37.70270606
2223.809444,4.368178365,49.24267987,35.55265715
2224.617091,3.760762687,53.37595603,34.33796504
2225.424606,4.153079115,48.03653327,36.47347783
2226.231986,3.22234447,51.91571828,41.27913751
2227.039234,4.08074836,47.11410887,49.49170402
2227.846348,7.84284977,32.09882231,41.62933976
2228.653329,12.49532588,31.63386762,41.77849349
2229.460177,12.8025342,21.59436048,45.02863297
2230.266892,9.595426126,21.23049427,40.13599619
2231.073473,11.30321522,27.62079353,56.29691274
2231.879922,15.21135868,29.81768741,57.68215067
2232.686237,15.15024903,39.95435595,51.32943809
2233.492419,12.34436794,38.01316268,58.57905188
2234.298468,12.40498712,33.34761785,60.23795191
2235.104384,17.7464596,30.45114652,61.08484401
2235.910167,19.07501401,27.81281875,61.92671816
2236.715818,17.45002868,37.94450248,64.49540967
2237.521335,19.72505813,46.67337164,69.60782726
2238.326719,18.40542661,47.72639134,78.00287356
2239.13197,13.24700151,52.75724898,83.83216954
2239.937089,9.985621957,54.80759604,78.97387456
2240.742074,8.659468431,50.08503888,71.8070297
2241.546927,7.081191704,50.80168257,69.47691511
2242.351647,3.842152756,50.35506684,68.45726747
2243.156234,6.684101911,48.78659012,64.25044098
2243.960689,14.28950964,46.09150746,64.71070716
2244.765011,13.83830376,39.2020008,63.31421578
2245.5692,9.034356695,35.04424621,53.73280401
2246.373257,6.153237394,21.81685531,39.33674326
2247.177181,4.951575844,13.7463193,25.17193818
2247.980972,6.980279696,17.0271437,29.4528275
2248.784631,5.846615464,20.51965684,27.2300714
2249.588157,7.286704844,30.80275619,18.70914658
2250.391551,17.4730201,32.09591147,24.67439307
2251.194812,21.50656197,34.9080069,18.29419728
2251.997941,22.49868513,35.94662985,15.73733514
2252.800937,23.19512144,37.09321398,13.58495575
2253.603801,23.5958709,38.34775929,11.8370591
2254.406533,23.70093351,39.7102658,10.4936452
2255.209132,23.51030928,41.18073349,9.554714042
2256.011599,23.02399819,42.75916236,9.02026563
2256.813934,22.24200025,44.44555243,8.890299963
2257.616136,21.16431547,46.23990368,9.164817042
2258.418206,19.79094383,48.14221612,9.843816867
2259.220144,18.12188535,50.15248975,10.92729944
2260.02195,16.15714002,52.27072456,12.41526475
2260.823624,13.89670784,54.49692056,14.30771281
