Wavelength,HS_V2S2_AAB_C2_I1,HS_V2S2_AAB_C2_I2,HS_V2S2_AAB_C2_I3
1542.593432,139.9291174,93.55651333,58.39226167
1543.515665,148.5160547,101.3280595,58.27058455
1544.43774,150.6808196,105.3040139,56.78582604
1545.359656,146.7722378,104.5458571,53.91962668
1546.281415,140.4330631,102.8402512,49.78387922
1547.203015,132.3818657,101.8513894,44.70706185
1548.124458,119.583715,97.12307021,39.30428621
1549.045743,101.3865462,83.65346974,34.4849149
1549.96687,81.16280857,63.76330248,31.35488433
1550.887839,61.85879384,46.42773889,31.02585139
1551.80865,47.17430965,39.46388274,34.40305014
1552.729304,42.73374184,43.44177704,42.02798467
1553.6498,48.29185377,52.81488634,54.01835139
1554.570138,56.46616464,63.15991707,70.10824297
1555.490319,64.45041481,76.34895806,89.75578369
1556.410342,77.09101843,96.74776751,112.2778234
1557.330208,95.90925935,123.6218175,136.9941778
1558.249916,115.1853217,150.5029062,163.3669548
1559.169466,129.5620286,173.0146319,191.0903014
1560.08886,140.1313869,195.4851801,220.0770631
1561.008095,154.9322125,226.9814936,250.3336165
1561.927174,181.998786,270.2586489,281.7803034
1562.846095,218.6426659,317.6659768,314.1070984
1563.764859,253.1217324,359.3294246,346.7186061
1564.683465,278.4959355,392.4523081,378.75441
1565.601914,297.9842582,421.4263028,409.1489933
1566.520206,317.3479086,451.1153914,436.7244245
1567.438341,337.475529,480.2010772,460.3330497
1568.356319,352.1613772,499.768969,479.0426419
1569.27414,352.4445111,500.6448022,492.3034695
1570.191803,338.0922014,483.9045198,500.0051575
1571.10931,320.5840025,460.444677,502.3675017
1572.026659,308.6127843,438.5748893,499.7086705
1572.943852,298.9049719,417.4008867,492.2186113
1573.860888,286.6182978,393.6119355,479.8599787
1574.777766,273.0787334,367.1686689,462.4414387
1575.694488,257.6329071,337.5042037,439.8293777
1576.611053,232.9123182,301.2702974,412.2114105
1577.527462,195.3484612,257.9457768,380.2980996
1578.443713,153.4790738,213.0110002,345.3689069
1579.359808,118.1124498,172.3367568,309.1400138
1580.275747,88.92100621,137.0306039,273.5094173
1581.191528,60.09357312,106.7160529,240.265348
1582.107153,35.39094189,83.9745269,210.8275985
1583.022622,24.83943553,70.77520774,186.0684867
1583.937933,27.07220306,63.02074498,166.2470597
1584.853089,29.36484101,54.67780732,151.065931
1585.768088,26.1618613,46.19762422,139.8189925
1586.68293,23.64051976,42.72952798,131.5767456
1587.597616,27.25268977,44.99076659,125.3722309
1588.512146,35.14846995,47.47527241,120.3616615
1589.426519,41.086358,45.21811415,115.9225999
1590.340736,42.36639052,39.42499419,111.6600723
1591.254797,46.13498498,36.06866896,107.3274651
1592.168702,59.21306852,38.3889169,102.7110067
1593.08245,74.98482218,42.31718148,97.55224934
1593.996042,83.76337079,42.36917606,91.55576675
1594.909478,87.97694029,39.96745968,84.46723944
1595.822758,95.01678469,41.42770605,76.17124076
1596.735882,103.7095347,48.12185922,66.77661049
1597.64885,105.6352677,53.07324727,56.66960673
1598.561662,96.07383002,50.11131745,46.50895942
1599.474318,81.35917989,43.20874294,37.13933153
1600.386819,72.98126971,41.85286525,29.43107054
1601.299163,72.59446638,49.38771475,24.10074473
1602.211351,70.1500079,61.3905273,21.5822874
1603.123384,60.57018456,73.94135274,21.98139832
1604.035261,51.73869889,87.65165147,25.10247455
1604.946982,51.10008641,103.3607123,30.52972032
1605.858547,53.79619476,118.7245136,37.7485554
1606.769957,51.06453245,131.529574,46.28081009
1607.681211,44.48857256,143.3312247,55.78819124
1608.592309,42.37061275,156.5328751,66.09783641
1609.503252,46.60084964,170.7412342,77.1341093
1610.414039,53.1561613,185.5746215,88.78553321
1611.324671,61.26849034,203.8033926,100.7663534
1612.235147,75.28785263,227.6057334,112.539217
1613.145468,97.40140532,252.9075045,123.3490981
1614.055634,119.8305184,270.6750321,132.3800593
1614.965644,131.2662832,275.0567625,138.9877159
1615.875499,132.0697502,268.2397498,142.9014495
1616.785198,131.9347503,256.2374698,144.2931954
1617.694743,134.5328552,243.1766832,143.6854591
1618.604132,137.567838,231.0956838,141.757094
1619.513366,143.2025066,221.0816098,139.1333727
1620.422444,154.2325892,211.9147827,136.2396269
1621.331368,164.1232687,200.5527556,133.2585123
1622.240136,165.290591,187.4156454,130.1679322
1623.14875,163.4013283,178.8251881,126.8003218
1624.057208,169.6261663,179.5552273,122.8940396
1624.965512,183.6433147,184.7351451,118.1651222
1625.87366,195.0802623,183.9985533,112.4303938
1626.781654,196.3782565,172.7936283,105.7503626
1627.689492,187.9940065,156.2761813,98.51101742
1628.597176,176.8309595,143.0236118,91.38270166
1629.504705,171.6962221,137.0843132,85.15702867
1630.412079,174.4966333,135.9282615,80.52214757
1631.319299,180.1621913,136.0268163,77.86513809
1632.226364,188.2008718,138.7371999,77.17335999
1633.133274,200.751059,146.7208741,78.06205865
1634.040029,211.8326702,156.7500305,79.91778708
1634.94663,214.6416551,162.034571,82.10528078
1635.853076,210.2354983,159.9929362,84.14192898
1636.759368,201.6616286,153.8432832,85.75961921
1637.665505,192.1383576,148.0474627,86.84723708
1638.571488,185.8732859,143.8274134,87.32868899
1639.477316,182.6182584,139.5948327,87.05229213
1640.38299,179.0125719,135.2815573,85.75049056
1641.28851,174.4127854,132.7304739,83.08846912
1642.193875,168.3662982,131.576164,78.77971793
1643.099086,158.9772294,129.3661332,72.72169577
1644.004142,148.9466521,126.0465621,65.09220558
1644.909045,144.4716479,123.5827231,56.37660452
1645.813793,143.8105515,120.9018572,47.34545464
1646.718387,136.3097766,114.0312843,39.01176984
1647.622827,116.6788339,101.8858619,32.55414295
1648.527112,92.08637118,88.40828246,29.16169403
1649.431244,74.25398342,79.92926143,29.79128812
1650.335222,71.8206008,82.89348537,34.89785497
1651.239045,87.47763606,100.5878584,44.24865867
1652.142715,115.4249452,128.9923036,56.92811809
1653.046231,144.8097308,158.7649573,71.56268443
1653.949593,167.5067477,182.1973563,86.67831301
1654.852801,179.6741639,196.6421066,101.0362548
1655.755855,182.4950339,204.3597136,113.8174273
1656.658755,184.313038,210.9124409,124.6043424
1657.561502,192.1513182,219.8107762,133.2080725
1658.464095,202.2158269,228.2475745,139.4632881
1659.366534,205.6489699,230.5568489,143.1043758
1660.26882,198.2093859,224.3505609,143.759207
1661.170952,182.448264,212.4791338,141.036913
1662.07293,165.3923095,200.1404171,134.6658476
1662.974755,152.2936704,189.0410151,124.641601
1663.876426,141.0438944,174.8909601,111.3586626
1664.777944,124.6424665,152.6302221,95.69895982
1665.679308,99.03510581,122.8148172,79.02888616
1666.580519,68.27693042,91.36194389,63.06827368
1667.481576,40.28435884,64.06867596,49.63745658
1668.382481,18.26534085,42.64329466,40.33008823
1669.283231,1.662373935,26.60606876,36.18327741
1670.183829,-8.110546849,17.99057378,37.42229597
1671.084273,-9.708173411,21.87408112,43.35263387
1671.984564,-4.377010498,40.9800236,52.45913826
1672.884702,6.072760696,69.95187085,62.72943466
1673.784687,17.45969144,96.52866669,72.13626444
1674.684518,22.28030979,110.5973498,79.12715111
1675.584197,17.06918073,111.9976094,82.94511205
1676.483722,5.890458508,107.8494164,83.67558506
1677.383095,-6.301510202,103.9609047,82.04214313
1678.282314,-16.75617395,101.929874,79.06329331
1679.181381,-21.00856881,102.7101076,75.698122
1680.080294,-14.11288451,108.2029515,72.57708507
1680.979055,2.22116206,118.0771387,69.87604375
1681.877663,18.92488842,128.0783062,67.35048766
1682.776118,29.41886734,134.6035341,64.49547733
1683.67442,38.18545669,139.2011353,60.75743103
1684.57257,54.62774586,144.8216316,55.73347369
1685.470567,78.870398,149.4781235,49.33656618
1686.368411,99.76169508,147.7228523,41.91202937
1687.266102,108.3469901,137.582901,34.25150268
1688.163641,109.1659454,123.935414,27.44545795
1689.061027,114.6295623,114.5565601,22.58260087
1689.958261,128.7307004,112.5736776,20.40175531
1690.855342,143.1775023,114.4157953,21.05001331
1691.752271,151.2146449,116.2156882,24.05324083
1692.649047,155.0782613,118.2806051,28.49844001
1693.545671,157.7542187,121.1417027,33.34807572
1694.442143,157.3246214,121.506231,37.78193905
1695.338462,151.2354625,115.0676296,41.46141078
1696.234629,139.7808947,101.2536065,44.62858049
1697.130643,123.6786113,83.08234178,48.00600962
1698.026505,102.639008,63.58032543,52.53795663
1698.922216,80.03333529,45.4745651,59.06662619
1699.817773,64.57691638,33.6014066,68.03839042
1700.713179,61.24431925,31.94533279,79.31482352
1701.608433,64.3974064,37.48637939,92.14129405
1702.503534,64.64637849,42.33986593,105.2836933
1703.398484,58.75899236,42.79497499,117.2790525
1704.293281,51.71406041,42.26676353,126.7104577
1705.187927,51.39182047,44.5844823,132.440145
1706.08242,57.85423379,47.55348776,133.7828046
1706.976762,59.04917216,45.4827796,130.6197236
1707.870952,44.79855496,36.76305646,123.4309861
1708.76499,22.00308282,26.31825711,113.1977655
1709.658876,7.845150688,20.3191633,101.1751366
1710.55261,9.180815442,19.24630777,88.61896399
1711.446193,14.98789211,17.42794537,76.58706302
1712.339624,14.15523525,11.87490012,65.87701729
1713.232903,13.42914796,9.12501191,57.06445981
1714.12603,23.85787469,16.90612967,50.56421868
1715.019006,40.17797118,32.27755082,46.6749269
1715.911831,51.8951882,46.07967113,45.60338599
1716.804504,61.51221562,55.09968952,47.45583335
1717.697025,75.48007045,62.7279309,52.18739178
1718.589395,90.00981635,72.13873894,59.54019274
1719.481613,99.1838901,84.43380706,69.01865146
1720.37368,106.5388576,99.68031486,79.92221652
1721.265595,116.3161483,115.2304104,91.41993108
1722.15736,122.3332062,125.5055514,102.6421363
1723.048973,119.0170331,128.010587,112.7687544
1723.940434,114.8456788,128.1917081,121.0869032
1724.831745,119.6447307,133.037159,126.9996248
1725.722904,127.4691142,141.2732369,130.0149555
1726.613912,126.6098703,145.6328681,129.7729177
1727.504768,115.1902597,142.341907,126.1277399
1728.395474,96.90972132,132.5995461,119.2443272
1729.286029,75.68674901,118.1373783,109.6526038
1730.176432,58.06289588,100.4861711,98.21747492
1731.066685,47.60235735,81.66587125,86.02095106
1731.956786,39.31148876,62.88827874,74.19829552
1732.846737,29.1815253,45.49773935,63.78866506
1733.736537,23.81918507,33.15783459,55.62819908
1734.626185,31.88097421,28.52816237,50.27827514
1735.515683,49.461521,28.17592503,47.9830107
1736.405031,64.67324861,26.23669308,48.65820553
1737.294227,76.48871181,23.49457767,51.90202783
1738.183272,96.89881079,27.89792982,57.01951857
1739.072167,131.964857,44.68987693,63.08634271
1739.960911,171.1968832,68.81529822,69.08795525
1740.849505,199.7652282,88.61508414,74.11842436
1741.737948,214.2013347,96.69446516,77.55621398
1742.62624,221.9576025,96.50100702,79.13036208
1743.514382,229.6551894,97.49231025,78.86039943
1744.402373,236.8978743,105.2242618,76.93354588
1745.290214,241.9511673,118.1452692,73.59817105
1746.177904,246.1858064,131.2777931,69.11648361
1747.065444,248.493062,139.8937032,63.78040803
1747.952833,243.2246717,142.4813012,57.96612699
1748.840073,229.1139002,142.5987403,52.17559321
1749.727161,214.45335,145.5829124,47.01206958
1750.6141,206.9791667,152.0866948,43.08029089
1751.500888,202.2276921,157.0382323,40.85585546
1752.387526,192.8396791,157.0195302,40.58341273
1753.274014,185.0395073,156.0578489,42.23323773
1754.160351,189.4627768,159.8069618,45.51542386
1755.046539,202.291118,166.4910572,49.94719497
1755.932576,211.3104286,169.3156823,54.96216973
1756.818464,211.4379863,166.2162589,60.02550187
1757.704201,206.4443459,162.5359677,64.71115469
1758.589788,205.9142575,165.0126212,68.72630089
1759.475225,217.8316153,174.6904814,71.90660727
1760.360513,234.689947,184.078821,74.2188797
1761.24565,237.4295837,182.2465496,75.77638569
1762.130638,219.9845632,166.1239237,76.82531044
1763.015476,197.6964194,145.5856902,77.66015898
1763.900164,186.060059,133.2052359,78.48743704
1764.784702,180.7960538,130.0826089,79.32177925
1765.66909,167.7476663,127.00048,79.99753457
1766.553329,146.3796222,117.8266527,80.29339993
1767.437418,127.1555111,104.264393,80.08210328
1768.321358,109.7588297,89.05803656,79.41222757
1769.205148,86.20428657,73.82439791,78.48825651
1770.088788,62.62536983,63.09502396,77.56936371
1770.972279,54.08907562,60.77652395,76.84293868
1771.85562,58.18505834,61.63359431,76.34842432
1772.738812,57.71687084,55.89647565,76.00045989
1773.621854,49.79209928,43.80708048,75.68163732
1774.504747,46.30337874,35.91351332,75.32329295
1775.38749,48.76867086,38.22828653,74.93294766
1776.270084,49.45394856,46.58354358,74.5902926
1777.152529,48.83849521,55.43183456,74.43508784
1778.034825,51.38422838,63.9159783,74.64523259
1778.916971,58.13465628,73.28471466,75.40132537
1779.798968,71.5089593,83.17813251,76.83873996
1780.680816,90.11734594,90.87787156,78.99092547
1781.562515,104.1660985,94.20107552,81.73509573
1782.444065,110.7050963,95.59742616,84.75293406
1783.325465,118.5484183,100.3790509,87.52390716
1784.206717,130.1233383,109.2912175,89.38497653
1785.087819,135.7569783,115.9220709,89.67518839
1785.968773,129.4719583,113.7022137,87.92422818
1786.849577,117.3231239,103.7993352,83.99916372
1787.730233,106.9284005,93.06910528,78.13804343
1788.610739,97.27212138,85.29026546,70.86307966
1789.491097,84.91726267,79.06501086,62.83272828
1790.371306,74.6528603,73.5692459,54.71179377
1791.251367,74.3491842,70.16918162,47.1084273
1792.131278,80.78396545,67.90797122,40.57723135
1793.011041,80.00937974,63.39095995,35.64588583
1793.890655,65.17522821,57.19628468,32.80987814
1794.77012,47.0579954,56.0218654,32.46333381
1795.649437,41.30004403,65.70148167,34.78241822
1796.528605,51.14693503,84.38615186,39.62370937
1797.407625,67.31623445,104.1260541,46.50279119
1798.286496,79.06509886,117.6572948,54.66696472
1799.165218,84.04893983,123.5074229,63.21571329
1800.043792,90.10277957,125.9041394,71.20843749
1800.922218,103.6716175,129.7104613,77.73987391
1801.800495,119.1859437,135.7498485,82.01206184
1802.678624,127.3249027,141.4668583,83.43263133
1803.556604,126.0065508,143.6766082,81.73156707
1804.434436,117.2287987,139.4467248,77.05941369
1805.31212,103.061655,127.689096,70.01998638
1806.189656,88.13703421,111.6511759,61.59219774
1807.067043,78.69995039,97.30996316,52.93400618
1807.944283,75.84777729,87.39913851,45.12636739
1808.821374,73.71755422,79.20513517,38.95023455
1809.698317,69.2752546,70.86134258,34.76475158
1810.575112,69.57428331,66.5695124,32.49999731
1811.451758,81.91895026,70.91242655,31.74316475
1812.328257,100.8039761,80.73818109,31.88975835
1813.204608,113.3234237,88.37535126,32.32282173
1814.080811,115.3377747,91.16165402,32.57059003
1814.956866,114.0037754,92.31059739,32.39945632
1815.832773,115.9489241,93.95384527,31.83456201
1816.708532,119.5754916,94.93301408,31.11456789
1817.584143,118.9524699,95.04783799,30.60038703
1818.459607,113.8779314,97.48931678,30.65214902
1819.334923,112.8747486,105.8606851,31.48987886
1820.210091,121.3286836,119.8567715,33.08051634
1821.085111,132.4960632,134.9504611,35.12108801
1821.959984,135.9557014,145.6461396,37.14907382
1822.834709,127.8063842,148.0557014,38.72246435
1823.709286,110.9478339,141.525114,39.56970152
1824.583716,93.02633517,130.1728632,39.64650949
1825.457998,82.02417431,120.8530333,39.09752673
1826.332133,77.65973175,116.8185739,38.16225189
1827.20612,73.58753257,115.0713561,37.07888372
1828.07996,68.93427772,111.0401037,36.02735602
1828.953653,65.33510926,102.8753635,35.1132122
1829.827198,59.48899581,92.60095247,34.37470913
1830.700596,52.97780696,86.32869473,33.79437417
1831.573846,54.42909333,88.97864517,33.30800293
1832.446949,62.13056214,96.38422527,32.82884098
1833.319905,63.4375975,98.11908715,32.30965446
1834.192714,54.21344612,89.12977421,31.82304912
1835.065375,42.52288948,73.8850928,31.60147872
1835.93789,35.32410743,59.64045597,31.99767857
1836.810257,32.59175893,50.10749034,33.38227317
1837.682477,31.42059938,45.6648346,36.02171225
1838.55455,30.4870624,45.83099283,39.98509109
1839.426476,31.58536015,49.79050289,45.10179863
1840.298255,35.91194466,55.29977609,50.98083358
1841.169887,39.901422,58.66069248,57.0956831
1842.041372,40.06951514,57.50336837,62.91272962
1842.91271,38.27431341,53.29475579,68.00783347
1843.783901,36.78706508,49.60439458,72.11909919
1844.654946,35.45432225,48.47388439,75.12646015
1845.525844,37.16268583,49.68837835,76.98798403
1846.396594,46.49971787,52.29131693,77.67398301
1847.267199,61.61379555,54.95001354,77.13373274
1848.137656,76.07479682,55.62367159,75.31594806
1849.007967,85.38600333,51.80861936,72.23379493
1849.878131,86.10787987,42.01764447,68.02433222
1850.748148,79.52017033,30.01392239,62.95200127
1851.618019,77.25209263,25.27280859,57.34439771
1852.487743,86.99919118,32.09743561,51.50309945
1853.357321,98.6096181,41.44779657,45.6626841
1854.226753,100.0599418,41.70300062,40.02128231
1855.096037,94.72767512,33.16738381,34.79260656
1855.965176,92.68436027,25.1618532,30.21582716
1856.834168,96.41860876,23.39809984,26.52013715
1857.703014,99.52638962,26.13796109,23.88532331
1858.571713,95.2980118,30.30750923,22.42397533
1859.440266,85.0623226,35.89355101,22.17474753
1860.308673,77.06898855,44.00245364,23.09013545
1861.176933,78.62511483,54.3334558,25.02409094
1862.045047,88.9411061,65.31336144,27.73849948
1862.913016,98.46623095,75.2324327,30.94102463
1863.780838,98.92282624,83.42669665,34.34368942
1864.648513,92.9909327,89.93910546,37.7052225
1865.516043,89.17657901,93.51582745,40.82920125
1866.383427,90.70689499,92.2160674,43.53652839
1867.250665,94.03713547,86.70110746,45.65576854
1868.117756,94.39061135,79.94527827,47.05191175
1868.984702,89.33969766,73.08065111,47.67931086
1869.851502,79.47313132,64.47574023,47.62626585
1870.718156,68.3850448,53.68683353,47.12114035
1871.584664,61.29415686,43.89841157,46.49400751
1872.451026,60.55945162,38.55066016,46.11645204
1873.317243,61.90640537,36.52031157,46.34937645
1874.183314,58.50558178,33.48353475,47.51538928
1875.049239,49.08704298,27.95809132,49.88427279
1875.915018,38.01541151,22.49646995,53.65186287
1876.780651,29.35444036,19.17931775,58.89980353
1877.646139,24.89734476,17.92310098,65.54908316
1878.511482,24.78530306,19.34076764,73.32986348
1879.376679,27.25821971,25.29837091,81.77781747
1880.24173,30.31196308,35.63420861,90.25658254
1881.106635,35.28270037,47.75728763,98.01343741
1881.971396,45.9555184,60.44703524,104.2838259
1882.83601,60.06975822,73.91387044,108.4464365
1883.70048,66.19835619,85.10549108,110.1930065
1884.564804,56.62171635,88.28971215,109.6354929
1885.428982,39.26106592,83.02043218,107.2712916
1886.293016,29.83388472,77.43330584,103.7952027
1887.156904,35.40595252,80.13543729,99.84356425
1888.020646,50.79471712,91.06189593,95.79906622
1888.884244,67.70711928,102.9930134,91.739281
1889.747696,81.70087617,110.1840503,87.52232744
1890.611003,92.12270876,112.7269434,82.9389167
1891.474165,99.72913871,113.3491679,77.8512927
1892.337182,104.7107839,113.2791783,72.27260665
1893.200054,106.9270059,112.4814947,66.38124487
1894.06278,107.121479,111.0664586,60.48496804
1894.925362,105.9894486,108.3716351,54.95279118
1895.787799,103.229432,102.8690503,50.12556994
1896.650091,99.41778407,95.20529032,46.21943334
1897.512238,97.30644305,89.30608229,43.25297133
1898.374239,98.06946102,87.6997528,41.03877374
1899.236097,96.98979968,87.52998306,39.2582448
1900.097809,87.85357573,84.38902225,37.58968912
1900.959376,72.66970114,78.64279812,35.82566275
1901.820799,61.62487942,74.55871153,33.93472657
1902.682077,58.81328207,73.05980692,32.06995425
1903.54321,53.37777221,68.48942633,30.54360775
1904.404199,34.74823766,55.42471622,29.76084008
1905.265043,11.5903631,37.58635151,30.08530885
1906.125742,3.096568168,26.4438233,31.65029746
1906.986297,15.58127483,29.89283828,34.20317333
1907.846707,36.84403244,43.27540826,37.09128102
1908.706973,49.70405947,52.80790536,39.42842965
1909.567094,46.9899291,49.38558637,40.37309813
1910.427071,35.87195068,37.68493026,39.38297105
1911.286903,28.4996382,28.88042521,36.34101682
1912.146591,29.16641415,27.46505581,31.54303073
1913.006135,32.96951252,29.86540417,25.60801935
1913.865534,34.90608548,32.42631976,19.3643301
1914.724789,34.97128789,34.70747069,13.72306088
1915.5839,34.57060354,36.55661705,9.537979185
1916.442866,34.05330316,37.62826997,7.467428612
1917.301688,35.47132051,40.2114404,7.874949512
1918.160366,41.00992453,47.10216625,10.80458745
1919.0189,46.57658479,55.61592094,16.04816261
1919.87729,46.29102256,60.18117387,23.28672278
1920.735536,43.54189756,61.33903501,32.23464695
1921.593638,45.74978589,64.81912712,42.69529718
1922.451595,52.38983778,72.75889958,54.49977011
1923.309409,59.14879383,82.5158755,67.38390314
1924.167079,66.5862474,92.339669,80.88375064
1925.024604,77.31765106,103.3958221,94.30346982
1925.881986,90.84086585,117.0729053,106.7717829
1926.739224,104.6389691,132.3924463,117.3725485
1927.596318,115.1850335,145.1147485,125.3157508
1928.453269,116.6072899,149.0254879,130.1050441
1929.310075,105.8848,141.2797139,131.647982
1930.166738,90.83754926,127.5787695,130.252517
1931.023257,84.49831983,118.3022409,126.4970739
1931.879633,90.22303855,118.7034899,121.0459836
1932.735865,98.40538248,125.7702683,114.5167157
1933.591953,98.93330616,133.4517904,107.4519684
1934.447897,91.78366692,137.4161749,100.3643659
1935.303698,82.06783795,136.0743709,93.78126204
1936.159356,70.91998849,131.0958583,88.23565984
1937.01487,58.42197127,127.5275637,84.19964927
1937.87024,48.58491992,130.0447506,82.00044435
1938.725468,43.04410911,137.6818076,81.77060453
1939.580551,37.47690248,145.7471741,83.45446343
1940.435492,31.31937025,153.9577078,86.83569734
1941.290289,30.7026669,167.1886407,91.52811807
1942.144942,37.18411431,186.991115,96.93051891
1942.999453,46.7363455,208.6264609,102.218556
1943.85382,59.06398834,226.6210941,106.434294
1944.708044,73.22804984,237.9563545,108.6606466
1945.562124,81.07499623,241.7265075,108.2170602
1946.416062,78.70351378,239.4107737,104.8059032
1947.269856,73.81634917,232.8182003,98.56968515
1948.123508,71.38486304,220.687553,90.05656416
1948.977016,66.14220191,201.367085,80.11055884
1949.830381,57.01385723,178.8202192,69.6995885
1950.683603,51.96660141,160.5274445,59.7089924
1951.536683,53.71868303,149.3025969,50.771353
1952.389619,56.67009997,142.0655126,43.20946812
1953.242412,57.55466379,135.363962,37.10194432
1954.095063,57.6397252,127.945385,32.41218614
1954.947571,57.45988849,119.6335645,29.10800871
1955.799935,55.26387521,110.4203417,27.22094927
1956.652157,49.51096544,100.279248,26.83437269
1957.504237,41.05737985,89.44284464,28.02915471
1958.356173,33.21586276,79.14335541,30.8228159
1959.207967,30.70182011,72.15099916,35.11853819
1960.059618,35.56553644,71.20614744,40.67021278
1960.911127,43.12540678,75.55045934,47.08278015
1961.762493,47.95508116,80.57355731,53.87691982
1962.613716,51.09241799,81.71829616,60.61768539
1963.464797,53.71573579,76.83110777,67.05525205
1964.315735,51.55985717,65.84671515,73.20443575
1965.166531,41.95916351,51.42393743,79.31223597
1966.017184,28.63931261,39.03551002,85.71370596
1966.867695,18.73641854,33.57470494,92.63435743
1967.718064,18.66437038,35.59305195,100.0297207
1968.56829,28.19438222,41.66195594,107.5293954
1969.418374,38.99249783,47.77424634,114.5012281
1970.268315,44.70008864,52.26303438,120.1996516
1971.118114,48.17436351,56.49431725,123.9363492
1971.967771,54.34006255,62.72076278,125.2202005
1972.817286,62.15308265,70.54171236,123.8391345
1973.666659,66.56095055,76.13523051,119.8822446
1974.515889,65.26656974,76.49057637,113.7008883
1975.364977,62.32255584,73.38162731,105.8153439
1976.213924,62.10133249,70.23079158,96.78748996
1977.062728,61.2479933,66.67186578,87.10809828
1977.91139,55.09407489,61.03740155,77.14335497
1978.75991,49.23126981,56.2259823,67.13883394
1979.608288,51.7899585,56.42099747,57.25591849
1980.456524,57.84246843,59.25550763,47.63643738
1981.304619,57.34536123,58.3390603,38.49021117
1982.152571,52.04263283,51.81322831,30.15644271
1983.000382,47.58434023,42.14366339,23.07961225
1983.84805,41.2069611,31.56856306,17.69716852
1984.695577,31.46295245,23.14314449,14.28647317
1985.542962,24.13998538,21.0657453,12.8250435
1986.390206,21.88499482,26.47635673,12.92030394
1987.237308,23.15410649,36.46632947,13.85643801
1988.084268,29.0507263,47.06650286,14.76867018
1988.931086,38.11730917,54.30804758,14.89864343
1989.777763,40.84172087,54.31682444,13.84551435
1990.624298,31.2790322,46.66230357,11.70969673
1991.470692,17.01228814,37.01142689,9.061393499
1992.316944,7.570461211,32.00322177,6.747897536
1993.163055,2.967435694,31.94978064,5.626343439
1994.009024,1.589146637,33.21995756,6.324643986
1994.854852,7.152900858,36.02000253,9.090725609
1995.700538,21.04786273,43.35720516,13.75704323
1996.546083,36.34082387,53.49931267,19.81911674
1997.391487,45.23538837,60.91429604,26.59885664
1998.23675,49.05750857,64.6928526,33.424338
1999.081871,54.3448611,68.77344295,39.75214992
1999.926851,61.5734853,74.23113657,45.20864831
2000.771689,67.90831365,78.60161292,49.57378305
2001.616387,75.63583407,81.01203528,52.73098789
2002.460943,85.10323541,81.18075211,54.60192047
2003.305358,89.44517732,77.37641271,55.10025157
2004.149632,87.20120538,71.19618289,54.12565252
2004.993765,86.18346528,68.38945308,51.58663371
2005.837757,88.88998678,70.2993435,47.43817202
2006.681608,88.56416407,70.51134809,41.74077045
2007.525318,81.77426786,63.37160089,34.73415792
2008.368888,72.34517694,50.96591025,26.89151224
2009.212316,61.48922566,38.97033792,18.91371936
2010.055603,46.36200543,29.94473643,11.65525478
2010.898749,30.83997434,23.78540002,6.003942592
2011.741755,23.07534137,20.20114724,2.750408727
2012.58462,21.31787765,17.48461487,2.478108294
2013.427344,19.33760529,13.90349742,5.490087751
2014.269927,22.19159505,12.44499581,11.76730805
2015.11237,37.72091357,17.98517871,20.95221767
2015.954672,59.76017252,29.01083689,32.37635958
2016.796833,77.05214606,39.60876291,45.15027756
2017.638853,90.25000893,49.14760216,58.29180244
2018.480733,106.9284388,61.52918995,70.84743176
2019.322473,126.8071379,75.80412384,81.98974583
2020.164072,141.8805132,85.91529731,91.09666465
2021.00553,148.4959887,89.22756634,97.79965531
2021.846848,151.0728668,88.63031158,101.9741862
2022.688026,153.7158678,86.82029236,103.6790065
2023.529063,156.240619,84.13940913,103.0866512
2024.36996,158.1600609,82.05119053,100.4334547
2025.210716,159.6268653,84.00912936,95.98697871
2026.051332,160.6391646,91.43144513,90.02256561
2026.891808,162.9234855,101.3590579,82.81971736
2027.732144,166.9275331,109.1687224,74.69590226
2028.572339,166.1353731,112.1738637,66.07637854
2029.412394,154.0763526,110.6162738,57.56165991
2030.252309,136.8698543,107.0405112,49.93726135
2031.092084,126.3407439,104.4415231,44.09580046
2031.931719,122.8064631,103.5624387,40.88480027
2032.771213,120.1786107,103.8940054,40.9211897
2033.610568,123.1319905,108.0542842,44.4149519
2034.449782,139.9807783,119.96001,51.04073536
2035.288857,163.1267698,137.0947662,59.9104273
2036.127791,176.97193,151.9263546,69.69594954
2036.966586,182.5199106,163.0125452,78.88711374
2037.805241,193.9725033,175.4399227,86.09960646
2038.643756,211.4620629,187.6805607,90.34946611
2039.482131,216.9659497,189.0501681,91.24502802
2040.320366,201.5907367,175.3449565,89.04281299
2041.158461,180.5943107,157.4867064,84.51689476
2041.996417,172.5534037,148.3386246,78.67477394
2042.834233,176.2769422,148.2909746,72.46101266
2043.671909,179.1077078,149.8775755,66.58519445
2044.509446,176.3161207,149.9969793,61.49187472
2045.346843,171.6460816,150.7260032,57.39966283
2046.1841,168.5095638,152.0637452,54.34963436
2047.021218,167.315004,150.0677932,52.25489628
2047.858196,164.902179,141.9231989,50.96080723
2048.695035,157.029496,130.310707,50.31067055
2049.531734,144.9967175,121.3357018,50.19734679
2050.368294,134.4611267,117.7127762,50.58499936
2051.204714,128.3274439,116.0044889,51.49886006
2052.040995,126.6550195,112.0229499,52.98545651
2052.877137,127.9338066,106.1306368,55.04471179
2053.713139,126.8555729,101.0461198,57.54571532
