Wavelength,AAB_Blank_I1,AAB_Blank_I2,AAB_Blank_I3,AAB_Blank_I4,AAB_Blank_I5,AAB_Blank_I6,AAB_Blank_I7,AAB_Blank_I8,AAB_Blank_I9,AAB_Blank_I10,AAB_Blank_I11,AAB_Blank_I12,AAB_Blank_I13,AAB_Blank_I14,AAB_Blank_I15
611.1736458,-48.20967983506323,116.09359941852068,-132.13981105446737,-128.03750393792131,128.47931236896727,-90.87360619926885,10.4489427334846,140.6088096911107,-143.34453226193568,154.03020746513212,-153.50377392268874,-126.10891857475485,124.93126382270198,90.8202583546348,146.1058336186365
615.8684246,-2.0618064696087686,111.65479750084606,8.810037411889109,1.3933705298098502,120.72697688476572,168.1729068443846,24.459487325782717,133.36316408411588,31.109766040896304,146.46815425074362,40.26162189139713,71.4758147130945,159.81168362803436,115.70571364892038,140.06642719131332
620.5560617,108.82298568512341,166.42480540366984,104.41166533300154,33.31917225316307,111.41211177142792,186.64969676865582,133.17053192911007,124.26352392664133,81.97183846095285,137.6381361625069,69.48011324065332,85.115719302774,285.23879972084217,218.9992627357248,131.94412782251584
625.2365691,239.05749893645873,270.6256815774343,-79.10519281340375,75.47174082840664,100.56152823282139,69.08321198907387,274.5902599355441,113.3425958144327,31.29479410602856,127.67839290272933,102.0892454062914,158.69153853080437,445.2199305684519,366.3887177915273,121.75260669246535
629.9099585,322.2249823369038,367.7068672321435,297.6072290982837,376.72876181703333,88.29926085504238,420.4476974791037,368.18914981993265,100.73679300476891,267.3208887113175,116.80629476033015,438.70991564471336,541.3044475247392,549.2401962393001,471.1708842925794,109.59902665762021
634.5762419,286.97093902910336,385.3387316760844,462.0838285239336,351.6985810402473,74.90061836892727,478.89781070698865,351.10301591858797,86.73443291368503,390.2325840291156,105.36613908289374,451.82412057227236,528.2785269050519,533.6145917911315,454.3118314711777,95.74917741899286
639.2354312,150.6951730724938,303.52514235225453,66.48934223419091,46.35299014882764,60.823060198893344,96.63020402949319,242.6655894125512,71.80389826875441,144.96403396118436,93.85939073979607,109.66480389947114,209.64402372753491,417.28231070075924,322.67497917173534,80.66795745630108
643.887538,35.8166484514541,176.20599245763495,50.59418984476947,48.81064203295003,46.693794658165935,30.546378091917926,136.68660725380306,56.58348874242486,-18.514468668139973,82.93644205582692,37.24382191197743,111.2992943565081,280.996140399409,164.60125038057055,65.00825156104534
648.5325743,17.825537787817524,70.3580797586208,32.99426589336522,58.533012767141024,33.25247205300756,-4.626290773733459,89.6934292341225,41.830862775479304,37.55700580212947,73.34510919130103,32.09861876238047,22.66007288678132,184.10396443131788,58.75577521422718,49.546988287352114
653.1705518,29.230326713444143,9.473042848709994,37.859598445034926,-2.078175356748105,21.26738432208409,14.120472194515987,66.12513456256721,28.347030072694682,90.79678234680063,65.85155243957394,-46.57163811684329,10.86309595185719,120.19738724792006,12.279193511030783,35.094170884887845
657.8014823,-20.736718200385518,-14.57694804172182,9.095177053179924,-9.825130851476901,11.446817292135453,90.14830029902745,15.041090493427049,16.891824242959622,0.5671107241266213,61.153703647858364,-44.70603234769989,0.8573778741600684,57.625049518230796,-8.685274895243012,22.401732919019132
662.4253775,-95.79662837254506,-5.7541788364941056,-201.13004205067907,-164.1418587353798,4.359202344022332,-134.457647388135,-36.234306442434914,8.102346704909031,-170.9397328822134,59.80096342597846,-126.59286960441594,-171.69817874962467,2.7522895031520704,-16.104843283926854,12.084388143565999
667.0422493,-88.07539289814486,36.95128313544438,-108.40621772511406,-193.34749410839584,0.37123572270715854,-207.11130313101427,-7.985771877335793,2.4243335782189135,-162.21014129593385,62.13044721127652,-144.69473201527873,-130.323923488068,-1.344193228396648,8.489340408914998,4.557935257201297
671.6521092,10.563452560207963,97.21743296222182,6.458300657012785,13.009902622032524,-0.3858114099848855,-16.03041088546961,110.85642950556995,0.06868124537334097,22.529365175079043,68.230329413542,51.27847797884907,19.465752735019237,62.114240809286,68.35688913781341,0.005059492428703294
676.2549691,94.37385589959482,144.7811425478374,29.170479750347933,105.04330541709777,1.9803380928092515,29.4329478332853,226.58344500623758,1.0044823722764313,126.18905990723668,77.93748452394684,198.02785474159248,26.445535368559135,150.61499320252153,127.25289768936769,-1.620912117180401
680.8508407,94.04917247439975,164.6185883357168,26.686946346114013,37.41080102427627,7.162956494641577,-35.159535112954195,254.62421604064926,4.988661949280555,100.96465118391372,90.8661893304203,225.2800699808913,27.64366121116277,204.88769385274003,142.89326612102377,-0.5568830525578168
685.4397355,55.37845888477547,169.41333917748557,-9.451472870578847,-36.347809696521566,14.698294516072796,-7.5901144601618,216.52325133520623,11.621614039775654,20.404905899577468,106.4554230394593,173.0728910214367,-14.107238982852877,209.52759138344433,116.73632547305348,2.848342064993945
690.0216654,57.60127951995337,181.7411066207988,-41.1914819595781,-33.21711798294817,24.019345494679435,31.746306305060045,195.93707694018332,20.408381176125715,-23.00560271052812,124.02266258057867,36.42846598395356,-53.26405243305037,200.8830394256869,99.26509056844247,8.179427668411163
694.5966419,111.24354848379765,213.24563116826232,26.56714278015962,86.98268334404341,34.51452008326888,46.5661143336924,234.54224246863112,30.81550989216022,77.93833768828172,142.81841219124018,59.69508132588558,66.58909971749463,222.2294920804104,136.2094184347884,14.997602111020315
699.1646767,165.00641336502338,262.19535494391715,165.87027116449195,156.41505862875923,45.58945662544107,89.44814096913746,300.1720780921575,42.32120983525323,210.05584892555277,162.0803635759654,241.81942762283742,165.93707315122123,281.4880475254414,217.46788825451017,22.882217949372706
703.7257814,191.05930206660523,319.7975351102811,72.43780090521797,63.091695102680006,56.723608185707505,42.195620266832364,348.7384450293664,54.45756046254578,214.62514492240308,181.08586563608813,244.70452346749443,109.23864683519307,348.6583099898993,291.52037824036654,31.46579147485893
