Wavelength,BC_4 ATP_10^-3M_750_5_5_M_S3_I1,BC_4 ATP_10^-3M_750_5_5_M_S3_I2,BC_4 ATP_10^-3M_750_5_5_M_S3_I3,BC_4 ATP_10^-3M_750_5_5_M_S3_I4,BC_4 ATP_10^-3M_750_5_5_M_S3_I5
957.203191249007,111.16030488720772,128.04497078773173,101.69323264582223,165.975826605105,63.51167137062749
961.375565600785,133.91777036493858,146.72744301382127,131.03167170415432,163.30237910171923,65.3974572075544
965.541686633571,59.30270547187786,43.21136668137307,106.51509408043565,18.7142970655552,64.38332452741349
969.701565361323,13.008374944843283,-21.256224524243816,57.90357878479525,-7.532513610135005,60.2222449834224
973.855212791839,17.830216986484317,-9.184152998464619,22.317029355586854,60.38218715302466,53.50037941622672
978.002639926852,-23.91195368996247,-45.37465939880353,18.09286571253627,-1.745194060060296,44.564350557145154
982.143857762165,-4.7039053208707085,28.281620081242625,48.42435883823268,43.722087024802086,33.193780920208276
986.278877287752,88.93302347916695,126.09161036370772,96.63188202686908,113.35363296840966,19.37908546751071
990.407709487881,98.70912097479868,82.79496288291969,117.58301154568949,9.028586408584442,4.719518412282108
994.53036534123,51.10169972135798,75.35091251311812,72.83477176172035,7.814435568884576,-6.574343834280196
998.646855820994,-14.401411762242674,2.8317926543171623,-10.990048387053335,-14.4599673266139,-8.3679387188646
1002.75719189501,-73.51737643286553,-129.88452739296815,-46.78965017389962,-132.35529525046138,4.88816799924156
1006.86138452586,24.793237157125063,-16.69198440472762,23.302494256264552,40.13570505627395,34.91928178472438
1010.95944467101,242.59962992983122,211.8839980146942,158.66746381364078,307.0893605241281,78.04545140911975
1015.05138328288,346.3678831194427,330.21229226733885,263.3455693222978,341.38299155444076,126.86537852240285
1019.13721130899,299.3455691603883,340.3719728088308,287.0405550357168,316.46268997292736,173.6075198020295
1023.21693969209,251.77863492130317,243.76059002249636,266.6652493272335,279.2412182409085,212.8007570628927
1027.2905793702,273.69475902975125,169.06055297387223,271.4392909372219,229.8573264545928,241.79628661331927
1031.3581412768,328.8741237801896,275.38142283440766,317.2316239541623,318.8028141493828,259.4092627111337
1035.41963634092,363.1647787599859,421.0627935254965,359.53246779324695,415.895523963986,264.2986757187352
1039.47507548723,346.1664046768982,372.08124571909224,371.0816771740825,340.7772360766508,254.66848760413723
1043.52446963617,342.90054524449596,309.7988428490962,372.1099166604431,297.8726161172388,229.51570524218465
1047.56782970403,378.58011627352465,388.18528207264035,364.1938035711929,357.1847191655262,190.5190989808837
1051.60516660314,327.60490245107144,306.8231180142914,299.88967116053226,269.2091928670582,143.47055540185798
1055.63649124187,150.9789567780201,84.34375033002894,160.2072114042101,73.90670877643063,98.1382374167485
1059.66181452483,-37.993081864634235,-46.68573779870579,19.398465628476146,-67.42148342141172,65.72276730452607
1063.68114735294,-60.449833759107364,-122.518833703389,-13.892055174387394,-104.67770387894745,54.51415311473309
1067.69450062355,137.79795134081806,20.41782144405684,86.3613498008864,48.55481628269229,66.18313069849644
1071.70188523054,261.4478083305093,270.46222706182675,239.39940723162385,172.092358202208,95.2264021714704
1075.70331206442,171.17943145495983,217.62688119134526,351.6857407589364,110.71698745419728,131.79688800766212
1079.69879201248,128.52465947140087,135.39261514157707,392.8571721257066,121.28920367180442,165.67092276846418
1083.68833595885,161.9518777267307,231.30630888333488,376.034457457456,181.97627085744793,189.08246596984947
1087.67195478464,115.02875714313842,180.13117468584818,323.75715263224004,130.15440402315394,197.91332384376256
1091.64965936803,47.12729911625002,42.21090039713005,267.865676801904,53.32021092264549,191.64160829756594
1095.62146058439,40.92097773480406,61.95119904899383,238.09249586986687,25.421923207908378,172.36260450928114
1099.58736930637,60.776740297291454,143.0534589267005,236.42778153090427,49.986706967334655,143.4526792444615
1103.54739640402,48.581064299058006,146.1955871642293,238.2190285970786,56.14391406655319,108.7421117521398
1107.5015527449,23.60669365210658,82.0943298367331,216.39883091298603,6.401079967352384,72.47278070727555
1111.44984919419,20.391051241525524,3.070519128449181,158.532670128473,-28.081893603354466,39.39510872648859
1115.39229661475,11.879685649997526,-27.125336919619066,73.2020911831441,-24.45301800946117,14.294245362664359
1119.32890586729,-0.7693898520628828,25.820077656967253,-9.148455505139395,6.53604819492751,0.9961970530939084
1123.25968781045,-59.03656016672569,5.550894660316326,-50.973886827046044,-26.693043673555263,1.4505617777373097
1127.18465330088,-164.0918027872058,-142.58379975084324,-35.46306507565663,-136.88128537311752,15.21882631663299
1131.10381319339,-124.44689217932539,-137.9222494867531,15.468885868778823,-87.9091275619794,39.29901313856219
1135.01717834101,60.107845367587515,31.85905199632479,53.54951707353976,75.94728318947827,68.50887514684939
1138.92475959512,140.33546718568746,105.36035646093681,49.53482528806865,76.47737011017055,96.85919072408203
1142.82656780556,64.6028192883808,60.25970442643924,25.431423104226184,-21.000045247124493,119.49595203047642
1146.72261382071,-28.882386032061067,-11.916029180889069,20.323435963316044,-52.705415610901795,133.92568579236868
1150.61290848762,-18.616465920435537,10.905610298831903,32.325254285988166,30.499666971519062,139.96656736087945
1154.49746265207,62.41811939835267,75.27524871253064,26.493054355957426,121.12625766720295,139.04267873400462
1158.37628715874,47.09540992589591,18.623715696854383,-1.2153493191326419,40.449892439100815,133.48334161888613
1162.24939285125,-12.283322093269064,11.220838057439408,-10.643221175190973,-16.744241595624565,125.81848243685025
1166.11679057228,43.42662812557319,105.40695589813919,13.454763821752323,72.11493855750133,118.01989226387056
1169.97849116371,111.35907519612472,126.95100076457166,28.077165002913247,67.42119691876516,111.12605740483505
1173.83450546665,58.13805406209559,62.602547841409496,6.403759266210017,-25.616012886862194,105.3807051053711
1177.68484432161,-36.27647071801023,-49.52538183630142,-0.6221067115402903,-57.18660984071077,100.20728748365696
1181.52951856857,-8.244167370014743,-29.257262834823344,64.42364318867794,5.694025571485781,93.7192305273298
1185.36853904707,144.27898299498537,162.61687986799072,163.21973950943251,157.19367493885048,82.84356817144128
1189.20191659634,188.38446647915538,201.2144176253296,200.767277460168,242.73764561133197,65.17950679126395
1193.02966205537,56.956733710670065,62.594891895765954,147.23402089875887,142.55482546705358,41.633550118413744
1196.85178626303,-22.650087170654107,5.124155720631258,52.901359928556026,11.244723919390765,17.378727728703616
1200.66830005817,-14.525725172947954,-11.106288502216117,-30.247564272100654,2.408536188969407,-0.01427563661937814
1204.47921427972,-62.46534595055802,-96.55618375319233,-70.13892763089609,20.897645866381666,-4.11099904855113
1208.28453976677,-102.92581128690406,-113.36986794224283,-31.966861260538145,-62.73741127024268,7.22915373375765
1212.08428735869,14.206262486078344,61.02172828877945,83.35351583133088,-57.79809060843845,30.760076502724164
1215.87846789522,222.99863358412674,292.9017816045527,191.43498825430405,242.6721678940566,59.394901934115396
1219.66709221657,256.97381474516874,277.55471460917414,194.20010233028708,402.5758467392578,85.75598980392562
1223.45017116353,91.7591831206916,36.26159058823961,105.0304626720732,139.26472334868203,105.36346277839256
1227.22771557754,49.91821310367025,-21.539392314089902,32.80508920310469,22.537906951944578,117.29958077433987
1230.99973630081,193.1500994209201,120.0772395268587,33.45473425482894,236.44572127042875,122.5015018126768
1234.76624417643,222.3463437211305,138.57600211530738,63.001822063061034,304.09155820049773,121.85325354226953
1238.52725004843,60.28472094593156,37.13041024368543,86.25284187171358,114.8363552259157,115.54354764427121
1242.2827647619,18.754588657661913,43.619430065214665,123.56158470605958,44.8488982892596,103.34963821120701
1246.0327991631,179.47968355609626,170.60585090938747,164.35263620908904,251.2493504170538,85.30563616600622
