#Wave,#Intensity
1131.14396447179,39358
1130.1501888723,39495
1129.15623895792,39657
1128.16211468835,39889
1127.16781602326,39920
1126.17334292231,39707
1125.17869534516,39481
1124.18387325144,39832
1123.18887660079,40093
1122.19370535281,40030
1121.19835946712,40088
1120.20283890329,40120
1119.20714362089,39948
1118.21127357951,40406
1117.21522873867,40265
1116.21900905791,40718
1115.22261449677,40351
1114.22604501475,40615
1113.22930057134,40083
1112.23238112604,40252
1111.23528663831,40231
1110.23801706761,40509
1109.24057237338,40109
1108.24295251506,40035
1107.24515745207,39952
1106.24718714382,40199
1105.24904154968,40311
1104.25072062907,40353
1103.25222434132,40306
1102.2535526458,40152
1101.25470550185,40054
1100.2556828688,40437
1099.25648470597,40691
1098.25711097265,40648
1097.25756162814,40711
1096.25783663171,40374
1095.25793594262,40528
1094.25785952013,40962
1093.25760732347,40890
1092.25717931187,41429
1091.25657544453,41100
1090.25579568066,40839
1089.25483997944,40754
1088.25370830004,41196
1087.25240060162,41268
1086.25091684332,41516
1085.24925698428,41100
1084.24742098362,41391
1083.24540880044,41435
1082.24322039384,41913
1081.24085572289,41344
1080.23831474666,42052
1079.23559742422,41723
1078.23270371459,41664
1077.2296335768,41616.8166057138
1076.22638696988,41569.6249104995
1075.22296385281,41522.4249124288
1074.2193641846,41475.2166095722
1073.2155879242,41428
1072.21163503059,41594
1071.20750546271,41341
1070.2031991795,41893
1069.19871613989,41992
1068.19405630277,41516
1067.18921962705,41718
1066.18420607161,41600
1065.17901559531,41382
1064.17364815702,41924
1063.16810371558,41755
1062.16238222981,41293
1061.15648365853,41460
1060.15040796055,41160
1059.14415509466,41605
1058.13772501963,41393
1057.13111769423,41413
1056.12433307721,41512
1055.1173711273,41146
1054.11023180323,41258
1053.1029150637,41652
1052.09542086743,41897
1051.08774917308,41741
1050.07989993934,41867
1049.07187312486,41780
1048.06366868827,42059
1047.05528658822,42692
1046.04672678333,42926
1045.03798923219,43021
1044.0290738934,43286
1043.01998072552,43175
1042.01070968715,43405
1041.0012607368,43823
1039.99163383304,43598
1038.98182893438,43281
1037.97184599933,42643
1036.9616849864,42171
1035.95134585406,42290
1034.94082856078,42243
1033.93013306503,42045
1032.91925932524,41958
1031.90820729986,44176
1030.89697694729,43831.9624932971
1029.88556822594,43487.8643025482
1028.8739810942,43143.7054135952
1027.86221551046,42799.4858122789
1026.85027143306,42455.2054844326
1025.83814882037,42110.8644158888
1024.82584763071,41766.4625924704
1023.81336782243,41422
1022.80070935381,41709
1021.78787218317,41720
1020.77485626878,41183
1019.76166156891,41142
1018.74828804183,41338
1017.73473564577,41465
1016.72100433897,41677
1015.70709407963,41564
1014.69300482597,41664
1013.67873653617,41197
1012.6642891684,41667
1011.64966268083,41907
1010.63485703162,41926
1009.61987217889,42043
1008.60470808076,41775
1007.58936469535,41579
1006.57384198075,41778
1005.55813989504,42084
1004.54225839628,42339
1003.52619744254,41742
1002.50995699185,41741
1001.49353700225,42283
1000.47693743174,42108
999.460158238317,41894
998.443199379979,42305
997.426060814692,42182
996.40874250042,42209
995.391244395109,42336
994.373566456687,42296
993.355708643076,42648
992.337670912182,42729
991.319453221891,42582
990.301055530088,42548
989.282477794633,42455
988.263719973378,42894
987.244782024163,42741
986.225663904808,42834
985.206365573122,42449
984.186886986905,42554
983.167228103937,42573
982.147388881986,42896
981.127369278813,43012
980.107169252153,42944
979.086788759743,42923
978.066227759282,42445
977.045486208486,42791
976.024564065037,42734
975.003461286607,43124
973.982177830856,42828
972.96071365543,42700
971.939068717964,42956
970.917242976071,42895
969.895236387363,42681
968.873048909429,42726
967.850680499845,42294
966.828131116174,42799
965.80540071597,42638
964.782489256764,42964
963.759396696085,43329
962.736122991437,42965
961.712668100317,42807
960.689031980208,42737
959.665214588573,42965
958.641215882868,42886
957.617035820536,43308
956.592674359003,43178
955.568131455682,43058
954.543407067966,42938
953.518501153245,43279
952.493413668886,43167
951.468144572254,42887
950.442693820685,42671
949.41706137151,42407
948.391247182053,42617
947.365251209607,42507
946.339073411462,43083
945.312713744897,42927
944.286172167169,42769
943.259448635521,42840
942.232543107197,42772
941.205455539406,42666
940.178185889357,43258
939.150734114241,43488
938.123100171239,42499
937.095284017505,43139
936.067285610199,43427
935.039104906453,43681
934.010741863392,43864
932.982196438114,43298
931.953468587726,43804
930.924558269302,43786
929.895465439908,43977
928.866190056597,44160
927.836732076408,43891
926.807091456361,43846
925.777268153477,44227
924.747262124747,43955
923.717073327149,44817
922.686701717657,44817
921.656147253228,44976
920.625409890799,44704
919.594489587296,45018
918.563386299636,44865
917.532099984714,45420
916.500630599416,45726
915.468978100615,45691
914.437142445164,44739
913.40512358991,45525
912.37292149168,45821
911.340536107289,45887
910.307967393539,45872
909.275215307216,45775
908.24227980509,45452
907.209160843924,45887
906.17585838046,46089
905.142372371431,45814
904.10870277355,45859
903.074849543524,45938
902.040812638041,45548
901.006592013771,45666
899.97218762738,46016
898.937599435507,45719
897.902827394793,45640
896.867871461849,45230
895.832731593284,45515
894.797407745686,45507
893.761899875626,45299
892.726207939673,45627
891.69033189437,45111
890.654271696252,45035
889.61802730184,44702
888.581598667637,45429
887.54498575013,45345
886.508188505804,44884
885.471206891116,45167
884.434040862518,44736
883.396690376438,45032
882.359155389302,45132
881.321435857515,45429
880.28353173747,44963
879.245442985539,44786
878.207169558091,44636
877.168711411476,45282
876.130068502021,45256
875.091240786056,45459
874.05222821988,44988
873.01303075979,44708
871.973648362062,44726
870.934080982965,45096
869.894328578737,45147
868.854391105626,45335
867.814268519845,44615
866.773960777606,45002
865.733467835096,45265
864.692789648499,45158
863.651926173974,45144
862.610877367677,44948
861.569643185734,44608
860.528223584273,44993
859.486618519402,45160
858.444827947211,44956
857.402851823776,44966
856.360690105161,45053
855.31834274742,45061
854.275809706583,45254
853.233090938678,45779
852.190186399705,45994
851.147096045657,45745
850.103819832513,45422
849.060357716244,46023
848.016709652782,46358
846.97287559808,46484
845.928855508044,46253
844.884649338588,46144
843.840257045602,45645
842.795678584966,46095
841.750913912536,46007
840.705962984164,46451
839.660825755687,46068
838.61550218292,46206
837.56999222167,46198
836.524295827727,46290
835.478412956869,46458
834.432343564858,46536
833.386087607434,46443
832.339645040343,45985
831.293015819296,46392
830.246199899995,46968
829.199197238133,46918
828.152007789389,46643
827.104631509414,46384
826.057068353861,46313
825.00931827836,46126
823.961381238529,46394
822.913257189966,46369
821.864946088266,46380
820.816447889001,46328
819.767762547723,46616
818.718890019989,46393
817.66983026132,46387
816.620583227232,46553
815.571148873225,46387
814.52152715479,46388
813.4717180274,46288
812.421721446508,46563
811.371537367553,46484
810.321165745972,46055
809.270606537175,46104
808.219859696559,45766
807.168925179511,45960
806.117802941397,46132
805.066492937576,45692
804.014995123391,45360
802.963309454162,45470
801.9114358852,45087
800.859374371807,45387
799.807124869263,45919
798.754687332832,45145
797.70206171777,45355
796.64924797932,45204
795.596246072693,45224
794.543055953111,45337
793.489677575762,45349
792.436110895822,44781
791.38235586846,44942
790.328412448825,44929
789.274280592055,45200
788.219960253266,45462
787.165451387571,45356
786.110753950052,45089
785.055867895795,44778
784.000793179854,45048
782.94552975728,45520
781.890077583106,45383
780.834436612346,45129
779.77860680001,44650
778.722588101078,45310
777.666380470528,45496
776.609983863318,45440
775.553398234388,45281
774.496623538678,45664
773.439659731084,45065
772.382506766526,45422
771.325164599877,45958
770.267633186006,45859
769.209912479773,45709
768.152002436014,45550
767.093903009561,45716
766.035614155217,46194
764.977135827781,46394
763.918467982036,46302
762.859610572747,45665
761.800563554663,45536
760.741326882524,45972
759.681900511048,45996
758.622284394942,46259
757.562478488902,45939
756.502482747603,46019
755.442297125704,45967
754.381921577857,46301
753.32135605869,46513
752.260600522824,46518
751.199654924858,45757
750.138519219383,45978
749.077193360969,46255
748.015677304171,46456
746.953971003541,46750
745.892074413598,46265
744.829987488862,46290
743.767710183824,46489
742.705242452968,46317
741.642584250767,46964
740.579735531674,46326
739.516696250119,46274
738.453466360532,45975
737.390045817319,46389
736.326434574874,46446
735.262632587575,46581
734.198639809789,46249
733.134456195856,46031
732.070081700112,46417
731.00551627688,45883
729.940759880454,46422
728.87581246513,46198
727.810673985185,46130
726.745344394856,45385
725.679823648412,46391
724.614111700062,46151
723.548208504029,45810
722.482114014507,45764
721.415828185676,45686
720.349350971708,45627
719.282682326751,45815
718.215822204947,45832
717.148770560418,45582
716.081527347265,45673
715.014092519585,45259
713.946466031457,45490
712.87864783694,45796
711.810637890076,45403
710.742436144905,45263
709.674042555434,45381
708.605457075673,44963
707.536679659604,45601
706.467710261199,45542
705.398548834408,45105
704.329195333179,45300
703.259649711437,45012
702.189911923086,45177
701.119981922027,45556
700.049859662136,45732
698.979545097276,45134
697.909038181302,44926
696.838338868045,45260
695.767447111324,45333
694.696362864939,45380
693.625086082682,45346
692.553616718331,45158
691.481954725636,45224
690.410100058338,45643
689.338052670175,45261
688.265812514848,45953
687.193379546061,45535
686.120753717494,45658
685.047934982813,45473
683.974923295662,45940
682.901718609688,45674
681.828320878505,45915
680.75473005572,45483
679.680946094917,45810
678.606968949682,46027
677.532798573564,46134
676.45843492011,46220
675.383877942846,45851
674.309127595294,45697
673.234183830938,46286
672.15904660327,46703
671.08371586575,46507
670.008191571837,46641
668.932473674962,46134
667.856562128549,46680
666.780456886001,47055
665.704157900707,47307
664.627665126045,47412
663.550978515372,46818
662.47409802203,47270
661.397023599353,47360
660.319755200648,47665
659.242292779212,47799
658.164636288329,47543
657.086785681269,47550
656.008740911284,47597
654.930501931598,48164
653.852068695445,48209
652.773441156018,47985
651.694619266515,47692
650.615602980104,47384
649.536392249944,47316
648.456987029182,47624
647.377387270939,47502
646.297592928331,46993
645.217603954454,47085
644.137420302388,47153
643.057041925193,47224
641.976468775925,47014
640.89570080762,46679
639.814737973285,46332
638.733580225933,46517
637.652227518553,46614
636.570679804108,46716
635.488937035558,46530
634.40699916584,46557
633.32486614789,46175
632.242537934606,45825
631.16001447889,46375
630.077295733612,46387
628.994381651639,46269
627.911272185816,45963
626.827967288978,45855
625.744466913935,46184
624.660771013492,46045
623.576879540431,46210
622.492792447523,45993
621.408509687519,46006
620.324031213155,45934
619.239356977154,45939
618.154486932222,45862
617.06942103105,45717
615.984159226313,45668
614.898701470671,45534
613.81304771676,46196
612.727197917216,46385
611.641152024647,46223
610.55490999165,46264
609.468471770802,45881
608.381837314675,46201
607.295006575809,46657
606.207979506748,46447
605.120756059996,46288
604.033336188062,46101
602.94571984343,46183
601.857906978572,46881
600.769897545941,46553
599.681691497977,46439
598.5932887871,46387
597.504689365716,46177
596.41589318622,46599
595.326900200986,46596
594.237710362369,46793
593.148323622718,46115
592.058739934359,46025
590.968959249603,46771
589.878981520746,46596
588.788806700071,46722
587.698434739834,46456
586.607865592296,46333
585.517099209681,46460
584.426135544205,46750
583.334974548077,46807
582.243616173469,46292
581.152060372564,46379
580.060307097503,46065
578.968356300429,46571
577.876207933465,46568
576.783861948712,46346
575.691318298261,46212
574.598576934184,46175
573.505637808543,46342
572.412500873375,46356
571.319166080706,46648
570.22563338255,46396
569.131902730896,46470
568.037974077723,46122
566.943847374992,46333
565.84952257465,46449
564.754999628625,46168
563.660278488831,46080
562.56535910717,45967
561.470241435516,46215
560.37492542574,46278
559.279411029689,46213
558.183698199202,45910
557.087786886086,45580
555.991677042151,45838
554.89536861918,46116
553.798861568939,46360
552.702155843186,45860
551.605251393657,45470
550.50814817207,45482
549.410846130137,46166
548.313345219534,46151
547.215645391951,45753
546.117746599029,45650
545.019648792419,45667
543.921351923738,45756
542.822855944602,46211
541.724160806594,46322
540.6252664613,45355
539.526172860271,45894
538.426879955055,46473
537.327387697182,45904
536.227696038153,46185
535.127804929478,46033
534.027714322621,46010
532.927424169056,46006
531.826934420227,46725
530.726245027561,46544
529.625355942473,46502
528.524267116361,46238
527.42297850061,46481
526.321490046583,46842
525.219801705629,46817
524.117913429078,47182
523.015825168253,46597
521.913536874454,46692
520.811048498961,47367
519.708359993043,47111
518.605471307948,47407
517.502382394921,47362
516.399093205175,46865
515.29560368991,47390
514.191913800321,47415
513.088023487569,47666
511.983932702818,47441
510.879641397194,47279
509.775149521825,46835
508.670457027816,47159
507.565563866248,47018
506.460469988204,46900
505.355175344734,46749
504.249679886878,46524
503.143983565662,46654
502.038086332084,46635
500.931988137145,46973
499.825688931811,46362
498.719188667044,45947
497.612487293782,46413
496.505584762954,46432
495.398481025462,46372
494.291176032202,46311
493.18366973405,46296
492.075962081861,46075
490.968053026481,46580
489.859942518733,46585
488.751630509432,46098
487.643116949364,46265
486.534401789315,46126
485.425484980035,45924
484.316366472271,46339
483.20704621675,46352
482.097524164186,46471
480.987800265268,45900
479.877874470681,46010
478.767746731077,46352
477.657416997106,46452
476.546885219394,46372
475.436151348555,46261
474.325215335184,46292
473.214077129855,46609
472.102736683128,46522
470.991193945561,46265
469.879448867669,46072
468.767501399971,46363
467.655351492958,46737
466.542999097115,46650
465.430444162901,46367
464.317686640758,46612
463.204726481123,46551
462.0915636344,46733
460.978198050991,46668
459.864629681273,46905
458.750858475605,46538
457.636884384341,46738
456.522707357799,46769
455.4083273463,46672
454.293744300139,46674
453.178958169592,46643
452.063968904922,46495
450.94877645638,46397
449.833380774187,46729
448.717781808562,46525
447.601979509695,46551
446.48597382777,46546
445.369764712943,46129
444.253352115365,46401
443.136735985165,46399
442.019916272451,46316
440.902892927319,46231
439.785665899853,46077
438.668235140103,46108
437.550600598128,46159
436.432762223942,45992
435.31471996757,45606
434.196473778991,45762
433.078023608197,45669
431.959369405142,45699
430.84051111977,45552
429.72144870201,45467
428.602182101777,45345
427.482711268949,45475
426.36303615342,45608
425.243156705041,45190
424.123072873655,45198
423.002784609089,45305
421.882291861155,45052
420.761594579646,45031
419.640692714329,44899
418.51958621497,44935
417.398275031312,44551
416.276759113072,44519
415.155038409963,44999
414.033112871679,44897
412.910982447884,45096
411.788647088248,44673
410.666106742397,44727
409.543361359963,45078
408.420410890552,45234
407.297255283749,45161
406.173894489131,44913
405.050328456251,44566
403.926557134644,44822
402.802580473834,45070
401.67839842333,45055
400.554010932608,44773
399.429417951147,44693
398.304619428402,44695
397.1796153138,44995
396.054405556766,44870
394.928990106702,44932
393.803368912992,44743
392.677541925003,44807
391.551509092089,44867
390.425270363583,45033
389.298825688793,45046
388.172175017035,44687
387.045318297574,44831
385.918255479686,44924
384.790986512617,44839
383.663511345598,44731
382.535829927843,44194
381.407942208549,44293
380.279848136899,44444
379.151547662048,44634
378.023040733149,44448
376.894327299326,44326
375.765407309689,43820
374.636280713337,44117
373.506947459344,44060
372.377407496768,44185
371.247660774654,43814
370.117707242025,43401
368.987546847889,43792
367.857179541243,43850
366.726605271051,43785
365.595823986274,43597
364.464835635854,43075
363.333640168708,43114
362.202237533744,43300
361.070627679843,43308
359.938810555883,42843
358.806786110708,43033
357.674554293164,43085
356.542115052061,43138
355.409468336204,43469
354.276614094375,42952
353.14355227534,42883
352.010282827847,42661
