#Wave,#Intensity2
2135.568419,7021
2134.745931,7087
2133.923306,7122
2133.100544,7082
2132.277646,7082
2131.454611,7148
2130.63144,7135
2129.808132,7080
2128.984688,7114
2128.161106,7073
2127.337388,7108
2126.513534,7019
2125.689542,7100
2124.865414,7141
2124.041149,7186
2123.216746,7100
2122.392208,7048
2121.567532,7080
2120.742719,7029
2119.917769,7141
2119.092682,7072
2118.267458,7155
2117.442098,7106
2116.6166,7164
2115.790964,7048
2114.965192,7129
2114.139283,7064
2113.313236,7119
2112.487052,7113
2111.660731,7153
2110.834273,7185
2110.007677,7141
2109.180944,7160
2108.354073,7064
2107.527065,7195
2106.69992,7217
2105.872637,7253
2105.045217,7088
2104.217659,7154
2103.389963,7169
2102.56213,7115
2101.73416,7182
2100.906051,7108
2100.077805,7128
2099.249422,7196
2098.4209,7211
2097.592241,7118
2096.763444,7058
2095.934509,7159
2095.105437,7233
2094.276226,7207
2093.446878,7146
2092.617392,7176
2091.787767,7105
2090.958005,7043
2090.128105,7150
2089.298066,7114
2088.46789,7132
2087.637575,7217
2086.807123,7088
2085.976532,7046
2085.145803,7167
2084.314935,7143
2083.48393,7151
2082.652786,7150
2081.821504,7193
2080.990084,7120
2080.158525,7120
2079.326827,7119
2078.494992,7163
2077.663018,7215
2076.830905,7216
2075.998654,7299
2075.166264,7195
2074.333736,7114
2073.501069,7112
2072.668264,7170
2071.835319,7167
2071.002237,7082
2070.169015,7102
2069.335655,7184
2068.502155,7096
2067.668518,7179
2066.834741,7074
2066.000825,7188
2065.166771,7243
2064.332577,7225
2063.498245,7151
2062.663773,7137
2061.829163,7182
2060.994413,7128
2060.159525,7089
2059.324497,7160
2058.48933,7125
2057.654024,7068
2056.818579,7145
2055.982995,7140
2055.147271,7137
2054.311408,7109
2053.475406,7200
2052.639265,7234
2051.802984,7152
2050.966563,7099
2050.130004,7097
2049.293304,7157
2048.456466,7173
2047.619487,7159
2046.78237,7155
2045.945112,7167
2045.107715,7163
2044.270179,7207
2043.432502,7166
2042.594686,7476
2041.756731,9036
2040.918635,8746
2040.0804,7682
2039.242025,7195
2038.40351,7091
2037.564855,7062
2036.726061,7214
2035.887126,7256
2035.048052,7239
2034.208837,7056
2033.369483,7236
2032.529988,7087
2031.690353,7163
2030.850578,7110
2030.010664,7110
2029.170608,7316
2028.330413,7202
2027.490078,7166
2026.649602,7259
2025.808986,7225
2024.968229,7285
2024.127332,7267
2023.286295,7205
2022.445118,7262
2021.6038,7134
2020.762341,7216
2019.920742,7284
2019.079003,7173
2018.237123,7179
2017.395102,7191
2016.552941,7323
2015.710639,7158
2014.868196,7176
2014.025613,7234
2013.182889,7167
2012.340024,7313
2011.497019,7312
2010.653872,7180
2009.810585,7108
2008.967157,7198
2008.123588,7232
2007.279878,7261
2006.436027,7301
2005.592035,7253
2004.747902,7286
2003.903628,7279
2003.059213,7268
2002.214656,7267
2001.369959,7349
2000.52512,7309
1999.68014,7346
1998.835019,7241
1997.989757,7294
1997.144353,7224
1996.298808,7254
1995.453121,7354
1994.607294,7409
1993.761324,7305
